iteration,Episode_Reward/action_rate_l2,Episode_Reward/bat_tracking,Episode_Reward/joint_limit,Episode_Reward/loaded_exit,Episode_Reward/motion_body_ang_vel,Episode_Reward/motion_body_lin_vel,Episode_Reward/motion_body_ori,Episode_Reward/motion_body_pos,Episode_Reward/motion_global_root_ori,Episode_Reward/motion_global_root_pos,Episode_Reward/motion_joint_pos,Episode_Reward/motion_joint_vel,Episode_Termination/anchor_ori,Episode_Termination/anchor_pos,Episode_Termination/clip_end,Episode_Termination/ee_body_pos,Episode_Termination/incidental_bat_support,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/motion/error_anchor_ang_vel,Metrics/motion/error_anchor_lin_vel,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_ang_vel,Metrics/motion/error_body_lin_vel,Metrics/motion/error_body_pos,Metrics/motion/error_body_rot,Metrics/motion/error_joint_pos,Metrics/motion/error_joint_vel,Metrics/motion/sampling_entropy,Metrics/motion/sampling_top1_bin,Metrics/motion/sampling_top1_prob,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate_l2,reward/bat_tracking,reward/joint_limit,reward/loaded_exit,reward/motion_body_ang_vel,reward/motion_body_lin_vel,reward/motion_body_ori,reward/motion_body_pos,reward/motion_global_root_ori,reward/motion_global_root_pos,reward/motion_joint_pos,reward/motion_joint_vel
10,,,,,,,,,,,,,,,,,,,-31.624813079833984,9.999999747378752e-06,-0.040688689798116684,7.2671685218811035,,,,,,,,,,,,,,3.5817971229553223,0.018913745880126953,53.0,0.08133555948734283,95.0,19.167461395263672,-0.03972158208489418,1.2802749872207642,0.0,4.998345851898193,0.9294204711914062,0.9388939738273621,0.9322562217712402,0.9899542927742004,0.4476395845413208,0.49763286113739014,0.9718163013458252,0.0
11,,,,,,,,,,,,,,,,,,,-31.61810302734375,9.999999747378752e-06,-0.03905577212572098,5.629429340362549,,,,,,,,,,,,,,3.4765138626098633,0.01658916473388672,54.0,0.0813545361161232,95.0,19.167461395263672,-0.040447041392326355,1.2612305879592896,0.0,2.5138535499572754,0.9360541701316833,0.9444068074226379,0.9468963742256165,0.9923990368843079,0.45878052711486816,0.4981302320957184,0.9747448563575745,0.0
12,,,,,,,,,,,,,,,,,,,-31.609872817993164,1.4999999621068127e-05,-0.027581531554460526,2.7897651195526123,,,,,,,,,,,,,,3.650245189666748,0.01630687713623047,52.0,0.08138640224933624,101.47058868408203,20.61216163635254,-0.03916599974036217,1.3291035890579224,0.0,2.5023157596588135,0.9465199112892151,0.9519307613372803,0.9518978595733643,0.9927435517311096,0.46227261424064636,0.4982661306858063,0.977973461151123,0.0
13,,,,,,,,,,,,,,,,,,,-31.596485137939453,9.999999747378752e-06,-0.040726188570261,1.0755589008331299,,,,,,,,,,,,,,3.9197299480438232,0.0166928768157959,48.0,0.08142324537038803,108.75,22.24485206604004,-0.040958624333143234,1.6794649362564087,0.0,1.520268703945994e-41,0.9727738499641418,0.9753499031066895,0.9826583862304688,0.9973399043083191,0.48484158515930176,0.49929603934288025,0.9907464981079102,0.0
14,,,,,,,,,,,,,,,,,,,-31.586627960205078,9.999999747378752e-06,-0.03628915548324585,1.3379125595092773,,,,,,,,,,,,,,4.104774475097656,0.01630878448486328,46.0,0.08143948018550873,112.5,23.085121154785156,-0.04025335982441902,1.7864317893981934,0.0,0.0014830543659627438,0.9854438304901123,0.9891126751899719,0.987667977809906,0.9983403086662292,0.48949775099754333,0.499675989151001,0.9932475686073303,0.0
15,,,,,,,,,,,,,,,,,,,-31.587099075317383,9.999999747378752e-06,-0.046871740370988846,7.537684917449951,,,,,,,,,,,,,,3.9893808364868164,0.01622915267944336,47.0,0.08141890168190002,114.13043212890625,23.4486141204834,-0.041625749319791794,1.6965774297714233,0.0,5.010091304779053,0.9665372371673584,0.977042019367218,0.9731786847114563,0.9966275691986084,0.4787536561489105,0.4994823932647705,0.9877623915672302,0.0
16,,,,,,,,,,,,,,,,,,,-31.592269897460938,9.999999747378752e-06,-0.035352326929569244,8.204896926879883,,,,,,,,,,,,,,3.5362088680267334,0.016547203063964844,54.0,0.08142101019620895,114.13043212890625,23.4486141204834,-0.040223926305770874,1.2979059219360352,0.0,7.505124568939209,0.9307308793067932,0.9436841607093811,0.9302046895027161,0.9903649687767029,0.4462778568267822,0.49804219603538513,0.9708490371704102,0.0
17,,,,,,,,,,,,,,,,,,,-31.587888717651367,9.999999747378752e-06,-0.044579293578863144,6.734604835510254,,,,,,,,,,,,,,3.524688959121704,0.016265153884887695,54.0,0.08143991976976395,114.13043212890625,23.4486141204834,-0.03963227570056915,1.3025466203689575,0.0,5.003239154815674,0.9293329119682312,0.9370574951171875,0.9493122696876526,0.9926531910896301,0.4617278575897217,0.4977756440639496,0.9760351777076721,0.0
18,,,,,,,,,,,,,,,,,,,-31.579532623291016,9.999999747378752e-06,-0.03307332098484039,4.172628879547119,,,,,,,,,,,,,,3.5872437953948975,0.02161097526550293,53.0,0.08147633820772171,115.625,23.783172607421875,-0.04019637778401375,1.2734161615371704,0.0,2.5073063373565674,0.9417189955711365,0.9490599632263184,0.9466838240623474,0.9920449256896973,0.4571150839328766,0.4983142614364624,0.9755458831787109,0.0
19,,,,,,,,,,,,,,,,,,,-31.564891815185547,9.999999747378752e-06,-0.046654559671878815,0.8374843597412109,,,,,,,,,,,,,,3.9228410720825195,0.017287015914916992,48.0,0.08151457458734512,120.53571319580078,24.881671905517578,-0.04136604443192482,1.5843712091445923,0.0,0.0,0.9665133953094482,0.968959391117096,0.9751232266426086,0.99615877866745,0.48011231422424316,0.4988842010498047,0.987551748752594,0.0
20,,,,,,,,,,,,,,,,,,,-31.55145835876465,9.999999747378752e-06,-0.03351861983537674,1.177063226699829,,,,,,,,,,,,,,4.063032150268555,0.016386032104492188,47.0,0.08155342936515808,121.55172729492188,25.109600067138672,-0.0379653163254261,1.811895728111267,0.0,2.3972143714523497e-11,0.9844591021537781,0.9869663119316101,0.990328311920166,0.9985877871513367,0.49128076434135437,0.4996771812438965,0.9943596720695496,0.0
21,,,,,,,,,,,,,,,,,,,-31.537464141845703,9.999999747378752e-06,-0.026775578036904335,4.285304546356201,,,,,,,,,,,,,,4.084261894226074,0.016244173049926758,46.0,0.08159618079662323,123.38710021972656,25.51936149597168,-0.04160747304558754,1.747908592224121,0.0,2.5003185272216797,0.977626621723175,0.9845982193946838,0.9784798622131348,0.9972986578941345,0.4830451011657715,0.49955523014068604,0.9897212982177734,0.0
22,,,,,,,,,,,,,,,,,,,-31.52250862121582,9.999999747378752e-06,-0.04453103244304657,13.159512519836426,,,,,,,,,,,,,,3.54732608795166,0.01660013198852539,53.0,0.08164141327142715,123.38710021972656,25.51936149597168,-0.040051449090242386,1.3654412031173706,0.0,10.013575553894043,0.931437075138092,0.9468178749084473,0.9389260411262512,0.9920427203178406,0.45284995436668396,0.49854663014411926,0.9739271998405457,0.0
23,,,,,,,,,,,,,,,,,,,-31.509639739990234,1.4999999621068127e-05,-0.039209458976984024,3.8417320251464844,,,,,,,,,,,,,,3.545736074447632,0.016271114349365234,53.0,0.08166645467281342,123.38710021972656,25.51936149597168,-0.04099062457680702,1.2602949142456055,0.0,2.5176050662994385,0.9330206513404846,0.9407986998558044,0.940349280834198,0.9909271597862244,0.45543789863586426,0.4974423944950104,0.9729337692260742,0.0
24,,,,,,,,,,,,,,,,,,,-31.500598907470703,9.999999747378752e-06,-0.041926298290491104,5.583415985107422,,,,,,,,,,,,,,3.5618841648101807,0.01630687713623047,53.0,0.08169084042310715,124.21875,25.704179763793945,-0.03990442678332329,1.3007205724716187,0.0,5.004594326019287,0.9303061962127686,0.9395571351051331,0.949489414691925,0.9927735924720764,0.45951762795448303,0.4985746443271637,0.977282702922821,0.0
25,,,,,,,,,,,,,,,,,,,-31.492229461669922,9.999999747378752e-06,-0.03309474512934685,0.7293695211410522,,,,,,,,,,,,,,3.8146591186523438,0.016273975372314453,50.0,0.08171701431274414,127.08333587646484,26.345016479492188,-0.041781727224588394,1.473197340965271,0.0,0.0,0.9617754817008972,0.9647437930107117,0.9654116630554199,0.9945028424263,0.47224655747413635,0.49859586358070374,0.9834015965461731,0.0
26,,,,,,,,,,,,,,,,,,,-31.485252380371094,9.999999747378752e-06,-0.04133708029985428,0.9166467189788818,,,,,,,,,,,,,,4.1689581871032715,0.018804073333740234,45.0,0.08172531425952911,127.70270538330078,26.4840145111084,-0.04270930588245392,1.774758219718933,0.0,3.841784213349634e-21,0.9834631085395813,0.9853885173797607,0.9887879490852356,0.9983327388763428,0.49041947722435,0.49961504340171814,0.9940146803855896,0.0
27,,,,,,,,,,,,,,,,,,,-31.483518600463867,9.999999747378752e-06,-0.040234096348285675,4.691657543182373,,,,,,,,,,,,,,4.131069183349609,0.016367197036743164,46.0,0.08173276484012604,128.84616088867188,26.74013328552246,-0.04107943922281265,1.8065298795700073,0.0,2.5064282417297363,0.9783779978752136,0.9837120175361633,0.9850537180900574,0.9982545971870422,0.4875631332397461,0.4997023046016693,0.9922788143157959,0.0
28,,,,,,,,,,,,,,,,,,,-31.479938507080078,9.999999747378752e-06,-0.045389432460069656,15.59190845489502,,,,,,,,,,,,,,3.6718671321868896,0.01644277572631836,52.0,0.08174343407154083,128.84616088867188,26.74013328552246,-0.04030437767505646,1.4854313135147095,0.0,10.026474952697754,0.9400692582130432,0.9564206004142761,0.9512748718261719,0.993960440158844,0.4618207514286041,0.49905136227607727,0.9788228869438171,0.0
29,,,,,,,,,,,,,,,,,,,-31.477584838867188,1.4999999621068127e-05,-0.031646959483623505,4.407131195068359,,,,,,,,,,,,,,3.5622379779815674,0.016448020935058594,53.0,0.08174437284469604,128.84616088867188,26.74013328552246,-0.040170181542634964,1.278334617614746,0.0,2.5083954334259033,0.9295656085014343,0.9381845593452454,0.9362316727638245,0.990185022354126,0.4512249529361725,0.4974862039089203,0.972345769405365,0.0
30,,,,,,,,,,,,,,,,,,,-31.47596549987793,9.999999747378752e-06,-0.0415293425321579,7.152809143066406,,,,,,,,,,,,,,3.556574821472168,0.016342878341674805,53.0,0.08176212012767792,129.375,26.85814666748047,-0.04160495474934578,1.229105830192566,0.0,5.0085062980651855,0.938425600528717,0.9478921890258789,0.9432134628295898,0.9918195605278015,0.45500245690345764,0.4983586072921753,0.9742576479911804,0.0
31,,,,,,,,,,,,,,,,,,,-31.467185974121094,9.999999747378752e-06,-0.033240992575883865,0.7179678678512573,,,,,,,,,,,,,,3.723306894302368,0.016686201095581055,51.0,0.08178877830505371,130.35714721679688,27.080520629882812,-0.04047492519021034,1.468802809715271,0.0,0.0,0.9462286829948425,0.951193630695343,0.9627044200897217,0.9942910075187683,0.4702444076538086,0.498497873544693,0.9828054308891296,0.0
32,-0.04120948165655136,1.5113091468811035,0.0,3.205357313156128,0.9541073441505432,0.9615941643714905,0.9616730809211731,0.9945471286773682,0.4699017107486725,0.49881628155708313,0.9825819134712219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-31.459381103515625,9.999999747378752e-06,-0.02551300637423992,0.6628941297531128,0.11181315034627914,0.05871738865971565,0.015079881064593792,0.13509273529052734,0.12338089197874069,0.05446102097630501,0.022377310320734978,0.0842122957110405,0.181196928024292,0.36497795581817627,0.0,0.0,0.0,4.022157669067383,0.01628708839416504,47.0,0.08180881291627884,131.6666717529297,27.374887466430664,-0.04199694097042084,1.70756995677948,0.0,5.145182994706235e-28,0.9848911166191101,0.9858214259147644,0.983548641204834,0.9975119233131409,0.4859735071659088,0.49945223331451416,0.991443932056427,0.0
33,,,,,,,,,,,,,,,,,,,-31.455406188964844,1.4999999621068127e-05,-0.04109213873744011,4.678418159484863,,,,,,,,,,,,,,4.123533248901367,0.01634502410888672,46.0,0.08180271834135056,132.06521606445312,27.464279174804688,-0.04021867737174034,1.8294825553894043,0.0,2.508347272872925,0.9807650446891785,0.9859834313392639,0.9890748858451843,0.9987471699714661,0.4910437762737274,0.4997083842754364,0.9939425587654114,0.0
34,,,,,,,,,,,,,,,,,,,-31.455928802490234,9.999999747378752e-06,-0.04235178232192993,12.391205787658691,,,,,,,,,,,,,,3.8379149436950684,0.01685309410095215,49.0,0.08181147277355194,132.44680786132812,27.55080795288086,-0.042858000844717026,1.6088603734970093,0.0,7.538442134857178,0.9537412524223328,0.9679033756256104,0.9646251797676086,0.9957504868507385,0.4723546504974365,0.49931249022483826,0.9838575720787048,0.0
35,,,,,,,,,,,,,,,,,,,-31.45285987854004,9.999999747378752e-06,-0.045113455504179,5.238265037536621,,,,,,,,,,,,,,3.547222137451172,0.01624774932861328,53.0,0.08181846886873245,132.44680786132812,27.55080795288086,-0.04043973982334137,1.2859528064727783,0.0,4.998616695404053,0.9291224479675293,0.9385605454444885,0.9332656860351562,0.9900305867195129,0.4483340084552765,0.4978902339935303,0.9725224375724792,0.0
36,,,,,,,,,,,,,,,,,,,-31.450637817382812,9.999999747378752e-06,-0.03599437698721886,3.78279709815979,,,,,,,,,,,,,,3.578307867050171,0.016312122344970703,53.0,0.08182980865240097,132.44680786132812,27.55080795288086,-0.03860578313469887,1.2825742959976196,0.0,2.5152387619018555,0.9355674386024475,0.9444049000740051,0.9465780258178711,0.9923332333564758,0.45931172370910645,0.49834156036376953,0.9748271107673645,0.0
37,,,,,,,,,,,,,,,,,,,-31.44392967224121,9.999999747378752e-06,-0.030263403430581093,1.674842357635498,,,,,,,,,,,,,,3.6566030979156494,0.01696491241455078,52.0,0.08185669779777527,133.16326904296875,27.713838577270508,-0.04058605059981346,1.3427057266235352,0.0,2.508272409439087,0.9464756846427917,0.951746940612793,0.9516401886940002,0.9926285147666931,0.46267858147621155,0.4984055459499359,0.9785768389701843,0.0
38,,,,,,,,,,,,,,,,,,,-31.434133529663086,9.999999747378752e-06,-0.04120170697569847,0.4530006945133209,,,,,,,,,,,,,,4.058677673339844,0.016448974609375,47.0,0.08188317716121674,134.13461303710938,27.933917999267578,-0.04176968336105347,1.6933437585830688,0.0,1.2160468073410763e-41,0.9730117917060852,0.9753715395927429,0.9825002551078796,0.9973428845405579,0.4858187735080719,0.49927330017089844,0.9907135963439941,0.0
39,,,,,,,,,,,,,,,,,,,-31.426223754882812,9.999999747378752e-06,-0.032314714044332504,0.7162777781486511,,,,,,,,,,,,,,4.103196144104004,0.016344785690307617,46.0,0.08189959079027176,134.72222900390625,28.06766128540039,-0.04138229414820671,1.7862552404403687,0.0,0.0015440607676282525,0.9855687618255615,0.9894979596138,0.9875855445861816,0.9983333945274353,0.48985978960990906,0.4996689260005951,0.9932242035865784,0.0
40,,,,,,,,,,,,,,,,,,,-31.423513412475586,9.999999747378752e-06,-0.04611411318182945,5.847484588623047,,,,,,,,,,,,,,3.969388008117676,0.016472816467285156,48.0,0.08189854770898819,135.0,28.1301212310791,-0.042800258845090866,1.6918541193008423,0.0,5.008429050445557,0.9656727910041809,0.9763210415840149,0.9726152420043945,0.9965174794197083,0.4782430827617645,0.4995022714138031,0.9876613020896912,0.0
41,,,,,,,,,,,,,,,,,,,-31.42178726196289,9.999999747378752e-06,-0.03451938554644585,5.294653415679932,,,,,,,,,,,,,,3.6718297004699707,0.026541948318481445,51.0,0.08191170543432236,135.0,28.1301212310791,-0.04072973504662514,1.2884221076965332,0.0,7.5217604637146,0.9281957745552063,0.9419035911560059,0.9296016097068787,0.990011990070343,0.4452720582485199,0.49819716811180115,0.9710782170295715,0.0
42,,,,,,,,,,,,,,,,,,,-31.419004440307617,9.999999747378752e-06,-0.043483298271894455,4.851492404937744,,,,,,,,,,,,,,3.575239896774292,0.016350984573364258,53.0,0.08191747963428497,135.0,28.1301212310791,-0.03958117961883545,1.3163580894470215,0.0,5.0071892738342285,0.929388701915741,0.9377532005310059,0.9500866532325745,0.9927063584327698,0.46269145607948303,0.4979252815246582,0.9765446782112122,0.0
43,,,,,,,,,,,,,,,,,,,-31.41118621826172,9.999999747378752e-06,-0.03625612333416939,2.4340531826019287,,,,,,,,,,,,,,3.592923879623413,0.017208099365234375,53.0,0.08196055144071579,135.26785278320312,28.18924331665039,-0.04034395515918732,1.2988609075546265,0.0,2.5080196857452393,0.9415771961212158,0.9491758942604065,0.9478378295898438,0.9922217726707458,0.4588139057159424,0.49853381514549255,0.9764636158943176,0.0
44,,,,,,,,,,,,,,,,,,,-31.395437240600586,9.999999747378752e-06,-0.04748845472931862,0.29338228702545166,,,,,,,,,,,,,,3.892153739929199,0.01618814468383789,49.0,0.08199763298034668,136.25,28.40837287902832,-0.04128846898674965,1.6023646593093872,0.0,0.0,0.9680277705192566,0.9699503779411316,0.9763665795326233,0.9963340759277344,0.48175835609436035,0.49886462092399597,0.9881302714347839,0.0
45,,,,,,,,,,,,,,,,,,,-31.38536834716797,9.999999747378752e-06,-0.03203708305954933,0.6210278868675232,,,,,,,,,,,,,,4.04120397567749,0.01628708839416504,47.0,0.08201388269662857,136.47540283203125,28.460468292236328,-0.04194335266947746,1.8135823011398315,0.0,2.6697276334086695e-11,0.9850589632987976,0.9872872233390808,0.9903354644775391,0.9985623955726624,0.49138927459716797,0.49966180324554443,0.9943901896476746,0.0
46,,,,,,,,,,,,,,,,,,,-31.382213592529297,9.999999747378752e-06,-0.03847718983888626,2.7932159900665283,,,,,,,,,,,,,,4.089277267456055,0.016216754913330078,46.0,0.08202166110277176,136.90475463867188,28.5576171875,-0.041866201907396317,1.7431035041809082,0.0,2.497185468673706,0.9771950840950012,0.9842881560325623,0.9783100485801697,0.997202455997467,0.48300686478614807,0.4995451271533966,0.9897847175598145,0.0
47,,,,,,,,,,,,,,,,,,,-31.38043975830078,9.999999747378752e-06,-0.04473379999399185,8.623522758483887,,,,,,,,,,,,,,3.5482261180877686,0.016843557357788086,53.0,0.08201762288808823,136.90475463867188,28.5576171875,-0.04257209226489067,1.3726805448532104,0.0,10.019981384277344,0.9313089847564697,0.946721076965332,0.9401698112487793,0.9921460747718811,0.4541458189487457,0.49857571721076965,0.9746724963188171,0.0
48,,,,,,,,,,,,,,,,,,,-31.38165283203125,9.999999747378752e-06,-0.03246293216943741,2.2572860717773438,,,,,,,,,,,,,,3.5664210319519043,0.016392946243286133,53.0,0.08202578127384186,136.90475463867188,28.5576171875,-0.04044182226061821,1.2644914388656616,0.0,2.5141327381134033,0.9335601925849915,0.9411043524742126,0.9408493041992188,0.9909334182739258,0.4550762176513672,0.49753281474113464,0.9735109806060791,0.0
49,,,,,,,,,,,,,,,,,,,-31.377197265625,1.4999999621068127e-05,-0.03585098683834076,3.610842704772949,,,,,,,,,,,,,,3.5473709106445312,0.016365766525268555,53.0,0.08203604072332382,137.109375,28.602394104003906,-0.04057379439473152,1.3172260522842407,0.0,5.018536567687988,0.9318316578865051,0.9406377673149109,0.9504287838935852,0.9928770065307617,0.46070197224617004,0.49850383400917053,0.97772616147995,0.0
50,,,,,,,,,,,,,,,,,,,-31.376209259033203,9.999999747378752e-06,-0.040381427854299545,0.23880259692668915,,,,,,,,,,,,,,3.777071714401245,0.016291141510009766,50.0,0.08203045278787613,137.86764526367188,28.773469924926758,-0.04232247546315193,1.4862322807312012,0.0,0.0,0.9628340601921082,0.9655364155769348,0.9655714631080627,0.9945792555809021,0.472626656293869,0.49856817722320557,0.9835489392280579,0.0
51,,,,,,,,,,,,,,,,,,,-31.375999450683594,9.999999747378752e-06,-0.03642570599913597,0.30088329315185547,,,,,,,,,,,,,,4.036602020263672,0.01619720458984375,47.0,0.08204320073127747,138.04347229003906,28.81344223022461,-0.03929620608687401,1.7785602807998657,0.0,4.474391993329086e-21,0.9830002188682556,0.9848602414131165,0.9890244603157043,0.9983628392219543,0.49089762568473816,0.49959254264831543,0.9940400719642639,0.0
52,,,,,,,,,,,,,,,,,,,-31.369489669799805,9.999999747378752e-06,-0.03861971199512482,2.989114284515381,,,,,,,,,,,,,,4.1094441413879395,0.016263961791992188,46.0,0.08206900209188461,138.38027954101562,28.88907241821289,-0.04143635556101799,1.8001818656921387,0.0,2.508296012878418,0.9784241318702698,0.9838655591011047,0.9848880171775818,0.9982170462608337,0.4875522553920746,0.4996565580368042,0.9921738505363464,0.0
53,,,,,,,,,,,,,,,,,,,-31.362895965576172,9.999999747378752e-06,-0.04273439571261406,10.28176212310791,,,,,,,,,,,,,,3.6306231021881104,0.016187191009521484,52.0,0.0820733979344368,138.38027954101562,28.88907241821289,-0.04312698170542717,1.4841327667236328,0.0,10.016396522521973,0.9396347999572754,0.955824613571167,0.9507409930229187,0.9939174652099609,0.4619162976741791,0.49886444211006165,0.9785268902778625,0.0
54,,,,,,,,,,,,,,,,,,,-31.362476348876953,9.999999747378752e-06,-0.0446833111345768,2.831010580062866,,,,,,,,,,,,,,3.5434188842773438,0.016236066818237305,53.0,0.08207998424768448,138.38027954101562,28.88907241821289,-0.03966343775391579,1.2622952461242676,0.0,2.509753465652466,0.9304244518280029,0.9384422898292542,0.9360289573669434,0.9900436997413635,0.45119401812553406,0.49735626578330994,0.9722703099250793,0.0
55,,,,,,,,,,,,,,,,,,,-31.359140396118164,9.999999747378752e-06,-0.047538939863443375,4.621606349945068,,,,,,,,,,,,,,3.5629477500915527,0.016251087188720703,53.0,0.0820886492729187,138.5416717529297,28.92500114440918,-0.03975076600909233,1.229087471961975,0.0,5.022231578826904,0.9388806223869324,0.9481955170631409,0.9428263306617737,0.9917774200439453,0.45528993010520935,0.49839088320732117,0.9743241667747498,0.0
