iteration,Episode_Reward/action_rate_l2,Episode_Reward/joint_limit,Episode_Reward/motion_body_ang_vel,Episode_Reward/motion_body_lin_vel,Episode_Reward/motion_body_ori,Episode_Reward/motion_body_pos,Episode_Reward/motion_global_root_ori,Episode_Reward/motion_global_root_pos,Episode_Reward/motion_joint_pos,Episode_Reward/motion_joint_vel,Episode_Termination/anchor_ori,Episode_Termination/anchor_pos,Episode_Termination/clip_end,Episode_Termination/ee_body_pos,Episode_Termination/incidental_bat_support,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/motion/error_anchor_ang_vel,Metrics/motion/error_anchor_lin_vel,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_ang_vel,Metrics/motion/error_body_lin_vel,Metrics/motion/error_body_pos,Metrics/motion/error_body_rot,Metrics/motion/error_joint_pos,Metrics/motion/error_joint_vel,Metrics/motion/sampling_entropy,Metrics/motion/sampling_top1_bin,Metrics/motion/sampling_top1_prob,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate_l2,reward/joint_limit,reward/motion_body_ang_vel,reward/motion_body_lin_vel,reward/motion_body_ori,reward/motion_body_pos,reward/motion_global_root_ori,reward/motion_global_root_pos,reward/motion_joint_pos,reward/motion_joint_vel
511,,,,,,,,,,,,,,,,,29.711528778076172,2.60122942563612e-05,-0.009391670115292072,0.0036210371181368828,,,,,,,,,,,,,,1.0873432159423828,0.04381275177001953,339.0,0.6745260953903198,,,-2.353273630142212,-0.000463695585494861,0.7386141419410706,0.9313597679138184,0.7545773983001709,0.985876739025116,0.3892405927181244,0.4975205957889557,0.5344401001930237,0.0
512,,,,,,,,,,,,,,,,,29.696989059448242,1.7341530110570602e-05,-0.019913874566555023,0.007383335381746292,,,,,,,,,,,,,,1.0837960243225098,0.07231903076171875,332.0,0.6743497252464294,34.5,1.7163006067276,-2.304166555404663,-0.00020883158140350133,0.83570796251297,0.926889181137085,0.5886349081993103,0.9666159749031067,0.3435937464237213,0.4825725555419922,0.3570725917816162,0.0
513,,,,,,,,,,,,,,,,,29.689889907836914,5.852766480529681e-05,-0.022515196353197098,0.015989091247320175,,,,,,,,,,,,,,0.9487638473510742,0.02611517906188965,393.0,0.6741593480110168,53.66666793823242,2.039583683013916,-2.4457380771636963,-0.0002716248854994774,0.586336612701416,0.7424333691596985,0.5400685667991638,0.9045589566230774,0.31446465849876404,0.40190330147743225,0.3682856857776642,0.0
514,-1.2667316198349,-0.0002849609882105142,0.3557922840118408,0.43904104828834534,0.30753493309020996,0.4925682246685028,0.18313507735729218,0.23552168905735016,0.195893332362175,0.0,0.0,0.2857142984867096,0.0,0.5714285969734192,0.4285714328289032,0.2857142984867096,29.680706024169922,2.60122942563612e-05,-0.029728218913078308,0.014120182022452354,2.6998748779296875,1.1131230592727661,0.3359891474246979,0.5192357301712036,3.6764464378356934,1.1288635730743408,0.21823038160800934,0.6101140379905701,1.890075445175171,12.980875015258789,0.0,0.0,0.0,0.9631450176239014,0.023688077926635742,389.0,0.6739875674247742,69.6875,2.530520439147949,-2.3820912837982178,-0.0011827427661046386,0.6528089642524719,0.8214476704597473,0.5949174761772156,0.9199399352073669,0.33045342564582825,0.44376340508461,0.41387102007865906,0.0
515,-1.0963530540466309,-0.00020558250253088772,0.33389678597450256,0.38128381967544556,0.2590298056602478,0.42777013778686523,0.15274646878242493,0.1971677839756012,0.1869477927684784,0.0,0.0,0.5,0.0,0.5,0.0,0.0,29.675233840942383,2.60122942563612e-05,-0.019169433042407036,0.007664600852876902,3.2946863174438477,1.2128695249557495,0.4106079339981079,0.6415901184082031,4.142661094665527,1.1984100341796875,0.24895909428596497,0.623970627784729,1.614666223526001,15.942747116088867,0.0,0.0,0.0,0.833503007888794,0.023149967193603516,448.0,0.6738737225532532,69.77777862548828,2.5301127433776855,-2.322242021560669,-0.00022497725149150938,0.8075981736183167,0.9136616587638855,0.6089747548103333,0.9646594524383545,0.3329829275608063,0.4760116636753082,0.36380818486213684,0.0
516,,,,,,,,,,,,,,,,,29.669492721557617,3.9018443203531206e-05,-0.025713779032230377,0.009834107011556625,,,,,,,,,,,,,,0.7860889434814453,0.021870136260986328,475.0,0.673711895942688,70.13636016845703,2.5284717082977295,-2.442406415939331,-0.00018695519247557968,0.6605544686317444,0.7916302680969238,0.5361021161079407,0.9198712706565857,0.289969265460968,0.4294138252735138,0.3556883633136749,0.0
517,,,,,,,,,,,,,,,,,29.66349220275879,1.7341530110570602e-05,-0.03570367768406868,0.018139390274882317,,,,,,,,,,,,,,0.7838599681854248,0.021960973739624023,476.0,0.6736358404159546,73.54838562011719,2.5835049152374268,-2.491272211074829,-0.0007217771490104496,0.5257099270820618,0.7247950434684753,0.5189552903175354,0.8848626017570496,0.2772606909275055,0.40930068492889404,0.33637240529060364,0.0
518,,,,,,,,,,,,,,,,,29.660520553588867,3.9018443203531206e-05,-0.0176701620221138,0.0073747942224144936,,,,,,,,,,,,,,0.768730878829956,0.021950244903564453,485.0,0.673534631729126,74.4117660522461,2.606654405593872,-2.3258888721466064,-0.0004782184259966016,0.7794995307922363,0.8866515159606934,0.6263646483421326,0.9497683644294739,0.33242616057395935,0.46208640933036804,0.4063643515110016,0.0
519,,,,,,,,,,,,,,,,,29.654613494873047,2.60122942563612e-05,-0.016780870035290718,0.012548311613500118,,,,,,,,,,,,,,0.7842960357666016,0.021804094314575195,476.0,0.6733902096748352,74.0,2.5872321128845215,-2.301408290863037,-0.00026444546529091895,0.7494807243347168,0.8357517719268799,0.5267572999000549,0.9178579449653625,0.30718210339546204,0.44186079502105713,0.33955705165863037,0.0
520,,,,,,,,,,,,,,,,,29.649511337280273,2.60122942563612e-05,-0.03409913554787636,0.005771317519247532,,,,,,,,,,,,,,0.8057041168212891,0.021045923233032227,464.0,0.6732875108718872,74.02325439453125,2.607032060623169,-2.3779923915863037,-0.00043729227036237717,0.62839674949646,0.8266826272010803,0.5904746651649475,0.9305440783500671,0.30802619457244873,0.45021942257881165,0.3934391438961029,0.0
