iteration,Episode_Reward/action_rate,Episode_Reward/angular_velocity,Episode_Reward/height,Episode_Reward/orientation,Episode_Reward/pose,Episode_Reward/upright,Episode_Reward/vertical_velocity,Episode_Termination/fallen,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate,reward/angular_velocity,reward/height,reward/orientation,reward/pose,reward/upright,reward/vertical_velocity
72,,,,,,,,,,-6.276250839233398,5.852766480529681e-05,-0.0553474947810173,0.012237449176609516,0.04777812957763672,0.010946035385131836,1634.0,0.19499526917934418,150.75555419921875,-4.586958885192871,-0.021687516942620277,-0.19648794829845428,-0.4092593193054199,-0.6759128570556641,-0.9441627860069275,1.9870634078979492,-0.003665892407298088
73,,,,,,,,,,-6.30154275894165,3.9018443203531206e-05,-0.05168070271611214,0.00926978699862957,0.04529881477355957,0.011536121368408203,1689.0,0.1948196142911911,150.75555419921875,-4.586958885192871,-0.022810710594058037,-0.1379556655883789,-0.7192999720573425,-1.1901788711547852,-1.6229013204574585,1.9880510568618774,-0.005848253145813942
74,,,,,,,,,,-6.322953701019287,5.852766480529681e-05,-0.046485479921102524,0.0110100656747818,0.04400801658630371,0.010803937911987305,1751.0,0.19471029937267303,150.75555419921875,-4.586958885192871,-0.0213891863822937,-0.1287207007408142,-1.437643051147461,-1.2958117723464966,-2.119891881942749,1.9898085594177246,-0.00918897520750761
75,,,,,,,,,,-6.338362216949463,3.9018443203531206e-05,-0.05358227342367172,0.029291855171322823,0.039620161056518555,0.01058506965637207,1912.0,0.19462138414382935,150.75555419921875,-4.586958885192871,-0.023618152365088463,-0.5602120757102966,-3.2922637462615967,-0.9589571356773376,-2.121713399887085,1.938531517982483,-0.008553472347557545
76,,,,,,,,,,-6.351673126220703,5.852766480529681e-05,-0.038929566740989685,0.10536595433950424,0.037297964096069336,0.010862112045288086,1993.0,0.19450902938842773,151.12765502929688,-4.660319805145264,-0.022014126181602478,-1.0855255126953125,-7.653443813323975,-0.7111989855766296,-1.394730567932129,1.8202515840530396,-0.00417748698964715
77,,,,,,,,,,-6.366925239562988,5.852766480529681e-05,-0.046380627900362015,0.04806441813707352,0.042914628982543945,0.01046299934387207,1798.0,0.19442608952522278,151.25,-4.68394136428833,-0.0225183367729187,-0.9764307141304016,-5.50146484375,-0.4233008623123169,-0.662757933139801,1.8524508476257324,-0.0033913461957126856
78,,,,,,,,,,-6.378493309020996,5.852766480529681e-05,-0.041925594210624695,0.01306674163788557,0.04859519004821777,0.010521888732910156,1623.0,0.19434277713298798,151.38775634765625,-4.718855381011963,-0.02215028554201126,-0.3255033493041992,-1.4503511190414429,-0.41523218154907227,-0.5659366846084595,1.962648868560791,-0.0034990010317415
79,,,,,,,,,,-6.386877536773682,3.9018443203531206e-05,-0.046662021428346634,0.009830168448388577,0.0467829704284668,0.010419130325317383,1678.0,0.1943289190530777,151.38775634765625,-4.718855381011963,-0.022382333874702454,-0.20691804587841034,-0.442535400390625,-0.953187882900238,-1.2709307670593262,1.9874323606491089,-0.0057446458376944065
80,,,,,,,,,,-6.37888765335083,0.0001316872367169708,-0.03536215424537659,0.014188090339303017,0.04495716094970703,0.010517120361328125,1730.0,0.19451503455638885,151.38775634765625,-4.718855381011963,-0.025273581966757774,-0.11107137054204941,-1.0152533054351807,-1.3216663599014282,-1.926655888557434,1.991442084312439,-0.011690233834087849
81,,,,,,,,,,-6.3439555168151855,5.852766480529681e-05,-0.05840236321091652,0.02144940197467804,0.0917820930480957,0.030539989471435547,784.0,0.1946774125099182,151.38775634765625,-4.718855381011963,-0.02076815627515316,-0.2981625199317932,-2.191453218460083,-1.073063850402832,-2.2693793773651123,1.9785900115966797,-0.011996488086879253
82,,,,,,,,,,-6.326839923858643,5.852766480529681e-05,-0.04536931589245796,0.133926123380661,0.05313992500305176,0.011926651000976562,1475.0,0.19478997588157654,151.38775634765625,-4.718855381011963,-0.023266123607754707,-1.185886263847351,-7.055212497711182,-0.6875004768371582,-1.85283625125885,1.831258773803711,-0.006212456617504358
83,-0.011543604545295238,-0.28264740109443665,-1.6382756233215332,-0.38368454575538635,-0.7156333327293396,0.9922342896461487,-0.0038022485096007586,1.0,0.0,-6.317204475402832,5.852766480529681e-05,-0.04608626663684845,0.13422885537147522,0.044091224670410156,0.011680841445922852,1721.0,0.1947956085205078,151.5576934814453,-4.8002705574035645,-0.02153794653713703,-1.0395382642745972,-6.5654215812683105,-0.34269189834594727,-0.9061546325683594,1.840311050415039,-0.004757530987262726
84,,,,,,,,,,-6.3168253898620605,5.852766480529681e-05,-0.04053251072764397,0.05347863957285881,0.05149698257446289,0.012382030487060547,1502.0,0.19476722180843353,151.6226348876953,-4.823545455932617,-0.021113857626914978,-0.5047213435173035,-2.8582334518432617,-0.26569777727127075,-0.4511834681034088,1.9204187393188477,-0.003886418417096138
85,,,,,,,,,,-6.3254523277282715,5.852766480529681e-05,-0.04488780349493027,0.00902263168245554,0.04795026779174805,0.011105060577392578,1625.0,0.19469618797302246,151.6226348876953,-4.823545455932617,-0.02199363522231579,-0.20644980669021606,-0.2997438609600067,-0.5456249117851257,-0.8196995258331299,1.9884663820266724,-0.003337695961818099
86,,,,,,,,,,-6.340736389160156,3.9018443203531206e-05,-0.04563439264893532,0.0073136878199875355,0.05061507225036621,0.01966404914855957,1365.0,0.19455210864543915,151.6226348876953,-4.823545455932617,-0.023437313735485077,-0.09179487079381943,-0.6619778871536255,-1.06598961353302,-1.5108833312988281,1.9905458688735962,-0.008869529701769352
87,,,,,,,,,,-6.36436128616333,5.852766480529681e-05,-0.04019014537334442,0.011999105103313923,0.0529019832611084,0.011245965957641602,1496.0,0.19439144432544708,151.6226348876953,-4.823545455932617,-0.022546738386154175,-0.12328684329986572,-1.5847139358520508,-1.1825515031814575,-2.1591882705688477,1.9928869009017944,-0.013952300883829594
88,,,,,,,,,,-6.382537364959717,5.852766480529681e-05,-0.052338067442178726,0.029474569484591484,0.0352787971496582,0.01116800308227539,2066.0,0.19433146715164185,151.6226348876953,-4.823545455932617,-0.023025495931506157,-0.5978273749351501,-4.096034526824951,-0.7429676055908203,-2.154486894607544,1.9338499307632446,-0.010204147547483444
89,,,,,,,,,,-6.3844709396362305,5.852766480529681e-05,-0.05612924322485924,0.11735474318265915,0.0362551212310791,0.011034011840820312,2030.0,0.19433864951133728,151.76364135742188,-4.886635780334473,-0.021111488342285156,-1.4019724130630493,-10.31721305847168,-0.48578739166259766,-1.2132171392440796,1.774162769317627,-0.003930581267923117
90,,,,,,,,,,-6.38741397857666,3.9018443203531206e-05,-0.043144095689058304,0.0811859518289566,0.04762411117553711,0.010649919509887695,1647.0,0.19429104030132294,151.6491241455078,-4.9253058433532715,-0.021241232752799988,-0.7516694068908691,-5.077345371246338,-0.22697551548480988,-0.45870527625083923,1.8831957578659058,-0.0035818181931972504
91,,,,,,,,,,-6.395598888397217,3.9018443203531206e-05,-0.055624790489673615,0.013011990115046501,0.04439997673034668,0.011792898178100586,1708.0,0.19423609972000122,151.6491241455078,-4.9253058433532715,-0.02357991598546505,-0.1652984619140625,-0.22895409166812897,-0.27508091926574707,-0.57613605260849,1.9909882545471191,-0.0034649029839783907
92,,,,,,,,,,-6.402560710906982,5.852766480529681e-05,-0.035824455320835114,0.00898488238453865,0.04335808753967285,0.011020898818969727,1765.0,0.19419492781162262,151.6491241455078,-4.9253058433532715,-0.021963750943541527,-0.1314634084701538,-0.49377766251564026,-0.7635889053344727,-1.1506028175354004,1.9924079179763794,-0.0062333084642887115
93,,,,,,,,,,-6.410359859466553,8.77914935699664e-05,-0.037989236414432526,0.009830093011260033,0.04277825355529785,0.010641813278198242,1797.0,0.19412919878959656,151.6491241455078,-4.9253058433532715,-0.021795496344566345,-0.06412173062562943,-1.2234095335006714,-1.0200523138046265,-1.8848966360092163,1.9954034090042114,-0.015538339503109455
94,,,,,,,,,,-6.422642707824707,5.852766480529681e-05,-0.049285754561424255,0.01260868739336729,0.03688812255859375,0.010680913925170898,2018.0,0.19400379061698914,151.6491241455078,-4.9253058433532715,-0.02225312776863575,-0.4848758280277252,-3.448694944381714,-0.6885917782783508,-2.1567137241363525,1.9519480466842651,-0.012951564975082874
95,,,,,,,,,,-6.4451165199279785,3.9018443203531206e-05,-0.059801895171403885,0.1098361611366272,0.03522896766662598,0.010958194732666016,2078.0,0.19385239481925964,151.52542114257812,-4.965789794921875,-0.023632870987057686,-1.5191656351089478,-10.61696720123291,-0.4258488118648529,-1.4609469175338745,1.7696813344955444,-0.004586814437061548
96,,,,,,,,,,-6.465941429138184,8.77914935699664e-05,-0.04250720143318176,0.08529449999332428,0.04775500297546387,0.011038064956665039,1632.0,0.19373667240142822,151.36065673828125,-5.000961780548096,-0.022260457277297974,-0.9108121395111084,-6.438883304595947,-0.22039921581745148,-0.46222829818725586,1.8585847616195679,-0.0035384083166718483
97,,,,,,,,,,-6.481827735900879,1.7341530110570602e-05,-0.054444070905447006,0.006950313225388527,0.04463601112365723,0.01056981086730957,1738.0,0.19364890456199646,151.36065673828125,-5.000961780548096,-0.022734293714165688,-0.1851431131362915,-0.18842513859272003,-0.19399984180927277,-0.494884729385376,1.9920072555541992,-0.0032015640754252672
98,,,,,,,,,,-6.49133825302124,8.77914935699664e-05,-0.039183150976896286,0.006300478242337704,0.04391598701477051,0.011152029037475586,1743.0,0.19361118972301483,151.36065673828125,-5.000961780548096,-0.0234284158796072,-0.1537110060453415,-0.4527764320373535,-0.6858678460121155,-1.0770925283432007,1.9915438890457153,-0.006365583743900061
99,,,,,,,,,,-6.492249965667725,2.60122942563612e-05,-0.05060138553380966,0.007471288554370403,0.04114103317260742,0.010671854019165039,1852.0,0.19364342093467712,151.36065673828125,-5.000961780548096,-0.022382507100701332,-0.059719622135162354,-1.1419826745986938,-0.9524564146995544,-1.7781823873519897,1.9941234588623047,-0.01483215019106865
100,,,,,,,,,,-6.49088716506958,0.0001316872367169708,-0.03392477706074715,0.025837017223238945,0.03381490707397461,0.01062917709350586,2160.0,0.19360662996768951,151.36065673828125,-5.000961780548096,-0.022817954421043396,-0.3969144821166992,-3.6509292125701904,-0.64206463098526,-2.1521341800689697,1.9475635290145874,-0.014562808908522129
101,,,,,,,,,,-6.492429256439209,3.9018443203531206e-05,-0.06484201550483704,0.12924739718437195,0.03360700607299805,0.011049032211303711,2149.0,0.19366349279880524,151.09524536132812,-5.024803161621094,-0.02174401842057705,-1.4733108282089233,-10.730761528015137,-0.3945409953594208,-1.478601098060608,1.7806850671768188,-0.004513747524470091
102,,,,,,,,,,-6.481542587280273,3.9018443203531206e-05,-0.049060724675655365,0.09516601264476776,0.04872322082519531,0.01063084602355957,1617.0,0.19378085434436798,150.84616088867188,-5.0612688064575195,-0.02291237562894821,-0.8130741119384766,-6.4900803565979,-0.240137979388237,-0.4721907377243042,1.870517611503601,-0.0034598412457853556
103,,,,,,,,,,-6.463528633117676,3.9018443203531206e-05,-0.03940925374627113,0.005754530429840088,0.04382896423339844,0.010693788528442383,1760.0,0.19388984143733978,150.84616088867188,-5.0612688064575195,-0.021151460707187653,-0.1811247020959854,-0.182954803109169,-0.25153133273124695,-0.5775952935218811,1.9922599792480469,-0.0034994289744645357
104,,,,,,,,,,-6.446516513824463,5.852766480529681e-05,-0.04099678993225098,0.011230750009417534,0.04397320747375488,0.010716915130615234,1755.0,0.19401593506336212,150.84616088867188,-5.0612688064575195,-0.02150951884686947,-0.12109870463609695,-0.46942615509033203,-0.7225473523139954,-1.1877022981643677,1.9928890466690063,-0.006647375877946615
105,,,,,,,,,,-6.432137966156006,3.9018443203531206e-05,-0.04679231718182564,0.011847568675875664,0.04054713249206543,0.011049985885620117,1860.0,0.19403721392154694,150.84616088867188,-5.0612688064575195,-0.022353775799274445,-0.08619371056556702,-1.2573994398117065,-0.9899811744689941,-1.9717649221420288,1.9940232038497925,-0.01553777139633894
106,,,,,,,,,,-6.434493064880371,5.852766480529681e-05,-0.04688631743192673,0.06215932220220566,0.03607821464538574,0.010908842086791992,2043.0,0.19399665296077728,150.84616088867188,-5.0612688064575195,-0.02287922240793705,-0.550525426864624,-4.097438335418701,-0.6508759260177612,-2.230461835861206,1.9372676610946655,-0.014073592610657215
107,,,,,,,,,,-6.437596797943115,5.852766480529681e-05,-0.05002543702721596,0.10854240506887436,0.03568410873413086,0.010907888412475586,2060.0,0.19401368498802185,150.58209228515625,-5.094884872436523,-0.02254537306725979,-1.458701491355896,-10.853991508483887,-0.33355066180229187,-1.353413462638855,1.7737165689468384,-0.003317193128168583
108,,,,,,,,,,-6.42848539352417,8.77914935699664e-05,-0.04906820133328438,0.11608132719993591,0.04599308967590332,0.010519981384277344,1698.0,0.19413086771965027,150.3478240966797,-5.122150897979736,-0.023292740806937218,-0.7914643287658691,-5.772012233734131,-0.21852707862854004,-0.42956364154815674,1.8732854127883911,-0.003188640810549259
109,,,,,,,,,,-6.410704135894775,2.60122942563612e-05,-0.059441812336444855,0.005386093631386757,0.04251909255981445,0.010550975799560547,1808.0,0.19421061873435974,150.3478240966797,-5.122150897979736,-0.02251327969133854,-0.14372389018535614,-0.18283458054065704,-0.24623411893844604,-0.5810449719429016,1.9923235177993774,-0.003225533524528146
110,,,,,,,,,,-6.4045844078063965,8.77914935699664e-05,-0.038545481860637665,0.004608744755387306,0.039534807205200195,0.010515928268432617,1918.0,0.1942555159330368,150.3478240966797,-5.122150897979736,-0.0219962690025568,-0.0945889949798584,-0.41434869170188904,-0.6347872614860535,-1.1440869569778442,1.9951585531234741,-0.006618289276957512
111,,,,,,,,,,-6.39459228515625,2.60122942563612e-05,-0.05477582663297653,0.015191667713224888,0.04222297668457031,0.011990070343017578,1770.0,0.19432638585567474,150.3478240966797,-5.122150897979736,-0.022977398708462715,-0.08059246093034744,-1.3274866342544556,-0.7893080115318298,-1.8149272203445435,1.9924684762954712,-0.018460312858223915
112,,,,,,,,,,-6.390934467315674,0.0001316872367169708,-0.02894739992916584,0.037290606647729874,0.03495597839355469,0.011178016662597656,2080.0,0.19425439834594727,150.3478240966797,-5.122150897979736,-0.023586532101035118,-0.6351988911628723,-4.9558634757995605,-0.45379963517189026,-2.097594976425171,1.911131739616394,-0.014340431429445744
113,,,,,,,,,,-6.408239364624023,3.9018443203531206e-05,-0.06367207318544388,0.2687528431415558,0.03831982612609863,0.010743141174316406,1956.0,0.194173663854599,150.05633544921875,-5.138797760009766,-0.022549336776137352,-1.3310269117355347,-10.786303520202637,-0.21774832904338837,-1.2040644884109497,1.779523491859436,-0.00437904940918088
114,,,,,,,,,,-6.411680698394775,5.852766480529681e-05,-0.0539679080247879,0.1441362351179123,0.04763007164001465,0.011537790298461914,1622.0,0.194191113114357,149.78082275390625,-5.152814865112305,-0.02129986323416233,-0.5716266632080078,-4.617340564727783,-0.18276719748973846,-0.44128933548927307,1.9101753234863281,-0.003173583187162876
115,,,,,,,,,,-6.40664005279541,3.9018443203531206e-05,-0.042756691575050354,0.006075484678149223,0.04267311096191406,0.01092386245727539,1791.0,0.19423674046993256,149.78082275390625,-5.152814865112305,-0.02334732562303543,-0.17249585688114166,-0.19986236095428467,-0.3801417052745819,-0.785018265247345,1.9923702478408813,-0.003154957899823785
116,,,,,,,,,,-6.400261402130127,2.60122942563612e-05,-0.044195760041475296,0.004208210855722427,0.03849530220031738,0.010444879531860352,1961.0,0.1942753791809082,149.78082275390625,-5.152814865112305,-0.022148320451378822,-0.09289925545454025,-0.572252094745636,-0.8118412494659424,-1.4199365377426147,1.994590401649475,-0.010170997120440006
117,,,,,,,,,,-6.389984607696533,5.852766480529681e-05,-0.041846293956041336,0.014040425419807434,0.03403806686401367,0.010400056838989258,2160.0,0.19441275298595428,149.78082275390625,-5.152814865112305,-0.02119622565805912,-0.1239115372300148,-2.0454764366149902,-0.924496591091156,-2.152880907058716,1.9837573766708374,-0.02131662704050541
118,,,,,,,,,,-6.370898723602295,3.9018443203531206e-05,-0.049033667892217636,0.12214957922697067,0.03063201904296875,0.010634183883666992,2326.0,0.19444994628429413,149.58108520507812,-5.167262077331543,-0.023150047287344933,-0.8623668551445007,-8.83143138885498,-0.5467954277992249,-2.1572983264923096,1.8709477186203003,-0.0156989935785532
119,,,,,,,,,,-6.373915672302246,3.9018443203531206e-05,-0.04615729674696922,0.1436300426721573,0.03887224197387695,0.010560989379882812,1942.0,0.1944132000207901,149.06494140625,-5.20578670501709,-0.023120423778891563,-1.145147442817688,-11.564621925354004,-0.2437676191329956,-1.0179508924484253,1.8091143369674683,-0.00550244003534317
120,,,,,,,,,,-6.373106479644775,5.852766480529681e-05,-0.03522782400250435,0.012366182170808315,0.04774975776672363,0.011199951171875,1628.0,0.19448107481002808,149.06494140625,-5.20578670501709,-0.023763472214341164,-0.1953887939453125,-0.09449269622564316,-0.14007167518138885,-0.4301501512527466,1.9934234619140625,-0.003140633925795555
121,,,,,,,,,,-6.353785514831543,5.852766480529681e-05,-0.054318808019161224,0.007201876025646925,0.040885210037231445,0.011253833770751953,1841.0,0.1946483552455902,149.06494140625,-5.20578670501709,-0.022285843268036842,-0.15775813162326813,-0.26415011286735535,-0.5825769305229187,-1.109255313873291,1.9926317930221558,-0.006197478622198105
122,,,,,,,,,,-6.339976787567139,3.9018443203531206e-05,-0.04757458716630936,0.006678832694888115,0.037062883377075195,0.010325908660888672,2025.0,0.19462282955646515,149.06494140625,-5.20578670501709,-0.022823194041848183,-0.06986863166093826,-0.9503822326660156,-0.9404450058937073,-1.7816914319992065,1.9925026893615723,-0.01636921428143978
123,,,,,,,,,,-6.345056056976318,5.852766480529681e-05,-0.040849220007658005,0.03908967226743698,0.03201103210449219,0.010593652725219727,2253.0,0.19459590315818787,149.06494140625,-5.20578670501709,-0.023482128977775574,-0.31126606464385986,-3.679563522338867,-0.7903690338134766,-2.3511393070220947,1.9574579000473022,-0.02241496741771698
124,,,,,,,,,,-6.344908714294434,2.60122942563612e-05,-0.05895160883665085,0.21325227618217468,0.033541202545166016,0.010925769805908203,2158.0,0.1946212500333786,148.85897827148438,-5.218350410461426,-0.023022910580039024,-1.2314196825027466,-10.992287635803223,-0.32880717515945435,-1.7847760915756226,1.8233805894851685,-0.01002010703086853
125,-0.010435297153890133,-0.2190958708524704,-1.84933340549469,-0.2394910454750061,-0.6487870812416077,0.8715083003044128,-0.004834503401070833,1.0,0.0,-6.343173503875732,5.852766480529681e-05,-0.05202580615878105,0.2390526682138443,0.04718422889709473,0.010597944259643555,1661.0,0.1946125626564026,148.34567260742188,-5.2584638595581055,-0.022668344900012016,-0.7919679284095764,-7.3313069343566895,-0.17481093108654022,-0.6115356087684631,1.8817967176437378,-0.004990083631128073
126,,,,,,,,,,-6.348567008972168,3.9018443203531206e-05,-0.04195452854037285,0.02152727171778679,0.04312324523925781,0.011175870895385742,1767.0,0.1945715993642807,148.34567260742188,-5.2584638595581055,-0.024186639115214348,-0.1761043518781662,-0.14260320365428925,-0.30158698558807373,-0.7445986270904541,1.9928430318832397,-0.0030345472041517496
127,,,,,,,,,,-6.355381011962891,3.9018443203531206e-05,-0.048173580318689346,0.007348430342972279,0.03783011436462402,0.011076927185058594,1962.0,0.19452965259552002,148.34567260742188,-5.2584638595581055,-0.022414593026041985,-0.1160527691245079,-0.4688577651977539,-0.7401762008666992,-1.3739805221557617,1.9931068420410156,-0.009171012789011002
128,,,,,,,,,,-6.359775543212891,3.9018443203531206e-05,-0.03912875056266785,0.01209565345197916,0.03265690803527832,0.010931015014648438,2202.0,0.1945401132106781,148.34567260742188,-5.2584638595581055,-0.0210548248142004,-0.10875827819108963,-1.7168253660202026,-0.9290177226066589,-2.0842864513397217,1.9870744943618774,-0.01883293129503727
129,,,,,,,,,,-6.356442451477051,2.60122942563612e-05,-0.05320306122303009,0.16213904321193695,0.030096054077148438,0.010519981384277344,2363.0,0.1945796012878418,148.34567260742188,-5.2584638595581055,-0.02355220355093479,-0.6916385293006897,-7.692819118499756,-0.5355650186538696,-2.1602985858917236,1.8980776071548462,-0.019615545868873596
130,-0.009881719015538692,-0.18224366009235382,-1.8588476181030273,-0.22863291203975677,-0.6155521273612976,0.8516242504119873,-0.004777964670211077,1.0,0.0,-6.354020118713379,5.852766480529681e-05,-0.04305257648229599,0.2645714581012726,0.03825521469116211,0.010581016540527344,1965.0,0.19456101953983307,147.75,-5.290123462677002,-0.022473767399787903,-1.108874797821045,-12.716445922851562,-0.20985567569732666,-1.1647690534591675,1.8066164255142212,-0.007722617592662573
131,-0.01035995688289404,-0.19376862049102783,-1.8468023538589478,-0.19994878768920898,-0.6168099045753479,0.8522701263427734,-0.0048840707167983055,1.0,0.0,-6.356855869293213,3.9018443203531206e-05,-0.035055942833423615,0.050944309681653976,0.048281192779541016,0.011092901229858398,1616.0,0.19457271695137024,147.56471252441406,-5.299191474914551,-0.022543584927916527,-0.17579849064350128,-0.4876498878002167,-0.12276667356491089,-0.42236578464508057,1.9900325536727905,-0.0027656517922878265
132,,,,,,,,,,-6.352682590484619,3.9018443203531206e-05,-0.04841172695159912,0.018584322184324265,0.041783809661865234,0.010505914688110352,1835.0,0.19460660219192505,147.56471252441406,-5.299191474914551,-0.022654516622424126,-0.12681205570697784,-0.2288791686296463,-0.450768381357193,-1.0020031929016113,1.9947069883346558,-0.004859857726842165
133,,,,,,,,,,-6.3498430252075195,5.852766480529681e-05,-0.04553592950105667,0.00782826729118824,0.034945011138916016,0.010430335998535156,2115.0,0.19460831582546234,147.56471252441406,-5.299191474914551,-0.022583892568945885,-0.07360414415597916,-0.8496405482292175,-0.7325078845024109,-1.609575629234314,1.9927620887756348,-0.014476207084953785
134,,,,,,,,,,-6.349590301513672,2.60122942563612e-05,-0.053054649382829666,0.06692405790090561,0.030718088150024414,0.010437965393066406,2332.0,0.19460603594779968,147.56471252441406,-5.299191474914551,-0.022598212584853172,-0.34677281975746155,-4.011485576629639,-0.5603219270706177,-2.02299427986145,1.9482197761535645,-0.023989200592041016
135,,,,,,,,,,-6.352483749389648,5.852766480529681e-05,-0.045580171048641205,0.17019076645374298,0.034381866455078125,0.010461091995239258,2140.0,0.19457100331783295,147.1149444580078,-5.301449775695801,-0.02244746871292591,-0.9773370623588562,-11.148353576660156,-0.22881484031677246,-1.5782893896102905,1.8316054344177246,-0.012660317122936249
136,,,,,,,,,,-6.360296249389648,5.852766480529681e-05,-0.052367426455020905,0.10706448554992676,0.04674792289733887,0.010407209396362305,1679.0,0.19450439512729645,146.7415771484375,-5.30964994430542,-0.021973149850964546,-0.5618037581443787,-5.72166109085083,-0.1154336929321289,-0.5731637477874756,1.9147367477416992,-0.0062631103210151196
137,,,,,,,,,,-6.364776611328125,3.9018443203531206e-05,-0.036230891942977905,0.015448720194399357,0.042001962661743164,0.010724067687988281,1820.0,0.19455008208751678,146.7415771484375,-5.30964994430542,-0.022900408133864403,-0.2363840788602829,-0.14436519145965576,-0.33587586879730225,-0.8148183822631836,1.9937604665756226,-0.002923808991909027
138,,,,,,,,,,-6.356934070587158,3.9018443203531206e-05,-0.050442229956388474,0.005965204443782568,0.03503298759460449,0.01104593276977539,2083.0,0.1945876181125641,146.7415771484375,-5.30964994430542,-0.023083237931132317,-0.09436323493719101,-0.4632888734340668,-0.8193745017051697,-1.5957750082015991,1.9950032234191895,-0.009550869464874268
139,,,,,,,,,,-6.351250648498535,3.9018443203531206e-05,-0.04616772010922432,0.015968801453709602,0.03141021728515625,0.010756969451904297,2276.0,0.19463321566581726,146.7415771484375,-5.30964994430542,-0.02245529554784298,-0.15430445969104767,-2.137704610824585,-0.868228018283844,-2.1338229179382324,1.9803189039230347,-0.024516398087143898
140,,,,,,,,,,-6.347067356109619,5.852766480529681e-05,-0.04006966948509216,0.10506293922662735,0.031018733978271484,0.01058506965637207,2307.0,0.1946219503879547,146.56666564941406,-5.316715717315674,-0.023655829951167107,-0.8213367462158203,-9.252731323242188,-0.47426143288612366,-2.1223857402801514,1.8784599304199219,-0.021459361538290977
141,,,,,,,,,,-6.361098766326904,5.852766480529681e-05,-0.05591878667473793,0.1022505983710289,0.04292702674865723,0.01057577133178711,1794.0,0.19442428648471832,145.98924255371094,-5.341686725616455,-0.023496409878134727,-0.9647037982940674,-10.713294982910156,-0.16128097474575043,-0.969141960144043,1.8548504114151,-0.010615184903144836
142,,,,,,,,,,-6.385341167449951,2.60122942563612e-05,-0.03033943474292755,0.009493028745055199,0.04563188552856445,0.011228322982788086,1688.0,0.19431734085083008,145.98924255371094,-5.341686725616455,-0.02248953841626644,-0.17931614816188812,-0.09086183458566666,-0.2041388303041458,-0.6019284129142761,1.9957906007766724,-0.0022530388087034225
143,,,,,,,,,,-6.397934436798096,8.77914935699664e-05,-0.03798189014196396,0.012362639419734478,0.037976980209350586,0.010623931884765625,1975.0,0.19421811401844025,145.98924255371094,-5.341686725616455,-0.023320632055401802,-0.11371781677007675,-0.27815404534339905,-0.6002365946769714,-1.2472957372665405,1.9948726892471313,-0.006364714819937944
144,,,,,,,,,,-6.421500205993652,2.60122942563612e-05,-0.05549803003668785,0.006864890456199646,0.03417086601257324,0.011464834213256836,2103.0,0.19404496252536774,145.98924255371094,-5.341686725616455,-0.021831542253494263,-0.07318509370088577,-1.1174957752227783,-0.8408172726631165,-1.8831590414047241,1.991478443145752,-0.01689204014837742
145,,,,,,,,,,-6.4382171630859375,5.852766480529681e-05,-0.03725118190050125,0.02861431986093521,0.02992415428161621,0.010899066925048828,2351.0,0.1940125674009323,145.98924255371094,-5.341686725616455,-0.022955583408474922,-0.43109288811683655,-5.326873302459717,-0.5509997606277466,-2.1662518978118896,1.9355767965316772,-0.028702624142169952
146,,,,,,,,,,-6.436050891876221,3.9018443203531206e-05,-0.051882922649383545,0.1597503125667572,0.0371699333190918,0.01059722900390625,2009.0,0.1940997838973999,145.67369079589844,-5.359092712402344,-0.021815180778503418,-1.14828360080719,-13.24007511138916,-0.16560570895671844,-1.4583439826965332,1.810379147529602,-0.011870726011693478
147,,,,,,,,,,-6.423171520233154,5.852766480529681e-05,-0.04826807603240013,0.0417829267680645,0.04974198341369629,0.011451959609985352,1568.0,0.19419215619564056,145.3402099609375,-5.367154598236084,-0.02214392088353634,-0.3030267357826233,-2.9607279300689697,-0.11252063512802124,-0.43629181385040283,1.956438422203064,-0.002338812919333577
148,,,,,,,,,,-6.416845321655273,2.60122942563612e-05,-0.0613897480070591,0.012495603412389755,0.04158496856689453,0.010751008987426758,1834.0,0.1942005753517151,145.3402099609375,-5.367154598236084,-0.023177189752459526,-0.13752534985542297,-0.13456152379512787,-0.3564513921737671,-0.8380604386329651,1.9945974349975586,-0.004135252442210913
149,,,,,,,,,,-6.412764072418213,3.9018443203531206e-05,-0.035525061190128326,0.008542199619114399,0.03568005561828613,0.010649681091308594,2072.0,0.19426876306533813,145.3402099609375,-5.367154598236084,-0.024623138830065727,-0.05114428699016571,-0.5055678486824036,-0.7168434262275696,-1.4544806480407715,1.9955826997756958,-0.010466493666172028
150,,,,,,,,,,-6.401941776275635,5.852766480529681e-05,-0.04699353873729706,0.010795680806040764,0.031110048294067383,0.010947942733764648,2282.0,0.19431453943252563,145.3402099609375,-5.367154598236084,-0.02201804518699646,-0.18481594324111938,-2.3618576526641846,-0.6662316918373108,-2.052489995956421,1.9713579416275024,-0.020959755405783653
151,,,,,,,,,,-6.400895118713379,8.77914935699664e-05,-0.059880003333091736,0.040550678968429565,0.03199315071105957,0.01061391830444336,2253.0,0.19429954886436462,145.1836700439453,-5.369002342224121,-0.023092925548553467,-0.8517203330993652,-9.14852523803711,-0.20315448939800262,-1.7506648302078247,1.8590275049209595,-0.016894740983843803
