iteration,Episode_Reward/action_rate,Episode_Reward/batting,Episode_Reward/failure,Episode_Reward/upright,Episode_Termination/fallen,Episode_Termination/invalid_contact,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate,reward/batting,reward/failure,reward/upright
0,,,,,,,,-1.346362829208374,2.9629629352712072e-05,-0.03262098878622055,6.925227642059326,0.1028289794921875,0.026257991790771484,743.0,0.19934041798114777,14.0,-4.6896491050720215,-0.0055766236037015915,-2.7679455280303955,-7.8125,0.9999095797538757
1,,,,,,,,-1.3599790334701538,0.0003375000087544322,-0.009180833585560322,4.987827301025391,0.08737683296203613,0.013744115829467773,949.0,0.19909872114658356,14.285714149475098,-4.690366744995117,-0.005591399967670441,0.1559026837348938,-10.416666984558105,0.99971604347229
2,,,,,,,,-1.3585056066513062,4.444444493856281e-05,-0.03624335303902626,3.814667224884033,0.08882784843444824,0.0106658935546875,964.0,0.1994236558675766,18.700000762939453,-4.562500953674316,-0.005063144955784082,0.1917291283607483,-7.8125,0.999823808670044
3,,,,,,,,-1.3508415222167969,9.999999747378752e-05,-0.019780483096837997,1.6894986629486084,0.08659505844116211,0.010293006896972656,990.0,0.19963394105434418,23.08333396911621,-4.936715126037598,-0.005296444986015558,0.3504906892776489,-5.208333492279053,0.9997360110282898
4,,,,,,,,-1.3489720821380615,0.00022499999613501132,-0.014617538079619408,0.06310222297906876,0.07600188255310059,0.009910106658935547,1117.0,0.19944928586483002,23.08333396911621,-4.936715126037598,-0.006284416187554598,0.031028257682919502,0.0,0.9995756149291992
5,,,,,,,,-1.3440319299697876,6.666666740784422e-05,-0.013414431363344193,0.025269081816077232,0.0762166976928711,0.009777307510375977,1116.0,0.20001018047332764,23.08333396911621,-4.936715126037598,-0.005793588235974312,1.7222284709461633e-10,0.0,0.9997649788856506
6,,,,,,,,-1.3306211233139038,9.999999747378752e-05,-0.01690414920449257,1.5281132459640503,0.08517289161682129,0.010181903839111328,1006.0,0.20018264651298523,37.13333511352539,-3.8696329593658447,-0.005968629848212004,0.0011390353320166469,-2.6041667461395264,0.9998142719268799
7,,,,,,,,-1.3272311687469482,9.999999747378752e-05,-0.014629165641963482,2.0690014362335205,0.0929567813873291,0.009602069854736328,936.0,0.20026075839996338,38.38888931274414,-3.60477352142334,-0.005344404373317957,0.3880026638507843,-5.208333492279053,0.9997849464416504
8,,,,,,,,-1.3226675987243652,6.666666740784422e-05,-0.020810486748814583,0.0984417274594307,0.07802796363830566,0.010010242462158203,1090.0,0.200448676943779,38.38888931274414,-3.60477352142334,-0.005579355638474226,0.21018296480178833,0.0,0.9995805621147156
9,,,,,,,,-1.3145573139190674,0.00022499999613501132,-0.0106967119500041,0.04039016366004944,0.07567095756530762,0.06789088249206543,668.0,0.20079118013381958,38.38888931274414,-3.60477352142334,-0.005849376320838928,9.188810508931056e-05,0.0,0.9996827244758606
10,,,,,,,,-1.3096611499786377,6.666666740784422e-05,-0.030037861317396164,0.02021375298500061,0.07954788208007812,0.009717941284179688,1075.0,0.20064567029476166,41.6315803527832,-3.299398899078369,-0.005676874425262213,3.6620367609430104e-06,0.0,0.9997943043708801
11,,,,,,,,-1.317692518234253,6.666666740784422e-05,-0.028731543570756912,1.545062780380249,0.08571290969848633,0.009660720825195312,1006.0,0.20037437975406647,48.130435943603516,-2.639427661895752,-0.00668773939833045,0.1323375254869461,-2.6041667461395264,0.9997544884681702
12,,,,,,,,-1.3235548734664917,0.0001500000071246177,-0.01795263960957527,3.511864185333252,0.08127808570861816,0.010518074035644531,1045.0,0.20039957761764526,48.130435943603516,-2.639427661895752,-0.005255530122667551,-3.2320878505706787,0.0,0.999704897403717
13,,,,,,,,-1.3234601020812988,0.0001500000071246177,-0.015465768054127693,0.052784815430641174,0.07572078704833984,0.009696006774902344,1123.0,0.20033827424049377,48.130435943603516,-2.639427661895752,-0.00571981118991971,0.002324488712474704,0.0,0.9996115565299988
