iteration,Episode_Reward/action_rate_l2,Episode_Reward/bat_tracking,Episode_Reward/joint_limit,Episode_Reward/loaded_exit,Episode_Reward/motion_body_ang_vel,Episode_Reward/motion_body_lin_vel,Episode_Reward/motion_body_ori,Episode_Reward/motion_body_pos,Episode_Reward/motion_global_root_ori,Episode_Reward/motion_global_root_pos,Episode_Reward/motion_joint_pos,Episode_Reward/motion_joint_vel,Episode_Termination/anchor_ori,Episode_Termination/anchor_pos,Episode_Termination/clip_end,Episode_Termination/ee_body_pos,Episode_Termination/incidental_bat_support,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/motion/error_anchor_ang_vel,Metrics/motion/error_anchor_lin_vel,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_ang_vel,Metrics/motion/error_body_lin_vel,Metrics/motion/error_body_pos,Metrics/motion/error_body_rot,Metrics/motion/error_joint_pos,Metrics/motion/error_joint_vel,Metrics/motion/sampling_entropy,Metrics/motion/sampling_top1_bin,Metrics/motion/sampling_top1_prob,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate_l2,reward/bat_tracking,reward/joint_limit,reward/loaded_exit,reward/motion_body_ang_vel,reward/motion_body_lin_vel,reward/motion_body_ori,reward/motion_body_pos,reward/motion_global_root_ori,reward/motion_global_root_pos,reward/motion_joint_pos,reward/motion_joint_vel
47,,,,,,,,,,,,,,,,,,,-31.38532829284668,9.999999747378752e-06,-0.04524155706167221,10.05372142791748,,,,,,,,,,,,,,4.170578956604004,0.016180038452148438,45.0,0.08200473338365555,136.90475463867188,28.684926986694336,-0.043087784200906754,1.4108076095581055,0.0,10.035248756408691,0.9225747585296631,0.9442306160926819,0.9420111775398254,0.9919695854187012,0.4511268138885498,0.498790979385376,0.9748288989067078,0.0
48,,,,,,,,,,,,,,,,,,,-31.38559913635254,1.4999999621068127e-05,-0.030475525185465813,2.5795528888702393,,,,,,,,,,,,,,3.9803152084350586,0.016482830047607422,48.0,0.08201801031827927,136.90475463867188,28.684926986694336,-0.04080595448613167,1.2936471700668335,0.0,2.519667625427246,0.9322919249534607,0.9433128237724304,0.9413087964057922,0.9908876419067383,0.4559434652328491,0.49788782000541687,0.9746314883232117,0.0
49,,,,,,,,,,,,,,,,,,,-31.378231048583984,9.999999747378752e-06,-0.037769436836242676,4.129815578460693,,,,,,,,,,,,,,3.9312589168548584,0.016607999801635742,48.0,0.08203480392694473,137.109375,28.730976104736328,-0.04087583348155022,1.3828712701797485,0.0,5.0157294273376465,0.9312922954559326,0.9423809051513672,0.9520696997642517,0.9927957653999329,0.46202531456947327,0.4981723129749298,0.9773788452148438,0.0
50,,,,,,,,,,,,,,,,,,,-31.3750057220459,9.999999747378752e-06,-0.03365612402558327,0.2943728268146515,,,,,,,,,,,,,,4.29229211807251,0.02044391632080078,44.0,0.08203836530447006,137.86764526367188,28.900876998901367,-0.04251011088490486,1.5182476043701172,0.0,0.0,0.9655852317810059,0.9688699841499329,0.9664855003356934,0.9945651888847351,0.4742949306964874,0.4988259971141815,0.9842104911804199,0.0
51,,,,,,,,,,,,,,,,,,,-31.37257957458496,9.999999747378752e-06,-0.039834436029195786,0.35994845628738403,,,,,,,,,,,,,,4.497488975524902,0.01661992073059082,42.0,0.08205115795135498,138.04347229003906,28.940547943115234,-0.039364151656627655,1.7975534200668335,0.0,9.41519995324514e-21,0.9839532375335693,0.986029326915741,0.9887557625770569,0.9982826113700867,0.4918094873428345,0.4994671642780304,0.994114100933075,0.0
52,,,,,,,,,,,,,,,,,,,-31.367578506469727,9.999999747378752e-06,-0.03874271363019943,3.421135187149048,,,,,,,,,,,,,,4.446830749511719,0.017446279525756836,43.0,0.08206935226917267,138.38027954101562,29.014101028442383,-0.04170570895075798,1.8077541589736938,0.0,2.512247323989868,0.9766423106193542,0.9835260510444641,0.9852456450462341,0.9981138110160828,0.4872461259365082,0.49965009093284607,0.9925512671470642,0.0
53,,,,,,,,,,,,,,,,,,,-31.363296508789062,9.999999747378752e-06,-0.04596134275197983,11.830235481262207,,,,,,,,,,,,,,4.140185832977295,0.016538143157958984,46.0,0.0820685550570488,138.38027954101562,29.014101028442383,-0.04384183883666992,1.503361701965332,0.0,10.031204223632812,0.9312112927436829,0.9529059529304504,0.9535927176475525,0.9938351511955261,0.46028459072113037,0.4989476203918457,0.9789112210273743,0.0
54,,,,,,,,,,,,,,,,,,,-31.364383697509766,9.999999747378752e-06,-0.04418911039829254,3.122213840484619,,,,,,,,,,,,,,3.8496060371398926,0.016467809677124023,49.0,0.08207333087921143,138.38027954101562,29.014101028442383,-0.03985088691115379,1.3131898641586304,0.0,2.515347719192505,0.92914217710495,0.9397175312042236,0.9377633929252625,0.9900374412536621,0.4522315561771393,0.4980767071247101,0.9741185307502747,0.0
55,,,,,,,,,,,,,,,,,,,-31.36093521118164,9.999999747378752e-06,-0.051538921892642975,5.337854862213135,,,,,,,,,,,,,,3.5783989429473877,0.017918109893798828,53.0,0.08208204805850983,138.5416717529297,29.049659729003906,-0.04016619548201561,1.277951717376709,0.0,5.013700008392334,0.9374768137931824,0.9495146870613098,0.9457173943519592,0.9917996525764465,0.4580915868282318,0.497824102640152,0.9747352600097656,0.0
56,,,,,,,,,,,,,,,,,,,-31.357376098632812,9.999999747378752e-06,-0.04348679631948471,0.27299660444259644,,,,,,,,,,,,,,3.926877021789551,0.01678609848022461,48.0,0.08209647238254547,138.85134887695312,29.118558883666992,-0.04146767780184746,1.4927177429199219,0.0,0.0,0.9494532942771912,0.9544010162353516,0.9628856778144836,0.9941067099571228,0.47108325362205505,0.4989444315433502,0.9830003380775452,0.0
57,-0.040931250900030136,1.5315779447555542,0.0,3.215008497238159,0.9533382058143616,0.9624422192573547,0.9624454975128174,0.994371235370636,0.4698900282382965,0.49874576926231384,0.9829714298248291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-31.351856231689453,9.999999747378752e-06,-0.03320269659161568,0.23092198371887207,0.11540665477514267,0.05232922360301018,0.010481118224561214,0.12417655438184738,0.09099023789167404,0.04731364548206329,0.021061738952994347,0.07811570167541504,0.16338226199150085,0.3009146749973297,0.0,0.0,0.0,4.139657974243164,0.016556262969970703,46.0,0.0821111798286438,139.2857208251953,29.214832305908203,-0.04239225387573242,1.7489490509033203,0.0,2.3348177753112734e-27,0.9867615103721619,0.987865149974823,0.9842255115509033,0.997621476650238,0.48837828636169434,0.49930909276008606,0.9919721484184265,0.0
58,,,,,,,,,,,,,,,,,,,-31.34808349609375,9.999999747378752e-06,-0.03852331265807152,3.3497021198272705,,,,,,,,,,,,,,4.221845626831055,0.017740249633789062,45.0,0.08212167024612427,139.42308044433594,29.245901107788086,-0.040190327912569046,1.8387417793273926,0.0,2.5106093883514404,0.9806857705116272,0.9864788055419922,0.9893047213554382,0.998694658279419,0.4912581145763397,0.4996633529663086,0.9944213032722473,0.0
59,,,,,,,,,,,,,,,,,,,-31.34316635131836,9.999999747378752e-06,-0.042533136904239655,9.939507484436035,,,,,,,,,,,,,,3.8383140563964844,0.015782833099365234,49.0,0.0821419432759285,139.5569610595703,29.276756286621094,-0.04312065616250038,1.6105328798294067,0.0,7.534536838531494,0.9451996684074402,0.9644787907600403,0.9654824137687683,0.9955231547355652,0.47108888626098633,0.4991835057735443,0.9837889671325684,0.0
60,,,,,,,,,,,,,,,,,,,-31.33531951904297,9.999999747378752e-06,-0.0424296036362648,3.819093704223633,,,,,,,,,,,,,,3.591099977493286,0.015891075134277344,53.0,0.08216361701488495,139.5569610595703,29.276756286621094,-0.04128755256533623,1.3465924263000488,0.0,5.007503509521484,0.9279841780662537,0.9388952851295471,0.935095489025116,0.9898555278778076,0.4480566084384918,0.49853000044822693,0.9739517569541931,0.0
61,,,,,,,,,,,,,,,,,,,-31.32870101928711,9.999999747378752e-06,-0.03287222236394882,2.6693246364593506,,,,,,,,,,,,,,3.5337648391723633,0.015908002853393555,54.0,0.0821775272488594,139.5569610595703,29.276756286621094,-0.04130220785737038,1.3091455698013306,0.0,2.516867160797119,0.9349402785301208,0.9465920329093933,0.9479190707206726,0.9922011494636536,0.46194639801979065,0.4978066384792328,0.9754032492637634,0.0
62,,,,,,,,,,,,,,,,,,,-31.326719284057617,9.999999747378752e-06,-0.026679636910557747,1.0053350925445557,,,,,,,,,,,,,,3.72837495803833,0.015788793563842773,51.0,0.08217673748731613,139.8148193359375,29.33475112915039,-0.04188956320285797,1.380552887916565,0.0,2.512390375137329,0.9483234286308289,0.9545042514801025,0.9534783363342285,0.9926679730415344,0.46377280354499817,0.49872782826423645,0.9793040752410889,0.0
63,,,,,,,,,,,,,,,,,,,-31.327909469604492,9.999999747378752e-06,-0.035791151225566864,0.11999794840812683,,,,,,,,,,,,,,3.9612529277801514,0.016016006469726562,48.0,0.0821656882762909,140.17857360839844,29.41627311706543,-0.04200281575322151,1.7289061546325684,0.0,8.575386082282151e-41,0.9763490557670593,0.9785102009773254,0.9826721549034119,0.9973633289337158,0.4875715970993042,0.4991467297077179,0.9910759925842285,0.0
64,,,,,,,,,,,,,,,,,,,-31.333417892456055,9.999999747378752e-06,-0.03586596995592117,0.32029464840888977,,,,,,,,,,,,,,4.17082405090332,0.015815258026123047,45.0,0.08214867115020752,140.406982421875,29.46780776977539,-0.04112564027309418,1.7982902526855469,0.0,0.0017970808548852801,0.9852116703987122,0.9894631505012512,0.9876518249511719,0.998303234577179,0.49049338698387146,0.4996373951435089,0.9937396049499512,0.0
65,,,,,,,,,,,,,,,,,,,-31.337764739990234,9.999999747378752e-06,-0.03696867451071739,4.53165864944458,,,,,,,,,,,,,,3.9754040241241455,0.015839099884033203,48.0,0.08214310556650162,140.51724243164062,29.492603302001953,-0.043720126152038574,1.7009903192520142,0.0,5.020534992218018,0.9624601006507874,0.9753161072731018,0.9734656810760498,0.9964072108268738,0.47789254784584045,0.49944642186164856,0.9880342483520508,0.0
66,,,,,,,,,,,,,,,,,,,-31.337543487548828,9.999999747378752e-06,-0.03834853321313858,3.6576662063598633,,,,,,,,,,,,,,3.6655917167663574,0.01683831214904785,52.0,0.08215291798114777,140.51724243164062,29.492603302001953,-0.041192926466464996,1.3422142267227173,0.0,7.53068208694458,0.9246103763580322,0.9420161247253418,0.9346025586128235,0.9902560710906982,0.4462955892086029,0.49863871932029724,0.9725503325462341,0.0
67,,,,,,,,,,,,,,,,,,,-31.335081100463867,9.999999747378752e-06,-0.04706145450472832,3.5958516597747803,,,,,,,,,,,,,,3.6047282218933105,0.01604485511779785,53.0,0.08215469866991043,140.51724243164062,29.492603302001953,-0.041553694754838943,1.3433669805526733,0.0,5.012043476104736,0.9315610527992249,0.9411515593528748,0.9507932662963867,0.9926231503486633,0.4634615480899811,0.4977806806564331,0.9774120450019836,0.0
68,,,,,,,,,,,,,,,,,,,-31.33354377746582,1.4999999621068127e-05,-0.03320532664656639,1.4663888216018677,,,,,,,,,,,,,,3.6137189865112305,0.015882015228271484,52.0,0.08216480910778046,140.625,29.516014099121094,-0.03966401517391205,1.3492140769958496,0.0,2.514603853225708,0.9423500895500183,0.9514331817626953,0.9492589831352234,0.9920536875724792,0.45934829115867615,0.49834033846855164,0.976346492767334,0.0
69,,,,,,,,,,,,,,,,,,,-31.32427406311035,9.999999747378752e-06,-0.03807853162288666,0.0699753686785698,,,,,,,,,,,,,,3.8956069946289062,0.015763044357299805,49.0,0.0822097435593605,141.03260803222656,29.607711791992188,-0.042381007224321365,1.6104799509048462,0.0,0.0,0.969677746295929,0.9720690846443176,0.9760410189628601,0.9961827397346497,0.48180294036865234,0.4989350736141205,0.9882989525794983,0.0
70,,,,,,,,,,,,,,,,,,,-31.30975341796875,9.999999747378752e-06,-0.02447536215186119,0.35274961590766907,,,,,,,,,,,,,,4.191939830780029,0.015816926956176758,45.0,0.08224428445100784,141.1290283203125,29.629257202148438,-0.04003365337848663,1.8447283506393433,0.0,3.593019631820127e-11,0.986457347869873,0.9888219833374023,0.98991459608078,0.9984878897666931,0.4920196533203125,0.4995862543582916,0.9944633841514587,0.0
71,,,,,,,,,,,,,,,,,,,-31.300342559814453,9.999999747378752e-06,-0.036983001977205276,1.9520925283432007,,,,,,,,,,,,,,4.093489646911621,0.015737056732177734,46.0,0.08226526528596878,141.3157958984375,29.67122459411621,-0.042106177657842636,1.7499122619628906,0.0,2.515568256378174,0.9743883013725281,0.9834763407707214,0.979060709476471,0.9971104264259338,0.4829457998275757,0.4996062219142914,0.9905843138694763,0.0
72,,,,,,,,,,,,,,,,,,,-31.29093360900879,9.999999747378752e-06,-0.04358911141753197,5.675493240356445,,,,,,,,,,,,,,3.569042205810547,0.015926837921142578,53.0,0.0822962149977684,141.3157958984375,29.67122459411621,-0.04118696227669716,1.4089189767837524,0.0,10.038521766662598,0.9254729151725769,0.9454177021980286,0.9425775408744812,0.992010772228241,0.4524621069431305,0.4988280236721039,0.974928081035614,0.0
73,,,,,,,,,,,,,,,,,,,-31.282306671142578,1.4999999621068127e-05,-0.02838057652115822,1.387533187866211,,,,,,,,,,,,,,3.6034107208251953,0.01592707633972168,53.0,0.08231079578399658,141.3157958984375,29.67122459411621,-0.04398844763636589,1.2952510118484497,0.0,2.519866704940796,0.9329126477241516,0.9431636333465576,0.9414909482002258,0.9908725619316101,0.4555467367172241,0.4977279603481293,0.974524736404419,0.0
74,,,,,,,,,,,,,,,,,,,-31.2784481048584,9.999999747378752e-06,-0.035408418625593185,2.3453400135040283,,,,,,,,,,,,,,3.5656380653381348,0.015926837921142578,53.0,0.0823206827044487,141.40625,29.691631317138672,-0.04142975062131882,1.353865146636963,0.0,5.00988245010376,0.9301838874816895,0.9419655799865723,0.9516709446907043,0.9927241802215576,0.46156254410743713,0.498046875,0.9769460558891296,0.0
75,,,,,,,,,,,,,,,,,,,-31.274009704589844,9.999999747378752e-06,-0.03534824401140213,0.077503502368927,,,,,,,,,,,,,,3.8664162158966064,0.01580071449279785,49.0,0.08233209699392319,141.75,29.76740074157715,-0.04281384125351906,1.5143388509750366,0.0,0.0,0.9660714268684387,0.9688518643379211,0.9661228060722351,0.9945204854011536,0.473150372505188,0.49879884719848633,0.9840647578239441,0.0
76,,,,,,,,,,,,,,,,,,,-31.27039337158203,9.999999747378752e-06,-0.036014653742313385,0.04319462925195694,,,,,,,,,,,,,,4.05980110168457,0.01586008071899414,47.0,0.08234572410583496,143.13999938964844,30.066442489624023,-0.03888227418065071,1.8226855993270874,0.0,1.0418465830901827e-20,0.9850175380706787,0.987112820148468,0.9894676208496094,0.9984098076820374,0.4925704300403595,0.49940910935401917,0.9943401217460632,0.0
77,,,,,,,,,,,,,,,,,,,-31.262161254882812,9.999999747378752e-06,-0.03739127889275551,1.9938024282455444,,,,,,,,,,,,,,4.187652587890625,0.015876054763793945,45.0,0.08238110691308975,145.7899932861328,30.64295196533203,-0.042656492441892624,1.8068324327468872,0.0,2.5117738246917725,0.9776185154914856,0.9840134978294373,0.9853417873382568,0.9981366991996765,0.4874092638492584,0.4996581971645355,0.9925966262817383,0.0
78,,,,,,,,,,,,,,,,,,,-31.25147247314453,9.999999747378752e-06,-0.041185762733221054,6.7938408851623535,,,,,,,,,,,,,,3.648097038269043,0.015659093856811523,52.0,0.08239693194627762,145.7899932861328,30.64295196533203,-0.04538964107632637,1.5071614980697632,0.0,10.052212715148926,0.9314343929290771,0.9534899592399597,0.9533613324165344,0.9937803745269775,0.4602915942668915,0.4988616704940796,0.9786765575408936,0.0
79,,,,,,,,,,,,,,,,,,,-31.249486923217773,1.4999999621068127e-05,-0.03769061341881752,1.8763585090637207,,,,,,,,,,,,,,3.5646731853485107,0.015904903411865234,53.0,0.0823945701122284,145.7899932861328,30.64295196533203,-0.04171447828412056,1.3085393905639648,0.0,2.516960859298706,0.9308748841285706,0.9409668445587158,0.9378153681755066,0.9899731278419495,0.4516194760799408,0.4979483187198639,0.9744932055473328,0.0
80,,,,,,,,,,,,,,,,,,,-31.251712799072266,9.999999747378752e-06,-0.04363032057881355,2.8796825408935547,,,,,,,,,,,,,,3.513037919998169,0.015655994415283203,54.0,0.08238420635461807,147.0800018310547,30.925214767456055,-0.04425225779414177,1.2685872316360474,0.0,5.0194411277771,0.9377374649047852,0.9497432708740234,0.9448533058166504,0.9916093945503235,0.45841386914253235,0.497859388589859,0.9745749831199646,0.0
81,,,,,,,,,,,,,,,,,,,-31.2558536529541,9.999999747378752e-06,-0.05070998892188072,0.07329092919826508,,,,,,,,,,,,,,3.8192551136016846,0.01597905158996582,50.0,0.0823761522769928,149.1199951171875,31.40534782409668,-0.04040542244911194,1.504206657409668,0.0,0.0,0.9491153359413147,0.9540584683418274,0.9627423882484436,0.9940314888954163,0.47078266739845276,0.4989359378814697,0.9829402565956116,0.0
82,-0.04208466783165932,1.5356022119522095,0.0,3.2195141315460205,0.9532932639122009,0.9624998569488525,0.9625697135925293,0.9943789839744568,0.4706442356109619,0.4988156855106354,0.9830648303031921,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-31.259347915649414,9.999999747378752e-06,-0.03450353443622589,0.025157710537314415,0.11687544733285904,0.055282726883888245,0.009629175998270512,0.12384995818138123,0.10371845215559006,0.048185016959905624,0.020993879064917564,0.07903885096311569,0.16467280685901642,0.34973880648612976,0.0,0.0,0.0,4.045326232910156,0.018002986907958984,47.0,0.08236265927553177,150.0,31.623441696166992,-0.04283745214343071,1.7364922761917114,0.0,2.4566669332537817e-27,0.9856967329978943,0.9870774149894714,0.9833540320396423,0.997514545917511,0.48779118061065674,0.4992811381816864,0.9915220737457275,0.0
83,,,,,,,,,,,,,,,,,,,-31.26478385925293,1.4999999621068127e-05,-0.03965551033616066,1.9378267526626587,,,,,,,,,,,,,,4.1843647956848145,0.01582622528076172,45.0,0.08234403282403946,150.0,31.623226165771484,-0.04257058724761009,1.8343772888183594,0.0,2.5122663974761963,0.979424774646759,0.9856602549552917,0.9887318015098572,0.9986369013786316,0.490744948387146,0.4996465742588043,0.994025707244873,0.0
84,,,,,,,,,,,,,,,,,,,-31.26985740661621,9.999999747378752e-06,-0.041498567909002304,6.355424880981445,,,,,,,,,,,,,,3.834151029586792,0.015806913375854492,49.0,0.08233457058668137,150.0,31.62274742126465,-0.04246177896857262,1.6088752746582031,0.0,7.549157619476318,0.9443726539611816,0.9640899300575256,0.9647769927978516,0.9954583048820496,0.47021040320396423,0.4991391599178314,0.9833710193634033,0.0
85,,,,,,,,,,,,,,,,,,,-31.271345138549805,9.999999747378752e-06,-0.043090809136629105,2.2268433570861816,,,,,,,,,,,,,,3.6062309741973877,0.01593613624572754,53.0,0.08234066516160965,150.0,31.62274742126465,-0.040081851184368134,1.3345950841903687,0.0,5.025028705596924,0.9267562031745911,0.9381152987480164,0.9337348937988281,0.9896020293235779,0.44696834683418274,0.49839267134666443,0.9733322262763977,0.0
86,,,,,,,,,,,,,,,,,,,-31.267169952392578,9.999999747378752e-06,-0.04271858558058739,1.4646778106689453,,,,,,,,,,,,,,3.5080208778381348,0.01611018180847168,54.0,0.08235098421573639,150.0,31.62274742126465,-0.04085031524300575,1.3076725006103516,0.0,2.5075724124908447,0.934256374835968,0.9462029933929443,0.9473143219947815,0.992072582244873,0.46166929602622986,0.4976750314235687,0.9750446677207947,0.0
87,,,,,,,,,,,,,,,,,,,-31.26239776611328,9.999999747378752e-06,-0.028631743043661118,0.5437474846839905,,,,,,,,,,,,,,3.728050947189331,0.015804052352905273,51.0,0.08237382769584656,150.0,31.6221866607666,-0.04177481308579445,1.3892569541931152,0.0,2.5169975757598877,0.9485855102539062,0.9548774361610413,0.9534112811088562,0.9926173686981201,0.4632175862789154,0.49861940741539,0.9790144562721252,0.0
88,,,,,,,,,,,,,,,,,,,-31.254426956176758,9.999999747378752e-06,-0.029354894533753395,0.02358916774392128,,,,,,,,,,,,,,3.9437780380249023,0.01594090461730957,48.0,0.08238860219717026,150.0,31.62081527709961,-0.043651681393384933,1.7142949104309082,0.0,1.0303607478333947e-40,0.9770076870918274,0.9791973233222961,0.9825427532196045,0.9973551630973816,0.4869396388530731,0.49912750720977783,0.990891695022583,0.0
89,,,,,,,,,,,,,,,,,,,-31.24907875061035,9.999999747378752e-06,-0.04276357963681221,0.3124834895133972,,,,,,,,,,,,,,4.197603225708008,0.015725135803222656,45.0,0.08240693807601929,150.0,31.620038986206055,-0.04041611775755882,1.8135048151016235,0.0,0.0019314122619107366,0.9858037829399109,0.9902410507202148,0.9883484840393066,0.9983776211738586,0.490877628326416,0.499614953994751,0.9939770102500916,0.0
90,,,,,,,,,,,,,,,,,,,-31.24029541015625,9.999999747378752e-06,-0.047942791134119034,3.322434902191162,,,,,,,,,,,,,,3.9707911014556885,0.015941858291625977,48.0,0.08244115114212036,150.0,31.619277954101562,-0.04335782304406166,1.6995683908462524,0.0,5.027071475982666,0.9615178108215332,0.9748979210853577,0.9731054306030273,0.9963906407356262,0.47770485281944275,0.49941742420196533,0.9877820611000061,0.0
91,,,,,,,,,,,,,,,,,,,-31.22966194152832,9.999999747378752e-06,-0.028964320197701454,2.003464937210083,,,,,,,,,,,,,,3.491208076477051,0.01579880714416504,54.0,0.08246268332004547,150.0,31.619277954101562,-0.042127177119255066,1.3344160318374634,0.0,7.546647548675537,0.9238116145133972,0.9408177733421326,0.9314106106758118,0.9897500872612,0.4441469609737396,0.4986251890659332,0.9718338847160339,0.0
92,,,,,,,,,,,,,,,,,,,-31.227882385253906,9.999999747378752e-06,-0.048175156116485596,2.363090753555298,,,,,,,,,,,,,,3.5888710021972656,0.015841007232666016,53.0,0.08245083689689636,150.0,31.619277954101562,-0.042718514800071716,1.3516207933425903,0.0,5.0043792724609375,0.931001603603363,0.9413989186286926,0.9518497586250305,0.9927034378051758,0.4653468132019043,0.4976080656051636,0.9776332974433899,0.0
93,,,,,,,,,,,,,,,,,,,-31.231708526611328,1.4999999621068127e-05,-0.030905628576874733,0.6626209020614624,,,,,,,,,,,,,,3.69036602973938,0.015961885452270508,51.0,0.08244670182466507,150.0,31.618431091308594,-0.04115905612707138,1.360564112663269,0.0,2.5116827487945557,0.9419884085655212,0.9514122009277344,0.9487561583518982,0.9920081496238708,0.45945966243743896,0.4984920024871826,0.9764022827148438,0.0
94,,,,,,,,,,,,,,,,,,,-31.231388092041016,9.999999747378752e-06,-0.03826932609081268,0.03849663585424423,,,,,,,,,,,,,,3.9367353916168213,0.01587986946105957,48.0,0.08245119452476501,150.0,31.61692237854004,-0.041991401463747025,1.6146265268325806,0.0,0.0,0.9693126082420349,0.9716312885284424,0.976385772228241,0.9962835907936096,0.4826180636882782,0.4989745616912842,0.9884939193725586,0.0
95,,,,,,,,,,,,,,,,,,,-31.230575561523438,9.999999747378752e-06,-0.02785661444067955,0.42150890827178955,,,,,,,,,,,,,,4.211280822753906,0.01609015464782715,45.0,0.0824497789144516,150.0,31.616153717041016,-0.04234608635306358,1.8436893224716187,0.0,3.206416729351069e-11,0.9867103695869446,0.9889456629753113,0.989797055721283,0.9984869360923767,0.49220332503318787,0.49956998229026794,0.9944214224815369,0.0
96,,,,,,,,,,,,,,,,,,,-31.230676651000977,9.999999747378752e-06,-0.04191826283931732,1.4468364715576172,,,,,,,,,,,,,,4.091628074645996,0.0159759521484375,46.0,0.08245377242565155,150.0,31.615280151367188,-0.04419053718447685,1.749132752418518,0.0,2.5180716514587402,0.9748446941375732,0.9838177561759949,0.9785262942314148,0.9970117211341858,0.4824891984462738,0.49958786368370056,0.9903826713562012,0.0
97,,,,,,,,,,,,,,,,,,,-31.227083206176758,9.999999747378752e-06,-0.03718331456184387,2.9407010078430176,,,,,,,,,,,,,,3.750539779663086,0.021157264709472656,50.0,0.08246427029371262,150.0,31.615280151367188,-0.0416586734354496,1.4037861824035645,0.0,10.041716575622559,0.9238355755805969,0.9438055157661438,0.9411365389823914,0.9917090535163879,0.4518996477127075,0.49880173802375793,0.9743650555610657,0.0
98,,,,,,,,,,,,,,,,,,,-31.222410202026367,9.999999747378752e-06,-0.03739355504512787,0.8121973276138306,,,,,,,,,,,,,,3.6600849628448486,0.015730857849121094,52.0,0.08248817920684814,150.0,31.615280151367188,-0.04119352251291275,1.2946144342422485,0.0,2.5246388912200928,0.9334881901741028,0.9433777332305908,0.9422782063484192,0.9909726977348328,0.4568089544773102,0.49764934182167053,0.9747499823570251,0.0
99,,,,,,,,,,,,,,,,,,,-31.212158203125,9.999999747378752e-06,-0.035891856998205185,1.2548389434814453,,,,,,,,,,,,,,3.561279296875,0.015957117080688477,53.0,0.08252038806676865,150.0,31.615005493164062,-0.0415787510573864,1.3710952997207642,0.0,5.017172336578369,0.9304279685020447,0.9421882033348083,0.9515619277954102,0.9927608370780945,0.4618821144104004,0.49818217754364014,0.977322518825531,0.0
100,,,,,,,,,,,,,,,,,,,-31.20317840576172,9.999999747378752e-06,-0.03362712264060974,0.052360810339450836,,,,,,,,,,,,,,3.8775107860565186,0.016040325164794922,49.0,0.08253008872270584,150.0,31.612382888793945,-0.04295913502573967,1.5155099630355835,0.0,0.0,0.9657692313194275,0.968812882900238,0.9660738110542297,0.994520366191864,0.4737255275249481,0.49883925914764404,0.9840282797813416,0.0
101,,,,,,,,,,,,,,,,,,,-31.203893661499023,9.999999747378752e-06,-0.032563015818595886,0.01872236281633377,,,,,,,,,,,,,,4.07373046875,0.015808820724487305,46.0,0.08251906931400299,150.0,31.6124210357666,-0.04016661271452904,1.8181065320968628,0.0,1.0278122199961275e-20,0.9841118454933167,0.9864047169685364,0.9892599582672119,0.9983527660369873,0.4924776554107666,0.499446302652359,0.9942318797111511,0.0
102,,,,,,,,,,,,,,,,,,,-31.210081100463867,9.999999747378752e-06,-0.042430635541677475,1.2772611379623413,,,,,,,,,,,,,,4.183795928955078,0.015865087509155273,45.0,0.08249663561582565,150.0,31.612567901611328,-0.041157424449920654,1.8133825063705444,0.0,2.505979061126709,0.9780252575874329,0.984318733215332,0.9857044219970703,0.9981975555419922,0.48793283104896545,0.4996669590473175,0.9926723837852478,0.0
103,,,,,,,,,,,,,,,,,,,-31.216161727905273,9.999999747378752e-06,-0.0422946996986866,3.599369525909424,,,,,,,,,,,,,,3.6428961753845215,0.01586771011352539,52.0,0.0824841558933258,150.0,31.612567901611328,-0.043573785573244095,1.510586142539978,0.0,10.0453462600708,0.9312865138053894,0.9533097147941589,0.9534392356872559,0.9938483834266663,0.461033433675766,0.49896183609962463,0.9784470200538635,0.0
104,,,,,,,,,,,,,,,,,,,-31.219640731811523,9.999999747378752e-06,-0.03489469736814499,1.2713147401809692,,,,,,,,,,,,,,3.5812718868255615,0.015839338302612305,53.0,0.08247938007116318,150.0,31.612567901611328,-0.0405714251101017,1.3121470212936401,0.0,2.5094690322875977,0.9302241802215576,0.9404355883598328,0.937053918838501,0.9898767471313477,0.4510066509246826,0.4979880154132843,0.9739336967468262,0.0
105,,,,,,,,,,,,,,,,,,,-31.22016143798828,9.999999747378752e-06,-0.04539190232753754,1.5454292297363281,,,,,,,,,,,,,,3.5422589778900146,0.015651941299438477,53.0,0.08248040080070496,150.0,31.612747192382812,-0.04012991115450859,1.2762770652770996,0.0,5.020866394042969,0.9364452958106995,0.9489302635192871,0.9447693824768066,0.9916618466377258,0.45747581124305725,0.4978206157684326,0.9744980931282043,0.0
106,,,,,,,,,,,,,,,,,,,-31.219289779663086,9.999999747378752e-06,-0.036700114607810974,0.05939013510942459,,,,,,,,,,,,,,3.7862231731414795,0.015774011611938477,50.0,0.08248352259397507,150.0,31.611154556274414,-0.04105990007519722,1.4869660139083862,0.0,0.0,0.9491319060325623,0.9541419148445129,0.9624034762382507,0.9940109848976135,0.47041353583335876,0.4987637996673584,0.9827680587768555,0.0
