iteration,Episode_Reward/action_rate,Episode_Reward/batting,Episode_Reward/failure,Episode_Reward/upright,Episode_Termination/fallen,Episode_Termination/invalid_contact,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate,reward/batting,reward/failure,reward/upright
0,,,,,,,,-1.3519480228424072,2.9629629352712072e-05,-0.03167497739195824,7.3313679695129395,0.10807204246520996,0.05265188217163086,597.0,0.19906190037727356,14.0,-4.6896491050720215,-0.0055766236037015915,2.788275718688965,-7.8125,0.9999095797538757
1,,,,,,,,-1.3672736883163452,0.0001500000071246177,-0.017134547233581543,2.6115007400512695,0.08320879936218262,0.009954214096069336,1030.0,0.19911663234233856,14.0,-4.699382305145264,-0.0056222365237772465,0.2325904220342636,-5.208333492279053,0.9996328949928284
2,,,,,,,,-1.3544481992721558,6.666666740784422e-05,-0.01817590370774269,1.663191556930542,0.0795907974243164,0.00967717170715332,1075.0,0.19964179396629333,20.83333396911621,-4.531081199645996,-0.005087088327854872,0.09848795086145401,-2.6041667461395264,0.9997119903564453
3,,,,,,,,-1.3481314182281494,6.666666740784422e-05,-0.01885458454489708,2.580613613128662,0.08459901809692383,0.009874820709228516,1016.0,0.19948552548885345,30.714284896850586,-2.8771162033081055,-0.00532197579741478,2.75797176361084,0.0,0.9997174143791199
4,,,,,,,,-1.346977710723877,0.0001500000071246177,-0.030136220157146454,1.178589940071106,0.0865027904510498,0.01425313949584961,952.0,0.1999068558216095,36.88888931274414,-2.4924261569976807,-0.0062272208742797375,0.08786500245332718,-2.6041667461395264,0.9997729659080505
5,,,,,,,,-1.3211997747421265,9.999999747378752e-05,-0.021438300609588623,0.9341737031936646,0.08110594749450684,0.00999307632446289,1053.0,0.2008228749036789,40.45454406738281,-2.2721447944641113,-0.005815668497234583,0.18136686086654663,-2.6041667461395264,0.9997827410697937
6,,,,,,,,-1.3017702102661133,0.00022499999613501132,-0.025977781042456627,1.2841862440109253,0.08761215209960938,0.009649038314819336,987.0,0.20100411772727966,43.0,-1.7252171039581299,-0.0061244964599609375,0.035896871238946915,-2.6041667461395264,0.9997661113739014
7,,,,,,,,-1.3013479709625244,6.666666740784422e-05,-0.025139493867754936,0.11601456999778748,0.07767701148986816,0.009663105010986328,1099.0,0.20094139873981476,43.0,-1.7252171039581299,-0.005416228901594877,0.20208455622196198,0.0,0.9997811317443848
8,,,,,,,,-1.3035798072814941,9.999999747378752e-05,-0.01721193827688694,0.03101653791964054,0.08013796806335449,0.009629011154174805,1069.0,0.20090986788272858,47.07143020629883,-1.443371057510376,-0.005599054973572493,0.0051639084704220295,0.0,0.9997702240943909
9,,,,,,,,-1.3044002056121826,9.999999747378752e-05,-0.029143095016479492,0.05319570004940033,0.08164525032043457,0.00994563102722168,1048.0,0.20087949931621552,50.599998474121094,-1.2026287317276,-0.005833193194121122,0.11783354729413986,0.0,0.9997999668121338
10,,,,,,,,-1.3066253662109375,6.666666740784422e-05,-0.028357669711112976,1.2426352500915527,0.07879114151000977,0.00959467887878418,1086.0,0.20088352262973785,53.6875,-0.9921045303344727,-0.005606768187135458,2.78582763671875,0.0,0.9997184872627258
11,,,,,,,,-1.306126356124878,0.00022499999613501132,-0.02384667843580246,0.06827590614557266,0.08223533630371094,0.01034998893737793,1036.0,0.2008732408285141,56.411766052246094,-0.8037781715393066,-0.00680932542309165,0.24809269607067108,0.0,0.9997994899749756
12,,,,,,,,-1.3053081035614014,4.444444493856281e-05,-0.021915430203080177,0.010992381721735,0.07871890068054199,0.010092020034790039,1080.0,0.20096619427204132,58.83333206176758,-0.6367871165275574,-0.005318037699908018,0.018931010738015175,0.0,0.9997425079345703
13,,,,,,,,-1.3024346828460693,0.00022499999613501132,-0.014256751164793968,0.047324225306510925,0.08450102806091309,0.00977778434753418,1018.0,0.20118972659111023,61.0,-0.21651038527488708,-0.005844602826982737,0.11907768249511719,0.0,0.9998357892036438
14,,,,,,,,-1.2876439094543457,6.666666740784422e-05,-0.015651419758796692,0.02065533772110939,0.0762779712677002,0.010154008865356445,1110.0,0.2017890363931656,62.95000076293945,-0.09348690509796143,-0.00584518164396286,0.10515179485082626,0.0,0.9997477531433105
15,,,,,,,,-1.27354896068573,9.999999747378752e-05,-0.027280833572149277,0.055262189358472824,0.08418488502502441,0.011990785598754883,998.0,0.20201565325260162,64.71428680419922,0.017849309369921684,-0.005950853694230318,0.13212066888809204,0.0,0.9998195767402649
16,,,,,,,,-1.2749824523925781,0.00022499999613501132,-0.010698629543185234,0.010319758206605911,0.07757115364074707,0.010496854782104492,1090.0,0.20155221223831177,66.31818389892578,0.11782567948102951,-0.005655042361468077,0.08939576894044876,0.0,0.99974125623703
17,,,,,,,,-1.2969332933425903,6.666666740784422e-05,-0.02833983488380909,0.03303154930472374,0.08310294151306152,0.009851932525634766,1032.0,0.20107929408550262,67.78260803222656,0.20784814655780792,-0.0062809600494802,0.10789037495851517,0.0,0.9998598098754883
18,,,,,,,,-1.3067606687545776,9.999999747378752e-05,-0.022092953324317932,2.125828504562378,0.0754249095916748,0.00965571403503418,1128.0,0.20097224414348602,67.78260803222656,0.20784814655780792,-0.0057348343543708324,2.761265993118286,0.0,0.9997279047966003
19,,,,,,,,-1.313642978668213,9.999999747378752e-05,-0.024640263989567757,0.05441823601722717,0.0850229263305664,0.010128021240234375,1008.0,0.2007077932357788,70.36000061035156,0.36724963784217834,-0.0057203625328838825,0.11723759025335312,0.0,0.9997918009757996
20,,,,,,,,-1.3256895542144775,9.999999747378752e-05,-0.021494179964065552,0.004330352880060673,0.07602310180664062,0.009675979614257812,1120.0,0.20020067691802979,70.36000061035156,0.36724963784217834,-0.005833651404827833,0.13667961955070496,0.0,0.9997172355651855
21,,,,,,,,-1.3469572067260742,9.999999747378752e-05,-0.02707374095916748,0.03760753944516182,0.0822138786315918,0.009929895401000977,1041.0,0.19952385127544403,72.55555725097656,0.6912783980369568,-0.005548764485865831,0.09139599651098251,0.0,0.9998219609260559
22,,,,,,,,-1.363285779953003,9.999999747378752e-05,-0.0228299368172884,0.021479858085513115,0.07915091514587402,0.0097808837890625,1079.0,0.1993962675333023,72.55555725097656,0.6912783980369568,-0.005341453477740288,0.12228585034608841,0.0,0.9997648596763611
23,,,,,,,,-1.3586335182189941,4.444444493856281e-05,-0.029932402074337006,2.4317028522491455,0.0848550796508789,0.009892940521240234,1013.0,0.1997775137424469,74.44827270507812,0.7976075410842896,-0.0052713025361299515,2.723764181137085,0.0,0.9998092651367188
24,,,,,,,,-1.3446731567382812,9.999999747378752e-05,-0.017547940835356712,1.6521912813186646,0.07631683349609375,0.009732246398925781,1115.0,0.20017597079277039,74.44827270507812,0.7976075410842896,-0.006077209021896124,2.818268060684204,0.0,0.9996407628059387
25,,,,,,,,-1.351776361465454,0.000759374990593642,-0.017364470288157463,0.04443451762199402,0.08054399490356445,0.009904146194458008,1061.0,0.19860608875751495,75.30000305175781,0.8438096046447754,-0.0057238987646996975,0.05620506778359413,0.0,0.9998028874397278
26,,,,,,,,-1.4357151985168457,0.0001500000071246177,-0.021245742216706276,0.04498664662241936,0.08089184761047363,0.009990930557250977,1056.0,0.196775883436203,76.09677124023438,0.8878214359283447,-0.005385136231780052,0.20173679292201996,0.0,0.9997801184654236
27,,,,,,,,-1.4737563133239746,6.666666740784422e-05,-0.01720147766172886,0.030269823968410492,0.081787109375,0.009784698486328125,1048.0,0.1961534172296524,77.54545593261719,1.2767750024795532,-0.005579549819231033,0.014464203268289566,0.0,0.9997957348823547
28,,,,,,,,-1.4962124824523926,0.00022499999613501132,-0.014724163338541985,0.029427582398056984,0.07669496536254883,0.009708166122436523,1111.0,0.19526541233062744,77.54545593261719,1.2767750024795532,-0.004851823672652245,0.2392985075712204,0.0,0.999755859375
29,,,,,,,,-1.535934329032898,9.999999747378752e-05,-0.034845076501369476,0.019604500383138657,0.07859301567077637,0.009572982788085938,1088.0,0.19443266093730927,78.20587921142578,1.305260181427002,-0.004569580312818289,0.0017456478672102094,0.0,0.9998183250427246
30,,,,,,,,-1.5602461099624634,9.999999747378752e-05,-0.01590452529489994,2.0973660945892334,0.07908892631530762,0.009649038314819336,1081.0,0.19377894699573517,78.82857513427734,1.3321716785430908,-0.005886612925678492,2.827314615249634,0.0,0.9998225569725037
31,,,,,,,,-1.5896968841552734,9.999999747378752e-05,-0.024821095168590546,0.021628035232424736,0.0819849967956543,0.00976419448852539,1046.0,0.19305719435214996,79.97297668457031,1.3803905248641968,-0.005115651059895754,0.0868874192237854,0.0,0.9997742772102356
32,,,,,,,,-1.6131153106689453,6.666666740784422e-05,-0.021390054374933243,1.748761534690857,0.08310174942016602,0.010895967483520508,1021.0,0.19246365129947662,79.97297668457031,1.3803905248641968,-0.0054431273601949215,2.863157033920288,0.0,0.9998188018798828
33,,,,,,,,-1.63173246383667,0.00022499999613501132,-0.011675553396344185,0.016949981451034546,0.08344697952270508,0.010019063949584961,1027.0,0.19210286438465118,80.5,1.402190089225769,-0.005177834536880255,0.003838592441752553,0.0,0.9998236298561096
34,,,,,,,,-1.654228925704956,6.666666740784422e-05,-0.0112521443516016,1.1153644323349,0.08097290992736816,0.010331153869628906,1051.0,0.19145804643630981,81.0,1.555124044418335,-0.005259204655885696,2.801039457321167,0.0,0.9998366832733154
35,,,,,,,,-1.6695088148117065,9.999999747378752e-05,-0.022017531096935272,0.6118128299713135,0.08008289337158203,0.010154008865356445,1063.0,0.1913183331489563,81.4749984741211,1.5723990201950073,-0.004969359841197729,2.7531135082244873,0.0,0.9997556805610657
36,,,,,,,,-1.6750123500823975,9.999999747378752e-05,-0.011283244006335735,0.07214664667844772,0.08255600929260254,0.010399103164672852,1032.0,0.19121697545051575,81.92682647705078,1.7105752229690552,-0.005542072933167219,0.23023982346057892,0.0,0.9998412728309631
37,,,,,,,,-1.6774132251739502,6.666666740784422e-05,-0.025268683210015297,0.029960276558995247,0.07951092720031738,0.01051020622253418,1066.0,0.19134582579135895,82.35713958740234,1.8450206518173218,-0.005650414153933525,0.022760124877095222,0.0,0.9997774958610535
38,,,,,,,,-1.6703217029571533,9.999999747378752e-05,-0.013734474778175354,1.2224119901657104,0.08056497573852539,0.011967897415161133,1037.0,0.19159266352653503,82.76744079589844,1.9714971780776978,-0.0056050680577754974,2.8067333698272705,0.0,0.9998392462730408
39,,,,,,,,-1.6608549356460571,9.999999747378752e-05,-0.021122559905052185,0.8614040613174438,0.0786128044128418,0.009707212448120117,1086.0,0.19190481305122375,83.15908813476562,1.9773327112197876,-0.0050809793174266815,2.761904716491699,0.0,0.9997331500053406
40,,,,,,,,-1.6526751518249512,6.666666740784422e-05,-0.0228787399828434,1.194601058959961,0.08213400840759277,0.00960683822631836,1046.0,0.1919272243976593,83.53333282470703,1.9830735921859741,-0.005167841911315918,2.845404624938965,0.0,0.9998289942741394
41,,,,,,,,-1.6573148965835571,0.0001500000071246177,-0.017148079350590706,0.07216133177280426,0.0762939453125,0.010417938232421875,1107.0,0.1916228085756302,83.89130401611328,2.1003353595733643,-0.005584952887147665,0.09640748053789139,0.0,0.9997098445892334
42,,,,,,,,-1.6734551191329956,9.999999747378752e-05,-0.00996481068432331,1.0534913539886475,0.0842580795288086,0.009814977645874023,1020.0,0.19106397032737732,84.23403930664062,2.210806369781494,-0.0045991200022399426,2.7503201961517334,0.0,0.9998553395271301
43,,,,,,,,-1.691264271736145,9.999999747378752e-05,-0.01677233725786209,0.8463301062583923,0.07600879669189453,0.009665966033935547,1120.0,0.19071011245250702,84.23403930664062,2.210806369781494,-0.00561070442199707,2.81006121635437,0.0,0.9997345805168152
44,,,,,,,,-1.7052443027496338,9.999999747378752e-05,-0.02392871305346489,0.1662219613790512,0.08201193809509277,0.009704828262329102,1046.0,0.1902361661195755,84.87754821777344,2.3170180320739746,-0.004951063077896833,0.0968109741806984,0.0,0.9998476505279541
45,,,,,,,,-1.7233428955078125,0.0001500000071246177,-0.024520980194211006,0.10986001044511795,0.07704710960388184,0.009657144546508789,1107.0,0.18990091979503632,84.87754821777344,2.3170180320739746,-0.006058643106371164,0.14328202605247498,0.0,0.9997649192810059
46,,,,,,,,-1.7264193296432495,6.666666740784422e-05,-0.022842692211270332,1.2809423208236694,0.08082103729248047,0.010064840316772461,1056.0,0.19022996723651886,85.47058868408203,2.51348614692688,-0.004581390414386988,2.7960355281829834,0.0,0.9998676180839539
47,,,,,,,,-1.7115156650543213,9.999999747378752e-05,-0.011123484000563622,1.0510247945785522,0.08036589622497559,0.010986089706420898,1050.0,0.1908109039068222,85.47058868408203,2.51348614692688,-0.005047446582466364,2.7479658126831055,0.0,0.999731719493866
48,,,,,,,,-1.6944166421890259,0.0001500000071246177,-0.01891266740858555,1.4756650924682617,0.08294987678527832,0.010579109191894531,1026.0,0.19096319377422333,86.01886749267578,2.5024163722991943,-0.005356069188565016,2.6970558166503906,0.0,0.9998209476470947
49,,,,,,,,-1.6886754035949707,6.666666740784422e-05,-0.032788388431072235,0.2657493054866791,0.08780384063720703,0.018500089645385742,903.0,0.19123061001300812,86.01886749267578,2.5024163722991943,-0.005335428286343813,0.1721743941307068,0.0,0.9997386932373047
50,,,,,,,,-1.6808218955993652,9.999999747378752e-05,-0.01840667799115181,0.03406953439116478,0.08319616317749023,0.010421037673950195,1025.0,0.1913083791732788,86.27777862548828,2.592323064804077,-0.005197056103497744,0.051314469426870346,0.0,0.9998487830162048
51,,,,,,,,-1.6801749467849731,6.666666740784422e-05,-0.033998310565948486,1.007378339767456,0.07959604263305664,0.010113954544067383,1070.0,0.19120116531848907,86.52727508544922,2.677323341369629,-0.004910056944936514,2.799969434738159,0.0,0.9998009204864502
52,,,,,,,,-1.6800429821014404,0.00022499999613501132,-0.01981596276164055,0.02680622786283493,0.08308720588684082,0.010420083999633789,1026.0,0.19137708842754364,87.0,2.749783754348755,-0.005516601260751486,0.01257553044706583,0.0,0.9998037815093994
53,,,,,,,,-1.6817152500152588,0.0003375000087544322,-0.017163865268230438,1.0124435424804688,0.07842707633972168,0.010109901428222656,1084.0,0.1905161589384079,87.0,2.749783754348755,-0.0058798776008188725,5.568383693695068,0.0,0.9997355937957764
54,,,,,,,,-1.7192683219909668,6.666666740784422e-05,-0.0250481478869915,0.025423279032111168,0.07937192916870117,0.01007390022277832,1073.0,0.18984746932983398,87.22413635253906,2.74054217338562,-0.005560541059821844,0.001416848856024444,0.0,0.9998137354850769
55,,,,,,,,-1.7240869998931885,9.999999747378752e-05,-0.01928233914077282,1.3173898458480835,0.08050417900085449,0.010380029678344727,1056.0,0.19007189571857452,87.44068145751953,2.8169918060302734,-0.0050799171440303326,2.8593673706054688,0.0,0.9998310208320618
56,,,,,,,,-1.7057300806045532,0.0001500000071246177,-0.02081151120364666,0.060032863169908524,0.08048391342163086,0.009646177291870117,1065.0,0.19105425477027893,87.85246276855469,2.9652700424194336,-0.006290977820754051,0.05496853217482567,0.0,0.9997521042823792
57,,,,,,,,-1.6719413995742798,4.444444493856281e-05,-0.026158811524510384,1.0486302375793457,0.0789799690246582,0.009660959243774414,1083.0,0.1915726363658905,87.85246276855469,2.9652700424194336,-0.005203109700232744,5.567319393157959,0.0,0.9997555613517761
58,,,,,,,,-1.6644036769866943,9.999999747378752e-05,-0.019109686836600304,0.014146081171929836,0.0806419849395752,0.010237932205200195,1056.0,0.19146569073200226,88.04838562011719,2.9538300037384033,-0.0052988361567258835,0.004374980460852385,0.0,0.9997653961181641
59,,,,,,,,-1.6710704565048218,6.666666740784422e-05,-0.02063991315662861,0.48273560404777527,0.0796051025390625,0.010390043258666992,1066.0,0.1912514865398407,88.23809814453125,3.02310848236084,-0.005981763359159231,2.7619035243988037,0.0,0.9997919201850891
60,,,,,,,,-1.6779929399490356,9.999999747378752e-05,-0.019578726962208748,0.3483820855617523,0.07822799682617188,0.009659051895141602,1092.0,0.1911102533340454,88.421875,3.0910513401031494,-0.005655553657561541,2.748070478439331,0.0,0.9997618794441223
61,,,,,,,,-1.6774564981460571,6.666666740784422e-05,-0.02544325590133667,0.5221050977706909,0.07902383804321289,0.009629011154174805,1082.0,0.1913026124238968,88.5999984741211,3.1558735370635986,-0.005849228706210852,2.886674642562866,0.0,0.9998047947883606
62,,,,,,,,-1.6759538650512695,9.999999747378752e-05,-0.016239255666732788,0.1187431812286377,0.08006525039672852,0.010468006134033203,1060.0,0.19110052287578583,88.7727279663086,3.218336582183838,-0.00476501788944006,0.01598588190972805,0.0,0.9997678399085999
63,,,,,,,,-1.6879159212112427,9.999999747378752e-05,-0.01354269403964281,0.4573005437850952,0.08209896087646484,0.009757280349731445,1045.0,0.19072473049163818,88.94029998779297,3.278903007507324,-0.005517997313290834,2.818894624710083,0.0,0.9998530745506287
64,,,,,,,,-1.6921831369400024,9.999999747378752e-05,-0.02445342391729355,0.3504349887371063,0.07643604278564453,0.009655952453613281,1115.0,0.19097492098808289,89.10294342041016,3.3383371829986572,-0.004876706283539534,2.7597122192382812,0.0,0.999705970287323
65,,,,,,,,-1.687076210975647,4.444444493856281e-05,-0.01996392197906971,0.3811226189136505,0.08426094055175781,0.010426044464111328,1013.0,0.19097228348255157,89.26087188720703,3.3223023414611816,-0.00518178753554821,2.8008692264556885,0.0,0.9998062252998352
66,,,,,,,,-1.6940042972564697,9.999999747378752e-05,-0.018150219693779945,0.20992039144039154,0.0763089656829834,0.010066986083984375,1111.0,0.19053176045417786,89.4142837524414,3.380587339401245,-0.005137890111654997,2.7052881717681885,0.0,0.999660074710846
67,,,,,,,,-1.7145700454711914,0.0001500000071246177,-0.01651822403073311,0.23322027921676636,0.08260989189147949,0.009586095809936523,1041.0,0.19010284543037415,89.5633773803711,3.4356045722961426,-0.004962200298905373,2.790184259414673,0.0,0.9998368620872498
68,,,,,,,,-1.73554527759552,0.0001500000071246177,-0.023567188531160355,0.2816966772079468,0.07585310935974121,0.010315895080566406,1114.0,0.18939296901226044,89.5633773803711,3.4356045722961426,-0.005378900095820427,2.7534525394439697,0.0,0.9997393488883972
69,,,,,,,,-1.7581790685653687,9.999999747378752e-05,-0.014330790378153324,0.46817904710769653,0.08437466621398926,0.00998234748840332,1017.0,0.18926598131656647,89.84931182861328,3.540811061859131,-0.005479708779603243,2.825352907180786,0.0,0.9998332858085632
70,,,,,,,,-1.7532533407211304,6.666666740784422e-05,-0.02307785674929619,0.29048484563827515,0.07569313049316406,0.00992894172668457,1121.0,0.18955333530902863,89.84931182861328,3.540811061859131,-0.005141282454133034,2.778902292251587,0.0,0.9996855854988098
