iteration,Episode_Reward/action_rate_l2,Episode_Reward/joint_limit,Episode_Reward/motion_body_ang_vel,Episode_Reward/motion_body_lin_vel,Episode_Reward/motion_body_ori,Episode_Reward/motion_body_pos,Episode_Reward/motion_global_root_ori,Episode_Reward/motion_global_root_pos,Episode_Reward/motion_joint_pos,Episode_Reward/motion_joint_vel,Episode_Termination/anchor_ori,Episode_Termination/anchor_pos,Episode_Termination/clip_end,Episode_Termination/ee_body_pos,Episode_Termination/fallen,Episode_Termination/incidental_bat_support,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/motion/error_anchor_ang_vel,Metrics/motion/error_anchor_lin_vel,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_ang_vel,Metrics/motion/error_body_lin_vel,Metrics/motion/error_body_pos,Metrics/motion/error_body_rot,Metrics/motion/error_joint_pos,Metrics/motion/error_joint_vel,Metrics/motion/sampling_entropy,Metrics/motion/sampling_top1_bin,Metrics/motion/sampling_top1_prob,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate_l2,reward/joint_limit,reward/motion_body_ang_vel,reward/motion_body_lin_vel,reward/motion_body_ori,reward/motion_body_pos,reward/motion_global_root_ori,reward/motion_global_root_pos,reward/motion_joint_pos,reward/motion_joint_vel
10,,,,,,,,,,,,,,,,,,-25.52184295654297,2.2500000341096893e-05,-0.03471282497048378,0.8241070508956909,,,,,,,,,,,,,,29.264881134033203,0.031136035919189453,6.0,0.10039126873016357,243.25,27.62114143371582,-0.06143040582537651,0.0,0.9342117309570312,0.8234913945198059,0.7971410751342773,0.9242665767669678,0.4056410789489746,0.3975081145763397,0.9702982902526855,0.0
11,,,,,,,,,,,,,,,,,,-25.520214080810547,2.2500000341096893e-05,-0.027462581172585487,0.6256667971611023,,,,,,,,,,,,,,30.053258895874023,0.027219057083129883,6.0,0.10036880522966385,243.25,27.62114143371582,-0.05957501009106636,0.0,0.9920015335083008,0.997215211391449,0.9966874718666077,0.9997685551643372,0.4975682199001312,0.4998916685581207,0.9973030090332031,0.0
12,,,,,,,,,,,,,,,,,,-25.52440071105957,3.3749998692655936e-05,-0.02381608448922634,0.5852046608924866,,,,,,,,,,,,,,31.743196487426758,0.02611517906188965,6.0,0.10039050877094269,243.25,27.62114143371582,-0.059634577482938766,0.0,0.9900474548339844,0.9966563582420349,0.9959664344787598,0.999734103679657,0.497112512588501,0.4998962879180908,0.9968543648719788,0.0
13,,,,,,,,,,,,,,,,,,-25.51552963256836,2.2500000341096893e-05,-0.030044766142964363,0.5251396894454956,,,,,,,,,,,,,,30.517654418945312,0.029678821563720703,6.0,0.10040415078401566,243.25,27.62114143371582,-0.05960323289036751,0.0,0.986261785030365,0.9950985908508301,0.9943903088569641,0.9996344447135925,0.4956958293914795,0.49986764788627625,0.9956870079040527,0.0
14,,,,,,,,,,,,,,,,,,-25.52493667602539,5.062499985797331e-05,-0.02939966320991516,0.5135197639465332,,,,,,,,,,,,,,30.68362045288086,0.026646137237548828,6.0,0.10031002759933472,243.25,27.62114143371582,-0.060724835842847824,0.0,0.9734095931053162,0.9905920028686523,0.989457368850708,0.9993233680725098,0.49138107895851135,0.49977540969848633,0.9928194880485535,0.0
15,,,,,,,,,,,,,,,,,,-25.557859420776367,1.4999999621068127e-05,-0.036853939294815063,0.42684292793273926,,,,,,,,,,,,,,1666.85400390625,0.018158912658691406,0.0,0.10021988302469254,243.25,27.62114143371582,-0.060988131910562515,0.0,0.9621467590332031,0.9865344166755676,0.9849591255187988,0.9989721179008484,0.48789262771606445,0.49955227971076965,0.9895433783531189,0.0
16,,,,,,,,,,,,,,,,,,-25.574003219604492,2.2500000341096893e-05,-0.03675555810332298,0.40134546160697937,,,,,,,,,,,,,,7.545053005218506,0.016168832778930664,25.0,0.10019702464342117,243.25,27.62114143371582,-0.05987420305609703,0.0,0.9537458419799805,0.9834909439086914,0.9755730032920837,0.9983285069465637,0.48372992873191833,0.4990130364894867,0.9800116419792175,0.0
17,,,,,,,,,,,,,,,,,,-25.573593139648438,1.4999999621068127e-05,-0.04065721854567528,0.31258276104927063,,,,,,,,,,,,,,6.88623571395874,0.015844106674194336,27.0,0.10022573173046112,243.25,27.62114143371582,-0.06119418516755104,0.0,0.951363742351532,0.9793036580085754,0.9513869285583496,0.9952213168144226,0.4768795669078827,0.4927482306957245,0.961726725101471,0.0
18,,,,,,,,,,,,,,,,,,-25.566566467285156,1.4999999621068127e-05,-0.03435199707746506,0.8956323266029358,,,,,,,,,,,,,,6.251980781555176,0.017879009246826172,30.0,0.10023996233940125,242.6666717529297,27.537647247314453,-0.0598151795566082,0.0,0.9570326805114746,0.9426333904266357,0.8612170219421387,0.9743196964263916,0.44710859656333923,0.46350738406181335,0.9186450839042664,0.0
19,,,,,,,,,,,,,,,,,,-25.56082534790039,1.4999999621068127e-05,-0.036426931619644165,0.24710442125797272,,,,,,,,,,,,,,6.472699165344238,0.016052961349487305,29.0,0.10027198493480682,242.6666717529297,27.537647247314453,-0.05925440788269043,0.0,0.9700005650520325,0.9220779538154602,0.8139801621437073,0.967989981174469,0.4307929277420044,0.43417730927467346,0.9192495942115784,0.0
20,,,,,,,,,,,,,,,,,,-25.55291175842285,2.2500000341096893e-05,-0.03260979801416397,3.5095815658569336,,,,,,,,,,,,,,8.902287483215332,0.018004894256591797,21.0,0.10029193013906479,244.42857360839844,27.731081008911133,-0.06115153431892395,0.0,0.9168796539306641,0.7707822918891907,0.7074338793754578,0.9030783176422119,0.36839184165000916,0.3580133020877838,0.9450475573539734,0.0
21,,,,,,,,,,,,,,,,,,-25.54102897644043,3.3749998692655936e-05,-0.032514020800590515,1.463191032409668,,,,,,,,,,,,,,9.174467086791992,0.019484996795654297,20.0,0.10037121921777725,246.4375,27.95286750793457,-0.06087809428572655,0.0,0.9721528887748718,0.9316574931144714,0.9170754551887512,0.9711865782737732,0.4609285891056061,0.45963796973228455,0.9868149757385254,0.0
22,,,,,,,,,,,,,,,,,,-25.512815475463867,2.2500000341096893e-05,-0.028929241001605988,0.32509371638298035,,,,,,,,,,,,,,9.033899307250977,0.01822209358215332,21.0,0.1004723310470581,246.4375,27.95286750793457,-0.058145929127931595,0.0,0.9886688590049744,0.9957705140113831,0.9951891899108887,0.999677836894989,0.4962712824344635,0.4998730421066284,0.9963065981864929,0.0
23,,,,,,,,,,,,,,,,,,-25.494935989379883,3.3749998692655936e-05,-0.03031095117330551,0.32801729440689087,,,,,,,,,,,,,,8.863762855529785,0.016269922256469727,21.0,0.10048848390579224,246.4375,27.95286750793457,-0.05961676314473152,0.0,0.9745722413063049,0.9911591410636902,0.9901476502418518,0.9993929862976074,0.4918917715549469,0.49982619285583496,0.9931647777557373,0.0
24,,,,,,,,,,,,,,,,,,-25.49412727355957,1.4999999621068127e-05,-0.03430962935090065,0.29422876238822937,,,,,,,,,,,,,,8.669294357299805,0.016167879104614258,22.0,0.10048943012952805,246.4375,27.95286750793457,-0.06210736930370331,0.0,0.9623005986213684,0.9870373606681824,0.9856216311454773,0.9991361498832703,0.48773083090782166,0.4997611939907074,0.9907191395759583,0.0
25,,,,,,,,,,,,,,,,,,-25.49176788330078,2.2500000341096893e-05,-0.037074051797389984,0.2796144485473633,,,,,,,,,,,,,,8.727446556091309,0.018240928649902344,21.0,0.10051045566797256,246.4375,27.95286750793457,-0.058864474296569824,0.0,0.9557228088378906,0.9846164584159851,0.9822906851768494,0.9988973140716553,0.48516666889190674,0.49964484572410583,0.9882600903511047,0.0
26,,,,,,,,,,,,,,,,,,-25.48689079284668,1.4999999621068127e-05,-0.03469060733914375,0.20788036286830902,,,,,,,,,,,,,,7.921655654907227,0.017145156860351562,24.0,0.10051657259464264,246.4375,27.95286750793457,-0.06001933291554451,0.0,0.9562101364135742,0.9843711853027344,0.9777045249938965,0.9984397888183594,0.4847582280635834,0.49905696511268616,0.9821586012840271,0.0
27,,,,,,,,,,,,,,,,,,-25.48868179321289,2.2500000341096893e-05,-0.033478230237960815,0.16249486804008484,,,,,,,,,,,,,,7.273850440979004,0.017138957977294922,26.0,0.10049435496330261,246.4375,27.95286750793457,-0.06096019223332405,0.0,0.9554173946380615,0.9818698763847351,0.9588077068328857,0.9958553910255432,0.47792553901672363,0.49533990025520325,0.9699289202690125,0.0
28,,,,,,,,,,,,,,,,,,-25.495576858520508,1.4999999621068127e-05,-0.03215903788805008,1.5810080766677856,,,,,,,,,,,,,,6.480514049530029,0.017047882080078125,29.0,0.10048230737447739,246.41175842285156,27.947093963623047,-0.0605909563601017,0.0,0.9489143490791321,0.9350635409355164,0.880561351776123,0.9750952124595642,0.45062708854675293,0.46281781792640686,0.9346092343330383,0.0
29,,,,,,,,,,,,,,,,,,-25.494783401489258,9.999999747378752e-06,-0.031961943954229355,0.1355653703212738,,,,,,,,,,,,,,7.557373046875,0.01827692985534668,25.0,0.10050126910209656,246.41175842285156,27.947093963623047,-0.05931006744503975,0.0,0.9741470217704773,0.9609679579734802,0.8650237917900085,0.9808655381202698,0.4482320249080658,0.46435824036598206,0.9270016551017761,0.0
30,,,,,,,,,,,,,,,,,,-25.49078941345215,2.2500000341096893e-05,-0.025170952081680298,5.6599602699279785,,,,,,,,,,,,,,7.118899822235107,0.01619410514831543,26.0,0.10050354897975922,246.38095092773438,27.920650482177734,-0.061520546674728394,0.0,0.9152910113334656,0.7623626589775085,0.6754520535469055,0.8995292782783508,0.3564760386943817,0.3496924936771393,0.928516685962677,0.0
31,-0.028902573511004448,0.0,0.4659395217895508,0.45923614501953125,0.44493207335472107,0.473041296005249,0.22429251670837402,0.22746625542640686,0.4681367874145508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-25.492605209350586,3.3749998692655936e-05,-0.026505598798394203,1.7936041355133057,2.1799678802490234,1.5496963262557983,0.48691511154174805,0.6017862558364868,2.1916794776916504,1.2946925163269043,0.21626712381839752,0.6300392150878906,0.37873566150665283,1.2182801961898804,0.0,0.0,0.0,8.290448188781738,0.01782512664794922,23.0,0.10049412399530411,246.95652770996094,27.989158630371094,-0.062150124460458755,0.0,0.9603152871131897,0.9015961289405823,0.8685288429260254,0.9602205753326416,0.439953088760376,0.4390997588634491,0.9712526798248291,0.0
32,,,,,,,,,,,,,,,,,,-25.494617462158203,1.4999999621068127e-05,-0.018267005681991577,0.44533002376556396,,,,,,,,,,,,,,9.055069923400879,0.01778697967529297,21.0,0.10048002749681473,246.9583282470703,27.983211517333984,-0.059381503611803055,0.0,0.9813661575317383,0.9858800768852234,0.9849527478218079,0.9948851466178894,0.4908541440963745,0.49501168727874756,0.9946327209472656,0.0
33,,,,,,,,,,,,,,,,,,-25.503782272338867,2.2500000341096893e-05,-0.03535402566194534,0.1674049198627472,,,,,,,,,,,,,,8.972261428833008,0.016146183013916016,21.0,0.10043155401945114,246.9583282470703,27.983211517333984,-0.060337215662002563,0.0,0.9745252728462219,0.9912903308868408,0.9898592829704285,0.9993863105773926,0.4916953146457672,0.49979469180107117,0.9932090640068054,0.0
34,,,,,,,,,,,,,,,,,,-25.515369415283203,1.4999999621068127e-05,-0.04131002724170685,0.13143344223499298,,,,,,,,,,,,,,8.713064193725586,0.016141176223754883,21.0,0.10041157901287079,246.9583282470703,27.983211517333984,-0.06108030676841736,0.0,0.9677316546440125,0.9888384938240051,0.9872834086418152,0.9992186427116394,0.489646315574646,0.4997420012950897,0.9914801716804504,0.0
35,,,,,,,,,,,,,,,,,,-25.51542091369629,2.2500000341096893e-05,-0.03079047054052353,0.11756576597690582,,,,,,,,,,,,,,8.584404945373535,0.019264936447143555,22.0,0.10043149441480637,246.9583282470703,27.983211517333984,-0.06071426346898079,0.0,0.9615667462348938,0.9864920973777771,0.9848033785820007,0.9990879893302917,0.4876224100589752,0.49975645542144775,0.9898906350135803,0.0
36,,,,,,,,,,,,,,,,,,-25.502500534057617,2.2500000341096893e-05,-0.034216467291116714,0.0925816223025322,,,,,,,,,,,,,,8.86894416809082,0.01793694496154785,21.0,0.10050994902849197,246.9583282470703,27.983211517333984,-0.06154049560427666,0.0,0.9534768462181091,0.9836375117301941,0.9782724380493164,0.9986041188240051,0.48403701186180115,0.49930477142333984,0.9832823276519775,0.0
37,,,,,,,,,,,,,,,,,,-25.482582092285156,1.4999999621068127e-05,-0.033601272851228714,0.08636527508497238,,,,,,,,,,,,,,7.348154067993164,0.01618814468383789,26.0,0.10054989159107208,246.9583282470703,27.983211517333984,-0.05870911478996277,0.0,0.9480194449424744,0.9794415831565857,0.9629936218261719,0.996694028377533,0.47944703698158264,0.4963296353816986,0.9731238484382629,0.0
38,,,,,,,,,,,,,,,,,,-25.474346160888672,1.4999999621068127e-05,-0.03970906510949135,0.0628199353814125,,,,,,,,,,,,,,6.6152119636535645,0.01587510108947754,28.0,0.10058116167783737,246.9583282470703,27.983211517333984,-0.05981420353055,0.0,0.9416623115539551,0.9435526728630066,0.8966664671897888,0.9814193844795227,0.4545179307460785,0.47012558579444885,0.9407064318656921,0.0
39,,,,,,,,,,,,,,,,,,-25.462339401245117,2.2500000341096893e-05,-0.01762395165860653,0.5687047839164734,,,,,,,,,,,,,,6.5379228591918945,0.016258955001831055,29.0,0.10062906891107559,246.75999450683594,27.952533721923828,-0.05992329493165016,0.0,0.9626824855804443,0.9612417817115784,0.8780457377433777,0.9817386269569397,0.45282554626464844,0.4705195426940918,0.9286120533943176,0.0
40,,,,,,,,,,,,,,,,,,-25.452125549316406,1.4999999621068127e-05,-0.035664152354002,9.357863426208496,,,,,,,,,,,,,,6.657889366149902,0.01593184471130371,28.0,0.10065288096666336,246.3103485107422,27.890621185302734,-0.05918880179524422,0.0,0.9150636196136475,0.7582988142967224,0.6595662236213684,0.8991110920906067,0.35030674934387207,0.34670743346214294,0.9193763732910156,0.0
41,,,,,,,,,,,,,,,,,,-25.443464279174805,3.3749998692655936e-05,-0.02027839794754982,0.5728925466537476,,,,,,,,,,,,,,8.185006141662598,0.01619887351989746,23.0,0.1006985455751419,246.13333129882812,27.8697452545166,-0.0643998384475708,0.0,0.9681677222251892,0.9162368774414062,0.8807356953620911,0.9663588404655457,0.44674500823020935,0.4459041655063629,0.970209538936615,0.0
42,,,,,,,,,,,,,,,,,,-25.428457260131836,2.2500000341096893e-05,-0.02576131746172905,1.5228896141052246,,,,,,,,,,,,,,8.849349975585938,0.01690506935119629,21.0,0.10076281428337097,245.96875,27.847429275512695,-0.06091250851750374,0.0,0.9773352742195129,0.9673050045967102,0.9646136164665222,0.9855355620384216,0.48177000880241394,0.483859658241272,0.9932345747947693,0.0
43,,,,,,,,,,,,,,,,,,-25.41332244873047,1.4999999621068127e-05,-0.030905624851584435,0.07523903250694275,,,,,,,,,,,,,,8.791606903076172,0.01579904556274414,21.0,0.1007838323712349,245.96875,27.847429275512695,-0.05828317999839783,0.0,0.9796425700187683,0.9927124977111816,0.9916570782661438,0.9994639754295349,0.49312475323677063,0.49980735778808594,0.9939606785774231,0.0
44,,,,,,,,,,,,,,,,,,-25.403642654418945,3.3749998692655936e-05,-0.023781444877386093,0.055078841745853424,,,,,,,,,,,,,,9.982425689697266,0.018182039260864258,19.0,0.10086269676685333,245.96875,27.847429275512695,-0.06157342717051506,0.0,0.9689128398895264,0.9889577031135559,0.9882515072822571,0.9992616772651672,0.49037882685661316,0.4997381865978241,0.9918705821037292,0.0
45,,,,,,,,,,,,,,,,,,-25.378372192382812,1.4999999621068127e-05,-0.03933278098702431,0.060808729380369186,,,,,,,,,,,,,,8.786859512329102,0.02301788330078125,21.0,0.1009221002459526,245.96875,27.847429275512695,-0.06233293190598488,0.0,0.957801103591919,0.9850472807884216,0.9833342432975769,0.9989908337593079,0.48620787262916565,0.4997164309024811,0.9890246391296387,0.0
46,,,,,,,,,,,,,,,,,,-25.369503021240234,3.3749998692655936e-05,-0.02747468464076519,0.06052003800868988,,,,,,,,,,,,,,8.01684284210205,0.016571760177612305,23.0,0.10094156116247177,245.96875,27.847429275512695,-0.06178329512476921,0.0,0.9517800807952881,0.9831133484840393,0.9781426787376404,0.9986202120780945,0.48379817605018616,0.499330073595047,0.9832434058189392,0.0
47,,,,,,,,,,,,,,,,,,-25.363693237304688,2.2500000341096893e-05,-0.03363911807537079,0.048313722014427185,,,,,,,,,,,,,,7.42996883392334,0.017028093338012695,25.0,0.10096249729394913,245.96875,27.847429275512695,-0.060902584344148636,0.0,0.9499199986457825,0.9783773422241211,0.9627463817596436,0.996329128742218,0.47901853919029236,0.49527594447135925,0.9759331345558167,0.0
48,,,,,,,,,,,,,,,,,,-25.35943031311035,2.2500000341096893e-05,-0.030090630054473877,2.808689594268799,,,,,,,,,,,,,,6.683948040008545,0.015871047973632812,28.0,0.10096544772386551,245.6666717529297,27.811635971069336,-0.061435312032699585,0.0,0.9396920204162598,0.9367179870605469,0.8926426768302917,0.9771938323974609,0.4508343040943146,0.4676387310028076,0.9459848403930664,0.0
49,,,,,,,,,,,,,,,,,,-25.362478256225586,1.4999999621068127e-05,-0.03546411916613579,0.06948327273130417,,,,,,,,,,,,,,6.572020053863525,0.01629185676574707,29.0,0.10094708204269409,245.6666717529297,27.811635971069336,-0.061963558197021484,0.0,0.9669828414916992,0.9749665856361389,0.9013397097587585,0.9882709980010986,0.4640182554721832,0.47977104783058167,0.9372145533561707,0.0
50,,,,,,,,,,,,,,,,,,-25.365928649902344,2.2500000341096893e-05,-0.032501470297575,8.398271560668945,,,,,,,,,,,,,,6.52988338470459,0.016611814498901367,29.0,0.10094249993562698,245.3333282470703,27.769254684448242,-0.06115354970097542,0.0,0.9244830012321472,0.7751586437225342,0.6768264174461365,0.9065071940422058,0.3598385751247406,0.35454657673835754,0.9228494763374329,0.0
51,-0.029026057571172714,0.0,0.44639450311660767,0.4405735731124878,0.42744094133377075,0.4555966854095459,0.2151995152235031,0.21880006790161133,0.45125430822372437,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-25.369205474853516,2.2500000341096893e-05,-0.02675323374569416,1.9036164283752441,2.216999053955078,1.5834927558898926,0.49681150913238525,0.6043351888656616,2.2079086303710938,1.3186564445495605,0.22326843440532684,0.6383281946182251,0.37220579385757446,1.7529518604278564,0.0,0.0,0.0,9.03518009185791,0.02353811264038086,21.0,0.10092204809188843,245.26315307617188,27.75905418395996,-0.060123443603515625,0.0,0.9720799326896667,0.9359174370765686,0.8980007171630859,0.9722030162811279,0.455182284116745,0.4580713212490082,0.9717128872871399,0.0
52,,,,,,,,,,,,,,,,,,-25.37285614013672,2.2500000341096893e-05,-0.03648574277758598,3.542266368865967,,,,,,,,,,,,,,8.650155067443848,0.01701807975769043,22.0,0.10093405842781067,245.47500610351562,27.781339645385742,-0.05848764255642891,0.0,0.963874340057373,0.9240848422050476,0.9086873531341553,0.9693016409873962,0.45662832260131836,0.45651188492774963,0.9836168885231018,0.0
53,,,,,,,,,,,,,,,,,,-25.367813110351562,1.4999999621068127e-05,-0.034632474184036255,0.04607895389199257,,,,,,,,,,,,,,8.949491500854492,0.01584911346435547,21.0,0.10095354914665222,245.47500610351562,27.781339645385742,-0.06046260520815849,0.0,0.9806983470916748,0.9931237101554871,0.9921250939369202,0.9995002746582031,0.49358606338500977,0.4998246729373932,0.9944003224372864,0.0
54,,,,,,,,,,,,,,,,,,-25.36052703857422,2.2500000341096893e-05,-0.026049811393022537,0.03894016519188881,,,,,,,,,,,,,,8.794405937194824,0.016869783401489258,21.0,0.10099796950817108,245.47500610351562,27.781339645385742,-0.06212684139609337,0.0,0.9734387397766113,0.990627110004425,0.9895021319389343,0.999336302280426,0.49141156673431396,0.4997640550136566,0.9925644993782043,0.0
55,,,,,,,,,,,,,,,,,,-25.34387969970703,2.2500000341096893e-05,-0.03321974724531174,0.031456854194402695,,,,,,,,,,,,,,8.540337562561035,0.016087055206298828,22.0,0.10106709599494934,245.47500610351562,27.781339645385742,-0.06153757497668266,0.0,0.9611395001411438,0.9862799644470215,0.9849889278411865,0.9990956783294678,0.4879157841205597,0.4997720718383789,0.9898055195808411,0.0
56,,,,,,,,,,,,,,,,,,-25.323322296142578,2.2500000341096893e-05,-0.035217948257923126,0.030093898996710777,,,,,,,,,,,,,,7.921004295349121,0.016143798828125,24.0,0.10114318877458572,245.47500610351562,27.781339645385742,-0.062270957976579666,0.0,0.9544190764427185,0.9842197299003601,0.9788260459899902,0.9986632466316223,0.48511743545532227,0.49934467673301697,0.9834833741188049,0.0
57,,,,,,,,,,,,,,,,,,-25.30308723449707,1.4999999621068127e-05,-0.02875598892569542,0.030841419473290443,,,,,,,,,,,,,,7.717315196990967,0.017892122268676758,24.0,0.10120326280593872,245.47500610351562,27.781339645385742,-0.0611623115837574,0.0,0.9536370635032654,0.980071485042572,0.96087247133255,0.9958847165107727,0.47767186164855957,0.4953719675540924,0.9756857752799988,0.0
58,,,,,,,,,,,,,,,,,,-25.289289474487305,3.3749998692655936e-05,-0.026808006688952446,2.868760824203491,,,,,,,,,,,,,,6.832529067993164,0.037309885025024414,27.0,0.10125772655010223,245.36585998535156,27.764802932739258,-0.0604863166809082,0.0,0.9365825653076172,0.9322075843811035,0.8941022753715515,0.975553035736084,0.4509223997592926,0.46615180373191833,0.9497625231742859,0.0
59,,,,,,,,,,,,,,,,,,-25.27049446105957,1.4999999621068127e-05,-0.03357372805476189,0.06335999071598053,,,,,,,,,,,,,,8.247509956359863,0.01828622817993164,23.0,0.10132298618555069,245.36585998535156,27.764802932739258,-0.06194340065121651,0.0,0.968291699886322,0.9798257350921631,0.9105481505393982,0.9903830885887146,0.46614181995391846,0.4852351248264313,0.9392339587211609,0.0
60,,,,,,,,,,,,,,,,,,-25.253143310546875,2.2500000341096893e-05,-0.029696179553866386,2.997314214706421,,,,,,,,,,,,,,6.490630149841309,0.016622066497802734,29.0,0.10138171911239624,245.2142791748047,27.74806022644043,-0.05909164249897003,0.0,0.9373261332511902,0.8185605406761169,0.7130875587463379,0.9276384711265564,0.3761676847934723,0.3784395158290863,0.9213308691978455,0.0
61,,,,,,,,,,,,,,,,,,-25.236600875854492,2.2500000341096893e-05,-0.03719891607761383,4.473250865936279,,,,,,,,,,,,,,7.895263195037842,0.01608419418334961,24.0,0.10143345594406128,245.17391967773438,27.735469818115234,-0.06281337887048721,0.0,0.9508395791053772,0.8747488856315613,0.8366613388061523,0.9452870488166809,0.4273708760738373,0.42415717244148254,0.9641146659851074,0.0
