iteration,Episode_Reward/action_rate,Episode_Reward/angular_velocity,Episode_Reward/height,Episode_Reward/orientation,Episode_Reward/pose,Episode_Reward/upright,Episode_Reward/vertical_velocity,Episode_Termination/fallen,Episode_Termination/incidental_bat_support,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate,reward/angular_velocity,reward/height,reward/orientation,reward/pose,reward/upright,reward/vertical_velocity
10,,,,,,,,,,,-5.604743003845215,3.9018443203531206e-05,-0.04811220243573189,0.0021962150931358337,0.05327010154724121,0.012431144714355469,1461.0,0.19955742359161377,29.02777862548828,0.48816847801208496,-0.023598240688443184,-0.04621286317706108,-0.1628362089395523,-0.011879862286150455,-0.11324449628591537,1.9974955320358276,-0.004531745333224535
11,,,,,,,,,,,-5.590901851654053,0.0001316872367169708,-0.03255215659737587,0.0016002553747966886,0.0523829460144043,0.011861085891723633,1494.0,0.19961416721343994,29.027027130126953,0.4885886311531067,-0.022914797067642212,-0.03384524583816528,-0.13380979001522064,-0.005243357270956039,-0.07789654284715652,1.998245358467102,-0.006780082359910011
12,,,,,,,,,,,-5.584377288818359,5.852766480529681e-05,-0.05755917355418205,0.0016397916479036212,0.054205894470214844,0.012051105499267578,1448.0,0.19962026178836823,29.049999237060547,0.489526629447937,-0.022432297468185425,-0.02852030098438263,-0.11217067390680313,-0.004739892669022083,-0.06907516717910767,1.9985164403915405,-0.00804999191313982
13,,,,,,,,,,,-5.58939790725708,5.852766480529681e-05,-0.04618431255221367,0.0011480097891762853,0.05630683898925781,0.012118101119995117,1402.0,0.1995779424905777,29.090909957885742,0.49097034335136414,-0.0236841831356287,-0.03644654154777527,-0.11698954552412033,-0.008336699567735195,-0.0762808546423912,1.9981499910354614,-0.0074229794554412365
14,,,,,,,,,,,-5.601875305175781,8.77914935699664e-05,-0.04176340997219086,0.0008198328432627022,0.056051015853881836,0.01193690299987793,1412.0,0.1993844211101532,29.125,0.4921224117279053,-0.022865215316414833,-0.04705694690346718,-0.11765879392623901,-0.01052988599985838,-0.08813908696174622,1.9982057809829712,-0.006843752693384886
15,,,,,,,,,,,-5.626185894012451,3.9018443203531206e-05,-0.0525546669960022,0.000579351675696671,0.053733110427856445,0.012126922607421875,1457.0,0.19931337237358093,29.211538314819336,0.49383553862571716,-0.022583497688174248,-0.06148707866668701,-0.1473022699356079,-0.013727174140512943,-0.09065235406160355,1.997581958770752,-0.0051439544185996056
16,,,,,,,,,,,-5.631740570068359,5.852766480529681e-05,-0.03587956726551056,0.00101841997820884,0.06051898002624512,0.014384031295776367,1281.0,0.1992926299571991,29.169811248779297,0.49337753653526306,-0.022122060880064964,-0.03142230212688446,-0.1211877092719078,-0.004146768245846033,-0.07593663781881332,1.9978801012039185,-0.005542926490306854
17,-0.002141103846952319,-0.0030614801216870546,-0.010902222245931625,-0.0006412199581973255,-0.007982970215380192,0.19870807230472565,-0.0005538905970752239,0.0,1.3333333730697632,0.0,-5.624941825866699,8.77914935699664e-05,-0.04413304850459099,0.0006069596856832504,0.060459136962890625,0.012122869491577148,1322.0,0.19945228099822998,29.24561309814453,0.4955368638038635,-0.023916535079479218,-0.02792288549244404,-0.10016828775405884,-0.006432631518691778,-0.07605209946632385,1.9983350038528442,-0.006114509422332048
18,,,,,,,,,,,-5.600533485412598,3.9018443203531206e-05,-0.05321048945188522,0.000368517532479018,0.05459475517272949,0.012266874313354492,1435.0,0.19958750903606415,29.299999237060547,0.4970613420009613,-0.02426259219646454,-0.030886376276612282,-0.10777965188026428,-0.004980573896318674,-0.07881446927785873,1.998152732849121,-0.006002068519592285
19,,,,,,,,,,,-5.589622497558594,2.60122942563612e-05,-0.04739559069275856,0.0010426960652694106,0.05403709411621094,0.012001752853393555,1453.0,0.19960521161556244,29.609375,0.5027779340744019,-0.02172175608575344,-0.03809034451842308,-0.1358538717031479,-0.010698926635086536,-0.10718818753957748,1.9977480173110962,-0.004955096635967493
20,,,,,,,,,,,-5.582825660705566,5.852766480529681e-05,-0.043954432010650635,0.0004873686993960291,0.052247047424316406,0.012071847915649414,1492.0,0.1997491717338562,29.676923751831055,0.503705620765686,-0.02313838340342045,-0.03946716710925102,-0.12829360365867615,-0.009330924600362778,-0.09591243416070938,1.9979554414749146,-0.003945064265280962
21,-0.0022384447511285543,-0.00278775324113667,-0.010219159536063671,-0.0004379083984531462,-0.007282853126525879,0.19484174251556396,-0.0005481773987412453,0.0,1.5,0.0,-5.560225009918213,5.852766480529681e-05,-0.035138051956892014,0.0008843575487844646,0.05726814270019531,0.011948823928833008,1386.0,0.199831023812294,29.647058486938477,0.5038989782333374,-0.022792674601078033,-0.030653199180960655,-0.11404219269752502,-0.004520171321928501,-0.0704537108540535,1.9985872507095337,-0.007928214967250824
22,,,,,,,,,,,-5.559864044189453,3.9018443203531206e-05,-0.049714189022779465,0.0017518637469038367,0.05572915077209473,0.012140035629272461,1414.0,0.19977319240570068,29.63888931274414,0.5039586424827576,-0.024208487942814827,-0.030623024329543114,-0.10380957275629044,-0.007462542969733477,-0.07494131475687027,1.9985427856445312,-0.00698460265994072
23,,,,,,,,,,,-5.56453800201416,5.852766480529681e-05,-0.041882988065481186,0.0009625247330404818,0.053369998931884766,0.012275934219360352,1462.0,0.19979779422283173,29.697368621826172,0.5051851272583008,-0.02432466857135296,-0.03588614985346794,-0.12060484290122986,-0.010281111113727093,-0.09200870990753174,1.9984689950942993,-0.00726096099242568
24,,,,,,,,,,,-5.561768531799316,3.9018443203531206e-05,-0.04493007808923721,0.0005224387277849019,0.05111098289489746,0.011907100677490234,1523.0,0.19978490471839905,29.799999237060547,0.5068650245666504,-0.024503154680132866,-0.05053326487541199,-0.15500666201114655,-0.012780616991221905,-0.10223748534917831,1.9974700212478638,-0.004825018811970949
25,,,,,,,,,,,-5.569289684295654,5.852766480529681e-05,-0.03983668237924576,0.00027745080296881497,0.05157899856567383,0.012243986129760742,1504.0,0.19967730343341827,29.799999237060547,0.5068650245666504,-0.02342660166323185,-0.024214142933487892,-0.1299508661031723,-0.004404292441904545,-0.08073621243238449,1.9984983205795288,-0.004797830246388912
26,-0.0023327539674937725,-0.002461683005094528,-0.012186583131551743,-0.0004619547398760915,-0.007796382997184992,0.20097357034683228,-0.0006504391203634441,0.0,1.3333333730697632,0.0,-5.5888566970825195,3.9018443203531206e-05,-0.050760310143232346,0.0006480591255240142,0.05491209030151367,0.012095928192138672,1432.0,0.19954679906368256,29.821428298950195,0.5078038573265076,-0.0239777322858572,-0.024218812584877014,-0.10438304394483566,-0.0036658241879194975,-0.0599815659224987,1.9986262321472168,-0.007600976619869471
27,,,,,,,,,,,-5.601376533508301,3.9018443203531206e-05,-0.05279664695262909,0.0004821806796826422,0.057839155197143555,0.012485980987548828,1365.0,0.19950485229492188,29.94318199157715,0.5102276802062988,-0.024205630645155907,-0.02119278907775879,-0.12067189067602158,-0.0062541901133954525,-0.08302146196365356,1.9981255531311035,-0.006920629646629095
28,,,,,,,,,,,-5.606267929077148,5.852766480529681e-05,-0.04273373633623123,0.0005575728137046099,0.05430197715759277,0.013361930847167969,1418.0,0.19948647916316986,29.9891300201416,0.5115288496017456,-0.02330850623548031,-0.02057085931301117,-0.13123942911624908,-0.002388056367635727,-0.0976124182343483,1.9972476959228516,-0.00481719383969903
29,,,,,,,,,,,-5.613429069519043,5.852766480529681e-05,-0.041225384920835495,0.0004954374744556844,0.05378890037536621,0.012541055679321289,1447.0,0.1993996649980545,30.042552947998047,0.5128557682037354,-0.0230491291731596,-0.018360229209065437,-0.12455568462610245,-0.0045769899152219296,-0.08073723316192627,1.9980417490005493,-0.0028666562866419554
30,,,,,,,,,,,-5.625006198883057,3.9018443203531206e-05,-0.04244300350546837,0.00037867750506848097,0.0556340217590332,0.012221813201904297,1414.0,0.19935254752635956,30.07291603088379,0.5137771368026733,-0.023450670763850212,-0.015485401265323162,-0.08923956006765366,-0.0019456185400485992,-0.061226606369018555,1.998761534690857,-0.006081584841012955
31,,,,,,,,,,,-5.623701572418213,5.852766480529681e-05,-0.04311122000217438,0.000547829840797931,0.05484724044799805,0.01203775405883789,1435.0,0.1994287371635437,30.15999984741211,0.5159942507743835,-0.022741714492440224,-0.015423181466758251,-0.093111552298069,-0.003940836060792208,-0.07748138159513474,1.9988518953323364,-0.00576799875125289
32,,,,,,,,,,,-5.6075520515441895,8.77914935699664e-05,-0.04923367127776146,0.0007298563723452389,0.05102181434631348,0.012189149856567383,1518.0,0.1995837390422821,30.350000381469727,0.520876407623291,-0.023416152223944664,-0.011058361269533634,-0.12228622287511826,-0.0028049591928720474,-0.1062181368470192,1.9982452392578125,-0.0032317929435521364
33,,,,,,,,,,,-5.596099853515625,3.9018443203531206e-05,-0.051959600299596786,0.0010378893930464983,0.05115079879760742,0.012055158615112305,1518.0,0.19954970479011536,30.360000610351562,0.5212615728378296,-0.023046081885695457,-0.008174321614205837,-0.11688374727964401,-0.0009872957598417997,-0.08947083353996277,1.9976568222045898,-0.004550098441541195
34,,,,,,,,,,,-5.600715160369873,8.77914935699664e-05,-0.03557221218943596,0.00046610584831796587,0.05655312538146973,0.01256418228149414,1388.0,0.19953277707099915,30.43000030517578,0.5229930877685547,-0.024258630350232124,-0.009236427955329418,-0.08153774589300156,-0.0012480869190767407,-0.06803131848573685,1.9989261627197266,-0.006098564714193344
35,,,,,,,,,,,-5.603731632232666,2.60122942563612e-05,-0.048305559903383255,0.0002780049399007112,0.0558321475982666,0.01157689094543457,1424.0,0.19950225949287415,30.6299991607666,0.52762371301651,-0.023112714290618896,-0.011869504116475582,-0.09599500149488449,-0.001814809162169695,-0.09579121321439743,1.9988737106323242,-0.0060052997432649136
36,,,,,,,,,,,-5.61081600189209,8.77914935699664e-05,-0.03812636435031891,0.0007505366811528802,0.05291914939880371,0.012310981750488281,1471.0,0.1994241327047348,30.760000228881836,0.5305811762809753,-0.023386791348457336,-0.01049517560750246,-0.11518627405166626,-0.0038514414336532354,-0.11528950929641724,1.9986215829849243,-0.004717112053185701
37,,,,,,,,,,,-5.617284774780273,3.9018443203531206e-05,-0.04632595181465149,0.0001712896191747859,0.052269935607910156,0.012253999710083008,1487.0,0.1994439661502838,30.760000228881836,0.5305811762809753,-0.02219601906836033,-0.015811627730727196,-0.11108367890119553,-0.005350394174456596,-0.0928412452340126,1.9986246824264526,-0.00377801526337862
38,,,,,,,,,,,-5.619149208068848,0.0001316872367169708,-0.04650085046887398,0.0007888043182902038,0.05527782440185547,0.012257814407348633,1421.0,0.19934789836406708,31.010000228881836,0.53565913438797,-0.022447338327765465,-0.015057639218866825,-0.081487275660038,-0.004805163946002722,-0.0804852768778801,1.999003529548645,-0.005721985828131437
39,,,,,,,,,,,-5.6447319984436035,5.852766480529681e-05,-0.050803735852241516,0.000601732637733221,0.05251502990722656,0.012665271759033203,1472.0,0.19916227459907532,31.270000457763672,0.5414301753044128,-0.022676242515444756,-0.01882956735789776,-0.11031381040811539,-0.006186243146657944,-0.11891249567270279,1.9988921880722046,-0.0027220677584409714
40,,,,,,,,,,,-5.654505729675293,3.9018443203531206e-05,-0.04920331761240959,0.0004943772801198065,0.05188107490539551,0.012188911437988281,1498.0,0.19918480515480042,31.270000457763672,0.5414301753044128,-0.024283550679683685,-0.007310501765459776,-0.09633883833885193,-0.003682601498439908,-0.09404942393302917,1.9986906051635742,-0.003625461831688881
41,,,,,,,,,,,-5.650849342346191,8.77914935699664e-05,-0.03433907777070999,0.0011809524148702621,0.0563201904296875,0.011776924133300781,1409.0,0.1992102414369583,31.649999618530273,0.5486627817153931,-0.022766685113310814,-0.010970729403197765,-0.1008872464299202,-0.00331700942479074,-0.0952242985367775,1.9988303184509277,-0.005312421824783087
42,,,,,,,,,,,-5.648315906524658,3.9018443203531206e-05,-0.05259161815047264,0.0030392378102988005,0.05328679084777832,0.011803865432739258,1474.0,0.1992238610982895,31.8700008392334,0.5528928637504578,-0.02294345758855343,-0.013063705526292324,-0.10330962389707565,-0.003932435531169176,-0.11548525094985962,1.998942494392395,-0.00206663622520864
43,,,,,,,,,,,-5.645512104034424,5.852766480529681e-05,-0.03818614408373833,0.002069002715870738,0.05335712432861328,0.011903047561645508,1471.0,0.19924409687519073,32.150001525878906,0.5578408241271973,-0.02354506589472294,-0.0173210296779871,-0.09608844667673111,-0.006667681038379669,-0.10514415055513382,1.999310851097107,-0.004110618028789759
44,,,,,,,,,,,-5.642983913421631,5.852766480529681e-05,-0.04530878737568855,0.0008167431806214154,0.052863121032714844,0.01193380355834961,1481.0,0.19926238059997559,32.33000183105469,0.5614103674888611,-0.02242269553244114,-0.02529887855052948,-0.09843027591705322,-0.016188373789191246,-0.12011124938726425,1.999361515045166,-0.003346106968820095
45,,,,,,,,,,,-5.637739658355713,5.852766480529681e-05,-0.04232451692223549,0.0020291844848543406,0.054656028747558594,0.01182103157043457,1444.0,0.199318066239357,32.66999816894531,0.567497968673706,-0.023196490481495857,-0.012879940681159496,-0.0996878370642662,-0.00944678857922554,-0.09395134449005127,1.9993976354599,-0.004763811826705933
46,,,,,,,,,,,-5.632275581359863,5.852766480529681e-05,-0.045895736664533615,0.0017291775438934565,0.05151987075805664,0.012169122695922852,1507.0,0.19935695827007294,32.97999954223633,0.572914183139801,-0.023668423295021057,-0.021618999540805817,-0.11748332530260086,-0.010415592230856419,-0.12673868238925934,1.9990782737731934,-0.00246843951754272
47,,,,,,,,,,,-5.619326114654541,3.9018443203531206e-05,-0.03960108384490013,0.002093786373734474,0.05264782905578613,0.012367963790893555,1476.0,0.199485644698143,33.27000045776367,0.5778514742851257,-0.022115342319011688,-0.017485318705439568,-0.09654022008180618,-0.01010654866695404,-0.09777882695198059,1.9989691972732544,-0.004310090094804764
48,,,,,,,,,,,-5.601170539855957,5.852766480529681e-05,-0.04084060713648796,0.001255315961316228,0.05018901824951172,0.012230873107910156,1537.0,0.19962994754314423,33.709999084472656,0.5856316685676575,-0.022816060110926628,-0.023359375074505806,-0.10801035165786743,-0.013177330605685711,-0.13166506588459015,1.9993852376937866,-0.0028214293997734785
49,,,,,,,,,,,-5.576657295227051,3.9018443203531206e-05,-0.04005270451307297,0.0005961222923360765,0.054937124252319336,0.012038946151733398,1433.0,0.1998237520456314,33.83000183105469,0.5880112051963806,-0.024095803499221802,-0.017581980675458908,-0.09024923294782639,-0.00803613942116499,-0.08627498894929886,1.9991694688796997,-0.0031888149678707123
50,,,,,,,,,,,-5.547853469848633,8.77914935699664e-05,-0.03728146851062775,0.0019029275281354785,0.0521998405456543,0.011626005172729492,1504.0,0.2000519335269928,34.209999084472656,0.594525158405304,-0.023054780438542366,-0.023210041224956512,-0.10016801208257675,-0.020211702212691307,-0.13102498650550842,1.9995189905166626,-0.003283267142251134
51,,,,,,,,,,,-5.517580986022949,2.60122942563612e-05,-0.04313156381249428,0.0009585102670826018,0.052300214767456055,0.012266874313354492,1486.0,0.20016150176525116,34.380001068115234,0.5974611639976501,-0.02329135499894619,-0.017440050840377808,-0.09500440955162048,-0.013386823236942291,-0.10679158568382263,1.9991496801376343,-0.0025023825000971556
52,,,,,,,,,,,-5.512311935424805,8.77914935699664e-05,-0.04237314686179161,0.0017666047206148505,0.05273294448852539,0.01220393180847168,1478.0,0.20016781985759735,34.900001525878906,0.6067324280738831,-0.02291964925825596,-0.023352136835455894,-0.09796572476625443,-0.02130747400224209,-0.12447153776884079,1.9994767904281616,-0.0032964609563350677
53,,,,,,,,,,,-5.508958339691162,3.9018443203531206e-05,-0.04521365836262703,0.0005916988011449575,0.0526888370513916,0.012202024459838867,1479.0,0.20020438730716705,35.130001068115234,0.6104848980903625,-0.023830825462937355,-0.024075033143162727,-0.09688518196344376,-0.01795119233429432,-0.1111237183213234,1.9990873336791992,-0.0027631474658846855
54,,,,,,,,,,,-5.500036239624023,8.77914935699664e-05,-0.04032564163208008,0.0021600904874503613,0.05233120918273926,0.012051820755004883,1491.0,0.20033149421215057,35.47999954223633,0.6163942813873291,-0.024615416303277016,-0.027269640937447548,-0.11815127730369568,-0.025333380326628685,-0.13026656210422516,1.9995282888412476,-0.003940509632229805
55,,,,,,,,,,,-5.478271007537842,5.852766480529681e-05,-0.05450259521603584,0.002235321095213294,0.05024003982543945,0.012025833129882812,1541.0,0.20049351453781128,35.66999816894531,0.6195821762084961,-0.023556560277938843,-0.030547237023711205,-0.1501770168542862,-0.04776979982852936,-0.14874616265296936,1.9981741905212402,-0.0021507814526557922
56,,,,,,,,,,,-5.464717388153076,5.852766480529681e-05,-0.051127973943948746,0.0017558794934302568,0.054511070251464844,0.012063026428222656,1442.0,0.20052644610404968,36.63999938964844,0.6335468888282776,-0.024337783455848694,-0.03563728928565979,-0.13761532306671143,-0.05175226926803589,-0.12008234113454819,1.995523452758789,-0.004323373083025217
57,,,,,,,,,,,-5.466874122619629,5.852766480529681e-05,-0.04401050880551338,0.00057892722543329,0.0514223575592041,0.011978864669799805,1514.0,0.20045772194862366,36.81999969482422,0.6366353631019592,-0.023676594719290733,-0.018331440165638924,-0.13021604716777802,-0.018708253279328346,-0.13214726746082306,1.9991947412490845,-0.0019671993795782328
58,,,,,,,,,,,-5.482173919677734,5.852766480529681e-05,-0.04865959659218788,0.004500319715589285,0.04837799072265625,0.011818885803222656,1594.0,0.20032230019569397,37.0099983215332,0.6396076083183289,-0.02371540106832981,-0.031008722260594368,-0.1465996503829956,-0.04766745865345001,-0.16834016144275665,1.99909508228302,-0.0015852977521717548
59,,,,,,,,,,,-5.500752925872803,5.852766480529681e-05,-0.043891098350286484,0.0028199427761137486,0.05505776405334473,0.014196157455444336,1386.0,0.2002083957195282,37.41999816894531,0.6457749605178833,-0.023827509954571724,-0.04882977530360222,-0.14738357067108154,-0.0991886779665947,-0.1481654793024063,1.9948550462722778,-0.0033875915687531233
60,,,,,,,,,,,-5.505507469177246,5.852766480529681e-05,-0.047900114208459854,0.002567202551290393,0.05198097229003906,0.014663934707641602,1440.0,0.20027987658977509,38.25,0.6565139293670654,-0.022232862189412117,-0.03732891380786896,-0.16704051196575165,-0.07390741258859634,-0.15067604184150696,1.9948396682739258,-0.0030722536612302065
61,,,,,,,,,,,-5.50296688079834,3.9018443203531206e-05,-0.048883840441703796,0.004125672392547131,0.05980420112609863,0.015364885330200195,1277.0,0.20020903646945953,38.25,0.6565139293670654,-0.023124799132347107,-0.035589322447776794,-0.15109123289585114,-0.059200674295425415,-0.18211732804775238,1.9987324476242065,-0.0011718642199411988
62,,,,,,,,,,,-5.51084041595459,5.852766480529681e-05,-0.044000301510095596,0.005534677300602198,0.051126956939697266,0.012614011764526367,1506.0,0.20021140575408936,38.880001068115234,0.6638186573982239,-0.02382623217999935,-0.07660647481679916,-0.22798292338848114,-0.2083197683095932,-0.23463912308216095,1.9891096353530884,-0.0011514417128637433
63,,,,,,,,,,,-5.511671543121338,3.9018443203531206e-05,-0.04603729769587517,0.003988923970609903,0.05523991584777832,0.012295961380004883,1421.0,0.20018312335014343,39.59000015258789,0.6729288101196289,-0.023287052288651466,-0.07451435923576355,-0.25531843304634094,-0.22028683125972748,-0.1706075519323349,1.9836679697036743,-0.0034528595861047506
64,,,,,,,,,,,-5.524551868438721,5.852766480529681e-05,-0.048919927328825,0.008344178088009357,0.052084922790527344,0.012421131134033203,1488.0,0.20002049207687378,40.959999084472656,0.6850361227989197,-0.022756323218345642,-0.10300960391759872,-0.42397820949554443,-0.2493753433227539,-0.17648763954639435,1.966759204864502,-0.003299195319414139
65,,,,,,,,,,,-5.55003023147583,5.852766480529681e-05,-0.054147034883499146,0.0022651595063507557,0.05029702186584473,0.012297868728637695,1533.0,0.19987700879573822,40.959999084472656,0.6850361227989197,-0.023144641891121864,-0.02762208692729473,-0.16021472215652466,-0.06229861453175545,-0.17078174650669098,1.99807870388031,-0.0015113530680537224
66,,,,,,,,,,,-5.564477443695068,3.9018443203531206e-05,-0.045732248574495316,0.0020977312233299017,0.051839351654052734,0.01213693618774414,1500.0,0.19981896877288818,41.56999969482422,0.6929989457130432,-0.021839311346411705,-0.041991814970970154,-0.21587538719177246,-0.12664783000946045,-0.20123684406280518,1.9923752546310425,-0.0024390192702412605
67,,,,,,,,,,,-5.5690765380859375,5.852766480529681e-05,-0.05031045153737068,0.0037379730492830276,0.050286054611206055,0.012066841125488281,1539.0,0.1998579502105713,42.27000045776367,0.6998439431190491,-0.024822870269417763,-0.09621930122375488,-0.31186217069625854,-0.21976353228092194,-0.1968255490064621,1.9807133674621582,-0.0021414842922240496
68,,,,,,,,,,,-5.55469274520874,5.852766480529681e-05,-0.05041181296110153,0.006869444623589516,0.05669808387756348,0.012543916702270508,1386.0,0.19997364282608032,43.79999923706055,0.7190369963645935,-0.02209920436143875,-0.07813180238008499,-0.24520224332809448,-0.15017473697662354,-0.1593707948923111,1.9866771697998047,-0.005491156596690416
69,,,,,,,,,,,-5.558074474334717,5.852766480529681e-05,-0.044248055666685104,0.0009567093220539391,0.04790186882019043,0.01234292984008789,1593.0,0.19975100457668304,43.79999923706055,0.7190369963645935,-0.02347341738641262,-0.030577488243579865,-0.14697127044200897,-0.03018759749829769,-0.1757134050130844,1.9987202882766724,-0.0016271673375740647
70,,,,,,,,,,,-5.5980119705200195,3.9018443203531206e-05,-0.036863528192043304,0.0014227492501959205,0.04804801940917969,0.011948108673095703,1600.0,0.19945938885211945,43.79999923706055,0.7190369963645935,-0.0221128910779953,-0.04494646191596985,-0.20281819999217987,-0.13108699023723602,-0.28187236189842224,1.998429298400879,-0.00065784523030743
71,,,,,,,,,,,-5.633691310882568,8.77914935699664e-05,-0.04130440950393677,0.005861489102244377,0.05078887939453125,0.011935949325561523,1530.0,0.19925834238529205,43.79999923706055,0.7190369963645935,-0.024677393957972527,-0.10760116577148438,-0.3327755033969879,-0.37713369727134705,-0.28664472699165344,1.975290298461914,-0.0008809415739960968
72,,,,,,,,,,,-5.658165454864502,3.9018443203531206e-05,-0.051095664501190186,0.003990466706454754,0.05602097511291504,0.01217198371887207,1407.0,0.19918376207351685,46.400001525878906,0.7419268488883972,-0.022305414080619812,-0.15172384679317474,-0.3881218135356903,-0.36648085713386536,-0.20607168972492218,1.9648323059082031,-0.006514562293887138
73,,,,,,,,,,,-5.666194915771484,5.852766480529681e-05,-0.03984060138463974,0.0003873341775033623,0.04649186134338379,0.013128042221069336,1610.0,0.19915631413459778,46.400001525878906,0.7419268488883972,-0.02345355786383152,-0.03083226829767227,-0.15357354283332825,-0.036587417125701904,-0.18239136040210724,1.99856698513031,-0.0014125746674835682
74,,,,,,,,,,,-5.667716979980469,2.60122942563612e-05,-0.05619126930832863,0.005184311885386705,0.05010390281677246,0.012190103530883789,1541.0,0.19915495812892914,46.54999923706055,0.7442187666893005,-0.022262662649154663,-0.05230916664004326,-0.17663462460041046,-0.13835707306861877,-0.26933392882347107,1.9989066123962402,-0.001387175521813333
75,,,,,,,,,,,-5.66627311706543,5.852766480529681e-05,-0.038600530475378036,0.0004204138240311295,0.05119585990905762,0.01230311393737793,1511.0,0.19919423758983612,46.54999923706055,0.7442187666893005,-0.02400321699678898,-0.0791957825422287,-0.2666536867618561,-0.3274233639240265,-0.2468150109052658,1.9817390441894531,-0.0014477766817435622
76,,,,,,,,,,,-5.658537864685059,5.852766480529681e-05,-0.03914181515574455,0.0014509588945657015,0.054414987564086914,0.01224207878112793,1440.0,0.19923511147499084,48.47999954223633,0.7613609433174133,-0.023149117827415466,-0.08747261017560959,-0.27848803997039795,-0.2451072484254837,-0.17907099425792694,1.9770179986953735,-0.005309535656124353
