iteration,Episode_Reward/action_rate,Episode_Reward/batting,Episode_Reward/failure,Episode_Reward/upright,Episode_Termination/fallen,Episode_Termination/invalid_contact,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate,reward/batting,reward/failure,reward/upright
0,,,,,,,,-1.3485685586929321,2.9629629352712072e-05,-0.03065662644803524,5.374235153198242,0.10857081413269043,0.03396916389465332,673.0,0.1992369145154953,14.0,-4.6896491050720215,-0.0055766236037015915,1.3122481107711792,-7.8125,0.9999095797538757
1,,,,,,,,-1.3646504878997803,0.0005062500131316483,-0.010111873969435692,4.973903179168701,0.08705902099609375,0.013683080673217773,952.0,0.19888551533222198,14.285714149475098,-4.690367221832275,-0.005575126502662897,0.1563696712255478,-10.416666984558105,0.9997180104255676
2,,,,,,,,-1.3631699085235596,4.444444493856281e-05,-0.03502660617232323,3.6999034881591797,0.08864068984985352,0.01009821891784668,972.0,0.19933092594146729,18.799999237060547,-4.554034233093262,-0.005047904793173075,0.22434969246387482,-7.8125,0.9998242259025574
3,,,,,,,,-1.3569955825805664,9.999999747378752e-05,-0.017846500501036644,0.9616206884384155,0.0875098705291748,0.010390758514404297,980.0,0.1993122100830078,24.33333396911621,-3.836153030395508,-0.00530967116355896,0.21222162246704102,-2.6041667461395264,0.9997443556785583
4,,,,,,,,-1.3620877265930176,9.999999747378752e-05,-0.013562190346419811,0.09124518930912018,0.07759714126586914,0.010259151458740234,1092.0,0.19908049702644348,24.33333396911621,-3.836153030395508,-0.006289450917392969,0.16248424351215363,0.0,0.9996358752250671
5,,,,,,,,-1.3588730096817017,6.666666740784422e-05,-0.012679527513682842,0.03273887559771538,0.07586097717285156,0.009950876235961914,1118.0,0.19953159987926483,24.33333396911621,-3.836153030395508,-0.005773937329649925,4.8930556658888236e-05,0.0,0.9997375011444092
6,,,,,,,,-1.342552900314331,0.0001500000071246177,-0.016816971823573112,0.023403972387313843,0.0807349681854248,0.009937763214111328,1058.0,0.2001127004623413,35.14285659790039,-2.975247383117676,-0.005961614195257425,0.0010782616445794702,0.0,0.9997943043708801
7,,,,,,,,-1.31818425655365,0.0001500000071246177,-0.023042764514684677,0.05363473668694496,0.08316588401794434,0.009871959686279297,1031.0,0.20087286829948425,43.25,-2.3294332027435303,-0.005353904794901609,0.22710025310516357,0.0,0.9997450709342957
8,,,,,,,,-1.297080397605896,6.666666740784422e-05,-0.027183111757040024,2.2908565998077393,0.08549785614013672,0.011039972305297852,994.0,0.20118874311447144,41.82352828979492,-2.453773260116577,-0.005558361764997244,1.6796709299087524,-2.6041667461395264,0.9996256828308105
9,,,,,,,,-1.292386770248413,0.0001500000071246177,-0.024959877133369446,0.055127065628767014,0.08019804954528809,0.009983062744140625,1064.0,0.20125757157802582,41.82352828979492,-2.453773260116577,-0.005896805319935083,0.11636928468942642,0.0,0.9996991753578186
10,,,,,,,,-1.2920770645141602,6.666666740784422e-05,-0.024349061772227287,2.010045289993286,0.08355522155761719,0.010630130767822266,1019.0,0.20121583342552185,46.894737243652344,-2.098457098007202,-0.005667844321578741,3.2577441743342206e-05,-2.6041667461395264,0.999769926071167
11,,,,,,,,-1.2905999422073364,9.999999747378752e-05,-0.028858603909611702,1.924753189086914,0.08550119400024414,0.010026931762695312,1004.0,0.20135407149791718,50.47618865966797,-1.9556612968444824,-0.006853241007775068,0.32244428992271423,-2.6041667461395264,0.9997236132621765
12,,,,,,,,-1.2842917442321777,6.666666740784422e-05,-0.03327705338597298,0.06226213276386261,0.07570886611938477,0.010476112365722656,1113.0,0.20153886079788208,50.47618865966797,-1.9556612968444824,-0.0053766765631735325,0.11003831028938293,0.0,0.9995589256286621
13,,,,,,,,-1.282444715499878,0.00022499999613501132,-0.00744966184720397,0.024608425796031952,0.07592916488647461,0.010601043701171875,1109.0,0.2014615684747696,50.47618865966797,-1.9556612968444824,-0.005786230321973562,4.601028251727257e-07,0.0,0.9997372627258301
14,,,,,,,,-1.284563660621643,6.666666740784422e-05,-0.01180355530232191,0.013211581856012344,0.08167600631713867,0.010653018951416016,1039.0,0.2015444040298462,54.78260803222656,-1.5944961309432983,-0.005828680004924536,3.266902526277704e-09,0.0,0.9997696876525879
15,,,,,,,,-1.278957486152649,0.0001500000071246177,-0.020871983841061592,0.5375446677207947,0.08937597274780273,0.010594844818115234,960.0,0.20172813534736633,58.400001525878906,-1.291521430015564,-0.0059269187040627,1.2994060516357422,0.0,0.9997833371162415
16,,,,,,,,-1.2811219692230225,9.999999747378752e-05,-0.015277894213795662,0.02740981988608837,0.07738399505615234,0.010509014129638672,1092.0,0.20135442912578583,58.400001525878906,-1.291521430015564,-0.005634377244859934,0.23609542846679688,0.0,0.9995388388633728
17,,,,,,,,-1.2887238264083862,9.999999747378752e-05,-0.03036005236208439,0.00980572123080492,0.07499480247497559,0.009843111038208008,1131.0,0.2014203816652298,58.400001525878906,-1.291521430015564,-0.006234526168555021,7.147591531975195e-05,0.0,0.9997417330741882
18,,,,,,,,-1.2779521942138672,9.999999747378752e-05,-0.016898933798074722,0.008204052224755287,0.07652521133422852,0.010087966918945312,1108.0,0.20195671916007996,60.0,-1.1561588048934937,-0.005776859819889069,4.2223768426975783e-13,0.0,0.999771773815155
19,,,,,,,,-1.2662194967269897,0.000759374990593642,-0.013839262537658215,0.06769033521413803,0.08783531188964844,0.010072708129882812,980.0,0.2019275724887848,64.13793182373047,-0.7375637292861938,-0.005641799420118332,0.21610133349895477,0.0,0.9998300075531006
20,,,,,,,,-1.2807689905166626,0.0001500000071246177,-0.022869354113936424,0.4687575101852417,0.08077883720397949,0.009952068328857422,1058.0,0.2013065665960312,64.13793182373047,-0.7375637292861938,-0.005874052178114653,2.0346081256866455,0.0,0.9995295405387878
21,,,,,,,,-1.3006185293197632,9.999999747378752e-05,-0.01478206180036068,0.0038822649512439966,0.07558608055114746,0.010413169860839844,1116.0,0.20081761479377747,64.13793182373047,-0.7375637292861938,-0.0055684894323349,1.2151916972680255e-10,0.0,0.9996529221534729
22,,,,,,,,-1.3194488286972046,0.0001500000071246177,-0.024137109518051147,2.10876727104187,0.07926774024963379,0.009925127029418945,1076.0,0.19995935261249542,64.26667022705078,-0.7691144347190857,-0.005407261196523905,0.03560832142829895,-2.6041667461395264,0.9998018741607666
23,,,,,,,,-1.3382551670074463,9.999999747378752e-05,-0.021134663373231888,0.059612199664115906,0.0832068920135498,0.01005697250366211,1029.0,0.20013427734375,66.5,-0.5832712650299072,-0.005133402068167925,0.274188756942749,0.0,0.9997376799583435
24,,,,,,,,-1.325819492340088,0.00022499999613501132,-0.02589203603565693,0.02642235718667507,0.08095002174377441,0.010573863983154297,1048.0,0.20042575895786285,67.51515197753906,-0.44699281454086304,-0.005991071462631226,0.17389605939388275,0.0,0.9996446967124939
