iteration,Episode_Reward/action_rate,Episode_Reward/failure,Episode_Reward/lane,Episode_Reward/loaded_slip,Episode_Reward/upright,Episode_Reward/velocity,Episode_Termination/fallen,Episode_Termination/invalid_contact,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate,reward/failure,reward/lane,reward/loaded_slip,reward/upright,reward/velocity
73,,,,,,,,,,-73.00231170654297,9.999999747378752e-06,-0.0468306690454483,0.026774445548653603,7.6534881591796875,0.016814231872558594,25.0,0.019578812643885612,367.21875,11.639425277709961,-0.00023204454919323325,0.0,0.04115644842386246,-0.3295994699001312,0.9997031092643738,0.867379903793335
74,,,,,,,,,,-73.01180267333984,1.4999999621068127e-05,-0.02959543466567993,0.0062212166376411915,7.826938629150391,0.015290975570678711,24.0,0.01957082562148571,367.21875,11.639425277709961,-0.00023238790163304657,0.0,0.008162178099155426,-0.09741664677858353,0.999779462814331,0.9231769442558289
75,,,,,,,,,,-73.0454330444336,1.4999999621068127e-05,-0.031666018068790436,0.06664104014635086,7.925299644470215,0.015354156494140625,24.0,0.019539058208465576,369.1470642089844,11.671209335327148,-0.0002245967771159485,0.0,0.16338403522968292,-0.17141421139240265,0.9997787475585938,0.8963570594787598
76,,,,,,,,,,-73.0622329711914,9.999999747378752e-06,-0.03239517658948898,0.01702682115137577,8.305517196655273,0.017062902450561523,23.0,0.01954391971230507,370.028564453125,11.703145980834961,-0.00022280604753177613,0.0,0.2618061304092407,-0.01202384103089571,0.9997739195823669,0.9628896117210388
77,-0.00022644340060651302,0.0,0.4320038855075836,-0.6447208523750305,0.9996463060379028,0.7380020022392273,0.0,0.0,1.0,-73.06742095947266,2.2500000341096893e-05,-0.02742648683488369,0.06800738722085953,8.097472190856934,0.01526498794555664,23.0,0.01952354982495308,371.6486511230469,11.729876518249512,-0.00021586423099506646,0.0,0.5061562657356262,-0.013978260569274426,0.9998227953910828,0.9489914774894714
78,,,,,,,,,,-73.12263488769531,1.4999999621068127e-05,-0.035163044929504395,0.08980094641447067,7.693626403808594,0.015224695205688477,24.0,0.019478924572467804,372.3947448730469,11.741189956665039,-0.0002177031710743904,0.0,0.7180759906768799,-0.09187403321266174,0.9998572468757629,0.822591245174408
79,,,,,,,,,,-73.14720916748047,1.4999999621068127e-05,-0.0303698368370533,0.055589061230421066,7.51676082611084,0.015316963195800781,25.0,0.019494889304041862,373.1025695800781,11.773213386535645,-0.00022351618099492043,0.0,0.7574872374534607,-0.26634547114372253,0.9997236132621765,0.7195518612861633
80,,,,,,,,,,-73.12578582763672,1.4999999621068127e-05,-0.04632371664047241,0.07811708748340607,7.047199249267578,0.015146970748901367,27.0,0.01950269378721714,373.1025695800781,11.773213386535645,-0.0002232743863714859,0.0,0.8665536046028137,-0.47906914353370667,0.9997193217277527,0.6447402238845825
81,,,,,,,,,,-73.12110137939453,9.999999747378752e-06,-0.0402010977268219,0.047531720250844955,6.649664878845215,0.015739917755126953,28.0,0.019497795030474663,373.1025695800781,11.773213386535645,-0.00022288347827270627,0.0,0.8326389789581299,-0.8930864334106445,0.9995071291923523,0.6171846389770508
82,,,,,,,,,,-73.13888549804688,1.4999999621068127e-05,-0.029005639255046844,0.09510260820388794,6.597945213317871,0.015580892562866211,29.0,0.019470449537038803,373.7749938964844,11.79013442993164,-0.0002151069784304127,0.0,0.8431974053382874,-1.3548468351364136,0.9995272755622864,0.6205628514289856
