iteration,Episode_Reward/action_rate_l2,Episode_Reward/joint_limit,Episode_Reward/motion_body_ang_vel,Episode_Reward/motion_body_lin_vel,Episode_Reward/motion_body_ori,Episode_Reward/motion_body_pos,Episode_Reward/motion_global_root_ori,Episode_Reward/motion_global_root_pos,Episode_Reward/motion_joint_pos,Episode_Reward/motion_joint_vel,Episode_Termination/anchor_ori,Episode_Termination/anchor_pos,Episode_Termination/clip_end,Episode_Termination/ee_body_pos,Episode_Termination/incidental_bat_support,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/motion/error_anchor_ang_vel,Metrics/motion/error_anchor_lin_vel,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_ang_vel,Metrics/motion/error_body_lin_vel,Metrics/motion/error_body_pos,Metrics/motion/error_body_rot,Metrics/motion/error_joint_pos,Metrics/motion/error_joint_vel,Metrics/motion/sampling_entropy,Metrics/motion/sampling_top1_bin,Metrics/motion/sampling_top1_prob,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate_l2,reward/joint_limit,reward/motion_body_ang_vel,reward/motion_body_lin_vel,reward/motion_body_ori,reward/motion_body_pos,reward/motion_global_root_ori,reward/motion_global_root_pos,reward/motion_joint_pos,reward/motion_joint_vel
0,,,,,,,,,,,,,,,,,41.134483337402344,2.60122942563612e-05,-0.08761756122112274,0.04867120832204819,,,,,,,,,,,,,,0.9272980690002441,0.024784088134765625,403.0,0.999336302280426,16.66666603088379,-0.5315996408462524,-5.750057697296143,-1.7416565469829948e-06,0.2044721394777298,0.7650335431098938,0.7632129788398743,0.9730926156044006,0.36286699771881104,0.4958561360836029,0.8227159976959229,0.0
1,,,,,,,,,,,,,,,,,41.12882995605469,0.0002962962898891419,-0.035507116466760635,0.07907480746507645,,,,,,,,,,,,,,0.8736979961395264,0.020807981491088867,429.0,0.9992005825042725,17.55555534362793,-0.5094965696334839,-5.901920318603516,0.0,0.20452459156513214,0.7367539405822754,0.6693219542503357,0.951775848865509,0.31996336579322815,0.48380908370018005,0.7689345479011536,0.0
2,-1.1718264818191528,0.0,0.03856797516345978,0.14418108761310577,0.12964433431625366,0.18684570491313934,0.06009696424007416,0.09453471004962921,0.15390607714653015,0.0,0.0,0.07692307978868484,0.0,0.38461539149284363,0.7692307829856873,0.07692307978868484,41.11839294433594,8.77914935699664e-05,-0.06582362204790115,0.07164135575294495,2.8340132236480713,0.6342830657958984,0.1040089949965477,0.45184171199798584,4.081299781799316,0.6762061715126038,0.11156824976205826,0.3852466940879822,0.6365478038787842,14.872305870056152,0.0,0.0,0.0,0.8654420375823975,0.021931171417236328,432.0,0.9987138509750366,23.885713577270508,-0.7877002954483032,-5.742294788360596,0.0,0.1802172213792801,0.7234857082366943,0.6653448939323425,0.9362370371818542,0.32573020458221436,0.4727071225643158,0.7833518981933594,0.0
3,,,,,,,,,,,,,,,,,41.10639190673828,0.00019753086962737143,-0.05735577642917633,0.09533238410949707,,,,,,,,,,,,,,0.8813481330871582,0.022083759307861328,425.0,0.9982277154922485,24.780000686645508,-0.8712694048881531,-5.8846821784973145,-4.7511512093478814e-05,0.17549479007720947,0.6836509108543396,0.6249824166297913,0.9169699549674988,0.2680066227912903,0.4469534456729889,0.7483794093132019,0.0
4,,,,,,,,,,,,,,,,,41.09276580810547,0.0001316872367169708,-0.06811951845884323,0.08912348747253418,,,,,,,,,,,,,,0.9612388610839844,0.02057504653930664,391.0,0.9979479312896729,25.092308044433594,-0.8888534903526306,-5.832542896270752,-5.265898289508186e-05,0.1910342127084732,0.7535805106163025,0.7071327567100525,0.9590670466423035,0.32873594760894775,0.4879028797149658,0.7794790863990784,0.0
5,-0.8493234515190125,-2.7250346192886354e-06,0.03054889477789402,0.11349385976791382,0.10543962568044662,0.14349791407585144,0.049162328243255615,0.07322153449058533,0.11989179998636246,0.0,0.0,0.0,0.0,0.1666666716337204,1.1666666269302368,0.0,41.08906173706055,0.0001316872367169708,-0.06307490915060043,0.14129526913166046,3.4373791217803955,0.43760839104652405,0.065226711332798,0.43104517459869385,4.291591167449951,0.5654599666595459,0.08001285791397095,0.323882520198822,0.6600613594055176,14.2180757522583,0.0,0.0,0.0,0.9005870819091797,0.02290201187133789,415.0,0.9979091882705688,24.456790924072266,-0.8360536098480225,-5.949140548706055,-9.87789189821342e-06,0.17944049835205078,0.7300651669502258,0.67827969789505,0.9535651803016663,0.2892429530620575,0.4860021770000458,0.7866852879524231,0.0
6,-1.0407865047454834,-4.964104391547153e-06,0.029422394931316376,0.12394440174102783,0.11400841176509857,0.1631443053483963,0.050059325993061066,0.08266269415616989,0.132474884390831,0.0,0.0,0.06666667014360428,0.0,0.13333334028720856,0.8666666746139526,0.0,41.084815979003906,0.0001316872367169708,-0.060990482568740845,0.18055811524391174,2.7326464653015137,0.465972900390625,0.0895194336771965,0.4865015745162964,4.087766170501709,0.5785847902297974,0.09511563926935196,0.35070085525512695,0.701797366142273,14.85991382598877,0.0,0.0,0.0,0.8601992130279541,0.0212249755859375,435.0,0.9976233243942261,24.5670108795166,-0.8616817593574524,-5.8595123291015625,-4.247974720783532e-05,0.1664784550666809,0.6925625205039978,0.6401596665382385,0.9268477559089661,0.284946084022522,0.46104875206947327,0.7535558342933655,0.0
7,-1.0327199697494507,-2.807937789839343e-06,0.02938898652791977,0.12290319800376892,0.11685821413993835,0.16218936443328857,0.05074857175350189,0.0795280709862709,0.13259004056453705,0.0,0.0,0.09090909361839294,0.0,0.09090909361839294,1.545454502105713,0.0,41.07534408569336,0.0001316872367169708,-0.059758786112070084,0.17244987189769745,3.5331532955169678,0.5089440941810608,0.1000199094414711,0.5067521929740906,4.914398193359375,0.5911880135536194,0.10046491771936417,0.35848453640937805,0.7132698893547058,16.572969436645508,0.0,0.0,0.0,0.8761379718780518,0.02032613754272461,428.0,0.9972966313362122,25.809999465942383,-0.9288458824157715,-5.876535892486572,-3.4086140658473596e-05,0.17057637870311737,0.729697048664093,0.6721258163452148,0.9445517659187317,0.31763318181037903,0.48269620537757874,0.7684347033500671,0.0
8,-0.7090359926223755,-1.9095357401965884e-06,0.02098904363811016,0.08736544102430344,0.08612166345119476,0.11549084633588791,0.041305333375930786,0.05844634398818016,0.09570292383432388,0.0,0.0,0.0714285746216774,0.0,0.0714285746216774,1.3571428060531616,0.0,41.06658172607422,0.00019753086962737143,-0.05953996628522873,0.14703460037708282,3.205146312713623,0.3887762427330017,0.06813711673021317,0.41253000497817993,4.156314373016357,0.5829485654830933,0.07917015999555588,0.3145827353000641,0.6300543546676636,13.839314460754395,0.0,0.0,0.0,0.8786261081695557,0.02471303939819336,425.0,0.997040867805481,24.170000076293945,-0.8708166480064392,-5.677420139312744,-1.9775870896410197e-06,0.16001935303211212,0.7063118815422058,0.6946266293525696,0.9408233761787415,0.3201732933521271,0.47304388880729675,0.7893289923667908,0.0
9,-0.6026759743690491,-4.253891802363796e-06,0.019223475828766823,0.07657036185264587,0.07404501736164093,0.1010974869132042,0.03354519233107567,0.05114281550049782,0.08552055060863495,0.0,0.0,0.06666667014360428,0.0,0.13333334028720856,1.4666666984558105,0.0,41.055335998535156,0.0001316872367169708,-0.06280545890331268,0.10419132560491562,3.2318623065948486,0.47955337166786194,0.06679104268550873,0.4235902726650238,4.658656597137451,0.5828485488891602,0.07745588570833206,0.3024562895298004,0.597502589225769,15.768223762512207,0.0,0.0,0.0,0.9030630588531494,0.021286964416503906,415.0,0.9964281916618347,21.75,-0.7434743046760559,-5.636678218841553,-5.699781104340218e-05,0.18752825260162354,0.7174727916717529,0.7068163752555847,0.9456875920295715,0.3264615535736084,0.47893691062927246,0.8024856448173523,0.0
