iteration,Episode_Reward/action_rate_l2,Episode_Reward/joint_limit,Episode_Reward/motion_body_ang_vel,Episode_Reward/motion_body_lin_vel,Episode_Reward/motion_body_ori,Episode_Reward/motion_body_pos,Episode_Reward/motion_global_root_ori,Episode_Reward/motion_global_root_pos,Episode_Reward/motion_joint_pos,Episode_Reward/motion_joint_vel,Episode_Termination/anchor_ori,Episode_Termination/anchor_pos,Episode_Termination/clip_end,Episode_Termination/ee_body_pos,Episode_Termination/incidental_bat_support,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/motion/error_anchor_ang_vel,Metrics/motion/error_anchor_lin_vel,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_ang_vel,Metrics/motion/error_body_lin_vel,Metrics/motion/error_body_pos,Metrics/motion/error_body_rot,Metrics/motion/error_joint_pos,Metrics/motion/error_joint_vel,Metrics/motion/sampling_entropy,Metrics/motion/sampling_top1_bin,Metrics/motion/sampling_top1_prob,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate_l2,reward/joint_limit,reward/motion_body_ang_vel,reward/motion_body_lin_vel,reward/motion_body_ori,reward/motion_body_pos,reward/motion_global_root_ori,reward/motion_global_root_pos,reward/motion_joint_pos,reward/motion_joint_vel
0,,,,,,,,,,,,,,,,,-5.537664890289307,2.60122942563612e-05,0.18984633684158325,0.8127484321594238,,,,,,,,,,,,,,1.062502145767212,0.022143125534057617,354.0,0.20001927018165588,,,-0.2300504595041275,0.0,0.9972419738769531,0.9986259937286377,0.996729850769043,0.9996145367622375,0.4964486360549927,0.49994826316833496,0.997955322265625,0.0
1,,,,,,,,,,,,,,,,,-5.51723575592041,1.1561020073713735e-05,-0.01576324924826622,0.8663219809532166,,,,,,,,,,,,,,1.0454297065734863,0.020365238189697266,360.0,0.2000814825296402,34.5,3.9706625938415527,-0.2348758727312088,0.0,0.9928343892097473,0.9942666888237,0.9957610964775085,0.9993874430656433,0.4960463345050812,0.49976834654808044,0.9967394471168518,0.0
2,,,,,,,,,,,,,,,,,-5.51220703125,1.7341530110570602e-05,-0.02473011612892151,0.6711298823356628,,,,,,,,,,,,,,0.9807248115539551,0.02102208137512207,383.0,0.2001093477010727,47.5,5.424276351928711,-0.23344065248966217,0.0,0.9218665957450867,0.9501903653144836,0.9308150410652161,0.9902288317680359,0.4404923617839813,0.4981849491596222,0.9685251712799072,0.0
3,,,,,,,,,,,,,,,,,-5.5059099197387695,1.7341530110570602e-05,-0.032051876187324524,0.5754693746566772,,,,,,,,,,,,,,0.9977798461914062,0.021638870239257812,376.0,0.20016708970069885,71.69999694824219,7.9592695236206055,-0.2348126918077469,-9.882096492219716e-06,0.8731951117515564,0.8881829380989075,0.8802751898765564,0.9787804484367371,0.4011107385158539,0.49607086181640625,0.9558115601539612,0.0
4,,,,,,,,,,,,,,,,,-5.494660377502441,2.60122942563612e-05,-0.025802578777074814,0.7192134857177734,,,,,,,,,,,,,,0.9589548110961914,0.019921064376831055,392.0,0.20028485357761383,75.36363983154297,8.33273983001709,-0.23157556354999542,0.0,0.9274826645851135,0.9396071434020996,0.9251830577850342,0.9834162592887878,0.44330427050590515,0.4823586642742157,0.9696102142333984,0.0
5,-0.1994664967060089,-1.3113901786709903e-06,0.7847674489021301,0.7911324501037598,0.764797568321228,0.8367624282836914,0.3593554198741913,0.41070836782455444,0.8284425139427185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.477868556976318,3.9018443203531206e-05,-0.02808907814323902,0.5603166818618774,0.4788670837879181,0.41543781757354736,0.18375274538993835,0.3671286702156067,0.5738662481307983,0.3371185064315796,0.09772803634405136,0.2698364555835724,0.2086501270532608,1.1484684944152832,0.0,0.0,0.0,0.97593092918396,0.02098703384399414,385.0,0.20037591457366943,89.5999984741211,9.77187442779541,-0.23743899166584015,0.0,0.9541415572166443,0.9488324522972107,0.9062216281890869,0.9743196368217468,0.4317707121372223,0.4720443785190582,0.9783768653869629,0.0
6,,,,,,,,,,,,,,,,,-5.468315601348877,2.60122942563612e-05,-0.04303945228457451,0.6196936368942261,,,,,,,,,,,,,,0.94374680519104,0.0202789306640625,398.0,0.20041011273860931,93.25,10.136519432067871,-0.23305372893810272,-1.0990196415150422e-06,0.9089109301567078,0.9232511520385742,0.9046573638916016,0.9804527163505554,0.4235173165798187,0.4846087694168091,0.9678956866264343,0.0
7,,,,,,,,,,,,,,,,,-5.465906143188477,2.60122942563612e-05,-0.032002970576286316,0.4792235791683197,,,,,,,,,,,,,,0.9718310832977295,0.019850969314575195,387.0,0.20041392743587494,99.55555725097656,10.7756986618042,-0.23417063057422638,-1.4517377167067025e-06,0.9112914204597473,0.908782958984375,0.8686607480049133,0.9668288230895996,0.408410906791687,0.46726325154304504,0.9628230929374695,0.0
8,,,,,,,,,,,,,,,,,-5.463476657867432,3.9018443203531206e-05,-0.032798975706100464,0.4918769299983978,,,,,,,,,,,,,,0.9214751720428467,0.02054286003112793,407.0,0.2004503756761551,102.21052551269531,11.059064865112305,-0.22711463272571564,0.0,0.8990527987480164,0.8999760746955872,0.8579489588737488,0.9641430974006653,0.3909578323364258,0.46600499749183655,0.9633817672729492,0.0
9,,,,,,,,,,,,,,,,,-5.456174850463867,2.60122942563612e-05,-0.03552958369255066,0.38790109753608704,,,,,,,,,,,,,,0.9317240715026855,0.021268844604492188,402.0,0.20051315426826477,113.68000030517578,12.275493621826172,-0.2264685034751892,-1.9220119895635435e-07,0.9334859251976013,0.928979218006134,0.8877832889556885,0.9683992862701416,0.41861388087272644,0.4630906283855438,0.9712837338447571,0.0
10,,,,,,,,,,,,,,,,,-5.452042579650879,3.9018443203531206e-05,-0.02791432850062847,0.45089098811149597,,,,,,,,,,,,,,0.9457049369812012,0.020164966583251953,397.0,0.20050114393234253,116.37036895751953,12.541412353515625,-0.23834769427776337,-3.1963932656253746e-07,0.9474577903747559,0.9471868872642517,0.9106716513633728,0.9759466052055359,0.4337945878505707,0.4750862121582031,0.9790328145027161,0.0
11,,,,,,,,,,,,,,,,,-5.447296142578125,2.60122942563612e-05,-0.031817369163036346,0.35562044382095337,,,,,,,,,,,,,,0.9658780097961426,0.021553993225097656,388.0,0.20059989392757416,120.70967864990234,13.005956649780273,-0.23413598537445068,-1.0253037316942937e-06,0.9554710388183594,0.952113687992096,0.9196365475654602,0.9781306385993958,0.44124913215637207,0.4729519188404083,0.98142009973526,0.0
