iteration,Episode_Reward/action_rate_l2,Episode_Reward/joint_limit,Episode_Reward/lane,Episode_Reward/loaded_slip,Episode_Reward/motion_body_ang_vel,Episode_Reward/motion_body_lin_vel,Episode_Reward/motion_body_ori,Episode_Reward/motion_body_pos,Episode_Reward/motion_global_root_ori,Episode_Reward/motion_global_root_pos,Episode_Reward/motion_joint_pos,Episode_Reward/motion_joint_vel,Episode_Termination/anchor_ori,Episode_Termination/anchor_pos,Episode_Termination/clip_end,Episode_Termination/ee_body_pos,Episode_Termination/fallen,Episode_Termination/incidental_bat_support,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/motion/error_anchor_ang_vel,Metrics/motion/error_anchor_lin_vel,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_ang_vel,Metrics/motion/error_body_lin_vel,Metrics/motion/error_body_pos,Metrics/motion/error_body_rot,Metrics/motion/error_joint_pos,Metrics/motion/error_joint_vel,Metrics/motion/sampling_entropy,Metrics/motion/sampling_top1_bin,Metrics/motion/sampling_top1_prob,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate_l2,reward/joint_limit,reward/lane,reward/loaded_slip,reward/motion_body_ang_vel,reward/motion_body_lin_vel,reward/motion_body_ori,reward/motion_body_pos,reward/motion_global_root_ori,reward/motion_global_root_pos,reward/motion_joint_pos,reward/motion_joint_vel
13,,,,,,,,,,,,,,,,,,,,-25.506929397583008,1.7341530110570602e-05,-0.0383581668138504,0.7227208614349365,,,,,,,,,,,,,,6.9771528244018555,0.017895936965942383,27.0,0.10042109340429306,81.85185241699219,9.289902687072754,-0.06573272496461868,0.0,0.46493563055992126,-0.3208785057067871,0.9176233410835266,0.8908284306526184,0.87607741355896,0.949276864528656,0.4251352846622467,0.4449349641799927,0.9566816687583923,0.0
14,,,,,,,,,,,,,,,,,,,,-25.50896644592285,2.60122942563612e-05,-0.04509574919939041,0.932643473148346,,,,,,,,,,,,,,7.244272232055664,0.020656824111938477,26.0,0.10041344165802002,82.06451416015625,9.31814956665039,-0.062157243490219116,0.0,0.4691126346588135,-0.4349775016307831,0.8499660491943359,0.798137903213501,0.7814417481422424,0.9022746682167053,0.38296815752983093,0.42028701305389404,0.9441739916801453,0.0
15,,,,,,,,,,,,,,,,,,,,-25.51555061340332,2.60122942563612e-05,-0.04803616926074028,0.7713811993598938,,,,,,,,,,,,,,7.6600341796875,0.018831968307495117,25.0,0.10037814825773239,80.31428527832031,9.119357109069824,-0.06053898110985756,-4.120613448321819e-05,0.442838579416275,-0.051508545875549316,0.9367826581001282,0.9404356479644775,0.9366585612297058,0.9683125019073486,0.4676937758922577,0.4818805754184723,0.9723114967346191,0.0
16,,,,,,,,,,,,,,,,,,,,-25.525331497192383,1.7341530110570602e-05,-0.05299607291817665,0.44855523109436035,,,,,,,,,,,,,,7.443855285644531,0.020108938217163086,25.0,0.10034872591495514,79.37837982177734,9.036359786987305,-0.0652187243103981,0.0,0.47333717346191406,-0.2672492265701294,0.9384704232215881,0.9606967568397522,0.9720230102539062,0.9928772449493408,0.4828703701496124,0.4916984736919403,0.9857574105262756,0.0
17,,,,,,,,,,,,,,,,,,,,-25.531511306762695,2.60122942563612e-05,-0.04902055114507675,1.1579684019088745,,,,,,,,,,,,,,7.147248268127441,0.017027854919433594,26.0,0.10033982247114182,78.66666412353516,8.928401947021484,-0.06512488424777985,-1.0092468073708005e-05,0.4412626326084137,-0.35135617852211,0.8784804940223694,0.8699101805686951,0.8746529221534729,0.9466925263404846,0.43009233474731445,0.4650118052959442,0.95183926820755,0.0
18,,,,,,,,,,,,,,,,,,,,-25.529281616210938,2.60122942563612e-05,-0.04791271314024925,0.8764575123786926,,,,,,,,,,,,,,8.026456832885742,0.03587198257446289,23.0,0.10037154704332352,78.9749984741211,8.961905479431152,-0.06302452087402344,0.0,0.4082376956939697,-0.08747000247240067,0.9120469093322754,0.8686813712120056,0.8350467085838318,0.9302961230278015,0.40628209710121155,0.4344121515750885,0.9462043642997742,0.0
19,,,,,,,,,,,,,,,,,,,,-25.51943588256836,2.60122942563612e-05,-0.03635634481906891,1.241667628288269,,,,,,,,,,,,,,7.292417049407959,0.048066139221191406,26.0,0.10040222853422165,80.23809814453125,9.079425811767578,-0.06120308116078377,0.0,0.5913930535316467,-0.07329190522432327,0.9422747492790222,0.8862850069999695,0.85259610414505,0.9388626217842102,0.4153195917606354,0.4272603690624237,0.9517095685005188,0.0
20,,,,,,,,,,,,,,,,,,,,-25.51129150390625,3.9018443203531206e-05,-0.036056116223335266,1.1743875741958618,,,,,,,,,,,,,,7.619369983673096,0.022763967514038086,25.0,0.10043904930353165,81.46511840820312,9.210653305053711,-0.06456079334020615,0.0,0.6168234944343567,-0.20928919315338135,0.893926203250885,0.8173373341560364,0.7867142558097839,0.9085071682929993,0.3790178596973419,0.4044020175933838,0.9340664744377136,0.0
21,,,,,,,,,,,,,,,,,,,,-25.498947143554688,2.60122942563612e-05,-0.04363051801919937,1.4210898876190186,,,,,,,,,,,,,,6.697656154632568,0.02547597885131836,28.0,0.1004812940955162,82.1276626586914,9.285282135009766,-0.06538313627243042,-1.3460276932164561e-05,0.6004859209060669,-0.3185473382472992,0.8681386113166809,0.7953782081604004,0.7724709510803223,0.8969735503196716,0.37401315569877625,0.4030364453792572,0.9322099089622498,0.0
22,,,,,,,,,,,,,,,,,,,,-25.487518310546875,1.7341530110570602e-05,-0.04511905089020729,1.5927484035491943,,,,,,,,,,,,,,6.918561935424805,0.016902923583984375,27.0,0.10052483528852463,81.66666412353516,9.252605438232422,-0.06263361126184464,0.0,0.4598338305950165,-0.18003232777118683,0.900485098361969,0.8889765739440918,0.8810381889343262,0.935743510723114,0.4368927478790283,0.4558750092983246,0.9682175517082214,0.0
23,,,,,,,,,,,,,,,,,,,,-25.473957061767578,2.60122942563612e-05,-0.04124884679913521,0.9614588022232056,,,,,,,,,,,,,,7.113022804260254,0.01705312728881836,26.0,0.10058440268039703,81.34615325927734,9.201631546020508,-0.06422572582960129,0.0,0.46141624450683594,-0.08447232097387314,0.9318798184394836,0.9030503630638123,0.8795710206031799,0.9520456194877625,0.43060389161109924,0.4543839991092682,0.963024377822876,0.0
24,,,,,,,,,,,,,,,,,,,,-25.45874786376953,1.7341530110570602e-05,-0.03950506076216698,1.7954353094100952,,,,,,,,,,,,,,7.01734733581543,0.016440868377685547,27.0,0.10062538087368011,81.61817932128906,9.221625328063965,-0.06322634965181351,0.0,0.4845493733882904,-0.28714847564697266,0.8942353129386902,0.8116145730018616,0.785412073135376,0.9059314727783203,0.37429675459861755,0.409011572599411,0.9351670145988464,0.0
25,,,,,,,,,,,,,,,,,,,,-25.44675636291504,2.60122942563612e-05,-0.04027191922068596,1.1768349409103394,,,,,,,,,,,,,,7.1953911781311035,0.016745805740356445,26.0,0.10066193342208862,81.57894897460938,9.213203430175781,-0.06444842368364334,0.0,0.4017399847507477,-0.12366367131471634,0.9201721549034119,0.9248981475830078,0.926164448261261,0.960750162601471,0.4614168405532837,0.4777373969554901,0.976368248462677,0.0
26,,,,,,,,,,,,,,,,,,,,-25.444091796875,2.60122942563612e-05,-0.04632977023720741,0.25320273637771606,,,,,,,,,,,,,,7.332594871520996,0.016768932342529297,26.0,0.10063736140727997,81.57894897460938,9.213203430175781,-0.06145763769745827,0.0,0.3902686536312103,-0.15807896852493286,0.9652695655822754,0.9644732475280762,0.9648103713989258,0.991139829158783,0.47775641083717346,0.48733022809028625,0.985863208770752,0.0
27,,,,,,,,,,,,,,,,,,,,-25.448890686035156,2.60122942563612e-05,-0.055240027606487274,1.7728922367095947,,,,,,,,,,,,,,6.934504985809326,0.01835799217224121,27.0,0.10063209384679794,82.38333129882812,9.315613746643066,-0.06668876856565475,0.0,0.49171018600463867,-0.28582605719566345,0.8603307604789734,0.7764309048652649,0.718287467956543,0.8844871520996094,0.3399461805820465,0.3850247859954834,0.9218457341194153,0.0
28,,,,,,,,,,,,,,,,,,,,-25.45506477355957,2.60122942563612e-05,-0.052565447986125946,2.690541982650757,,,,,,,,,,,,,,6.986705780029297,0.016392946243286133,27.0,0.10058151185512543,81.3432846069336,9.186396598815918,-0.06080767512321472,0.0,0.5948939323425293,-0.12678919732570648,0.8958627581596375,0.8132574558258057,0.7777994275093079,0.8918946385383606,0.3763687312602997,0.39768990874290466,0.9278903603553772,0.0
29,,,,,,,,,,,,,,,,,,,,-25.466875076293945,1.7341530110570602e-05,-0.06073703244328499,0.5545216202735901,,,,,,,,,,,,,,7.227151870727539,0.018822908401489258,26.0,0.10057578980922699,81.3432846069336,9.186396598815918,-0.06516274809837341,0.0,0.9348685145378113,-0.2071111798286438,0.9440146088600159,0.9653109908103943,0.9762633442878723,0.9933948516845703,0.48325279355049133,0.49556198716163635,0.9877142906188965,0.0
30,,,,,,,,,,,,,,,,,,,,-25.45908546447754,2.60122942563612e-05,-0.053623225539922714,0.406540185213089,,,,,,,,,,,,,,6.621520042419434,0.01646900177001953,28.0,0.10062973946332932,81.3432846069336,9.186396598815918,-0.06380172818899155,0.0,0.9609537124633789,-0.2758446931838989,0.8889901638031006,0.8605191111564636,0.8922979831695557,0.9624525904655457,0.40755486488342285,0.4351930618286133,0.9696233868598938,0.0
31,-0.013948021456599236,0.0,0.18324922025203705,-0.07992531359195709,0.18018992245197296,0.1768820881843567,0.175268292427063,0.19596067070960999,0.08628147095441818,0.0929296538233757,0.20198076963424683,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-25.445337295532227,1.7341530110570602e-05,-0.04628121107816696,1.182826280593872,3.0860681533813477,1.8811105489730835,0.43123292922973633,0.8540246486663818,3.331101417541504,1.6050763130187988,0.30423790216445923,0.8197617530822754,0.45065605640411377,3.7173166275024414,1.0,0.5,0.1111111119389534,6.4623870849609375,0.016429901123046875,29.0,0.10065986216068268,81.43478393554688,9.19812297821045,-0.06603197008371353,-4.017341325379675e-06,0.7610926628112793,-0.5221302509307861,0.8019047379493713,0.7206891179084778,0.7627363801002502,0.9087120890617371,0.3413393497467041,0.38129541277885437,0.9234328866004944,0.0
32,,,,,,,,,,,,,,,,,,,,-25.43531036376953,2.60122942563612e-05,-0.04667354002594948,2.152951240539551,,,,,,,,,,,,,,6.97471284866333,0.01641392707824707,27.0,0.1007150337100029,82.19178009033203,9.263880729675293,-0.06690029054880142,0.0,0.6795430183410645,-0.3519836664199829,0.8689796924591064,0.8269808888435364,0.837121307849884,0.9252830147743225,0.40672263503074646,0.4253610670566559,0.9484462141990662,0.0
33,,,,,,,,,,,,,,,,,,,,-25.42377471923828,2.60122942563612e-05,-0.046752143651247025,1.4684559106826782,,,,,,,,,,,,,,7.024572849273682,0.016991138458251953,27.0,0.10071349143981934,82.91999816894531,9.369767189025879,-0.06310813874006271,-8.850918675307184e-06,0.772875964641571,-0.20427942276000977,0.8993579745292664,0.895691454410553,0.892346203327179,0.9433643817901611,0.4446331262588501,0.4601633548736572,0.9649756550788879,0.0
34,,,,,,,,,,,,,,,,,,,,-25.426883697509766,1.7341530110570602e-05,-0.04850464314222336,1.0369261503219604,,,,,,,,,,,,,,7.117018699645996,0.01683783531188965,26.0,0.10072261095046997,82.61842346191406,9.329638481140137,-0.06688902527093887,-1.3959826901555061e-05,0.7333493232727051,-0.22178788483142853,0.9097985625267029,0.9203338623046875,0.9305464625358582,0.972581684589386,0.46115171909332275,0.48104217648506165,0.968787670135498,0.0
35,,,,,,,,,,,,,,,,,,,,-25.418827056884766,2.60122942563612e-05,-0.04546232149004936,1.850502610206604,,,,,,,,,,,,,,7.08286190032959,0.017693758010864258,27.0,0.10076304525136948,82.79486846923828,9.35578727722168,-0.06384164839982986,-5.480836989590898e-06,0.6489155888557434,-0.3288327157497406,0.8874228000640869,0.8711628317832947,0.8689404129981995,0.9421372413635254,0.42671409249305725,0.45757463574409485,0.9520227313041687,0.0
36,,,,,,,,,,,,,,,,,,,,-25.407363891601562,1.7341530110570602e-05,-0.0482824370265007,1.0011602640151978,,,,,,,,,,,,,,7.1475510597229,0.017495155334472656,26.0,0.10079125314950943,83.18292999267578,9.436287879943848,-0.06398338824510574,0.0,0.5777251124382019,-0.17303265631198883,0.9072186946868896,0.8899437785148621,0.8882898688316345,0.9562116265296936,0.4321136474609375,0.44990506768226624,0.9680805802345276,0.0
37,,,,,,,,,,,,,,,,,,,,-25.40596580505371,2.60122942563612e-05,-0.04928012564778328,0.9342230558395386,,,,,,,,,,,,,,6.854292869567871,0.03764033317565918,27.0,0.1007734090089798,83.44578552246094,9.451098442077637,-0.06448071449995041,-2.0576359020196833e-05,0.5549551844596863,-0.2566268742084503,0.856864869594574,0.845295250415802,0.8599047660827637,0.9348590970039368,0.41502174735069275,0.4284643232822418,0.9440937042236328,0.0
38,,,,,,,,,,,,,,,,,,,,-25.40687370300293,1.7341530110570602e-05,-0.04520753398537636,0.5044167637825012,,,,,,,,,,,,,,7.059465408325195,0.019069910049438477,27.0,0.10079401731491089,83.76190185546875,9.498032569885254,-0.06819536536931992,-4.960583623869752e-07,0.6317140460014343,-0.544366180896759,0.8733444213867188,0.885469377040863,0.8915114402770996,0.9572708606719971,0.44195082783699036,0.47053393721580505,0.9613388180732727,0.0
39,,,,,,,,,,,,,,,,,,,,-25.398344039916992,3.9018443203531206e-05,-0.04683585837483406,1.5167633295059204,,,,,,,,,,,,,,7.000862121582031,0.016627788543701172,27.0,0.1008327528834343,83.79545593261719,9.504716873168945,-0.0666978731751442,0.0,0.5227712988853455,-0.3073747456073761,0.8798976540565491,0.8727862238883972,0.8656973838806152,0.9342182278633118,0.42874011397361755,0.4526301622390747,0.9620320200920105,0.0
40,,,,,,,,,,,,,,,,,,,,-25.387619018554688,1.7341530110570602e-05,-0.05549994111061096,0.27801084518432617,,,,,,,,,,,,,,6.806643009185791,0.020138025283813477,28.0,0.10085967183113098,82.97753143310547,9.413036346435547,-0.06303038448095322,0.0,0.5011388659477234,-0.20086903870105743,0.897293746471405,0.859085738658905,0.837674617767334,0.9393768310546875,0.4097294807434082,0.43259164690971375,0.9610893726348877,0.0
41,,,,,,,,,,,,,,,,,,,,-25.381607055664062,3.9018443203531206e-05,-0.03451156988739967,2.116335391998291,,,,,,,,,,,,,,7.189168930053711,0.016896724700927734,26.0,0.10089214146137238,83.21739196777344,9.422447204589844,-0.06522011011838913,0.0,0.40700340270996094,-0.33945345878601074,0.8939414024353027,0.8705204129219055,0.86988765001297,0.9348796010017395,0.4319974184036255,0.45143619179725647,0.9613175392150879,0.0
42,,,,,,,,,,,,,,,,,,,,-25.367216110229492,1.7341530110570602e-05,-0.05008497089147568,1.2543225288391113,,,,,,,,,,,,,,7.438013076782227,0.017002105712890625,25.0,0.10094175487756729,83.37894439697266,9.437299728393555,-0.06264134496450424,0.0,0.43323469161987305,-0.177336648106575,0.9059640765190125,0.9011629223823547,0.8980701565742493,0.9499289393424988,0.4443298280239105,0.470485657453537,0.973139762878418,0.0
43,,,,,,,,,,,,,,,,,,,,-25.358373641967773,2.60122942563612e-05,-0.04253237321972847,0.9222469329833984,,,,,,,,,,,,,,7.188752174377441,0.017758846282958984,26.0,0.10097106546163559,83.38775634765625,9.450350761413574,-0.0664532482624054,0.0,0.5412196516990662,-0.2053198218345642,0.9242896437644958,0.9315926432609558,0.9317981600761414,0.967365562915802,0.4635035991668701,0.4820910692214966,0.9755504727363586,0.0
44,,,,,,,,,,,,,,,,,,,,-25.347585678100586,1.7341530110570602e-05,-0.05308381840586662,0.24748411774635315,,,,,,,,,,,,,,7.22242546081543,0.01641225814819336,26.0,0.10101143270730972,82.58999633789062,9.367308616638184,-0.06560704112052917,0.0,0.5393942594528198,-0.12658268213272095,0.9599273800849915,0.9811971783638,0.9866747260093689,0.9966278076171875,0.48828959465026855,0.4973292648792267,0.9911224246025085,0.0
45,,,,,,,,,,,,,,,,,,,,-25.33832359313965,2.60122942563612e-05,-0.05061270669102669,0.16735626757144928,,,,,,,,,,,,,,6.942997932434082,0.01664590835571289,27.0,0.10103258490562439,82.58999633789062,9.367308616638184,-0.06549080461263657,0.0,0.5489411354064941,-0.6238991618156433,0.9117141366004944,0.9154761433601379,0.9162881374359131,0.9771732687950134,0.44370409846305847,0.4749739468097687,0.9654021263122559,0.0
46,,,,,,,,,,,,,,,,,,,,-25.335935592651367,2.60122942563612e-05,-0.048721425235271454,2.2104828357696533,,,,,,,,,,,,,,7.150290489196777,0.046817779541015625,26.0,0.10102616250514984,83.44000244140625,9.476318359375,-0.06685417145490646,0.0,0.3954397141933441,-0.20804302394390106,0.8052191734313965,0.7296154499053955,0.6789956092834473,0.860872745513916,0.309885710477829,0.3767176568508148,0.9159121513366699,0.0
47,,,,,,,,,,,,,,,,,,,,-25.34449005126953,3.9018443203531206e-05,-0.03161872178316116,1.1369733810424805,,,,,,,,,,,,,,7.502259254455566,0.016434907913208008,25.0,0.1009596437215805,83.73999786376953,9.479839324951172,-0.06418226659297943,0.0,0.343172162771225,-0.04497996345162392,0.9587391018867493,0.9542484879493713,0.9530115127563477,0.9719762802124023,0.47545862197875977,0.47914156317710876,0.9860054850578308,0.0
48,,,,,,,,,,,,,,,,,,,,-25.35643768310547,2.60122942563612e-05,-0.04355278238654137,0.12360876798629761,,,,,,,,,,,,,,7.607429504394531,0.01636815071105957,25.0,0.10097058862447739,83.73999786376953,9.479839324951172,-0.06561737507581711,0.0,0.35561084747314453,-0.12672318518161774,0.9664275050163269,0.9741637110710144,0.9670920372009277,0.9917523264884949,0.47810098528862,0.4892706871032715,0.9869595170021057,0.0
49,,,,,,,,,,,,,,,,,,,,-25.34967041015625,2.60122942563612e-05,-0.042004577815532684,0.29092341661453247,,,,,,,,,,,,,,7.097023010253906,0.016849994659423828,26.0,0.10099275410175323,83.73999786376953,9.479839324951172,-0.060482025146484375,0.0,0.28275009989738464,-0.2786610424518585,0.886030912399292,0.7937390804290771,0.7561953663825989,0.9021439552307129,0.35929784178733826,0.40022850036621094,0.9203999638557434,0.0
50,-0.012534606270492077,0.0,0.08477006107568741,-0.05105344206094742,0.164552241563797,0.1562339961528778,0.1519715040922165,0.1708504855632782,0.07369798421859741,0.07927811145782471,0.17438271641731262,0.0,0.0,0.0,0.20000000298023224,0.4000000059604645,0.800000011920929,0.0,0.0,-25.346771240234375,2.60122942563612e-05,-0.04166781157255173,1.2529518604278564,2.660010814666748,1.395654320716858,0.40256357192993164,0.7154654264450073,2.721992015838623,1.241117238998413,0.24962182343006134,0.645843505859375,0.4397779405117035,3.7031941413879395,1.0,0.5,0.111111119389534,7.38597297668457,0.01630997657775879,25.0,0.10100150853395462,84.05000305175781,9.489566802978516,-0.06435377150774002,0.0,0.3790832757949829,-0.12460484355688095,0.9283914566040039,0.9096274375915527,0.8948748707771301,0.9451045989990234,0.4410073459148407,0.45236411690711975,0.9692666530609131,0.0
51,,,,,,,,,,,,,,,,,,,,-25.349971771240234,1.7341530110570602e-05,-0.044064030051231384,0.2312484085559845,,,,,,,,,,,,,,6.7343339920043945,0.017316818237304688,28.0,0.10096704214811325,83.97000122070312,9.481974601745605,-0.06978005170822144,0.0,0.6777665019035339,-0.3578451871871948,0.9200997352600098,0.9066745638847351,0.8963146209716797,0.9588493704795837,0.4384990930557251,0.45115718245506287,0.9608948826789856,0.0
52,,,,,,,,,,,,,,,,,,,,-25.365549087524414,2.60122942563612e-05,-0.050051189959049225,0.3223284184932709,,,,,,,,,,,,,,6.394676208496094,0.016859054565429688,29.0,0.10088857263326645,84.69000244140625,9.570588111877441,-0.06906941533088684,0.0,0.8367206454277039,-0.521143913269043,0.8478302955627441,0.8283511996269226,0.814152181148529,0.9326645731925964,0.3963453769683838,0.4333912432193756,0.9357662796974182,0.0
53,,,,,,,,,,,,,,,,,,,,-25.383525848388672,1.7341530110570602e-05,-0.06378313153982162,3.066192388534546,,,,,,,,,,,,,,6.511953830718994,0.016887187957763672,29.0,0.10086221992969513,83.37999725341797,9.383368492126465,-0.0669238343834877,-1.3143010619387496e-05,0.6950307488441467,-0.656846821308136,0.7937877774238586,0.7805880904197693,0.7841389179229736,0.8928700089454651,0.3837242126464844,0.4393981397151947,0.9254395365715027,0.0
