iteration,Episode_Reward/action_rate_l2,Episode_Reward/joint_limit,Episode_Reward/motion_body_ang_vel,Episode_Reward/motion_body_lin_vel,Episode_Reward/motion_body_ori,Episode_Reward/motion_body_pos,Episode_Reward/motion_global_root_ori,Episode_Reward/motion_global_root_pos,Episode_Reward/motion_joint_pos,Episode_Reward/motion_joint_vel,Episode_Termination/anchor_ori,Episode_Termination/anchor_pos,Episode_Termination/clip_end,Episode_Termination/ee_body_pos,Episode_Termination/fallen,Episode_Termination/incidental_bat_support,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/motion/error_anchor_ang_vel,Metrics/motion/error_anchor_lin_vel,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_ang_vel,Metrics/motion/error_body_lin_vel,Metrics/motion/error_body_pos,Metrics/motion/error_body_rot,Metrics/motion/error_joint_pos,Metrics/motion/error_joint_vel,Metrics/motion/sampling_entropy,Metrics/motion/sampling_top1_bin,Metrics/motion/sampling_top1_prob,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate_l2,reward/joint_limit,reward/motion_body_ang_vel,reward/motion_body_lin_vel,reward/motion_body_ori,reward/motion_body_pos,reward/motion_global_root_ori,reward/motion_global_root_pos,reward/motion_joint_pos,reward/motion_joint_vel
10,,,,,,,,,,,,,,,,,,-25.586029052734375,3.3749998692655936e-05,-0.03699541836977005,0.5717580318450928,,,,,,,,,,,,,,7.601166248321533,0.0289459228515625,25.0,0.10016954690217972,123.33333587646484,14.054863929748535,-0.06291256099939346,0.0,0.9666840434074402,0.9565926194190979,0.9306957125663757,0.9805014133453369,0.46963798999786377,0.47425606846809387,0.9693403840065002,0.0
11,,,,,,,,,,,,,,,,,,-25.58426856994629,1.4999999621068127e-05,-0.04319115728139877,0.5321112871170044,,,,,,,,,,,,,,8.267074584960938,0.023663043975830078,23.0,0.10015999525785446,123.33333587646484,14.054863929748535,-0.06056910753250122,0.0,0.976835310459137,0.9885072708129883,0.9574628472328186,0.9962291717529297,0.48564425110816956,0.4927413761615753,0.959835946559906,0.0
12,,,,,,,,,,,,,,,,,,-25.582664489746094,3.3749998692655936e-05,-0.03468658775091171,0.38954561948776245,,,,,,,,,,,,,,7.5037946701049805,0.01774001121520996,25.0,0.10019989311695099,131.07142639160156,15.016606330871582,-0.060676220804452896,0.0,0.9658239483833313,0.9196889996528625,0.8700919151306152,0.9721379280090332,0.4490734040737152,0.44549641013145447,0.9481587409973145,0.0
13,,,,,,,,,,,,,,,,,,-25.55940055847168,2.2500000341096893e-05,-0.041172094643116,0.9975249767303467,,,,,,,,,,,,,,7.80281400680542,0.016093015670776367,24.0,0.10031267255544662,128.58824157714844,14.614383697509766,-0.06107473000884056,0.0,0.9498454928398132,0.8825317025184631,0.8576297760009766,0.953910768032074,0.43681153655052185,0.430106520652771,0.9667059779167175,0.0
14,,,,,,,,,,,,,,,,,,-25.53521156311035,3.3749998692655936e-05,-0.030257022008299828,0.7007209062576294,,,,,,,,,,,,,,7.9643707275390625,0.023408889770507812,24.0,0.10035400837659836,121.42105102539062,13.773988723754883,-0.06214341148734093,0.0,0.9665932655334473,0.9646444916725159,0.9591779708862305,0.987057626247406,0.47883856296539307,0.4843752086162567,0.986210823059082,0.0
15,,,,,,,,,,,,,,,,,,-25.536701202392578,2.2500000341096893e-05,-0.04182066023349762,0.43188685178756714,,,,,,,,,,,,,,7.57959508895874,0.01643085479736328,25.0,0.10030560195446014,121.42105102539062,13.773988723754883,-0.061726201325654984,0.0,0.9712123274803162,0.9875723719596863,0.9692239165306091,0.9973898530006409,0.48658862709999084,0.49633491039276123,0.9711458683013916,0.0
16,,,,,,,,,,,,,,,,,,-25.547744750976562,3.3749998692655936e-05,-0.04593420401215553,0.34672465920448303,,,,,,,,,,,,,,7.3015031814575195,0.015829086303710938,26.0,0.10029090195894241,128.39999389648438,14.607786178588867,-0.06062944605946541,0.0,0.9639341235160828,0.9513979554176331,0.9151935577392578,0.9846283793449402,0.4662691056728363,0.46954843401908875,0.9581237435340881,0.0
17,,,,,,,,,,,,,,,,,,-25.543121337890625,1.4999999621068127e-05,-0.041231270879507065,1.1417486667633057,,,,,,,,,,,,,,7.538405895233154,0.015716075897216797,25.0,0.1003454327583313,124.6956558227539,14.15969467163086,-0.06212329864501953,0.0,0.9487170577049255,0.8770620226860046,0.8485810160636902,0.9519016146659851,0.4336674213409424,0.42648184299468994,0.9614631533622742,0.0
18,-0.022898761555552483,0.0,0.3695506751537323,0.3634569048881531,0.35343921184539795,0.3797808587551117,0.17852583527565002,0.18086831271648407,0.37416642904281616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-25.525407791137695,2.2500000341096893e-05,-0.028443682938814163,0.4764782190322876,2.297065496444702,1.6139235496520996,0.5008379220962524,0.6095119118690491,2.1979682445526123,1.329893946647644,0.22479358315467834,0.635399580001831,0.3801194727420807,1.0224945545196533,1.0,0.5,0.09090909361839294,10.241534233093262,0.0184481143951416,18.0,0.10040607303380966,128.0,14.522096633911133,-0.05974198505282402,0.0,0.9752019047737122,0.9855780005455017,0.974747896194458,0.9955604076385498,0.48896753787994385,0.4940548241138458,0.9793668389320374,0.0
19,,,,,,,,,,,,,,,,,,-25.511985778808594,1.4999999621068127e-05,-0.0406210720539093,0.3001194894313812,,,,,,,,,,,,,,7.425174713134766,0.016941070556640625,25.0,0.1004338338971138,128.0,14.522096633911133,-0.05897735059261322,0.0,0.9734196066856384,0.9864027500152588,0.9501956105232239,0.9944972395896912,0.48335957527160645,0.488138347864151,0.9542880654335022,0.0
20,,,,,,,,,,,,,,,,,,-25.50556755065918,3.3749998692655936e-05,-0.03733376786112785,0.25106382369995117,,,,,,,,,,,,,,7.555008888244629,0.01609206199645996,25.0,0.10045714676380157,128.0,14.522096633911133,-0.06094126030802727,0.0,0.9542667269706726,0.9298908114433289,0.8760228157043457,0.9757786393165588,0.4438643157482147,0.45238232612609863,0.9458461403846741,0.0
21,,,,,,,,,,,,,,,,,,-25.49923324584961,2.2500000341096893e-05,-0.04870060086250305,2.442152261734009,,,,,,,,,,,,,,7.464221954345703,0.016343116760253906,25.0,0.1004699170589447,132.8518524169922,15.016663551330566,-0.06250464916229248,0.0,0.9228972792625427,0.869121253490448,0.8315885663032532,0.9371588826179504,0.41771557927131653,0.42344021797180176,0.9515472054481506,0.0
22,,,,,,,,,,,,,,,,,,-25.496044158935547,2.2500000341096893e-05,-0.04157889261841774,0.31450024247169495,,,,,,,,,,,,,,7.6784491539001465,0.017659902572631836,24.0,0.10048796236515045,132.8518524169922,15.016663551330566,-0.059181228280067444,0.0,0.9673460125923157,0.9675062298774719,0.9423564076423645,0.9905016422271729,0.47610294818878174,0.4791165590286255,0.9652897715568542,0.0
23,,,,,,,,,,,,,,,,,,-25.487382888793945,2.2500000341096893e-05,-0.027020035311579704,0.8856116533279419,,,,,,,,,,,,,,7.667527198791504,0.02239394187927246,24.0,0.10053827613592148,133.39285278320312,15.062453269958496,-0.059936631470918655,0.0,0.9598676562309265,0.9365403056144714,0.894171953201294,0.9756899476051331,0.44938230514526367,0.46154895424842834,0.9577993750572205,0.0
24,,,,,,,,,,,,,,,,,,-25.468761444091797,1.4999999621068127e-05,-0.04533142223954201,2.184525489807129,,,,,,,,,,,,,,7.4505510330200195,0.01567530632019043,25.0,0.10062132030725479,135.89999389648438,15.307543754577637,-0.06279034167528152,0.0,0.9282099604606628,0.8959179520606995,0.8365737795829773,0.9454169273376465,0.41743364930152893,0.4304886758327484,0.9513402581214905,0.0
25,,,,,,,,,,,,,,,,,,-25.447364807128906,2.2500000341096893e-05,-0.03855561465024948,0.24263951182365417,,,,,,,,,,,,,,7.914877891540527,0.016424894332885742,24.0,0.10068430751562119,138.15625,15.604796409606934,-0.061681658029556274,0.0,0.9727978706359863,0.9450028538703918,0.9197907447814941,0.9802031517028809,0.4663761556148529,0.4665696620941162,0.9709233641624451,0.0
26,-0.007407615426927805,0.0,0.11641374975442886,0.11248097568750381,0.1090443804860115,0.11669548600912094,0.05564223229885101,0.055242907255887985,0.11534139513969421,0.0,0.0,0.0,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0,-25.429738998413086,2.2500000341096893e-05,-0.02299736998975277,0.30277904868125916,0.8942521214485168,0.5395200252532959,0.1657305508852005,0.20154441893100739,0.8069167137145996,0.45285308361053467,0.07365214079618454,0.21398764848709106,0.1558160036802292,0.7539403438568115,1.0,0.5,0.09090909361839294,9.025348663330078,0.018044233322143555,21.0,0.10074032098054886,131.6857147216797,14.873351097106934,-0.06027735397219658,-1.2887493738844569e-08,0.9665516018867493,0.9389840960502625,0.9207966923713684,0.9778618216514587,0.46591368317604065,0.46283772587776184,0.9700822830200195,0.0
27,-0.015435047447681427,0.0,0.24712476134300232,0.24580208957195282,0.2419234812259674,0.25498029589653015,0.12161910533905029,0.12298068404197693,0.25159862637519836,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,-25.41976547241211,3.3749998692655936e-05,-0.026810111477971077,0.3380345404148102,1.745120882987976,0.8605096936225891,0.24977046251296997,0.3158687949180603,1.4710447788238525,0.7399013042449951,0.11229406297206879,0.32810041308403015,0.28544706106185913,1.3705507516860962,1.0,0.5,0.09090909361839294,8.273759841918945,0.01669597625732422,23.0,0.10072598606348038,131.91891479492188,14.904047966003418,-0.06070372089743614,0.0,0.9784448146820068,0.9848870635032654,0.9743239879608154,0.9930083155632019,0.487812876701355,0.4862075746059418,0.9840893149375916,0.0
28,,,,,,,,,,,,,,,,,,-25.427701950073242,2.2500000341096893e-05,-0.03570741415023804,0.18941672146320343,,,,,,,,,,,,,,8.608101844787598,0.019543886184692383,22.0,0.10070524364709854,131.91891479492188,14.904047966003418,-0.05991572514176369,0.0,0.9694335460662842,0.9569852948188782,0.9312739372253418,0.9819542765617371,0.4638710021972656,0.4709484875202179,0.9743191599845886,0.0
29,,,,,,,,,,,,,,,,,,-25.427934646606445,1.4999999621068127e-05,-0.03109046444296837,1.086969256401062,,,,,,,,,,,,,,7.956076145172119,0.016743898391723633,24.0,0.10072236508131027,133.26315307617188,15.038763999938965,-0.059648171067237854,0.0,0.9608060717582703,0.955355167388916,0.9305839538574219,0.9773322939872742,0.46901771426200867,0.47614559531211853,0.9631369113922119,0.0
30,,,,,,,,,,,,,,,,,,-25.42156982421875,2.2500000341096893e-05,-0.03165721148252487,1.5467276573181152,,,,,,,,,,,,,,7.544594764709473,0.017939090728759766,25.0,0.10075671970844269,133.77499389648438,15.102211952209473,-0.06273461878299713,0.0,0.9573696255683899,0.9328298568725586,0.9005592465400696,0.9752926230430603,0.4605606496334076,0.4599054157733917,0.9588950276374817,0.0
31,,,,,,,,,,,,,,,,,,-25.41090202331543,2.2500000341096893e-05,-0.026639096438884735,1.6744651794433594,,,,,,,,,,,,,,7.044378280639648,0.015921831130981445,27.0,0.10078702121973038,134.5853729248047,15.179892539978027,-0.06336917728185654,-2.3026039741580462e-07,0.9593504071235657,0.9256760478019714,0.8796108365058899,0.9679935574531555,0.45586928725242615,0.4466399848461151,0.9445860981941223,0.0
32,,,,,,,,,,,,,,,,,,-25.398822784423828,2.2500000341096893e-05,-0.026417311280965805,1.3085089921951294,,,,,,,,,,,,,,6.959521293640137,0.016299009323120117,27.0,0.10085231065750122,134.5238037109375,15.165693283081055,-0.062417883425951004,0.0,0.9573033452033997,0.9305141568183899,0.8927268981933594,0.9746894836425781,0.4565763473510742,0.4573441445827484,0.9544240832328796,0.0
33,,,,,,,,,,,,,,,,,,-25.385231018066406,2.2500000341096893e-05,-0.024129195138812065,1.1657356023788452,,,,,,,,,,,,,,7.333081245422363,0.03299999237060547,26.0,0.10087399184703827,133.6976776123047,15.061391830444336,-0.06374441832304001,0.0,0.9487109184265137,0.8980526328086853,0.8578283190727234,0.9605502486228943,0.44077304005622864,0.43844830989837646,0.952664315700531,0.0
34,-0.022599615156650543,0.0,0.3535303473472595,0.3458114266395569,0.3368215560913086,0.36100947856903076,0.17038452625274658,0.1716514229774475,0.3572649359703064,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-25.383689880371094,1.4999999621068127e-05,-0.027427498251199722,1.508362054824829,2.285266399383545,1.6072893142700195,0.49674636125564575,0.575551450252533,2.31162166595459,1.326326608657837,0.22129562497138977,0.6141042709350586,0.41335904598236084,3.0057408809661865,1.0,0.5,0.09090909361839294,8.116019248962402,0.017932891845703125,23.0,0.10086043924093246,136.37777709960938,15.3598051071167,-0.06350163370370865,0.0,0.9612460136413574,0.9404298663139343,0.9042609333992004,0.9750864505767822,0.4603711664676666,0.46493688225746155,0.9519743323326111,0.0
35,,,,,,,,,,,,,,,,,,-25.382469177246094,2.2500000341096893e-05,-0.03433895483613014,1.46622633934021,,,,,,,,,,,,,,7.459156036376953,0.01635289192199707,25.0,0.10089848190546036,135.5,15.249016761779785,-0.06339750438928604,-1.0400810168675889e-07,0.9554591774940491,0.9282259941101074,0.8944430947303772,0.9740503430366516,0.4555647075176239,0.45704832673072815,0.957409679889679,0.0
36,,,,,,,,,,,,,,,,,,-25.366979598999023,2.2500000341096893e-05,-0.028399834409356117,1.228878378868103,,,,,,,,,,,,,,7.671716690063477,0.016318082809448242,24.0,0.10096786916255951,135.4791717529297,15.255059242248535,-0.0644543245434761,0.0,0.9731038212776184,0.9560198187828064,0.9338376522064209,0.9826852679252625,0.47060492634773254,0.4757509231567383,0.968899667263031,0.0
37,,,,,,,,,,,,,,,,,,-25.34529685974121,1.4999999621068127e-05,-0.0354604572057724,0.16299618780612946,,,,,,,,,,,,,,7.547405242919922,0.024070024490356445,25.0,0.10104216635227203,135.4791717529297,15.255059242248535,-0.05975228548049927,0.0,0.9849417805671692,0.9935055375099182,0.9674444198608398,0.9977037906646729,0.49122393131256104,0.4970643222332001,0.9672562479972839,0.0
38,,,,,,,,,,,,,,,,,,-25.327543258666992,1.4999999621068127e-05,-0.03011297807097435,0.14262033998966217,,,,,,,,,,,,,,7.705595970153809,0.01606297492980957,24.0,0.10108787566423416,133.63265991210938,15.052398681640625,-0.059746816754341125,0.0,0.9834907650947571,0.9914812445640564,0.9596384167671204,0.9954630732536316,0.4891130030155182,0.4891493022441864,0.9673366546630859,0.0
39,,,,,,,,,,,,,,,,,,-25.318490982055664,2.2500000341096893e-05,-0.03247880935668945,0.1280609369277954,,,,,,,,,,,,,,7.698764801025391,0.016750097274780273,24.0,0.10110675543546677,132.67999267578125,14.954972267150879,-0.060661640018224716,0.0,0.9773735404014587,0.9703934788703918,0.9392910003662109,0.9857879281044006,0.47455093264579773,0.47095683217048645,0.9752984642982483,0.0
40,,,,,,,,,,,,,,,,,,-25.314077377319336,1.4999999621068127e-05,-0.027819737792015076,1.3183156251907349,,,,,,,,,,,,,,8.042173385620117,0.01560211181640625,23.0,0.10112546384334564,134.56863403320312,15.162458419799805,-0.05937836691737175,-2.784245189957346e-08,0.9707228541374207,0.9598904252052307,0.9457686543464661,0.9813373684883118,0.47474417090415955,0.47801563143730164,0.9750364422798157,0.0
41,,,,,,,,,,,,,,,,,,-25.311981201171875,2.2500000341096893e-05,-0.035885121673345566,0.10190143436193466,,,,,,,,,,,,,,9.260358810424805,0.017932891845703125,20.0,0.10111881047487259,134.56863403320312,15.162458419799805,-0.06668565422296524,0.0,0.9729217886924744,0.9815144538879395,0.967076301574707,0.9955975413322449,0.48429420590400696,0.49158844351768494,0.9811977744102478,0.0
42,-0.015653837472200394,0.0,0.2407429963350296,0.2374008297920227,0.23313981294631958,0.24541066586971283,0.11768138408660889,0.11808309704065323,0.24257254600524902,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,-25.308610916137695,2.2500000341096893e-05,-0.02872207760810852,1.649397611618042,1.310917615890503,0.817592978477478,0.25212836265563965,0.3048388659954071,1.2203044891357422,0.6857266426086426,0.11199330538511276,0.3249911665916443,0.26124244928359985,0.8474644422531128,1.0,0.5,0.09090909361839294,8.410131454467773,0.022686004638671875,22.0,0.1011672168970108,134.4339599609375,15.152685165405273,-0.062105078250169754,0.0,0.9615896344184875,0.9441452026367188,0.9358375668525696,0.980691134929657,0.4680943489074707,0.47138556838035583,0.9770435690879822,0.0
43,,,,,,,,,,,,,,,,,,-25.286657333374023,1.4999999621068127e-05,-0.04159608855843544,0.09025868773460388,,,,,,,,,,,,,,8.248078346252441,0.015730857849121094,23.0,0.10125841945409775,135.0181884765625,15.242385864257812,-0.059735286980867386,0.0,0.9768621325492859,0.9909674525260925,0.9862620234489441,0.9987910389900208,0.4904825687408447,0.49885186553001404,0.9872115254402161,0.0
