iteration,Episode_Reward/action_rate_l2,Episode_Reward/joint_limit,Episode_Reward/motion_body_ang_vel,Episode_Reward/motion_body_lin_vel,Episode_Reward/motion_body_ori,Episode_Reward/motion_body_pos,Episode_Reward/motion_global_root_ori,Episode_Reward/motion_global_root_pos,Episode_Reward/motion_joint_pos,Episode_Reward/motion_joint_vel,Episode_Termination/anchor_ori,Episode_Termination/anchor_pos,Episode_Termination/clip_end,Episode_Termination/ee_body_pos,Episode_Termination/incidental_bat_support,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/motion/error_anchor_ang_vel,Metrics/motion/error_anchor_lin_vel,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_ang_vel,Metrics/motion/error_body_lin_vel,Metrics/motion/error_body_pos,Metrics/motion/error_body_rot,Metrics/motion/error_joint_pos,Metrics/motion/error_joint_vel,Metrics/motion/sampling_entropy,Metrics/motion/sampling_top1_bin,Metrics/motion/sampling_top1_prob,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate_l2,reward/joint_limit,reward/motion_body_ang_vel,reward/motion_body_lin_vel,reward/motion_body_ori,reward/motion_body_pos,reward/motion_global_root_ori,reward/motion_global_root_pos,reward/motion_joint_pos,reward/motion_joint_vel
0,,,,,,,,,,,,,,,,,-5.5337605476379395,2.60122942563612e-05,0.1567964106798172,0.7231172919273376,,,,,,,,,,,,,,1.2371289730072021,0.04458904266357422,299.0,0.2000705897808075,,,-0.2378164529800415,0.0,0.9182085394859314,0.9769019484519958,0.9577155113220215,0.9960245490074158,0.4626004695892334,0.49900388717651367,0.9792311787605286,0.0
1,,,,,,,,,,,,,,,,,-5.5086774826049805,1.7341530110570602e-05,-0.023394573479890823,0.7132788300514221,,,,,,,,,,,,,,1.0923519134521484,0.0221250057220459,344.0,0.20014773309230804,34.5,3.800997734069824,-0.24453867971897125,0.0,0.9179607033729553,0.9365547299385071,0.9258661270141602,0.9850473403930664,0.4417002499103546,0.47481465339660645,0.9641806483268738,0.0
2,,,,,,,,,,,,,,,,,-5.502451419830322,1.7341530110570602e-05,-0.03454912453889847,0.262262761592865,,,,,,,,,,,,,,1.0528390407562256,0.022797107696533203,356.0,0.20017080008983612,55.16666793823242,5.482265472412109,-0.24386601150035858,0.0,0.7010746002197266,0.6474151611328125,0.5345465540885925,0.8243439793586731,0.2236718386411667,0.3118698000907898,0.8746485114097595,0.0
3,,,,,,,,,,,,,,,,,-5.497040271759033,2.60122942563612e-05,-0.03209839016199112,0.5512788891792297,,,,,,,,,,,,,,1.0923337936401367,0.021526098251342773,344.0,0.20023657381534576,68.4375,6.503443241119385,-0.24328450858592987,0.0,0.8660710453987122,0.8706283569335938,0.8555259108543396,0.932871401309967,0.4136827290058136,0.4382422864437103,0.9504029750823975,0.0
4,,,,,,,,,,,,,,,,,-5.484404563903809,1.7341530110570602e-05,-0.03280339762568474,0.5584703087806702,,,,,,,,,,,,,,1.127525806427002,0.020658254623413086,334.0,0.20033974945545197,69.17646789550781,6.571971416473389,-0.24319839477539062,-1.2378839073790004e-06,0.8857474327087402,0.9005038738250732,0.8707864880561829,0.9589546322822571,0.4120766222476959,0.4558890759944916,0.9514849781990051,0.0
5,,,,,,,,,,,,,,,,,-5.4729814529418945,3.9018443203531206e-05,-0.031239107251167297,0.23844265937805176,,,,,,,,,,,,,,1.024479866027832,0.021560192108154297,367.0,0.2003868818283081,70.47368621826172,6.692414283752441,-0.2503439486026764,0.0,0.7889263033866882,0.8008810877799988,0.7251376509666443,0.91718989610672,0.315222829580307,0.4104280471801758,0.9226350784301758,0.0
6,,,,,,,,,,,,,,,,,-5.4672746658325195,2.60122942563612e-05,-0.035144392400979996,0.34247568249702454,,,,,,,,,,,,,,0.9204831123352051,0.019902944564819336,408.0,0.20042118430137634,75.96774291992188,7.190240859985352,-0.24185346066951752,-2.6716576030594297e-05,0.7536404132843018,0.6464105844497681,0.5794655680656433,0.8150731921195984,0.2506822347640991,0.3042013347148895,0.8660470843315125,0.0
7,,,,,,,,,,,,,,,,,-5.464306831359863,1.7341530110570602e-05,-0.03258296474814415,0.5526413321495056,,,,,,,,,,,,,,1.041015625,0.021932125091552734,361.0,0.20042046904563904,76.46875,7.234323024749756,-0.2447524517774582,0.0,0.8854158520698547,0.9213574528694153,0.8943774104118347,0.9678165912628174,0.41384124755859375,0.4653465449810028,0.9595344662666321,0.0
8,,,,,,,,,,,,,,,,,-5.464218616485596,3.9018443203531206e-05,-0.028654322028160095,0.39275434613227844,,,,,,,,,,,,,,1.0459928512573242,0.019988298416137695,360.0,0.2004414200782776,76.79412078857422,7.263614654541016,-0.2372012883424759,0.0,0.8700403571128845,0.8882418274879456,0.8561223149299622,0.9548771977424622,0.39435121417045593,0.4495633542537689,0.9487596154212952,0.0
9,,,,,,,,,,,,,,,,,-5.460695743560791,1.7341530110570602e-05,-0.03987946733832359,0.22503532469272614,,,,,,,,,,,,,,0.9225208759307861,0.01921224594116211,407.0,0.200453981757164,77.87179565429688,7.359894752502441,-0.23992305994033813,-5.990055342408596e-06,0.7309157252311707,0.6736857891082764,0.5568496584892273,0.8419983983039856,0.21808795630931854,0.3301042318344116,0.8734257221221924,0.0
