iteration,Episode_Reward/action_rate,Episode_Reward/angular_velocity,Episode_Reward/height,Episode_Reward/orientation,Episode_Reward/pose,Episode_Reward/upright,Episode_Reward/vertical_velocity,Episode_Termination/fallen,Episode_Termination/incidental_bat_support,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate,reward/angular_velocity,reward/height,reward/orientation,reward/pose,reward/upright,reward/vertical_velocity
498,,,,,,,,,,,-5.632279396057129,5.852766480529681e-05,-0.040567271411418915,0.006283435970544815,0.04554271697998047,0.010632038116455078,1708.0,0.19992130994796753,121.9800033569336,-2.180509328842163,-0.023536453023552895,-0.17552737891674042,-0.9515250325202942,-1.0898164510726929,-0.7411048412322998,1.8834584951400757,-0.020600847899913788
499,,,,,,,,,,,-5.637612342834473,3.9018443203531206e-05,-0.05012185126543045,0.01135439146310091,0.043939828872680664,0.010990142822265625,1747.0,0.19987963140010834,122.01000213623047,-2.1809396743774414,-0.023416295647621155,-0.22776786983013153,-1.2121424674987793,-1.135619044303894,-0.8515145182609558,1.8656846284866333,-0.02425176091492176
500,,,,,,,,,,,-5.636215686798096,3.9018443203531206e-05,-0.04529643803834915,0.00842874962836504,0.04606008529663086,0.010339021682739258,1702.0,0.19996954500675201,122.0199966430664,-2.17448091506958,-0.024100296199321747,-0.1860329508781433,-1.2139919996261597,-0.9492362141609192,-0.7644839882850647,1.8844789266586304,-0.023539206013083458
501,,,,,,,,,,,-5.623098373413086,3.9018443203531206e-05,-0.05254920572042465,0.00629790872335434,0.04312014579772949,0.010296821594238281,1797.0,0.20005662739276886,122.0199966430664,-2.17448091506958,-0.024122223258018494,-0.18813849985599518,-0.22273389995098114,-0.8235427737236023,-0.7836015820503235,1.9263111352920532,-0.0031135359313338995
502,,,,,,,,,,,-5.6175007820129395,3.9018443203531206e-05,-0.05650085210800171,0.01154458150267601,0.04708600044250488,0.010597944259643555,1664.0,0.2000482976436615,122.05000305175781,-2.1678953170776367,-0.02647380530834198,-0.26792842149734497,-1.6148265600204468,-1.4072564840316772,-0.907584011554718,1.8306523561477661,-0.02644498646259308
503,,,,,,,,,,,-5.624209403991699,2.60122942563612e-05,-0.051278356462717056,0.009646331891417503,0.04660320281982422,0.010453939437866211,1682.0,0.19998541474342346,122.08999633789062,-2.167526960372925,-0.02408038079738617,-0.15793074667453766,-1.0462843179702759,-1.1217317581176758,-0.786264181137085,1.8760877847671509,-0.019410349428653717
504,,,,,,,,,,,-5.626784801483154,5.852766480529681e-05,-0.040814559906721115,0.014458873309195042,0.04468989372253418,0.01061701774597168,1735.0,0.20002247393131256,122.1500015258789,-2.1659398078918457,-0.02609957754611969,-0.22009509801864624,-1.2462016344070435,-1.1071072816848755,-0.8200406432151794,1.8632827997207642,-0.020864786580204964
505,,,,,,,,,,,-5.620311260223389,2.60122942563612e-05,-0.052667226642370224,0.008448178879916668,0.04378700256347656,0.010518074035644531,1767.0,0.20004932582378387,122.20999908447266,-2.1672728061676025,-0.024275541305541992,-0.19167564809322357,-1.1316455602645874,-1.010318636894226,-0.8022540211677551,1.8765029907226562,-0.025373654440045357
506,,,,,,,,,,,-5.616055488586426,5.852766480529681e-05,-0.0334748774766922,0.003980891779065132,0.0474090576171875,0.010499000549316406,1657.0,0.20008902251720428,122.20999908447266,-2.1672728061676025,-0.024484848603606224,-0.16767720878124237,-0.09177235513925552,-0.7373008728027344,-0.852055549621582,1.9485620260238647,-0.002543135778978467
507,,,,,,,,,,,-5.6111836433410645,3.9018443203531206e-05,-0.04786618426442146,0.009249096736311913,0.044138193130493164,0.010464906692504883,1758.0,0.200126051902771,122.20999908447266,-2.1672728061676025,-0.024982621893286705,-0.2717198431491852,-1.1593141555786133,-1.4290260076522827,-1.117493987083435,1.8477870225906372,-0.02106296829879284
508,,,,,,,,,,,-5.612996578216553,3.9018443203531206e-05,-0.047234758734703064,0.009674015454947948,0.044541120529174805,0.010576009750366211,1741.0,0.20008213818073273,122.33999633789062,-2.1760644912719727,-0.023574018850922585,-0.1846224069595337,-1.5334492921829224,-1.3926271200180054,-1.0003950595855713,1.847945213317871,-0.02832702361047268
509,,,,,,,,,,,-5.619577407836914,2.60122942563612e-05,-0.050343986600637436,0.009176846593618393,0.046118974685668945,0.010447978973388672,1697.0,0.20004872977733612,122.33999633789062,-2.1760644912719727,-0.025616278871893883,-0.21588493883609772,-0.9543488621711731,-1.1059070825576782,-0.9418573379516602,1.875901222229004,-0.01784548908472061
510,,,,,,,,,,,-5.6217427253723145,5.852766480529681e-05,-0.04103909805417061,0.010011504404246807,0.045105934143066406,0.01111602783203125,1707.0,0.20004695653915405,122.36000061035156,-2.178656816482544,-0.025821559131145477,-0.24905236065387726,-0.7155130505561829,-0.9610705375671387,-0.9175946712493896,1.901390552520752,-0.011967589147388935
511,,,,,,,,,,,-5.620591163635254,3.9018443203531206e-05,-0.046162400394678116,0.01867109164595604,0.04669380187988281,0.010605096817016602,1675.0,0.2000388652086258,122.44000244140625,-2.178128957748413,-0.02543383650481701,-0.249534010887146,-0.9177404046058655,-1.1162019968032837,-1.0067864656448364,1.8995741605758667,-0.01902015320956707
512,,,,,,,,,,,-5.622614860534668,3.9018443203531206e-05,-0.041989654302597046,0.010306207463145256,0.04395294189453125,0.010618925094604492,1759.0,0.20000667870044708,122.44000244140625,-2.178128957748413,-0.025261685252189636,-0.21256470680236816,-0.4025517404079437,-1.5117955207824707,-1.2940782308578491,1.8800506591796875,-0.01201626192778349
513,,,,,,,,,,,-5.6261491775512695,3.9018443203531206e-05,-0.046709444373846054,0.06153855845332146,0.045861005783081055,0.01053619384765625,1702.0,0.20000407099723816,122.43000030517578,-2.1766903400421143,-0.02520970068871975,-0.22838173806667328,-1.6603937149047852,-1.7011774778366089,-1.1575478315353394,1.8073545694351196,-0.03950459137558937
514,,,,,,,,,,,-5.627808094024658,2.60122942563612e-05,-0.03986459970474243,0.006854715757071972,0.04421710968017578,0.010603904724121094,1751.0,0.19999252259731293,122.43000030517578,-2.1766903400421143,-0.02516702376306057,-0.1951276808977127,-0.3118804693222046,-1.0494788885116577,-0.9946267008781433,1.913960337638855,-0.009479249827563763
515,,,,,,,,,,,-5.636192321777344,3.9018443203531206e-05,-0.03721019625663757,0.010061790235340595,0.04473376274108887,0.010931968688964844,1724.0,0.199850931763649,122.51000213623047,-2.173057794570923,-0.024305561557412148,-0.28309881687164307,-0.911705732345581,-1.2083700895309448,-1.0763959884643555,1.8779348134994507,-0.02085275389254093
516,,,,,,,,,,,-5.65828800201416,5.852766480529681e-05,-0.04023263230919838,0.017375674098730087,0.04470515251159668,0.010645866394042969,1734.0,0.19970738887786865,122.52999877929688,-2.1720101833343506,-0.02529325522482395,-0.20373331010341644,-0.8573529124259949,-1.3092771768569946,-1.1157275438308716,1.8832412958145142,-0.019586140289902687
517,,,,,,,,,,,-5.678205966949463,3.9018443203531206e-05,-0.038645368069410324,0.004998757503926754,0.04498004913330078,0.01034092903137207,1735.0,0.19957785308361053,122.52999877929688,-2.1720101833343506,-0.025237269699573517,-0.20671093463897705,-0.1985231190919876,-1.2706102132797241,-1.1544610261917114,1.908636450767517,-0.006286484654992819
518,,,,,,,,,,,-5.695095539093018,3.9018443203531206e-05,-0.04691927880048752,0.01081754732877016,0.04755091667175293,0.010360240936279297,1657.0,0.19948741793632507,122.55000305175781,-2.1673991680145264,-0.02522093988955021,-0.2374449521303177,-1.150020956993103,-1.6324783563613892,-1.2155362367630005,1.838255763053894,-0.030218899250030518
519,,,,,,,,,,,-5.703927993774414,3.9018443203531206e-05,-0.04613687843084335,0.02093943953514099,0.045700788497924805,0.010404109954833984,1711.0,0.1994549036026001,122.62999725341797,-2.170867919921875,-0.023032421246170998,-0.21560914814472198,-1.1055489778518677,-1.3433809280395508,-1.0728936195373535,1.8782998323440552,-0.020350242033600807
520,,,,,,,,,,,-5.711613655090332,5.852766480529681e-05,-0.044864002615213394,0.00816560722887516,0.04477214813232422,0.010481834411621094,1737.0,0.1993701159954071,122.69999694824219,-2.167558193206787,-0.0256083682179451,-0.24279409646987915,-1.1324424743652344,-1.4765548706054688,-1.1990622282028198,1.8561240434646606,-0.026796316727995872
521,,,,,,,,,,,-5.72344970703125,3.9018443203531206e-05,-0.05691990256309509,0.00721301045268774,0.04598712921142578,0.010886907577514648,1687.0,0.1993090808391571,122.69999694824219,-2.167558193206787,-0.025934631004929543,-0.19738535583019257,-0.8892228007316589,-1.332519769668579,-1.1075843572616577,1.8773940801620483,-0.022695915773510933
522,-0.010847513563930988,-0.10288495570421219,-0.34300097823143005,-0.6328791975975037,-0.5438631176948547,0.8007300496101379,-0.008983965963125229,1.0,0.0,0.0,-5.738790512084961,5.852766480529681e-05,-0.0381520576775074,0.007443463429808617,0.048185110092163086,0.010539054870605469,1634.0,0.19912539422512054,122.76000213623047,-2.161306619644165,-0.023145684972405434,-0.17187361419200897,-0.20824021100997925,-1.0219606161117554,-1.039031982421875,1.9312340021133423,-0.007383807096630335
523,,,,,,,,,,,-5.761969566345215,1.7341530110570602e-05,-0.0488370805978775,0.021965347230434418,0.045899152755737305,0.010349035263061523,1706.0,0.1990433633327484,122.80000305175781,-2.1533408164978027,-0.024216843768954277,-0.2692165672779083,-0.9934372901916504,-1.601539969444275,-1.2620792388916016,1.8451834917068481,-0.023706600069999695
524,,,,,,,,,,,-5.771491050720215,0.0001316872367169708,-0.0305014718323946,0.009466881863772869,0.04615306854248047,0.010598897933959961,1691.0,0.19894641637802124,122.86000061035156,-2.1510138511657715,-0.023909756913781166,-0.19497059285640717,-1.0312942266464233,-1.3779727220535278,-1.037346363067627,1.8640810251235962,-0.02719452790915966
525,,,,,,,,,,,-5.790282726287842,2.60122942563612e-05,-0.05475020408630371,0.003957814536988735,0.04350900650024414,0.010711193084716797,1770.0,0.19886472821235657,122.86000061035156,-2.1510138511657715,-0.02330288477241993,-0.19519592821598053,-0.5348419547080994,-1.273542881011963,-1.0902668237686157,1.8860729932785034,-0.01231121551245451
526,,,,,,,,,,,-5.800953388214111,2.60122942563612e-05,-0.04884457588195801,0.011641409248113632,0.04686999320983887,0.010453939437866211,1674.0,0.19876918196678162,122.95999908447266,-2.1383345127105713,-0.023624472320079803,-0.23401470482349396,-1.093140721321106,-1.2543981075286865,-1.0114065408706665,1.8593848943710327,-0.02495763450860977
527,,,,,,,,,,,-5.815913677215576,5.852766480529681e-05,-0.024545986205339432,0.01595674827694893,0.04770398139953613,0.010538101196289062,1648.0,0.19866055250167847,122.94999694824219,-2.131674289703369,-0.02431044541299343,-0.19324862957000732,-0.3918519914150238,-0.8435441851615906,-0.8372411131858826,1.9283132553100586,-0.0117833586409688
528,,,,,,,,,,,-5.819476127624512,2.60122942563612e-05,-0.05172685906291008,0.021342186257243156,0.04526519775390625,0.010658740997314453,1716.0,0.19874367117881775,122.94999694824219,-2.131674289703369,-0.022833263501524925,-0.25147002935409546,-0.6381921172142029,-1.3645029067993164,-1.13877534866333,1.869651198387146,-0.013386164791882038
529,,,,,,,,,,,-5.806175231933594,3.9018443203531206e-05,-0.038317371159791946,0.0228229109197855,0.048834800720214844,0.010478019714355469,1618.0,0.19883079826831818,123.02999877929688,-2.105494976043701,-0.02601036988198757,-0.2323094606399536,-1.3622112274169922,-1.4381122589111328,-1.0532559156417847,1.8402328491210938,-0.03182227164506912
530,,,,,,,,,,,-5.79288911819458,2.60122942563612e-05,-0.04830579459667206,0.0028180188965052366,0.04722285270690918,0.010957002639770508,1650.0,0.19891642034053802,123.02999877929688,-2.105494976043701,-0.023753268644213676,-0.17671166360378265,-0.19866693019866943,-1.0468968152999878,-1.0152300596237183,1.9172148704528809,-0.007407676428556442
531,,,,,,,,,,,-5.785652160644531,5.852766480529681e-05,-0.034067243337631226,0.009166045114398003,0.046282052993774414,0.010636091232299805,1686.0,0.19889594614505768,123.05999755859375,-2.0977518558502197,-0.02423563413321972,-0.20935513079166412,-1.0342484712600708,-1.266877293586731,-1.1231670379638672,1.8647133111953735,-0.026058970019221306
532,,,,,,,,,,,-5.79083776473999,3.9018443203531206e-05,-0.05531401187181473,0.006658546626567841,0.04675102233886719,0.010521888732910156,1676.0,0.19884443283081055,123.16999816894531,-2.0925345420837402,-0.02502472884953022,-0.17773741483688354,-0.9701695442199707,-1.0962803363800049,-0.9859746098518372,1.8881736993789673,-0.018677061423659325
533,,,,,,,,,,,-5.794402599334717,2.60122942563612e-05,-0.04161912947893143,0.0033793295733630657,0.04712104797363281,0.01106405258178711,1649.0,0.198839470744133,123.16999816894531,-2.0925345420837402,-0.024868672713637352,-0.24345815181732178,-0.2150585651397705,-1.1483665704727173,-1.1115241050720215,1.9064315557479858,-0.007269516121596098
534,,,,,,,,,,,-5.79567813873291,3.9018443203531206e-05,-0.044192634522914886,0.012691233307123184,0.046482086181640625,0.010493993759155273,1684.0,0.19882024824619293,123.23999786376953,-2.0810141563415527,-0.02454354614019394,-0.23330099880695343,-1.293569564819336,-1.5636438131332397,-1.1453524827957153,1.82698392868042,-0.02790035307407379
535,,,,,,,,,,,-5.79707145690918,5.852766480529681e-05,-0.04765242710709572,0.00889404397457838,0.04904484748840332,0.011053085327148438,1597.0,0.19885332882404327,123.33000183105469,-2.0683624744415283,-0.022958049550652504,-0.17556774616241455,-0.6534414887428284,-1.0702515840530396,-0.9376923441886902,1.8981437683105469,-0.016183676198124886
536,,,,,,,,,,,-5.786713600158691,2.60122942563612e-05,-0.05123523995280266,0.007933131419122219,0.04591107368469238,0.010602951049804688,1698.0,0.19894033670425415,123.38999938964844,-2.054779529571533,-0.025665879249572754,-0.23593716323375702,-1.1411008834838867,-1.30928373336792,-1.12732994556427,1.8473111391067505,-0.02631041593849659
537,,,,,,,,,,,-5.7788238525390625,5.852766480529681e-05,-0.04123743996024132,0.008012575097382069,0.04779410362243652,0.010594844818115234,1644.0,0.19899442791938782,123.43000030517578,-2.037384271621704,-0.0267591904848814,-0.21567802131175995,-0.8860197067260742,-1.085218071937561,-0.9482030272483826,1.8769842386245728,-0.022811539471149445
538,,,,,,,,,,,-5.7757720947265625,2.60122942563612e-05,-0.04338306188583374,0.006373419892042875,0.044963836669921875,0.010609149932861328,1727.0,0.19896157085895538,123.43000030517578,-2.037384271621704,-0.024829039350152016,-0.22259779274463654,-0.1795264035463333,-0.9870815277099609,-1.065761923789978,1.9202183485031128,-0.004841512069106102
539,,,,,,,,,,,-5.781599998474121,3.9018443203531206e-05,-0.05457691475749016,0.010637102648615837,0.049162864685058594,0.010823965072631836,1600.0,0.19894474744796753,123.45999908447266,-2.0202717781066895,-0.02399294264614582,-0.2438376396894455,-1.311084508895874,-1.491578221321106,-1.2162271738052368,1.8318372964859009,-0.026984766125679016
540,,,,,,,,,,,-5.785123825073242,2.60122942563612e-05,-0.0498349666595459,0.007817831821739674,0.04633593559265137,0.010515928268432617,1688.0,0.19891326129436493,123.44000244140625,-2.004997968673706,-0.023279696702957153,-0.17673112452030182,-0.7565426230430603,-1.0347107648849487,-0.9630301594734192,1.9033581018447876,-0.01472362782806158
541,,,,,,,,,,,-5.790770530700684,3.9018443203531206e-05,-0.04381556436419487,0.01628471538424492,0.04402923583984375,0.010586738586425781,1757.0,0.19888292253017426,123.44000244140625,-2.004997968673706,-0.02497168630361557,-0.2354060858488083,-0.8360130190849304,-1.3580876588821411,-1.1620566844940186,1.8558648824691772,-0.022182069718837738
542,-0.010361386463046074,-0.09073424339294434,-0.3045026957988739,-0.5364112854003906,-0.45885321497917175,0.7814610004425049,-0.008381467312574387,1.0,0.0,0.0,-5.7879109382629395,3.9018443203531206e-05,-0.052477315068244934,0.005305223632603884,0.04862022399902344,0.010290861129760742,1629.0,0.198977991938591,123.45999908447266,-1.9904160499572754,-0.02451649308204651,-0.21018464863300323,-0.9855802655220032,-1.1647448539733887,-0.9829053282737732,1.8799409866333008,-0.01791522465646267
543,,,,,,,,,,,-5.775535583496094,3.9018443203531206e-05,-0.025233544409275055,0.006486553233116865,0.047738075256347656,0.010601997375488281,1645.0,0.1990388035774231,123.51000213623047,-1.9798942804336548,-0.022927090525627136,-0.1614414006471634,-0.4775896966457367,-1.019805908203125,-0.9708811640739441,1.917622685432434,-0.010737010277807713
544,,,,,,,,,,,-5.768113136291504,3.9018443203531206e-05,-0.054135024547576904,0.008293853141367435,0.0439760684967041,0.010649919509887695,1757.0,0.19910240173339844,123.55000305175781,-1.9628623723983765,-0.02388266660273075,-0.20735371112823486,-1.1680185794830322,-1.5231739282608032,-1.2040480375289917,1.839090347290039,-0.024416526779532433
545,,,,,,,,,,,-5.758175849914551,2.60122942563612e-05,-0.04367025941610336,0.010225672274827957,0.04806089401245117,0.01052713394165039,1638.0,0.19918344914913177,123.62000274658203,-1.9523696899414062,-0.02426891028881073,-0.13956384360790253,-1.1272121667861938,-1.0911613702774048,-0.8717085719108582,1.8830326795578003,-0.020411035045981407
546,,,,,,,,,,,-5.747416973114014,3.9018443203531206e-05,-0.04097331687808037,0.004744160454720259,0.04369401931762695,0.010833978652954102,1760.0,0.19924619793891907,123.62000274658203,-1.9523696899414062,-0.02518097311258316,-0.15025480091571808,-0.3220345079898834,-0.9746217727661133,-0.9714312553405762,1.9101824760437012,-0.006741324905306101
547,,,,,,,,,,,-5.740215301513672,3.9018443203531206e-05,-0.04159311577677727,0.00751714501529932,0.04766702651977539,0.010651826858520508,1646.0,0.19928154349327087,123.69000244140625,-1.937933325767517,-0.025057753548026085,-0.21697962284088135,-1.1071332693099976,-1.128993034362793,-0.9572151303291321,1.8688703775405884,-0.019925560802221298
548,,,,,,,,,,,-5.738428592681885,3.9018443203531206e-05,-0.05019185319542885,0.003992526326328516,0.04742908477783203,0.010521173477172852,1656.0,0.1992569863796234,123.7699966430664,-1.922098159790039,-0.02502349764108658,-0.17278002202510834,-1.0115902423858643,-0.9973921775817871,-0.8660134673118591,1.888817310333252,-0.019578590989112854
549,,,,,,,,,,,-5.746874809265137,3.9018443203531206e-05,-0.05206158757209778,0.0036550110671669245,0.04584193229675293,0.010519981384277344,1703.0,0.19918066263198853,123.7699966430664,-1.922098159790039,-0.024271780624985695,-0.17588025331497192,-0.4575071334838867,-1.1456512212753296,-1.065398097038269,1.8889278173446655,-0.010019922628998756
550,,,,,,,,,,,-5.756525993347168,2.60122942563612e-05,-0.042924534529447556,0.010397021658718586,0.045752763748168945,0.010744094848632812,1699.0,0.19913776218891144,123.87000274658203,-1.9060115814208984,-0.024168184027075768,-0.17158347368240356,-1.6376742124557495,-1.2606823444366455,-0.918250560760498,1.8356152772903442,-0.028054216876626015
551,,,,,,,,,,,-5.763677597045898,3.9018443203531206e-05,-0.03798992186784744,0.0037845568731427193,0.047106027603149414,0.01054692268371582,1665.0,0.19906817376613617,123.9800033569336,-1.893053412437439,-0.0242400411516428,-0.13647399842739105,-0.3809976279735565,-0.7176728248596191,-0.77058345079422,1.9282242059707642,-0.008739952929317951
552,,,,,,,,,,,-5.773999214172363,2.60122942563612e-05,-0.050847023725509644,0.010290627367794514,0.04686617851257324,0.011114120483398438,1655.0,0.19899903237819672,124.0999984741211,-1.8812917470932007,-0.024594338610768318,-0.19595737755298615,-1.1469110250473022,-1.0120530128479004,-0.9246572852134705,1.8692070245742798,-0.02019735984504223
553,,,,,,,,,,,-5.780944347381592,3.9018443203531206e-05,-0.035044170916080475,0.013947045430541039,0.044927120208740234,0.010523796081542969,1731.0,0.19895364344120026,124.0999984741211,-1.8812917470932007,-0.02471151016652584,-0.138884499669075,-1.029475450515747,-0.941227912902832,-0.7841722965240479,1.8832287788391113,-0.012986843474209309
554,-0.010544833727180958,-0.06946980208158493,-0.39197036623954773,-0.4098111689090729,-0.3806478679180145,0.8397738933563232,-0.005256565287709236,1.0,0.0,0.0,-5.789710521697998,3.9018443203531206e-05,-0.05140168219804764,0.003839635057374835,0.04752016067504883,0.010354757308959961,1658.0,0.1988687664270401,124.23999786376953,-1.8603854179382324,-0.02506870962679386,-0.1280970573425293,-0.32422029972076416,-0.688917338848114,-0.7167885899543762,1.9224885702133179,-0.005657139699906111
555,,,,,,,,,,,-5.796820640563965,5.852766480529681e-05,-0.041168056428432465,0.007301253266632557,0.04648303985595703,0.01059103012084961,1682.0,0.1988949179649353,124.36000061035156,-1.849330186843872,-0.025019800290465355,-0.19382606446743011,-1.747204303741455,-1.030356764793396,-0.7658452391624451,1.8375705480575562,-0.020853308960795403
556,,,,,,,,,,,-5.790975093841553,5.852766480529681e-05,-0.05081108212471008,0.004996846430003643,0.048130035400390625,0.010563135147094727,1635.0,0.19894571602344513,124.47000122070312,-1.83889901638031,-0.02412758767604828,-0.15943045914173126,-1.0340851545333862,-0.6296637654304504,-0.6167979836463928,1.9077240228652954,-0.013728608377277851
557,,,,,,,,,,,-5.786355018615723,3.9018443203531206e-05,-0.06083371117711067,0.004214709624648094,0.04599881172180176,0.01102900505065918,1683.0,0.19893865287303925,124.47000122070312,-1.83889901638031,-0.025037109851837158,-0.16307902336120605,-0.7700075507164001,-0.7993082404136658,-0.8079282641410828,1.893786072731018,-0.00813900213688612
558,,,,,,,,,,,-5.786466598510742,3.9018443203531206e-05,-0.044223036617040634,0.006656623911112547,0.04678511619567871,0.010721921920776367,1669.0,0.19896861910820007,124.5999984741211,-1.8234387636184692,-0.024418823421001434,-0.1669798642396927,-1.0396538972854614,-0.7971809506416321,-0.7161224484443665,1.890647530555725,-0.01386686135083437
559,,,,,,,,,,,-5.778090000152588,5.852766480529681e-05,-0.03759397938847542,0.0054274629801511765,0.04606986045837402,0.01068425178527832,1691.0,0.19906651973724365,124.7300033569336,-1.8048019409179688,-0.023736556991934776,-0.14798252284526825,-1.1750506162643433,-0.8083615899085999,-0.728242814540863,1.8865679502487183,-0.012937427498400211
560,,,,,,,,,,,-5.765486717224121,2.60122942563612e-05,-0.05296823009848595,0.007233659736812115,0.04355597496032715,0.010734796524047852,1768.0,0.19909487664699554,124.7300033569336,-1.8048019409179688,-0.025809312239289284,-0.16027438640594482,-1.178052306175232,-1.0078670978546143,-0.8022408485412598,1.857958436012268,-0.012398549355566502
561,,,,,,,,,,,-5.765065670013428,5.852766480529681e-05,-0.04680737853050232,0.004431928973644972,0.04956793785095215,0.011560916900634766,1570.0,0.19907146692276,124.95999908447266,-1.7845232486724854,-0.025081785395741463,-0.1660793274641037,-1.8706835508346558,-0.7998078465461731,-0.6368167400360107,1.8666634559631348,-0.023177241906523705
562,,,,,,,,,,,-5.768200874328613,2.60122942563612e-05,-0.053243692964315414,0.0032543917186558247,0.04525399208068848,0.010548830032348633,1720.0,0.19905821979045868,124.95999908447266,-1.7845232486724854,-0.02452174387872219,-0.11934441328048706,-0.3405526578426361,-0.5727161765098572,-0.7360479235649109,1.9279093742370605,-0.00398550508543849
563,,,,,,,,,,,-5.767837047576904,3.9018443203531206e-05,-0.03794701397418976,0.005957789719104767,0.04511213302612305,0.010403871536254883,1729.0,0.19906198978424072,125.05000305175781,-1.7766287326812744,-0.021799234673380852,-0.17635394632816315,-1.477051854133606,-0.7346387505531311,-0.7888500690460205,1.884289264678955,-0.015606336295604706
564,,,,,,,,,,,-5.771241664886475,3.9018443203531206e-05,-0.0498337522149086,0.008247477933764458,0.04623579978942871,0.010335445404052734,1696.0,0.19901782274246216,125.20999908447266,-1.7692567110061646,-0.024350395426154137,-0.1665031760931015,-1.5783354043960571,-0.8096912503242493,-0.7393562197685242,1.873685359954834,-0.01567731983959675
565,,,,,,,,,,,-5.774764060974121,5.852766480529681e-05,-0.04782331362366676,0.0035072865430265665,0.0488591194152832,0.010670900344848633,1612.0,0.1990458220243454,125.20999908447266,-1.7692567110061646,-0.024154283106327057,-0.12948106229305267,-0.3514041006565094,-0.6662847399711609,-0.7906089425086975,1.9225751161575317,-0.0035903777461498976
566,,,,,,,,,,,-5.76755428314209,2.60122942563612e-05,-0.06123467534780502,0.012128675356507301,0.04737114906311035,0.010362863540649414,1662.0,0.19908550381660461,125.31999969482422,-1.7609541416168213,-0.024699972942471504,-0.17606274783611298,-2.13934063911438,-0.9101284146308899,-0.7701690793037415,1.8429298400878906,-0.01552656665444374
567,,,,,,,,,,,-5.761764049530029,3.9018443203531206e-05,-0.04474851116538048,0.007025277707725763,0.047456979751586914,0.010414838790893555,1658.0,0.19913360476493835,125.5,-1.7514609098434448,-0.023612678050994873,-0.1519835740327835,-0.9994999766349792,-0.5147489905357361,-0.6512131094932556,1.9187688827514648,-0.00950766634196043
568,,,,,,,,,,,-5.754931926727295,2.60122942563612e-05,-0.04580836743116379,0.024456096813082695,0.04427385330200195,0.010603904724121094,1749.0,0.19916534423828125,125.5,-1.7514609098434448,-0.02376268245279789,-0.17111952602863312,-1.5410867929458618,-0.717043936252594,-0.8008340001106262,1.8794502019882202,-0.011707331985235214
569,-0.010382548905909061,-0.07711857557296753,-0.5742127299308777,-0.29441502690315247,-0.32979637384414673,0.832324743270874,-0.004760842304676771,1.0,0.0,0.0,-5.75511360168457,5.852766480529681e-05,-0.039969637989997864,0.010873508639633656,0.04895901679992676,0.010547876358032227,1613.0,0.19912590086460114,125.63999938964844,-1.7432674169540405,-0.024872953072190285,-0.15685074031352997,-0.7585115432739258,-0.5602802038192749,-0.6981512904167175,1.9209955930709839,-0.004911034367978573
570,,,,,,,,,,,-5.757079124450684,3.9018443203531206e-05,-0.03971454128623009,0.010831322520971298,0.047796010971069336,0.010816097259521484,1637.0,0.19915030896663666,125.76000213623047,-1.7326595783233643,-0.025355784222483635,-0.16480429470539093,-1.417617917060852,-0.6952925324440002,-0.7204751372337341,1.8963619470596313,-0.009138314984738827
571,,,,,,,,,,,-5.759825706481934,3.9018443203531206e-05,-0.0408138632774353,0.012500547803938389,0.04237699508666992,0.010715007781982422,1808.0,0.19905880093574524,125.76000213623047,-1.7326595783233643,-0.024268195033073425,-0.173084557056427,-1.5627745389938354,-0.8885064125061035,-0.817980945110321,1.8609275817871094,-0.011444124393165112
572,,,,,,,,,,,-5.776528358459473,3.9018443203531206e-05,-0.043044619262218475,0.024107247591018677,0.04710888862609863,0.011046171188354492,1650.0,0.19895514845848083,126.05999755859375,-1.7222824096679688,-0.02399691380560398,-0.16627217829227448,-2.073617696762085,-0.7006178498268127,-0.6913502812385559,1.8722587823867798,-0.013735047541558743
573,,,,,,,,,,,-5.785107135772705,2.60122942563612e-05,-0.045088402926921844,0.011145195923745632,0.04461503028869629,0.010509014129638672,1741.0,0.1989518702030182,126.05999755859375,-1.7222824096679688,-0.024090349674224854,-0.09546885639429092,-0.5165676474571228,-0.5006766319274902,-0.7353165745735168,1.928087830543518,-0.003681719535961747
574,,,,,,,,,,,-5.781318187713623,3.9018443203531206e-05,-0.034611161798238754,0.013452542945742607,0.046427011489868164,0.010616064071655273,1682.0,0.19901104271411896,126.16000366210938,-1.7182332277297974,-0.02501373551785946,-0.15709947049617767,-1.3969899415969849,-0.5250101685523987,-0.7227764129638672,1.9062951803207397,-0.010550051927566528
575,,,,,,,,,,,-5.774572372436523,3.9018443203531206e-05,-0.03972463309764862,0.016134317964315414,0.04335594177246094,0.010557174682617188,1780.0,0.19899074733257294,126.16000366210938,-1.7182332277297974,-0.024287128821015358,-0.19842489063739777,-1.811391830444336,-0.7057363986968994,-0.7984264492988586,1.8808517456054688,-0.008367412723600864
