iteration,Episode_Reward/action_rate,Episode_Reward/failure,Episode_Reward/lane,Episode_Reward/loaded_slip,Episode_Reward/upright,Episode_Reward/velocity,Episode_Termination/fallen,Episode_Termination/invalid_contact,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate,reward/failure,reward/lane,reward/loaded_slip,reward/upright,reward/velocity
10,,,,,,,,,,-72.18507385253906,9.999999747378752e-06,-0.037435270845890045,0.16131892800331116,8.243886947631836,0.016067981719970703,23.0,0.02008185349404812,228.0,10.316702842712402,-0.00023795902961865067,0.0,0.6805643439292908,-0.0032865169923752546,0.9998089671134949,0.9809183478355408
11,,,,,,,,,,-72.18489074707031,9.999999747378752e-06,-0.0371248833835125,0.15675729513168335,7.859955787658691,0.015069007873535156,24.0,0.020089561119675636,243.3333282470703,10.777265548706055,-0.00023535177751909941,0.0,0.8112427592277527,-0.003281046636402607,0.9998591542243958,0.8471435904502869
12,,,,,,,,,,-72.18270111083984,1.4999999621068127e-05,-0.026724180206656456,0.1635700911283493,7.53856897354126,0.014904022216796875,25.0,0.020081933587789536,243.3333282470703,10.777265548706055,-0.00022516689205076545,0.0,0.8731879591941833,-0.06261999160051346,0.9997959136962891,0.7763946652412415
13,,,,,,,,,,-72.1937255859375,9.999999747378752e-06,-0.0372149795293808,0.1447697877883911,7.137556076049805,0.015890836715698242,26.0,0.020082596689462662,254.0,11.49040699005127,-0.00023676571436226368,0.0,0.8694359660148621,-0.06602728366851807,0.9996451735496521,0.6729710102081299
14,,,,,,,,,,-72.20025634765625,2.2500000341096893e-05,-0.032618992030620575,0.10329212248325348,6.7931108474731445,0.014608144760131836,28.0,0.020070232450962067,254.0,11.49040699005127,-0.00023648125352337956,0.0,0.8424267768859863,-0.201445534825325,0.9996263384819031,0.5849307179450989
15,,,,,,,,,,-72.22470092773438,9.999999747378752e-06,-0.05074390023946762,0.07941611111164093,6.553619384765625,0.014713048934936523,29.0,0.020055321976542473,268.875,11.917261123657227,-0.00023416535987053066,0.0,0.8448461890220642,-0.2447693794965744,0.9995852112770081,0.6255518198013306
16,,,,,,,,,,-72.2427978515625,1.4999999621068127e-05,-0.039467763155698776,0.11560474336147308,6.39227294921875,0.015150070190429688,29.0,0.020050618797540665,268.875,11.917261123657227,-0.00022915570298209786,0.0,0.7916582226753235,-0.283214807510376,0.9995574951171875,0.6973430514335632
17,,,,,,,,,,-72.24826049804688,9.999999747378752e-06,-0.04264211282134056,0.07558054476976395,6.640351295471191,0.01703190803527832,28.0,0.020050475373864174,268.875,11.917261123657227,-0.00021730968728661537,0.0,0.6153367161750793,-0.32721778750419617,0.9995147585868835,0.6616503596305847
18,,,,,,,,,,-72.23892211914062,1.4999999621068127e-05,-0.040490102022886276,0.04057202488183975,6.261198043823242,0.015345096588134766,30.0,0.020064691081643105,268.875,11.917261123657227,-0.0002338316844543442,0.0,0.4482811391353607,-0.31181609630584717,0.9995563626289368,0.5188069939613342
19,,,,,,,,,,-72.2159423828125,9.999999747378752e-06,-0.040822919458150864,0.03172890096902847,6.534780979156494,0.016682863235473633,29.0,0.020079972222447395,268.875,11.917261123657227,-0.00023599965788889676,0.0,0.30063357949256897,-0.2766134440898895,0.9995515942573547,0.5439619421958923
20,,,,,,,,,,-72.19631958007812,1.4999999621068127e-05,-0.038222454488277435,0.038452424108982086,6.774008750915527,0.0150909423828125,28.0,0.020101064816117287,268.875,11.917261123657227,-0.00023577398678753525,0.0,0.19482116401195526,-0.15251219272613525,0.9994161128997803,0.5939950346946716
21,,,,,,,,,,-72.14983367919922,9.999999747378752e-06,-0.03199084848165512,0.033572688698768616,7.221776962280273,0.01473689079284668,26.0,0.02014053799211979,268.875,11.917261123657227,-0.00022315412934403867,0.0,0.13135473430156708,-0.15254200994968414,0.9995139241218567,0.6967434287071228
22,,,,,,,,,,-72.1113510131836,9.999999747378752e-06,-0.03444770723581314,0.03328056260943413,7.535144805908203,0.014537334442138672,25.0,0.02015708200633526,268.875,11.917261123657227,-0.00023846882686484605,0.0,0.07747173309326172,-0.08372978121042252,0.999630868434906,0.8167348504066467
23,,,,,,,,,,-72.08651733398438,1.4999999621068127e-05,-0.02560287155210972,0.02717621624469757,7.655177116394043,0.015408039093017578,25.0,0.02018110454082489,268.875,11.917261123657227,-0.00022932443243917078,0.0,0.031859610229730606,-0.07733934372663498,0.9996951222419739,0.8666285872459412
24,,,,,,,,,,-72.04769897460938,9.999999747378752e-06,-0.03660022094845772,0.024051208049058914,7.835342884063721,0.014987945556640625,24.0,0.020212644711136818,268.875,11.917261123657227,-0.00023603772569913417,0.0,0.006305543705821037,-0.020058805122971535,0.9997656345367432,0.9232141375541687
25,,,,,,,,,,-72.00286865234375,1.4999999621068127e-05,-0.02838098257780075,0.04956032335758209,7.846442222595215,0.014700889587402344,24.0,0.020248621702194214,295.1000061035156,12.795205116271973,-0.00023201311705633998,0.0,0.16379477083683014,-0.028723599389195442,0.9997699856758118,0.8954752087593079
26,,,,,,,,,,-71.96712493896484,1.4999999621068127e-05,-0.04275309294462204,0.04958783835172653,8.026618003845215,0.014813899993896484,23.0,0.02026142179965973,304.6363525390625,13.11451244354248,-0.0002330854767933488,0.0,0.2621205151081085,-0.0033555394038558006,0.9997647404670715,0.962762176990509
27,-0.00023117112868931144,0.0,0.43886038661003113,-0.13778069615364075,0.9996484518051147,0.739305317401886,0.0,0.0,1.0,-71.95951080322266,9.999999747378752e-06,-0.03507652506232262,0.07974764704704285,8.116397857666016,0.02205491065979004,23.0,0.02026018314063549,319.30767822265625,13.607419967651367,-0.00022927764803171158,0.0,0.5062175989151001,-0.00354078714735806,0.9998159408569336,0.9500067830085754
28,,,,,,,,,,-71.97775268554688,1.4999999621068127e-05,-0.03739887475967407,0.09704624116420746,7.7549052238464355,0.014988899230957031,24.0,0.020235614851117134,325.0714416503906,13.802347183227539,-0.00023407126718666404,0.0,0.7177316546440125,-0.01995904929935932,0.9998502135276794,0.8233559727668762
29,,,,,,,,,,-72.01252746582031,1.4999999621068127e-05,-0.03469279035925865,0.04617142677307129,7.532892227172852,0.014906883239746094,25.0,0.020217331126332283,330.0666809082031,13.969013214111328,-0.0002459236711729318,0.0,0.757026195526123,-0.06629464775323868,0.9997167587280273,0.7169358730316162
30,,,,,,,,,,-72.0506362915039,1.4999999621068127e-05,-0.03118247538805008,0.049778375774621964,7.043688774108887,0.015373945236206055,27.0,0.020186610519886017,330.0666809082031,13.969013214111328,-0.000241839254158549,0.0,0.8674571514129639,-0.10919717699289322,0.999727725982666,0.6438007950782776
31,,,,,,,,,,-72.07748413085938,1.4999999621068127e-05,-0.04275985807180405,0.05274508148431778,6.658036231994629,0.015220880508422852,28.0,0.02017487771809101,330.0666809082031,13.969013214111328,-0.0002392024762229994,0.0,0.833916962146759,-0.19438445568084717,0.9994972348213196,0.6176056861877441
32,,,,,,,,,,-72.09805297851562,1.4999999621068127e-05,-0.04254494234919548,0.04590597003698349,6.563043117523193,0.01502680778503418,29.0,0.020157024264335632,334.4375,14.109451293945312,-0.00023086245346348733,0.0,0.8421476483345032,-0.2792176306247711,0.9995365142822266,0.6262430548667908
33,,,,,,,,,,-72.12316131591797,2.2500000341096893e-05,-0.04135680943727493,0.038170021027326584,6.337197303771973,0.014675140380859375,30.0,0.020139683037996292,334.4375,14.109451293945312,-0.00023124033759813756,0.0,0.7344858050346375,-0.361305832862854,0.9996477961540222,0.6769509315490723
34,,,,,,,,,,-72.16820526123047,9.999999747378752e-06,-0.05362449213862419,0.022308947518467903,6.3134965896606445,0.014633417129516602,30.0,0.02010149322450161,334.4375,14.109451293945312,-0.00023330624389927834,0.0,0.5517973303794861,-0.2525264620780945,0.9995414614677429,0.64023357629776
35,,,,,,,,,,-72.2039794921875,1.4999999621068127e-05,-0.03680852800607681,0.025786731392145157,6.263633728027344,0.014683008193969727,30.0,0.020099284127354622,334.4375,14.109451293945312,-0.00023125707230065018,0.0,0.3832576274871826,-0.3158923089504242,0.9995101094245911,0.5165145993232727
36,,,,,,,,,,-72.18011474609375,1.4999999621068127e-05,-0.0441233329474926,0.01881808042526245,6.845093727111816,0.020821809768676758,27.0,0.020148558542132378,334.4375,14.109451293945312,-0.00024042127188295126,0.0,0.2664811611175537,-0.23915372788906097,0.9994850158691406,0.5466535091400146
37,,,,,,,,,,-72.09821319580078,1.4999999621068127e-05,-0.04021541774272919,0.015695376321673393,6.933563232421875,0.01485300064086914,27.0,0.02020791545510292,334.4375,14.109451293945312,-0.00022796785924583673,0.0,0.1779646873474121,-0.16083312034606934,0.9995068907737732,0.6036028265953064
38,,,,,,,,,,-72.03292846679688,9.999999747378752e-06,-0.031520478427410126,0.008716610260307789,7.277961730957031,0.014923095703125,26.0,0.0202392116189003,334.4375,14.109451293945312,-0.00023443625832442194,0.0,0.11906123906373978,-0.10328751802444458,0.9994909167289734,0.7510536313056946
39,,,,,,,,,,-71.9923324584961,9.999999747378752e-06,-0.029215583577752113,0.007138778921216726,7.626211166381836,0.014822006225585938,25.0,0.020263269543647766,334.4375,14.109451293945312,-0.00023004674585536122,0.0,0.06538864970207214,-0.08802435547113419,0.9996251463890076,0.8560910224914551
40,,,,,,,,,,-71.9671630859375,1.4999999621068127e-05,-0.026748882606625557,0.003962317481637001,7.71941614151001,0.014827966690063477,24.0,0.020277604460716248,334.4375,14.109451293945312,-0.0002292157878400758,0.0,0.02528337389230728,-0.05319703742861748,0.999700129032135,0.8764612078666687
41,,,,,,,,,,-71.94725036621094,9.999999747378752e-06,-0.026996970176696777,0.023102786391973495,7.808121204376221,0.01472783088684082,24.0,0.02028963528573513,338.29412841796875,14.240585327148438,-0.00023437316121999174,0.0,0.02660476602613926,-0.04099828377366066,0.9997736811637878,0.9098812937736511
42,,,,,,,,,,-71.9292984008789,2.2500000341096893e-05,-0.035733919590711594,0.03931805491447449,7.934671401977539,0.01505589485168457,24.0,0.020306017249822617,341.72222900390625,14.35451602935791,-0.000240007255342789,0.0,0.22580139338970184,-0.010556154884397984,0.9997683167457581,0.9071170687675476
43,,,,,,,,,,-71.91969299316406,9.999999747378752e-06,-0.020071906968951225,0.04001568630337715,8.05591106414795,0.014813899993896484,23.0,0.020292822271585464,347.54998779296875,14.536635398864746,-0.0002425212151138112,0.0,0.3399476110935211,-0.003510106122121215,0.9997898936271667,0.9818269610404968
44,,,,,,,,,,-71.96317291259766,2.2500000341096893e-05,-0.026618799194693565,0.0382373183965683,8.073906898498535,0.018065929412841797,23.0,0.02024046517908573,352.31817626953125,14.70561408996582,-0.000232219448662363,0.0,0.5635430812835693,-0.001727643539197743,0.999835729598999,0.8964523673057556
45,,,,,,,,,,-72.03424835205078,9.999999747378752e-06,-0.045184023678302765,0.03929444029927254,7.631565093994141,0.014765024185180664,25.0,0.02020598016679287,352.31817626953125,14.70561408996582,-0.00023296423023566604,0.0,0.7482762932777405,-0.03495343402028084,0.9998261332511902,0.8136867880821228
46,,,,,,,,,,-72.07260131835938,2.2500000341096893e-05,-0.03455252945423126,0.03788178041577339,7.32614803314209,0.014862775802612305,26.0,0.020191669464111328,354.39129638671875,14.77452564239502,-0.0002421333483653143,0.0,0.7966843247413635,-0.06389222294092178,0.9996643662452698,0.6785160899162292
47,,,,,,,,,,-72.09720611572266,9.999999747378752e-06,-0.03930215910077095,0.025900332257151604,6.866580963134766,0.014816045761108398,27.0,0.02017761580646038,354.39129638671875,14.77452564239502,-0.00024027866311371326,0.0,0.8557904362678528,-0.1645747423171997,0.9997239112854004,0.5967649817466736
48,,,,,,,,,,-72.12613677978516,2.2500000341096893e-05,-0.03146195411682129,0.04762575030326843,6.551998138427734,0.014698028564453125,29.0,0.020145388320088387,356.2916564941406,14.838847160339355,-0.0002389878936810419,0.0,0.8222829699516296,-0.20378470420837402,0.9995459914207458,0.6445366740226746
49,,,,,,,,,,-72.16887664794922,1.4999999621068127e-05,-0.0463116280734539,0.029894549399614334,6.472462177276611,0.014776945114135742,29.0,0.020130440592765808,356.2916564941406,14.838847160339355,-0.00024032215878833085,0.0,0.8060252666473389,-0.2598849833011627,0.9994879364967346,0.6664308905601501
50,,,,,,,,,,-72.21599578857422,2.2500000341096893e-05,-0.03686559200286865,0.03001669980585575,6.405994415283203,0.014977693557739258,29.0,0.02006523683667183,356.2916564941406,14.838847160339355,-0.0002352646115468815,0.0,0.6608777642250061,-0.36984264850616455,0.9995965361595154,0.6476818323135376
51,,,,,,,,,,-72.31717681884766,9.999999747378752e-06,-0.046647295355796814,0.02237033098936081,6.261382102966309,0.01491999626159668,30.0,0.02002287469804287,356.2916564941406,14.838847160339355,-0.00023535650689154863,0.0,0.495042085647583,-0.31385210156440735,0.99961256980896,0.5535628795623779
52,,,,,,,,,,-72.34634399414062,1.4999999621068127e-05,-0.04174758121371269,0.024223703891038895,6.468739032745361,0.01663994789123535,29.0,0.020028304308652878,356.2916564941406,14.838847160339355,-0.00024028132611420006,0.0,0.3234309256076813,-0.2310291975736618,0.9995126724243164,0.5612283945083618
53,,,,,,,,,,-72.34358978271484,1.4999999621068127e-05,-0.03424942493438721,0.021835938096046448,6.717525959014893,0.014883041381835938,28.0,0.020019136369228363,356.2916564941406,14.838847160339355,-0.0002351627335883677,0.0,0.22195766866207123,-0.20741653442382812,0.9994048476219177,0.5674274563789368
54,,,,,,,,,,-72.3777847290039,1.4999999621068127e-05,-0.034590255469083786,0.015322716906666756,7.067972183227539,0.014782190322875977,27.0,0.019998880103230476,356.2916564941406,14.838847160339355,-0.0002270678960485384,0.0,0.15716277062892914,-0.17122261226177216,0.9995104670524597,0.6407409310340881
55,,,,,,,,,,-72.39096069335938,9.999999747378752e-06,-0.03442264720797539,0.007876032963395119,7.430926322937012,0.015013694763183594,25.0,0.02000395394861698,356.2916564941406,14.838847160339355,-0.00022746436297893524,0.0,0.10235429555177689,-0.09587303549051285,0.9995498657226562,0.7966067790985107
56,,,,,,,,,,-72.35603332519531,9.999999747378752e-06,-0.027062823995947838,0.00463105458766222,7.650826930999756,0.014617919921875,25.0,0.02005193941295147,356.2916564941406,14.838847160339355,-0.00023603903537150472,0.0,0.046653974801301956,-0.054128605872392654,0.9996249675750732,0.8688597679138184
57,,,,,,,,,,-72.302001953125,1.4999999621068127e-05,-0.02269088476896286,0.004973163362592459,7.785648822784424,0.014847993850708008,24.0,0.020060675218701363,356.2916564941406,14.838847160339355,-0.0002336233592359349,0.0,0.010459964163601398,-0.06582532078027725,0.9997302889823914,0.9015600681304932
58,,,,,,,,,,-72.33121490478516,2.2500000341096893e-05,-0.03220539167523384,0.04431488364934921,7.772556781768799,0.014748334884643555,24.0,0.02000056393444538,359.6538391113281,14.945870399475098,-0.00024294601462315768,0.0,0.08067485690116882,-0.02352193184196949,0.9997718930244446,0.9023008346557617
59,,,,,,,,,,-72.420166015625,9.999999747378752e-06,-0.03310107812285423,0.014087778516113758,8.006461143493652,0.014722824096679688,23.0,0.019960468634963036,359.6538391113281,14.945870399475098,-0.0002230320096714422,0.0,0.2513633072376251,-0.009680883027613163,0.9997507929801941,0.9301774501800537
60,,,,,,,,,,-72.46498107910156,1.4999999621068127e-05,-0.025468066334724426,0.04885932803153992,8.291692733764648,0.016743898391723633,23.0,0.019934169948101044,362.53570556640625,15.041824340820312,-0.0002321451174793765,0.0,0.4226709306240082,-0.0034727950114756823,0.9997969269752502,0.9809496998786926
61,,,,,,,,,,-72.47484588623047,2.2500000341096893e-05,-0.027562562376260757,0.05131680145859718,7.889182090759277,0.014990091323852539,24.0,0.01994667947292328,365.0333251953125,15.123855590820312,-0.00024020469572860748,0.0,0.6460062265396118,-0.0031078436877578497,0.9998517036437988,0.8471913933753967
62,,,,,,,,,,-72.46111297607422,1.4999999621068127e-05,-0.045966628938913345,0.016114942729473114,7.649889945983887,0.014754056930541992,25.0,0.01995091512799263,365.0333251953125,15.123855590820312,-0.00022249645553529263,0.0,0.7473775744438171,-0.05932667478919029,0.9997942447662354,0.776602566242218
63,,,,,,,,,,-72.46687316894531,2.2500000341096893e-05,-0.036032434552907944,0.03652153164148331,7.137575149536133,0.014632225036621094,26.0,0.019936800003051758,366.1612854003906,15.163188934326172,-0.0002313501900061965,0.0,0.8383011817932129,-0.06903929263353348,0.9996464252471924,0.6708526611328125
64,,,,,,,,,,-72.53347778320312,1.4999999621068127e-05,-0.049976248294115067,0.01899126172065735,6.782608985900879,0.014868021011352539,28.0,0.019853739067912102,366.1612854003906,15.163188934326172,-0.00022103008814156055,0.0,0.8460314869880676,-0.20673251152038574,0.9996190667152405,0.5830369591712952
65,,,,,,,,,,-72.6328353881836,2.2500000341096893e-05,-0.028642546385526657,0.032958731055259705,6.512473106384277,0.014687061309814453,29.0,0.019800007343292236,367.21875,15.197919845581055,-0.00023550860350951552,0.0,0.8451838493347168,-0.24318309128284454,0.999575138092041,0.6266688704490662
66,,,,,,,,,,-72.6999282836914,1.4999999621068127e-05,-0.0477854385972023,0.020580371841788292,6.396462440490723,0.014602184295654297,29.0,0.01977507956326008,367.21875,15.197919845581055,-0.0002303289365954697,0.0,0.7831713557243347,-0.2809395492076874,0.999558687210083,0.6959059238433838
67,,,,,,,,,,-72.73883056640625,1.4999999621068127e-05,-0.04567892476916313,0.022085685282945633,6.350735664367676,0.014667987823486328,30.0,0.01974855549633503,367.21875,15.197919845581055,-0.00021878984989598393,0.0,0.6043663620948792,-0.3226819932460785,0.9995317459106445,0.6508102416992188
68,,,,,,,,,,-72.78619384765625,1.4999999621068127e-05,-0.03960089012980461,0.01846776157617569,6.249505996704102,0.014834165573120117,30.0,0.019724605605006218,367.21875,15.197919845581055,-0.00022293772781267762,0.0,0.442075252532959,-0.30439281463623047,0.9995635151863098,0.5142889618873596
69,,,,,,,,,,-72.80380249023438,1.4999999621068127e-05,-0.030074987560510635,0.023210762068629265,6.591299057006836,0.019855022430419922,29.0,0.019729508087038994,367.21875,15.197919845581055,-0.00022284632723312825,0.0,0.3028660714626312,-0.2668769359588623,0.999533474445343,0.5484704375267029
70,,,,,,,,,,-72.80243682861328,9.999999747378752e-06,-0.03778272867202759,0.0132979117333889,6.717798233032227,0.014914989471435547,28.0,0.0197196863591671,367.21875,15.197919845581055,-0.00024039950221776962,0.0,0.20247089862823486,-0.15283387899398804,0.9994046688079834,0.5926210284233093
71,,,,,,,,,,-72.83899688720703,1.4999999621068127e-05,-0.03923151642084122,0.009461122564971447,7.220566749572754,0.015579938888549805,26.0,0.019682684913277626,367.21875,15.197919845581055,-0.00023086396686267108,0.0,0.1406075805425644,-0.14655320346355438,0.9994744658470154,0.6943039894104004
72,,,,,,,,,,-72.87760925292969,9.999999747378752e-06,-0.03867358714342117,0.007602582685649395,7.650859832763672,0.015380859375,25.0,0.019673485308885574,367.21875,15.197919845581055,-0.0002385447296546772,0.0,0.08941902965307236,-0.08376870304346085,0.9995805621147156,0.822111189365387
73,,,,,,,,,,-72.88548278808594,9.999999747378752e-06,-0.03997303172945976,0.0056728883646428585,7.664618492126465,0.014903783798217773,25.0,0.019671468064188957,367.21875,15.197919845581055,-0.00023411703296005726,0.0,0.04548759385943413,-0.07537344098091125,0.9996680617332458,0.8683279156684875
74,,,,,,,,,,-72.8919448852539,9.999999747378752e-06,-0.03015560284256935,0.001647051190957427,7.7991790771484375,0.014767885208129883,24.0,0.01966536045074463,367.21875,15.197919845581055,-0.00023454835172742605,0.0,0.010811404325067997,-0.021192237734794617,0.9997512698173523,0.9256280064582825
75,,,,,,,,,,-72.8960952758789,2.2500000341096893e-05,-0.027506504207849503,0.03814439848065376,7.851920127868652,0.014889001846313477,24.0,0.019662491977214813,369.1470642089844,15.261467933654785,-0.0002270310214953497,0.0,0.16403695940971375,-0.029107816517353058,0.9997484683990479,0.8979323506355286
76,,,,,,,,,,-72.88247680664062,9.999999747378752e-06,-0.035108402371406555,0.008539984934031963,8.037912368774414,0.01479482650756836,23.0,0.01967199705541134,370.028564453125,15.291272163391113,-0.0002260033943457529,0.0,0.26212307810783386,-0.0031871299725025892,0.9997503161430359,0.9632630348205566
77,-0.0002294198638992384,0.0,0.4354517459869385,-0.1364365816116333,0.9996329545974731,0.7392761707305908,0.0,0.0,1.0,-72.87725830078125,2.2500000341096893e-05,-0.02681233361363411,0.03424273058772087,8.17326831817627,0.016894817352294922,23.0,0.019655641168355942,371.6486511230469,15.345882415771484,-0.0002190396044170484,0.0,0.5064384341239929,-0.003344375640153885,0.999808132648468,0.9489685893058777
78,,,,,,,,,,-72.92098999023438,1.4999999621068127e-05,-0.03410583361983299,0.03900369256734848,7.717007637023926,0.014707803726196289,24.0,0.019617125391960144,372.3947448730469,15.371896743774414,-0.00022106613323558122,0.0,0.7182221412658691,-0.021796347573399544,0.9998505711555481,0.8226158022880554
79,,,,,,,,,,-72.93270874023438,2.2500000341096893e-05,-0.029127825051546097,0.019041696563363075,7.455615043640137,0.014678716659545898,25.0,0.01963581144809723,373.1025695800781,15.397438049316406,-0.0002261674526380375,0.0,0.757702648639679,-0.06728356331586838,0.9997201561927795,0.7199286818504333
80,,,,,,,,,,-72.93119049072266,1.4999999621068127e-05,-0.04511191323399544,0.02442891336977482,7.044722557067871,0.014898300170898438,27.0,0.01961551234126091,373.1025695800781,15.397438049316406,-0.0002268049429403618,0.0,0.8670414090156555,-0.10912758111953735,0.9997212886810303,0.6441829800605774
81,,,,,,,,,,-72.97479248046875,1.4999999621068127e-05,-0.04071047529578209,0.014015854336321354,6.639336109161377,0.014734983444213867,28.0,0.019573695957660675,373.1025695800781,15.397438049316406,-0.00022500423074234277,0.0,0.8336421847343445,-0.19173799455165863,0.9995139241218567,0.6172916293144226
82,,,,,,,,,,-73.03804016113281,2.2500000341096893e-05,-0.03415684401988983,0.03610668331384659,6.556404113769531,0.014869928359985352,29.0,0.019529731944203377,373.7749938964844,15.423654556274414,-0.00021774612832814455,0.0,0.8443500399589539,-0.2756281793117523,0.9995415806770325,0.6233190298080444
83,,,,,,,,,,-73.07156372070312,9.999999747378752e-06,-0.048531096428632736,0.015135208144783974,6.331592082977295,0.014771223068237305,30.0,0.01953146606683731,373.7749938964844,15.423654556274414,-0.00023243570467457175,0.0,0.7455129623413086,-0.3501085937023163,0.9996554255485535,0.6733699440956116
84,,,,,,,,,,-73.05011749267578,2.2500000341096893e-05,-0.03575659543275833,0.010322860442101955,6.325011253356934,0.014589786529541016,30.0,0.01956707052886486,373.7749938964844,15.423654556274414,-0.00022501447529066354,0.0,0.567058801651001,-0.24967819452285767,0.9995452761650085,0.641948938369751
85,,,,,,,,,,-73.01277160644531,9.999999747378752e-06,-0.0441296361386776,0.017546521499753,6.399290084838867,0.024760007858276367,29.0,0.01956530287861824,373.7749938964844,15.423654556274414,-0.00022118742344900966,0.0,0.39227494597435,-0.3064366281032562,0.9994907379150391,0.5273680686950684
86,,,,,,,,,,-73.02323913574219,1.4999999621068127e-05,-0.03938194364309311,0.012244011275470257,6.599822044372559,0.014815330505371094,29.0,0.01956203766167164,373.7749938964844,15.423654556274414,-0.00022709135373588651,0.0,0.26942065358161926,-0.23389030992984772,0.9994602799415588,0.5534775853157043
87,,,,,,,,,,-73.02252197265625,9.999999747378752e-06,-0.03852054476737976,0.013358375988900661,6.83422327041626,0.014674901962280273,28.0,0.019565856084227562,373.7749938964844,15.423654556274414,-0.0002266872179461643,0.0,0.18522274494171143,-0.1610022336244583,0.9994562268257141,0.6071153283119202
88,,,,,,,,,,-73.0130386352539,9.999999747378752e-06,-0.036452360451221466,0.010585046373307705,7.3066911697387695,0.014842033386230469,26.0,0.019576091319322586,373.7749938964844,15.423654556274414,-0.0002239880705019459,0.0,0.1251285970211029,-0.09932851046323776,0.9994437098503113,0.7581399083137512
89,,,,,,,,,,-72.99829864501953,9.999999747378752e-06,-0.0337931364774704,0.0035229658242315054,7.641037940979004,0.014925003051757812,25.0,0.01958744041621685,373.7749938964844,15.423654556274414,-0.00022363361495081335,0.0,0.06873755156993866,-0.08463215827941895,0.9995988011360168,0.857869565486908
90,,,,,,,,,,-72.98271942138672,1.4999999621068127e-05,-0.02696986496448517,0.004349995404481888,7.753944396972656,0.018558979034423828,24.0,0.019606681540608406,373.7749938964844,15.423654556274414,-0.00022315129172056913,0.0,0.027417393401265144,-0.051277920603752136,0.9996647238731384,0.8781340718269348
