iteration,Episode_Reward/action_rate,Episode_Reward/failure,Episode_Reward/lane,Episode_Reward/loaded_slip,Episode_Reward/upright,Episode_Reward/velocity,Episode_Termination/fallen,Episode_Termination/invalid_contact,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate,reward/failure,reward/lane,reward/loaded_slip,reward/upright,reward/velocity
13,,,,,,,,,,-72.19229888916016,1.4999999621068127e-05,-0.03835732862353325,0.13576902449131012,7.163984775543213,0.014739274978637695,26.0,0.020082978531718254,254.0,10.606738090515137,-0.0002367299748584628,0.0,0.8593096733093262,-0.07339179515838623,0.9997138977050781,0.673869788646698
14,,,,,,,,,,-72.20175170898438,2.2500000341096893e-05,-0.037681255489587784,0.09453386813402176,6.839898109436035,0.0173797607421875,27.0,0.020066704601049423,254.0,10.606738090515137,-0.0002365253894822672,0.0,0.8668308854103088,-0.18017573654651642,0.9996972680091858,0.5949990749359131
15,,,,,,,,,,-72.23175811767578,9.999999747378752e-06,-0.05271056666970253,0.08143245428800583,6.614299774169922,0.014895200729370117,28.0,0.020051326602697372,268.875,11.219738960266113,-0.00023403290833812207,0.0,0.8988247513771057,-0.23246131837368011,0.999636709690094,0.6483726501464844
16,,,,,,,,,,-72.25013732910156,1.4999999621068127e-05,-0.042034801095724106,0.11686746031045914,6.505618095397949,0.015360116958618164,29.0,0.02004263550043106,268.875,11.219738960266113,-0.00022905196237843484,0.0,0.9037817120552063,-0.29007449746131897,0.9996240735054016,0.7205490469932556
17,,,,,,,,,,-72.26307678222656,9.999999747378752e-06,-0.03988533094525337,0.08680549263954163,6.711353302001953,0.016922950744628906,28.0,0.020038845017552376,268.875,11.219738960266113,-0.00021710571309085935,0.0,0.7837991118431091,-0.3120695650577545,0.99961256980896,0.7046270966529846
18,,,,,,,,,,-72.25092315673828,1.4999999621068127e-05,-0.04618469625711441,0.050364237278699875,6.320126056671143,0.015093803405761719,30.0,0.020061666145920753,268.875,11.219738960266113,-0.00023346881789620966,0.0,0.654439389705658,-0.28689906001091003,0.9996115565299988,0.5704036355018616
19,,,,,,,,,,-72.21598815917969,1.4999999621068127e-05,-0.03991442173719406,0.042329754680395126,6.705907821655273,0.01668095588684082,28.0,0.020084286108613014,268.875,11.219738960266113,-0.0002361157676205039,0.0,0.513594925403595,-0.27132245898246765,0.9995743632316589,0.5795835852622986
20,,,,,,,,,,-72.18421173095703,1.4999999621068127e-05,-0.043089304119348526,0.04392477497458458,6.802615165710449,0.015103816986083984,28.0,0.020111938938498497,268.875,11.219738960266113,-0.00023590137425344437,0.0,0.3696254789829254,-0.16762983798980713,0.9994732737541199,0.6107801795005798
21,,,,,,,,,,-72.14019775390625,9.999999747378752e-06,-0.03552762418985367,0.04134419560432434,7.2626447677612305,0.01481008529663086,26.0,0.020143015310168266,268.875,11.219738960266113,-0.00022355250257533044,0.0,0.2914545238018036,-0.13663408160209656,0.9995847344398499,0.7148908972740173
22,,,,,,,,,,-72.10861206054688,9.999999747378752e-06,-0.03668148070573807,0.038726139813661575,7.630536079406738,0.014572620391845703,25.0,0.020159892737865448,268.875,11.219738960266113,-0.00023852940648794174,0.0,0.23576824367046356,-0.07431261986494064,0.9996628761291504,0.8285017013549805
23,,,,,,,,,,-72.08114624023438,1.4999999621068127e-05,-0.025480372831225395,0.03214239701628685,7.713405609130859,0.015299081802368164,24.0,0.020186375826597214,268.875,11.219738960266113,-0.0002293842117069289,0.0,0.18995316326618195,-0.08184903115034103,0.9997200965881348,0.8782296180725098
24,,,,,,,,,,-72.0378189086914,9.999999747378752e-06,-0.036881957203149796,0.027944540604948997,7.893064975738525,0.014663934707641602,24.0,0.02022053673863411,268.875,11.219738960266113,-0.00023612419317942113,0.0,0.14852763712406158,-0.028329432010650635,0.9998090863227844,0.9283409714698792
25,,,,,,,,,,-71.99303436279297,1.4999999621068127e-05,-0.026804162189364433,0.048732690513134,7.915404319763184,0.014909982681274414,24.0,0.02025221660733223,295.1000061035156,12.474020004272461,-0.000232329432037659,0.0,0.26675692200660706,-0.023309579119086266,0.9998160004615784,0.8954989910125732
26,,,,,,,,,,-71.9677734375,1.4999999621068127e-05,-0.04128584638237953,0.0478743277490139,8.093113899230957,0.014928102493286133,23.0,0.02025422267615795,304.6363525390625,12.922052383422852,-0.00023300295288208872,0.0,0.3449138104915619,-0.0019561832305043936,0.9998063445091248,0.9612820148468018
27,-0.0002311564312549308,0.0,0.561395525932312,-0.13264992833137512,0.9996992349624634,0.754784345626831,0.0,0.0,1.0,-71.97622680664062,9.999999747378752e-06,-0.03703223541378975,0.07361483573913574,8.305335998535156,0.016907930374145508,23.0,0.02024390548467636,319.30767822265625,13.620811462402344,-0.00022920197807252407,0.0,0.5456700325012207,-0.003523739753291011,0.9998466372489929,0.9497222900390625
28,,,,,,,,,,-72.00262451171875,1.4999999621068127e-05,-0.03825497627258301,0.08707878738641739,7.771450996398926,0.014728307723999023,24.0,0.020217034965753555,325.0714416503906,13.861163139343262,-0.00023382240033242851,0.0,0.7430564761161804,-0.020983869209885597,0.9998708367347717,0.8232515454292297
29,,,,,,,,,,-72.0455322265625,1.4999999621068127e-05,-0.03345629945397377,0.03879247605800629,7.686504364013672,0.01470184326171875,24.0,0.020190127193927765,330.0666809082031,14.09483528137207,-0.0002455461071804166,0.0,0.7806522250175476,-0.06487215310335159,0.9997689127922058,0.7203607559204102
30,,,,,,,,,,-72.10041809082031,2.2500000341096893e-05,-0.03191365674138069,0.04592893645167351,7.117954254150391,0.015281915664672852,26.0,0.02014339715242386,330.0666809082031,14.09483528137207,-0.0002411808236502111,0.0,0.8791499137878418,-0.10362749546766281,0.9997671246528625,0.643977701663971
31,,,,,,,,,,-72.14860534667969,1.4999999621068127e-05,-0.046952102333307266,0.04041628539562225,6.729475021362305,0.01499319076538086,28.0,0.020121661946177483,330.0666809082031,14.09483528137207,-0.00023834710009396076,0.0,0.8645045161247253,-0.19693513214588165,0.9995982050895691,0.6280238628387451
32,,,,,,,,,,-72.17552185058594,1.4999999621068127e-05,-0.044202160090208054,0.04107076674699783,6.61417293548584,0.014791011810302734,28.0,0.02010422945022583,334.4375,14.282197952270508,-0.0002298296894878149,0.0,0.9167758822441101,-0.2470344454050064,0.9996290802955627,0.6510660648345947
33,,,,,,,,,,-72.19559478759766,1.4999999621068127e-05,-0.04256535694003105,0.032138653099536896,6.388322830200195,0.014709949493408203,29.0,0.020094608888030052,334.4375,14.282197952270508,-0.00023028739087749273,0.0,0.8698725700378418,-0.3068191707134247,0.9996612668037415,0.7193743586540222
34,,,,,,,,,,-72.22721099853516,1.4999999621068127e-05,-0.051165658980607986,0.020712722092866898,6.426790714263916,0.014823198318481445,29.0,0.0200546532869339,334.4375,14.282197952270508,-0.00023236249398905784,0.0,0.7353882193565369,-0.3122997581958771,0.9995968341827393,0.6732370853424072
35,,,,,,,,,,-72.29105377197266,1.4999999621068127e-05,-0.04421871900558472,0.024482805281877518,6.568450927734375,0.01822805404663086,29.0,0.020018266513943672,334.4375,14.282197952270508,-0.00023031541786622256,0.0,0.5751779079437256,-0.2915594279766083,0.999579668045044,0.5616793036460876
36,,,,,,,,,,-72.31532287597656,1.4999999621068127e-05,-0.03833064064383507,0.01709522120654583,6.694706916809082,0.014758110046386719,28.0,0.020038291811943054,334.4375,14.282197952270508,-0.00023899156076367944,0.0,0.4464586079120636,-0.2241579294204712,0.9995468258857727,0.5823987126350403
37,,,,,,,,,,-72.28195190429688,1.4999999621068127e-05,-0.042226117104291916,0.013360027223825455,6.915287971496582,0.014853239059448242,27.0,0.020060410723090172,334.4375,14.282197952270508,-0.0002252296544611454,0.0,0.3405977487564087,-0.1556420773267746,0.9995381236076355,0.618751585483551
38,,,,,,,,,,-72.25113677978516,1.4999999621068127e-05,-0.030813327059149742,0.007144396658986807,7.354948043823242,0.014638185501098633,26.0,0.020084841176867485,334.4375,14.282197952270508,-0.00023096230870578438,0.0,0.2553764581680298,-0.11130557209253311,0.9995526671409607,0.7609372735023499
39,,,,,,,,,,-72.21804809570312,9.999999747378752e-06,-0.03831721842288971,0.00642240047454834,7.679714202880859,0.014796972274780273,24.0,0.020101170986890793,334.4375,14.282197952270508,-0.00022595417976845056,0.0,0.20109669864177704,-0.08166417479515076,0.9996911883354187,0.8621204495429993
40,,,,,,,,,,-72.20429229736328,9.999999747378752e-06,-0.034589074552059174,0.003255519550293684,7.785774230957031,0.014829635620117188,24.0,0.020113153383135796,334.4375,14.282197952270508,-0.00022559473291039467,0.0,0.16519449651241302,-0.04172347113490105,0.9997401833534241,0.8930335640907288
41,,,,,,,,,,-72.18560028076172,2.2500000341096893e-05,-0.021796397864818573,0.018851909786462784,7.9181108474731445,0.01534414291381836,24.0,0.020131368190050125,338.29412841796875,14.463263511657715,-0.0002309021510882303,0.0,0.1518816500902176,-0.03912273049354553,0.999809741973877,0.9123756289482117
42,,,,,,,,,,-72.13997650146484,9.999999747378752e-06,-0.039272814989089966,0.03303823992609978,7.949830055236816,0.014716863632202148,24.0,0.020169751718640327,341.72222900390625,14.626167297363281,-0.00023647642228752375,0.0,0.311997652053833,-0.011512037366628647,0.9998058676719666,0.9074366688728333
43,,,,,,,,,,-72.1148452758789,1.4999999621068127e-05,-0.02239750139415264,0.03633279725909233,8.340594291687012,0.022362947463989258,22.0,0.02016315422952175,347.54998779296875,14.871528625488281,-0.0002396083000348881,0.0,0.4102494716644287,-0.0034943546634167433,0.9998335242271423,0.9792523384094238
44,,,,,,,,,,-72.15204620361328,1.4999999621068127e-05,-0.028393840417265892,0.033112555742263794,8.035717010498047,0.014631271362304688,23.0,0.02012203447520733,352.31817626953125,15.10063648223877,-0.00022950432321522385,0.0,0.6137948036193848,-0.0017179601127281785,0.9998624920845032,0.8957093358039856
45,,,,,,,,,,-72.20384979248047,1.4999999621068127e-05,-0.043966248631477356,0.03455707058310509,7.696933269500732,0.014836788177490234,24.0,0.020089805126190186,352.31817626953125,15.10063648223877,-0.0002301824715686962,0.0,0.7782821655273438,-0.03707277029752731,0.9998445510864258,0.8143794536590576
46,,,,,,,,,,-72.24574279785156,1.4999999621068127e-05,-0.04191562905907631,0.031318847090005875,7.379640579223633,0.01476287841796875,25.0,0.020079560577869415,354.39129638671875,15.19619083404541,-0.0002395385381532833,0.0,0.8218922019004822,-0.06420811265707016,0.9997360110282898,0.6802216172218323
47,,,,,,,,,,-72.25944519042969,1.4999999621068127e-05,-0.03963039070367813,0.022991003468632698,6.9279561042785645,0.015121936798095703,27.0,0.020069453865289688,354.39129638671875,15.19619083404541,-0.00023779203183948994,0.0,0.8808632493019104,-0.14017675817012787,0.9997531771659851,0.6028932332992554
48,,,,,,,,,,-72.29950714111328,2.2500000341096893e-05,-0.03513582423329353,0.037390049546957016,6.683101177215576,0.014928817749023438,28.0,0.020017465576529503,356.2916564941406,15.29162883758545,-0.00023631805379409343,0.0,0.8722836971282959,-0.21351660788059235,0.9996153712272644,0.6518619656562805
49,,,,,,,,,,-72.36608123779297,1.4999999621068127e-05,-0.048668693751096725,0.022150255739688873,6.532592296600342,0.014763832092285156,29.0,0.019993914291262627,356.2916564941406,15.29162883758545,-0.00023724984202999622,0.0,0.8984106183052063,-0.26116833090782166,0.9995864033699036,0.6828967928886414
50,,,,,,,,,,-72.40383911132812,2.2500000341096893e-05,-0.04147550091147423,0.018359286710619926,6.463204383850098,0.014756917953491211,29.0,0.019957106560468674,356.2916564941406,15.29162883758545,-0.0002313143777428195,0.0,0.7958259582519531,-0.3354489803314209,0.9996417164802551,0.7000604271888733
51,,,,,,,,,,-72.44952392578125,1.4999999621068127e-05,-0.04588896781206131,0.018379472196102142,6.3391923904418945,0.014714241027832031,30.0,0.019953256472945213,356.2916564941406,15.29162883758545,-0.0002327476831851527,0.0,0.6657016277313232,-0.27747607231140137,0.9996263980865479,0.5968661308288574
52,,,,,,,,,,-72.42402648925781,1.4999999621068127e-05,-0.046261806041002274,0.015352862887084484,6.584599494934082,0.016900062561035156,29.0,0.019994281232357025,356.2916564941406,15.29162883758545,-0.0002387125714449212,0.0,0.49652159214019775,-0.2856336534023285,0.9995620250701904,0.5931061506271362
53,,,,,,,,,,-72.37432861328125,1.4999999621068127e-05,-0.03828802704811096,0.01586570404469967,6.808884620666504,0.015059947967529297,28.0,0.020001700147986412,356.2916564941406,15.29162883758545,-0.0002345246757613495,0.0,0.3585628271102905,-0.19588087499141693,0.9995015263557434,0.5930492281913757
54,,,,,,,,,,-72.40591430664062,1.4999999621068127e-05,-0.034959204494953156,0.011310786008834839,7.08879280090332,0.014966011047363281,27.0,0.01996060088276863,356.2916564941406,15.29162883758545,-0.00022667775920126587,0.0,0.2793101370334625,-0.1418735533952713,0.9995677471160889,0.6561220288276672
55,,,,,,,,,,-72.4502182006836,9.999999747378752e-06,-0.035793814808130264,0.004768486600369215,7.512660980224609,0.014982938766479492,25.0,0.019947785884141922,356.2916564941406,15.29162883758545,-0.00022588133288081735,0.0,0.21253462135791779,-0.10239551216363907,0.9995903968811035,0.8070833086967468
56,,,,,,,,,,-72.43834686279297,9.999999747378752e-06,-0.029960360378026962,0.0038125882856547832,7.725146293640137,0.014800786972045898,24.0,0.019980870187282562,356.2916564941406,15.29162883758545,-0.00023465945560019463,0.0,0.157724991440773,-0.056212861090898514,0.9996808171272278,0.8748611807823181
57,,,,,,,,,,-72.40348815917969,1.4999999621068127e-05,-0.022694138810038567,0.003374469932168722,7.853508949279785,0.01468515396118164,24.0,0.019979622215032578,356.2916564941406,15.29162883758545,-0.00023117328237276524,0.0,0.11482151597738266,-0.06314193457365036,0.9997832775115967,0.9104825854301453
58,,,,,,,,,,-72.43989562988281,2.2500000341096893e-05,-0.03268791735172272,0.03752633556723595,7.87237548828125,0.014777183532714844,24.0,0.019918492063879967,359.6538391113281,15.431258201599121,-0.00024084089091047645,0.0,0.16169235110282898,-0.014636063016951084,0.999815046787262,0.9059076309204102
59,,,,,,,,,,-72.54861450195312,9.999999747378752e-06,-0.03393712639808655,0.011751159094274044,8.086736679077148,0.014757871627807617,23.0,0.019859330728650093,359.6538391113281,15.431258201599121,-0.00022103097580838948,0.0,0.3115443289279938,-0.010891960002481937,0.9997906684875488,0.929172694683075
60,,,,,,,,,,-72.60795593261719,1.4999999621068127e-05,-0.026788705959916115,0.039818014949560165,8.408419609069824,0.016756057739257812,22.0,0.019831551238894463,362.53570556640625,15.546235084533691,-0.00022953118605073541,0.0,0.46677863597869873,-0.0034583110827952623,0.9998359680175781,0.9799097180366516
61,,,,,,,,,,-72.62472534179688,2.2500000341096893e-05,-0.02813505195081234,0.0432591512799263,7.93795108795166,0.015006065368652344,24.0,0.019835971295833588,365.0333251953125,15.64869213104248,-0.00023765962396282703,0.0,0.6754061579704285,-0.00309892650693655,0.9998738169670105,0.8462603092193604
62,,,,,,,,,,-72.6186752319336,1.4999999621068127e-05,-0.04521744325757027,0.013169588521122932,7.610401153564453,0.014869928359985352,25.0,0.01983439177274704,365.0333251953125,15.64869213104248,-0.00022007798543199897,0.0,0.771221399307251,-0.059282492846250534,0.9998217225074768,0.778570830821991
63,,,,,,,,,,-72.62812805175781,2.2500000341096893e-05,-0.035818204283714294,0.028194883838295937,7.211338043212891,0.014678955078125,26.0,0.019818183034658432,366.1612854003906,15.70065689086914,-0.00022871904366184026,0.0,0.85296231508255,-0.07542424649000168,0.9997186660766602,0.6729539036750793
64,,,,,,,,,,-72.6956558227539,1.4999999621068127e-05,-0.0461164191365242,0.01649303361773491,6.8596038818359375,0.01489710807800293,27.0,0.019739726558327675,366.1612854003906,15.70065689086914,-0.00021836660744156688,0.0,0.8698750138282776,-0.17954961955547333,0.9996948838233948,0.5926122069358826
65,,,,,,,,,,-72.79619598388672,2.2500000341096893e-05,-0.032281212508678436,0.02230425365269184,6.587575912475586,0.01493978500366211,29.0,0.019679278135299683,367.21875,15.749570846557617,-0.0002324380329810083,0.0,0.8964539170265198,-0.23248989880084991,0.9996257424354553,0.6427422165870667
66,,,,,,,,,,-72.87117004394531,9.999999747378752e-06,-0.04200173169374466,0.014011877588927746,6.479920864105225,0.014809131622314453,29.0,0.01965833455324173,367.21875,15.749570846557617,-0.00022714240185450763,0.0,0.8892633318901062,-0.28636664152145386,0.9996218681335449,0.7176878452301025
67,,,,,,,,,,-72.88724517822266,2.2500000341096893e-05,-0.036127056926488876,0.01348478440195322,6.467498779296875,0.014818906784057617,29.0,0.019661961123347282,367.21875,15.749570846557617,-0.00021588864910881966,0.0,0.7606966495513916,-0.30908945202827454,0.9996251463890076,0.6970211863517761
68,,,,,,,,,,-72.89917755126953,1.4999999621068127e-05,-0.04952234774827957,0.011763479560613632,6.468637466430664,0.020951032638549805,29.0,0.019650407135486603,367.21875,15.749570846557617,-0.00022063303913455456,0.0,0.6289629936218262,-0.27811434864997864,0.999610960483551,0.5616719722747803
69,,,,,,,,,,-72.93252563476562,2.2500000341096893e-05,-0.03577703982591629,0.010370557196438313,6.558213233947754,0.014962911605834961,29.0,0.01961919106543064,367.21875,15.749570846557617,-0.00022157498460728675,0.0,0.48799005150794983,-0.2593655586242676,0.9995586276054382,0.5824814438819885
70,,,,,,,,,,-72.97860717773438,9.999999747378752e-06,-0.04046826437115669,0.008853733539581299,6.76439094543457,0.014964818954467773,28.0,0.019589386880397797,367.21875,15.749570846557617,-0.00023745594080537558,0.0,0.3500845432281494,-0.16707037389278412,0.9994614720344543,0.6079582571983337
71,,,,,,,,,,-73.03123474121094,1.4999999621068127e-05,-0.035428646951913834,0.007424456998705864,7.33525276184082,0.01536107063293457,26.0,0.01954932138323784,367.21875,15.749570846557617,-0.00022770000214222819,0.0,0.2636869251728058,-0.12869276106357574,0.9995525479316711,0.7073168754577637
72,,,,,,,,,,-73.07539367675781,9.999999747378752e-06,-0.03646010160446167,0.004107705783098936,7.648200035095215,0.015084266662597656,25.0,0.01954035647213459,367.21875,15.749570846557617,-0.0002349621063331142,0.0,0.2026519924402237,-0.07354214042425156,0.9996366500854492,0.8279149532318115
73,,,,,,,,,,-73.09196472167969,1.4999999621068127e-05,-0.03680933266878128,0.0046713934279978275,7.7431840896606445,0.01493072509765625,24.0,0.019522985443472862,367.21875,15.749570846557617,-0.00023052220058161765,0.0,0.15617193281650543,-0.07757177948951721,0.9997026920318604,0.8775312304496765
74,,,,,,,,,,-73.1209487915039,9.999999747378752e-06,-0.030348682776093483,0.0011251841206103563,7.934209823608398,0.015182018280029297,24.0,0.019504768773913383,367.21875,15.749570846557617,-0.0002317415055586025,0.0,0.11610958725214005,-0.026243411004543304,0.9997975826263428,0.9299337267875671
75,,,,,,,,,,-73.14006042480469,1.4999999621068127e-05,-0.029342515394091606,0.0317089781165123,7.908534049987793,0.014719009399414062,24.0,0.01949823834002018,369.1470642089844,15.833768844604492,-0.0002225107600679621,0.0,0.241588294506073,-0.021333590149879456,0.9997994303703308,0.8950457572937012
76,,,,,,,,,,-73.13641357421875,9.999999747378752e-06,-0.03295145928859711,0.0074435570277273655,8.21354866027832,0.01715087890625,23.0,0.019498471170663834,370.028564453125,15.870774269104004,-0.00022225729480851442,0.0,0.3280770778656006,-0.002010346157476306,0.999799907207489,0.9616959095001221
77,-0.00022645978606306016,0.0,0.5385758876800537,-0.13129815459251404,0.9996829032897949,0.7531203031539917,0.0,0.0,1.0,-73.14958953857422,1.4999999621068127e-05,-0.025469139218330383,0.028073642402887344,8.108753204345703,0.014719009399414062,23.0,0.019473528489470482,371.6486511230469,15.94688606262207,-0.00021528545767068863,0.0,0.5497866272926331,-0.0033316100016236305,0.9998417496681213,0.9490419030189514
78,,,,,,,,,,-73.1971206665039,9.999999747378752e-06,-0.03167484700679779,0.03172445297241211,7.767453193664551,0.015206098556518555,24.0,0.01943655125796795,372.3947448730469,15.980829238891602,-0.00021688826382160187,0.0,0.7419007420539856,-0.022657686844468117,0.999870777130127,0.8226339221000671
79,,,,,,,,,,-73.22482299804688,2.2500000341096893e-05,-0.02292482927441597,0.016001315787434578,7.52359676361084,0.014834880828857422,25.0,0.019437948241829872,373.1025695800781,16.013511657714844,-0.00022278267715591937,0.0,0.7788795828819275,-0.06327739357948303,0.9997720718383789,0.7217869758605957
80,,,,,,,,,,-73.2364501953125,1.4999999621068127e-05,-0.041717253625392914,0.01841782033443451,7.096841812133789,0.014676094055175781,26.0,0.019413674250245094,373.1025695800781,16.013511657714844,-0.00022254737268667668,0.0,0.8793938159942627,-0.10582653433084488,0.9997612833976746,0.642245352268219
81,,,,,,,,,,-73.28651428222656,1.4999999621068127e-05,-0.04384039342403412,0.01059687789529562,6.712812423706055,0.01454472541809082,28.0,0.019368745386600494,373.1025695800781,16.013511657714844,-0.00022092745348345488,0.0,0.8642129302024841,-0.1935451775789261,0.9996082186698914,0.6253637075424194
82,,,,,,,,,,-73.3525390625,1.4999999621068127e-05,-0.03549646958708763,0.029074890539050102,6.612313270568848,0.014652013778686523,28.0,0.0193275548517704,373.7749938964844,16.043235778808594,-0.0002129763743141666,0.0,0.9144394993782043,-0.24684669077396393,0.999626874923706,0.6474297642707825
83,,,,,,,,,,-73.38584899902344,1.4999999621068127e-05,-0.03971872478723526,0.010291635058820248,6.392803192138672,0.01465296745300293,29.0,0.019328033551573753,373.7749938964844,16.043235778808594,-0.00022768370399717242,0.0,0.8683980107307434,-0.30262210965156555,0.9996686577796936,0.7132212519645691
84,,,,,,,,,,-73.36779022216797,1.4999999621068127e-05,-0.042680397629737854,0.008780109696090221,6.426348686218262,0.014867305755615234,29.0,0.01935066655278206,373.7749938964844,16.043235778808594,-0.00022031371190678328,0.0,0.7333993315696716,-0.3030645549297333,0.999610960483551,0.6700291037559509
85,,,,,,,,,,-73.35110473632812,2.2500000341096893e-05,-0.044757843017578125,0.011693903245031834,6.41864013671875,0.016756057739257812,29.0,0.019337354227900505,373.7749938964844,16.043235778808594,-0.00021653143630828708,0.0,0.568049430847168,-0.28328219056129456,0.9995675683021545,0.5645684599876404
86,,,,,,,,,,-73.38304901123047,9.999999747378752e-06,-0.042200587689876556,0.010083723813295364,6.6537933349609375,0.01483917236328125,28.0,0.019318245351314545,373.7749938964844,16.043235778808594,-0.00022164486290421337,0.0,0.4325193464756012,-0.21994908154010773,0.999532163143158,0.5835177898406982
87,,,,,,,,,,-73.41094970703125,9.999999747378752e-06,-0.03810694441199303,0.008355285972356796,6.916051864624023,0.014722824096679688,27.0,0.019298244267702103,373.7749938964844,16.043235778808594,-0.0002214206469943747,0.0,0.32046592235565186,-0.1521473079919815,0.9994969964027405,0.6231539249420166
88,,,,,,,,,,-73.44189453125,9.999999747378752e-06,-0.03689231351017952,0.006677092052996159,7.337754249572754,0.014758825302124023,26.0,0.019278015941381454,373.7749938964844,16.043235778808594,-0.0002179071307182312,0.0,0.23702597618103027,-0.11062926799058914,0.9995102882385254,0.7632262706756592
89,,,,,,,,,,-73.4538345336914,9.999999747378752e-06,-0.032159678637981415,0.00341877993196249,7.694101333618164,0.014889955520629883,24.0,0.01928859017789364,373.7749938964844,16.043235778808594,-0.00021754112094640732,0.0,0.1832534670829773,-0.07805921882390976,0.9996604919433594,0.8625750541687012
90,,,,,,,,,,-73.4184341430664,9.999999747378752e-06,-0.026097308844327927,0.00252516265027225,7.7822675704956055,0.014635086059570312,24.0,0.019322028383612633,373.7749938964844,16.043235778808594,-0.00021626784291584045,0.0,0.1445155143737793,-0.04312902316451073,0.9996979236602783,0.8930948376655579
