iteration,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate,reward/bowling,reward/failure,reward/upright
19,-1.9191100597381592,0.0003375000087544322,-0.018034454435110092,0.005780459847301245,1.0054900646209717,0.010740995407104492,94.0,0.19056446850299835,200.0,5.832094192504883,-0.005838538054376841,0.4775574207305908,0.0,0.9993297457695007
20,-1.9095484018325806,6.666666740784422e-05,-0.044257424771785736,0.004112208727747202,0.9833321571350098,0.010800838470458984,96.0,0.1910036951303482,200.0,5.832094192504883,-0.005235253367573023,0.4825434386730194,0.0,0.9992790222167969
21,-1.9031351804733276,9.999999747378752e-05,-0.024891264736652374,0.002369079738855362,0.9732050895690918,0.01083683967590332,97.0,0.1908760815858841,200.0,5.832094192504883,-0.005940746515989304,0.48276570439338684,0.0,0.9992566704750061
22,-1.9156683683395386,9.999999747378752e-05,-0.020235512405633926,0.003911662381142378,0.964022159576416,0.010555744171142578,98.0,0.19043441116809845,200.0,5.832094192504883,-0.006016897037625313,0.4811364412307739,0.0,0.999095618724823
23,-1.9348987340927124,9.999999747378752e-05,-0.021416865289211273,0.005573004484176636,0.9904367923736572,0.010929107666015625,95.0,0.18988613784313202,200.0,5.832094192504883,-0.006939604878425598,0.47581812739372253,0.0,0.9990088939666748
24,-1.955397605895996,6.666666740784422e-05,-0.03306089714169502,0.0033959064166992903,0.9772160053253174,0.01070713996887207,97.0,0.18950994312763214,200.0,5.826344966888428,-0.0059120976366102695,0.4829486608505249,0.0,0.9987966418266296
25,-1.9699701070785522,9.999999747378752e-05,-0.024298790842294693,0.04630238935351372,0.9772799015045166,0.010746002197265625,97.0,0.18919986486434937,200.0,5.826344966888428,-0.005491478368639946,0.32184773683547974,0.0,0.9996352791786194
26,-1.9879904985427856,6.666666740784422e-05,-0.027209309861063957,0.00732939038425684,0.9698188304901123,0.01079702377319336,97.0,0.18870776891708374,200.0,5.826344966888428,-0.005384927149862051,0.4839000701904297,0.0,0.9988189339637756
27,-2.0074119567871094,6.666666740784422e-05,-0.021616192534565926,0.0072701470926404,0.9742703437805176,0.010439872741699219,97.0,0.188287615776062,200.0,5.826344966888428,-0.005694136023521423,0.47857174277305603,0.0,0.9986513257026672
28,-2.0223538875579834,6.666666740784422e-05,-0.022507788613438606,0.003314419649541378,0.9542961120605469,0.010560035705566406,99.0,0.18807034194469452,200.0,5.826344966888428,-0.00550813227891922,0.48144662380218506,0.0,0.9984757304191589
29,-2.027244806289673,0.00022499999613501132,-0.01592000387609005,0.0025677168741822243,0.95725417137146,0.011129140853881836,99.0,0.1880067139863968,200.0,5.826344966888428,-0.00590672018006444,0.48115384578704834,0.0,0.9982855916023254
30,-2.029512405395508,6.666666740784422e-05,-0.02030453458428383,0.0019076537573710084,0.9740481376647949,0.01074671745300293,97.0,0.18797428905963898,200.0,5.826344966888428,-0.005447419360280037,0.48372721672058105,0.0,0.997979462146759
31,-2.029118776321411,9.999999747378752e-05,-0.02329850010573864,0.0028126873075962067,0.9852428436279297,0.010808229446411133,96.0,0.18805630505084991,200.0,5.826344966888428,-0.005257714074105024,0.48336395621299744,0.0,0.9979849457740784
32,-2.0259406566619873,4.444444493856281e-05,-0.027775434777140617,0.001660680747590959,0.961292028427124,0.01073312759399414,98.0,0.18804971873760223,200.0,5.826344966888428,-0.0056129260919988155,0.4874309003353119,0.0,0.9977695941925049
33,-2.024829387664795,0.00022499999613501132,-0.023112846538424492,0.03755619376897812,0.9714539051055908,0.010730266571044922,97.0,0.18820486962795258,200.0,5.8258185386657715,-0.005616467911750078,0.3254205286502838,0.0,0.9987897872924805
34,-2.015531063079834,4.444444493856281e-05,-0.017820565029978752,0.0042787413112819195,0.9758808612823486,0.010601997375488281,97.0,0.1883305460214615,200.0,5.8258185386657715,-0.005538493860512972,0.4861932694911957,0.0,0.9988856315612793
35,-2.0139319896698,6.666666740784422e-05,-0.02755890041589737,0.009423037059605122,0.9672613143920898,0.010586738586425781,98.0,0.18829049170017242,200.0,5.8258185386657715,-0.006166400387883186,0.48865458369255066,0.0,0.9976990222930908
36,-2.0170669555664062,9.999999747378752e-05,-0.010623439215123653,0.004275964107364416,0.9537417888641357,0.010919332504272461,99.0,0.18813377618789673,200.0,5.8258185386657715,-0.005337411072105169,0.4921567440032959,0.0,0.9974865913391113
37,-2.0238378047943115,6.666666740784422e-05,-0.017855314537882805,0.0026581198908388615,0.9836652278900146,0.010623931884765625,96.0,0.18795053660869598,200.0,5.8258185386657715,-0.00584067776799202,0.4942910373210907,0.0,0.9972612261772156
38,-2.0268666744232178,6.666666740784422e-05,-0.023455549031496048,0.0011611605295911431,0.957089900970459,0.010833263397216797,99.0,0.18803851306438446,200.0,5.8258185386657715,-0.005479027982801199,0.4990941286087036,0.0,0.9970727562904358
39,-2.021582841873169,4.444444493856281e-05,-0.033817168325185776,0.002218705601990223,0.9509298801422119,0.010647058486938477,99.0,0.18809805810451508,200.0,5.8258185386657715,-0.00562899187207222,0.49987852573394775,0.0,0.997236430644989
40,-2.021552562713623,9.999999747378752e-05,-0.014455313794314861,0.0009511269745416939,0.9382741451263428,0.010886907577514648,101.0,0.1880916953086853,200.0,5.8258185386657715,-0.005922484677284956,0.5003116726875305,0.0,0.9967783093452454
41,-2.022610902786255,6.666666740784422e-05,-0.021064046770334244,0.01597677357494831,0.9538228511810303,0.010531187057495117,99.0,0.18803204596042633,200.0,5.833536148071289,-0.0061395601369440556,0.37568867206573486,0.0,0.9977441430091858
42,-2.025775194168091,6.666666740784422e-05,-0.027292199432849884,0.008751732297241688,0.9367611408233643,0.01077890396118164,101.0,0.18795830011367798,200.0,5.833536148071289,-0.005989006254822016,0.42833852767944336,0.0,0.9990131258964539
43,-2.027135133743286,6.666666740784422e-05,-0.026581518352031708,0.004084247630089521,0.9573960304260254,0.01047968864440918,99.0,0.18803636729717255,200.0,5.833536148071289,-0.005768644157797098,0.4927907884120941,0.0,0.997311532497406
44,-2.0175747871398926,6.666666740784422e-05,-0.0188617967069149,0.0014013608451932669,0.9523801803588867,0.010782003402709961,99.0,0.18846088647842407,200.0,5.833536148071289,-0.005820511374622583,0.4879668951034546,0.0,0.9977399706840515
45,-1.9995619058609009,0.0001500000071246177,-0.030376125127077103,0.0015251911245286465,0.9610850811004639,0.010746002197265625,98.0,0.18890948593616486,200.0,5.833536148071289,-0.006194828078150749,0.4957024157047272,0.0,0.9973722100257874
46,-1.9842429161071777,4.444444493856281e-05,-0.0200843196362257,0.0010479505872353911,0.9583938121795654,0.010802030563354492,99.0,0.18904872238636017,200.0,5.833536148071289,-0.0048326351679861546,0.5064321160316467,0.0,0.9968827366828918
47,-1.980293869972229,9.999999747378752e-05,-0.01748979091644287,0.0008229352533817291,0.9386560916900635,0.011016130447387695,101.0,0.18920712172985077,200.0,5.833536148071289,-0.005254942458122969,0.5136352181434631,0.0,0.9965169429779053
48,-1.9719141721725464,2.9629629352712072e-05,-0.02885964699089527,0.0005927556776441634,0.9248981475830078,0.010626792907714844,102.0,0.189356729388237,200.0,5.833536148071289,-0.00572701171040535,0.5080812573432922,0.0,0.9964471459388733
49,-1.9682011604309082,2.9629629352712072e-05,-0.030831683427095413,0.0009234289173036814,0.9249682426452637,0.010671854019165039,102.0,0.18939073383808136,200.0,5.84186315536499,-0.006109151989221573,0.5102019309997559,0.0,0.996178925037384
50,-1.9652979373931885,0.0001500000071246177,-0.0243555698543787,0.01385895162820816,0.964576005935669,0.010575056076049805,98.0,0.18957096338272095,200.0,5.84186315536499,-0.005206035915762186,0.3051522970199585,0.0,0.9995083212852478
51,-1.954575777053833,6.666666740784422e-05,-0.025988388806581497,0.004126673098653555,0.9532570838928223,0.010730981826782227,99.0,0.18982504308223724,200.0,5.84186315536499,-0.0053644380532205105,0.5012564659118652,0.0,0.997516930103302
52,-1.9470449686050415,6.666666740784422e-05,-0.03146738559007645,0.0024849053006619215,0.9350540637969971,0.010683774948120117,101.0,0.18990547955036163,200.0,5.84186315536499,-0.006059385370463133,0.4984302520751953,0.0,0.9971781373023987
53,-1.9462385177612305,2.9629629352712072e-05,-0.02915102429687977,0.0010414429707452655,0.934657096862793,0.01116800308227539,101.0,0.18987520039081573,200.0,5.84186315536499,-0.0066083320416510105,0.4998767375946045,0.0,0.9967153668403625
54,-1.9446161985397339,0.00022499999613501132,-0.009770634584128857,0.000803614966571331,0.9383401870727539,0.011934995651245117,101.0,0.19010598957538605,200.0,5.84186315536499,-0.0054139564745128155,0.5069465637207031,0.0,0.9961277842521667
55,-1.9338096380233765,2.9629629352712072e-05,-0.03915545344352722,0.0009262203820981085,0.9228949546813965,0.011526107788085938,102.0,0.19022591412067413,200.0,5.84186315536499,-0.005718457046896219,0.5070830583572388,0.0,0.9956722259521484
56,-1.9362033605575562,9.999999747378752e-05,-0.016373351216316223,0.0007718243869021535,0.9524199962615967,0.011569976806640625,99.0,0.1900114268064499,200.0,5.84186315536499,-0.006112029775977135,0.5138447880744934,0.0,0.9952521324157715
57,-1.94320809841156,4.444444493856281e-05,-0.027453942224383354,0.0006364369764924049,0.9625430107116699,0.010272026062011719,98.0,0.19002406299114227,200.0,5.84186315536499,-0.005899700801819563,0.49982813000679016,0.0,0.9957728385925293
58,-1.936078429222107,0.0001500000071246177,-0.016756338998675346,0.006316663231700659,0.9679989814758301,0.010470151901245117,98.0,0.19042068719863892,200.0,5.848205089569092,-0.005615939851850271,0.3361251652240753,0.0,0.9983348846435547
59,-1.9209439754486084,9.999999747378752e-05,-0.017108319327235222,0.001009498257189989,0.9538369178771973,0.01309514045715332,99.0,0.19051550328731537,200.0,5.848205089569092,-0.005938861519098282,0.4935998022556305,0.0,0.9986929297447205
60,-1.9242048263549805,9.999999747378752e-05,-0.020341074094176292,0.0008793571614660323,0.9288201332092285,0.01023101806640625,102.0,0.19027043879032135,200.0,5.848205089569092,-0.005377494264394045,0.5072746872901917,0.0,0.9966477751731873
61,-1.9347847700119019,4.444444493856281e-05,-0.032387424260377884,0.0010254621738567948,0.9477310180664062,0.011841058731079102,100.0,0.1901092380285263,200.0,5.848205089569092,-0.006426558364182711,0.5000903010368347,0.0,0.9967812895774841
62,-1.9376627206802368,4.444444493856281e-05,-0.03061206266283989,0.0007425046060234308,0.9247210025787354,0.01034402847290039,102.0,0.19007597863674164,200.0,5.848205089569092,-0.006039278116077185,0.5061732530593872,0.0,0.9956462979316711
63,-1.9416934251785278,0.0001500000071246177,-0.0073279691860079765,0.0008681999752297997,0.9347610473632812,0.010564088821411133,101.0,0.18984563648700714,200.0,5.848205089569092,-0.005449702963232994,0.5015841722488403,0.0,0.9960294365882874
64,-1.9517384767532349,2.9629629352712072e-05,-0.03141990676522255,0.0006959659513086081,0.9205842018127441,0.010185003280639648,103.0,0.18970352411270142,200.0,5.848205089569092,-0.005879980977624655,0.5004691481590271,0.0,0.995976448059082
65,-1.9552929401397705,6.666666740784422e-05,-0.014219372533261776,0.0006338676321320236,0.9263219833374023,0.015597820281982422,101.0,0.18961016833782196,200.0,5.848205089569092,-0.005662343930453062,0.498281866312027,0.0,0.996146023273468
66,-1.9577158689498901,4.444444493856281e-05,-0.025827359408140182,0.0047583687119185925,0.9487318992614746,0.010643959045410156,100.0,0.18964426219463348,200.0,5.852867126464844,-0.0057783001102507114,0.3848452866077423,0.0,0.9969522356987
67,-1.956888198852539,4.444444493856281e-05,-0.032433778047561646,0.010178117081522942,0.9230279922485352,0.010786056518554688,102.0,0.18963082134723663,200.0,5.852867126464844,-0.006204074714332819,0.4264335632324219,0.0,0.9989194869995117
68,-1.9580566883087158,6.666666740784422e-05,-0.020530611276626587,0.002279619686305523,0.9537060260772705,0.010577917098999023,99.0,0.18960434198379517,200.0,5.852867126464844,-0.005558300297707319,0.4876706600189209,0.0,0.9971508979797363
69,-1.9588712453842163,4.444444493856281e-05,-0.03211605176329613,0.001448207302019,0.9388978481292725,0.011619806289672852,100.0,0.18960191309452057,200.0,5.852867126464844,-0.005647497717291117,0.48871901631355286,0.0,0.9974331855773926
70,-1.9607056379318237,4.444444493856281e-05,-0.02108594961464405,0.000710529915522784,0.9357521533966064,0.010751008987426758,101.0,0.1895090490579605,200.0,5.852867126464844,-0.005622196942567825,0.48766669631004333,0.0,0.9972572922706604
71,-1.9666556119918823,6.666666740784422e-05,-0.02438613772392273,0.0007789781666360795,0.9306809902191162,0.01057291030883789,101.0,0.1893497109413147,200.0,5.852867126464844,-0.005377970170229673,0.4881574809551239,0.0,0.9975290298461914
72,-1.968971848487854,6.666666740784422e-05,-0.021238379180431366,0.0010067136026918888,0.9334769248962402,0.010531187057495117,101.0,0.1894320398569107,200.0,5.852867126464844,-0.0056639499962329865,0.48649635910987854,0.0,0.9976911544799805
73,-1.9659628868103027,4.444444493856281e-05,-0.017190517857670784,0.0005664558266289532,0.9427280426025391,0.010589838027954102,100.0,0.18942534923553467,200.0,5.852867126464844,-0.005691658239811659,0.48722150921821594,0.0,0.9975693821907043
74,-1.9696098566055298,4.444444493856281e-05,-0.018734466284513474,0.0007132083992473781,0.940514087677002,0.010571002960205078,100.0,0.18928150832653046,200.0,5.850923538208008,-0.005689879879355431,0.4862368404865265,0.0,0.9975652694702148
75,-1.973610520362854,9.999999747378752e-05,-0.02645425871014595,0.010887986049056053,0.9552550315856934,0.010795116424560547,99.0,0.18921935558319092,200.0,5.850923538208008,-0.005521405953913927,0.3224899172782898,0.0,0.9995952248573303
76,-1.981957197189331,9.999999747378752e-05,-0.020228037610650063,0.0009442286100238562,0.9334001541137695,0.01063084602355957,101.0,0.18898433446884155,200.0,5.850923538208008,-0.0052522458136081696,0.4915781021118164,0.0,0.9982543587684631
77,-1.989041805267334,6.666666740784422e-05,-0.023009467869997025,0.0010830024257302284,0.927177906036377,0.011725187301635742,102.0,0.18895237147808075,200.0,5.850923538208008,-0.005601685494184494,0.49245724081993103,0.0,0.9976187348365784
78,-1.9913227558135986,2.9629629352712072e-05,-0.029480943456292152,0.0006306224386207759,1.0121231079101562,0.011306047439575195,93.0,0.1888894885778427,200.0,5.850923538208008,-0.005478497128933668,0.4925116300582886,0.0,0.9971593022346497
79,-1.9962431192398071,6.666666740784422e-05,-0.014347031712532043,0.0004964369582012296,0.9297118186950684,0.010571956634521484,102.0,0.18870453536510468,200.0,5.850923538208008,-0.005646038800477982,0.489260196685791,0.0,0.9971815943717957
80,-2.004847526550293,9.999999747378752e-05,-0.01650857925415039,0.0006199711933732033,0.9628078937530518,0.011220932006835938,98.0,0.18849235773086548,200.0,5.850923538208008,-0.005815552081912756,0.4860481321811676,0.0,0.9970971941947937
81,-2.0163164138793945,6.666666740784422e-05,-0.023404493927955627,0.0003633207525126636,0.9302840232849121,0.0106201171875,102.0,0.18819905817508698,200.0,5.850923538208008,-0.005658651236444712,0.4889872372150421,0.0,0.9968905448913574
82,-2.0242667198181152,4.444444493856281e-05,-0.030039817094802856,0.0010736006079241633,0.9262857437133789,0.011010169982910156,102.0,0.18815197050571442,200.0,5.850923538208008,-0.005716435145586729,0.48653796315193176,0.0,0.9967155456542969
83,-2.026660442352295,0.00022499999613501132,-0.022709567099809647,0.002597184618934989,0.9285979270935059,0.010663032531738281,102.0,0.18799813091754913,200.0,5.850320816040039,-0.006027713418006897,0.3276428282260895,0.0,0.9985476136207581
84,-2.039714813232422,4.444444493856281e-05,-0.03925959765911102,0.0008275990257970989,0.9456520080566406,0.010734081268310547,100.0,0.18767516314983368,200.0,5.850320816040039,-0.00565081462264061,0.479211688041687,0.0,0.998426616191864
85,-2.047980785369873,6.666666740784422e-05,-0.01579228788614273,0.0007128429715521634,0.9532759189605713,0.01055908203125,99.0,0.18755336105823517,200.0,5.850320816040039,-0.005778443068265915,0.4892520010471344,0.0,0.9972947239875793
86,-2.050893783569336,4.444444493856281e-05,-0.02894054353237152,0.00040645006811246276,0.9337310791015625,0.010691642761230469,101.0,0.1876373440027237,200.0,5.850320816040039,-0.005139596294611692,0.49042201042175293,0.0,0.9974682331085205
87,-2.045193910598755,6.666666740784422e-05,-0.021019138395786285,0.0002756156609393656,0.9393551349639893,0.010756731033325195,101.0,0.18781238794326782,200.0,5.850320816040039,-0.005561171565204859,0.49343299865722656,0.0,0.9968346953392029
88,-2.041653871536255,4.444444493856281e-05,-0.0252671055495739,0.0002973247319459915,0.942378044128418,0.01057577133178711,100.0,0.1877899169921875,200.0,5.850320816040039,-0.005648970603942871,0.48995813727378845,0.0,0.9971339702606201
89,-2.0425243377685547,9.999999747378752e-05,-0.016030333936214447,0.0005127941258251667,0.9458639621734619,0.010701894760131836,100.0,0.18782050907611847,200.0,5.850320816040039,-0.005320129916071892,0.4901205003261566,0.0,0.9973246455192566
90,-2.036614179611206,4.444444493856281e-05,-0.026537833735346794,0.00027886219322681427,0.939561128616333,0.010815858840942383,101.0,0.1880698949098587,200.0,5.850320816040039,-0.005090212915092707,0.4929356575012207,0.0,0.9973521828651428
91,-2.03167724609375,9.999999747378752e-05,-0.02510993555188179,0.001330232829786837,0.9545962810516357,0.010530948638916016,99.0,0.1879730373620987,200.0,5.850290298461914,-0.005774752702564001,0.3833131790161133,0.0,0.9979901313781738
92,-2.046668529510498,4.444444493856281e-05,-0.026726005598902702,0.0004181364784017205,0.934492826461792,0.010799169540405273,101.0,0.18750041723251343,200.0,5.850290298461914,-0.0059802536852657795,0.43618178367614746,0.0,0.9991602897644043
93,-2.062091588973999,9.999999747378752e-05,-0.02019287832081318,0.00019817966676782817,0.9497389793395996,0.010915040969848633,99.0,0.18720586597919464,200.0,5.850290298461914,-0.005865762475878,0.49080562591552734,0.0,0.9978635907173157
94,-2.0696933269500732,6.666666740784422e-05,-0.019208436831831932,0.00044732101378031075,0.9522428512573242,0.01047515869140625,99.0,0.18720372021198273,200.0,5.850290298461914,-0.00581528851762414,0.4893704354763031,0.0,0.9979153275489807
95,-2.0676939487457275,0.0001500000071246177,-0.02270546741783619,0.000315206591039896,0.9454338550567627,0.010609865188598633,100.0,0.18722669780254364,200.0,5.850290298461914,-0.0055680046789348125,0.49206849932670593,0.0,0.9974613785743713
96,-2.0643045902252197,4.444444493856281e-05,-0.02935229241847992,0.00038961946847848594,0.970055103302002,0.01066279411315918,97.0,0.18734210729599,200.0,5.850290298461914,-0.00647433428093791,0.48952212929725647,0.0,0.9976176619529724
97,-2.060593843460083,0.0001500000071246177,-0.01584724895656109,0.0003192498697899282,0.949976921081543,0.011343002319335938,99.0,0.18725143373012543,200.0,5.850290298461914,-0.005836257711052895,0.48957276344299316,0.0,0.9979062676429749
98,-2.066803216934204,2.9629629352712072e-05,-0.03134286403656006,0.0003102374030277133,1.0395007133483887,0.026411056518554688,90.0,0.1871194690465927,200.0,5.850290298461914,-0.0056531247682869434,0.48941242694854736,0.0,0.9978117942810059
99,-2.069098472595215,4.444444493856281e-05,-0.019593270495533943,0.0002447989536449313,0.9648220539093018,0.010770797729492188,98.0,0.18710236251354218,200.0,5.850390911102295,-0.006253243889659643,0.4917570650577545,0.0,0.9976182579994202
100,-2.071641683578491,9.999999747378752e-05,-0.023662017658352852,0.0013003993080928922,0.9639670848846436,0.01057577133178711,98.0,0.18696819245815277,200.0,5.850390911102295,-0.005976096261292696,0.32592418789863586,0.0,0.9995267391204834
101,-2.0754141807556152,9.999999747378752e-05,-0.02586926333606243,0.0003902244789060205,0.9377243518829346,0.010828018188476562,101.0,0.18704499304294586,200.0,5.850390911102295,-0.00544906547293067,0.4925837516784668,0.0,0.9980656504631042
102,-2.0760533809661865,9.999999747378752e-05,-0.017537813633680344,0.00021161037147976458,0.9330480098724365,0.010780096054077148,101.0,0.18688392639160156,200.0,5.850390911102295,-0.005601952318102121,0.4906284511089325,0.0,0.9981095194816589
103,-2.0827856063842773,4.444444493856281e-05,-0.022072333842515945,0.00030516632250510156,0.931035041809082,0.011003732681274414,101.0,0.18682481348514557,200.0,5.850390911102295,-0.005151835735887289,0.4917677938938141,0.0,0.9982157349586487
104,-2.087649345397949,6.666666740784422e-05,-0.030921565368771553,0.00018629358964972198,0.9441652297973633,0.010814905166625977,100.0,0.18653394281864166,200.0,5.850390911102295,-0.006156592164188623,0.4920891225337982,0.0,0.9980487823486328
105,-2.1000759601593018,2.9629629352712072e-05,-0.01679990254342556,0.00031129337730817497,0.9374258518218994,0.010543107986450195,101.0,0.18633906543254852,200.0,5.850390911102295,-0.005832033697515726,0.4905723035335541,0.0,0.9978018403053284
106,-2.1055476665496826,9.999999747378752e-05,-0.010532760061323643,0.00022759225976187736,0.9171409606933594,0.01065516471862793,103.0,0.18617331981658936,200.0,5.850390911102295,-0.00547218881547451,0.4908038377761841,0.0,0.9978196024894714
107,-2.116295099258423,9.999999747378752e-05,-0.017945101484656334,0.0002942628925666213,0.9328608512878418,0.010667085647583008,101.0,0.18589390814304352,200.0,5.850390911102295,-0.00597497820854187,0.4922194480895996,0.0,0.9975442290306091
108,-2.124688148498535,0.0001500000071246177,-0.02620779164135456,0.0008318583713844419,0.9375600814819336,0.010518074035644531,101.0,0.1857786923646927,200.0,5.8508477210998535,-0.005484796594828367,0.3406095504760742,0.0,0.9991537928581238
109,-2.1352057456970215,9.999999747378752e-05,-0.040644921362400055,0.001588695915415883,0.9479520320892334,0.010683059692382812,100.0,0.18535427749156952,200.0,5.8508477210998535,-0.005565971601754427,0.48244142532348633,0.0,0.9986729621887207
110,-2.149366617202759,4.444444493856281e-05,-0.025201961398124695,0.003826288739219308,0.9351370334625244,0.010811090469360352,101.0,0.1852225810289383,200.0,5.8508477210998535,-0.0058560967445373535,0.4852135479450226,0.0,0.9980993270874023
111,-2.1520979404449463,2.9629629352712072e-05,-0.023958785459399223,0.0005456178914755583,0.9182517528533936,0.010658025741577148,103.0,0.18518446385860443,200.0,5.8508477210998535,-0.005489343777298927,0.48888251185417175,0.0,0.9981210231781006
112,-2.15291690826416,9.999999747378752e-05,-0.01910565420985222,0.00031791997025720775,0.9097537994384766,0.010955095291137695,104.0,0.18523353338241577,200.0,5.8508477210998535,-0.005959676578640938,0.4880450665950775,0.0,0.9982087016105652
113,-2.1475818157196045,4.444444493856281e-05,-0.03199542686343193,0.0009936789283528924,0.9236118793487549,0.010677099227905273,102.0,0.1854327768087387,200.0,5.8508477210998535,-0.005384216085076332,0.49054113030433655,0.0,0.9983745217323303
114,-2.1412301063537598,4.444444493856281e-05,-0.020079009234905243,0.00046347780153155327,0.9309618473052979,0.01067495346069336,101.0,0.18549495935440063,200.0,5.8508477210998535,-0.005552161484956741,0.4876624345779419,0.0,0.9982008337974548
115,-2.1394290924072266,4.444444493856281e-05,-0.025850072503089905,0.0003339549002703279,0.9125690460205078,0.011076927185058594,103.0,0.18556223809719086,200.0,5.8508477210998535,-0.005664480850100517,0.4895007908344269,0.0,0.9982638955116272
116,-2.1356425285339355,9.999999747378752e-05,-0.026539897546172142,0.0004922611988149583,0.9109878540039062,0.010729074478149414,104.0,0.18564645946025848,200.0,5.850828647613525,-0.005768693517893553,0.3802649974822998,0.0,0.9987838864326477
117,-2.13688588142395,6.666666740784422e-05,-0.023198386654257774,0.0013999354559928179,0.9102110862731934,0.010619878768920898,104.0,0.18545109033584595,200.0,5.850828647613525,-0.0055894092656672,0.4434075355529785,0.0,0.9991801381111145
