iteration,Episode_Reward/action_rate,Episode_Reward/angular_velocity,Episode_Reward/height,Episode_Reward/orientation,Episode_Reward/pose,Episode_Reward/upright,Episode_Reward/vertical_velocity,Episode_Termination/fallen,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate,reward/angular_velocity,reward/height,reward/orientation,reward/pose,reward/upright,reward/vertical_velocity
74,,,,,,,,,,-6.392989635467529,8.77914935699664e-05,-0.0510396808385849,0.14818893373012543,0.043827056884765625,0.012095928192138672,1716.0,0.1941121220588684,146.1041717529297,-4.44148063659668,-0.021042732521891594,-1.065700888633728,-6.968386173248291,-0.27827438712120056,-0.5720788836479187,1.84377920627594,-0.006082629319280386
75,,,,,,,,,,-6.421386241912842,5.852766480529681e-05,-0.043747443705797195,0.103083536028862,0.05313587188720703,0.012056112289428711,1472.0,0.19402554631233215,146.14285278320312,-4.448543071746826,-0.02282119356095791,-0.4556752145290375,-2.984186887741089,-0.23837119340896606,-0.30029723048210144,1.9292255640029907,-0.004738221410661936
76,,,,,,,,,,-6.434513568878174,5.852766480529681e-05,-0.05136050283908844,0.0075807468965649605,0.0481107234954834,0.01209402084350586,1594.0,0.19389864802360535,146.14285278320312,-4.448543071746826,-0.02181180566549301,-0.12110177427530289,-0.372283935546875,-0.3796967566013336,-0.5751298069953918,1.988427758216858,-0.0030315732583403587
77,,,,,,,,,,-6.458666801452637,3.9018443203531206e-05,-0.05482356995344162,0.016375428065657616,0.04809713363647461,0.011668920516967773,1606.0,0.19373838603496552,146.14285278320312,-4.448543071746826,-0.022254079580307007,-0.06514023244380951,-0.6911673545837402,-0.6968223452568054,-1.05496346950531,1.9929031133651733,-0.008549331687390804
78,,,,,,,,,,-6.481409072875977,5.852766480529681e-05,-0.052317965775728226,0.017613545060157776,0.04779386520385742,0.011790990829467773,1611.0,0.19358035922050476,146.14285278320312,-4.448543071746826,-0.021905655041337013,-0.12221027165651321,-1.721207618713379,-0.6783216595649719,-1.555077075958252,1.9903968572616577,-0.013406801968812943
79,,,,,,,,,,-6.499744892120361,5.852766480529681e-05,-0.05056006833910942,0.044137705117464066,0.04217791557312012,0.011909961700439453,1774.0,0.19352686405181885,146.14285278320312,-4.448543071746826,-0.022094042971730232,-0.8860486149787903,-5.527456283569336,-0.3567774295806885,-1.564863681793213,1.9002059698104858,-0.012800832279026508
80,,,,,,,,,,-6.51043176651001,8.77914935699664e-05,-0.0455341674387455,0.16477154195308685,0.04143214225769043,0.011591911315917969,1810.0,0.19340704381465912,146.39215087890625,-4.501601219177246,-0.02478308044373989,-1.318611979484558,-8.692984580993652,-0.32067954540252686,-0.8280396461486816,1.819358229637146,-0.005638420581817627
81,,,,,,,,,,-6.529759883880615,8.77914935699664e-05,-0.05494530126452446,0.11586969345808029,0.049369096755981445,0.012192010879516602,1559.0,0.19333946704864502,146.5660400390625,-4.5264892578125,-0.02030099742114544,-0.7720847129821777,-5.584427356719971,-0.3107808530330658,-0.32845357060432434,1.873017430305481,-0.005000521894544363
82,,,,,,,,,,-6.531196594238281,5.852766480529681e-05,-0.055684201419353485,0.010954313911497593,0.049903154373168945,0.012291669845581055,1543.0,0.19335617125034332,146.5660400390625,-4.5264892578125,-0.022642724215984344,-0.10826054960489273,-0.282474160194397,-0.22254402935504913,-0.4266466200351715,1.9903818368911743,-0.0024377487134188414
83,,,,,,,,,,-6.533072471618652,3.9018443203531206e-05,-0.04723406210541725,0.031862787902355194,0.049449920654296875,0.011987924575805664,1562.0,0.19333261251449585,146.5660400390625,-4.5264892578125,-0.02110065333545208,-0.06995254009962082,-0.4765019714832306,-0.4941425621509552,-0.7628452777862549,1.9921913146972656,-0.004470948129892349
84,,,,,,,,,,-6.532830238342285,5.852766480529681e-05,-0.036289118230342865,0.018453501164913177,0.048238277435302734,0.011675834655761719,1602.0,0.19335152208805084,146.5660400390625,-4.5264892578125,-0.020772263407707214,-0.05775436386466026,-1.0480049848556519,-0.6185299158096313,-1.1765376329421997,1.9951858520507812,-0.012142582796514034
85,,,,,,,,,,-6.539867401123047,5.852766480529681e-05,-0.03947916254401207,0.02986997179687023,0.044094085693359375,0.011938810348510742,1713.0,0.1932166963815689,146.5660400390625,-4.5264892578125,-0.021634191274642944,-0.42451557517051697,-3.1170027256011963,-0.4173896312713623,-1.4859496355056763,1.9531831741333008,-0.012478110380470753
86,,,,,,,,,,-6.563708305358887,8.77914935699664e-05,-0.05402792990207672,0.09872183948755264,0.038152217864990234,0.012060880661010742,1911.0,0.1930409073829651,146.81817626953125,-4.5415263175964355,-0.02289740741252899,-1.3297892808914185,-9.60379695892334,-0.41817784309387207,-1.0538241863250732,1.8031045198440552,-0.008749176748096943
87,,,,,,,,,,-6.592341423034668,3.9018443203531206e-05,-0.06737783551216125,0.13288049399852753,0.045166969299316406,0.012074708938598633,1677.0,0.19291730225086212,147.01754760742188,-4.5665669441223145,-0.021851375699043274,-1.080395221710205,-7.694843292236328,-0.3631836175918579,-0.42487606406211853,1.824474811553955,-0.004193166270852089
88,,,,,,,,,,-6.598702907562256,5.852766480529681e-05,-0.037433043122291565,0.01541531179100275,0.0492551326751709,0.01158595085144043,1577.0,0.19294583797454834,147.01754760742188,-4.5665669441223145,-0.02251370996236801,-0.1262206882238388,-0.23623907566070557,-0.14537781476974487,-0.33023062348365784,1.9887014627456665,-0.003262025536969304
89,,,,,,,,,,-6.592088222503662,5.852766480529681e-05,-0.050974685698747635,0.012082318775355816,0.0470118522644043,0.01205134391784668,1625.0,0.19298194348812103,147.01754760742188,-4.5665669441223145,-0.020479291677474976,-0.11573812365531921,-0.40680649876594543,-0.46783551573753357,-0.6884216666221619,1.9869766235351562,-0.0034832116216421127
90,,,,,,,,,,-6.586977481842041,3.9018443203531206e-05,-0.04707948490977287,0.02452763170003891,0.04778289794921875,0.012521982192993164,1591.0,0.19300539791584015,147.01754760742188,-4.5665669441223145,-0.020511167123913765,-0.054911479353904724,-0.765419065952301,-0.7316367030143738,-1.1339855194091797,1.9933773279190063,-0.008197196759283543
91,,,,,,,,,,-6.580624580383301,5.852766480529681e-05,-0.04855824261903763,0.02330036833882332,0.04372692108154297,0.011368989944458008,1742.0,0.1930774450302124,147.01754760742188,-4.5665669441223145,-0.023147964850068092,-0.1946532279253006,-1.849388599395752,-0.5708454251289368,-1.4457124471664429,1.9892693758010864,-0.014723812229931355
92,,,,,,,,,,-6.573850631713867,5.852766480529681e-05,-0.041010450571775436,0.07207930088043213,0.03679084777832031,0.011921167373657227,1970.0,0.19306927919387817,147.01754760742188,-4.5665669441223145,-0.02166293002665043,-0.9776883125305176,-6.185567378997803,-0.28540438413619995,-1.2699235677719116,1.890848159790039,-0.010929666459560394
93,,,,,,,,,,-6.574725151062012,8.77914935699664e-05,-0.05683150142431259,0.2050502598285675,0.042098283767700195,0.011904001235961914,1777.0,0.19310085475444794,147.4067840576172,-4.6150288581848145,-0.021528050303459167,-1.3232184648513794,-10.842491149902344,-0.46179333329200745,-0.5965191125869751,1.7805452346801758,-0.0048050726763904095
94,,,,,,,,,,-6.570749759674072,5.852766480529681e-05,-0.053879499435424805,0.10070724040269852,0.050884246826171875,0.01225900650024414,1520.0,0.19308476150035858,147.5901641845703,-4.628310203552246,-0.021467549726366997,-0.37611886858940125,-3.5225648880004883,-0.22516238689422607,-0.24327333271503448,1.929381012916565,-0.0039442782290279865
95,,,,,,,,,,-6.566192150115967,3.9018443203531206e-05,-0.04627687856554985,0.008656354621052742,0.047502994537353516,0.011694908142089844,1621.0,0.19318358600139618,147.5901641845703,-4.628310203552246,-0.023031411692500114,-0.15166227519512177,-0.3115787208080292,-0.2810935080051422,-0.49381837248802185,1.985413908958435,-0.0028079699259251356
96,,,,,,,,,,-6.556997299194336,8.77914935699664e-05,-0.035242028534412384,0.00910696666687727,0.04692697525024414,0.01155400276184082,1641.0,0.1931726336479187,147.5901641845703,-4.628310203552246,-0.02221657522022724,-0.07632917165756226,-0.5423537492752075,-0.6542555689811707,-0.9237192273139954,1.9899353981018066,-0.00588081032037735
97,,,,,,,,,,-6.564109802246094,5.852766480529681e-05,-0.05427694693207741,0.010155863128602505,0.045514822006225586,0.012212038040161133,1663.0,0.19312913715839386,147.5901641845703,-4.628310203552246,-0.022382551804184914,-0.06415858864784241,-1.2167670726776123,-0.7657859921455383,-1.4502922296524048,1.996719479560852,-0.01666516624391079
98,,,,,,,,,,-6.58094596862793,5.852766480529681e-05,-0.054004769772291183,0.02023753896355629,0.04126691818237305,0.011075019836425781,1834.0,0.19295598566532135,147.5901641845703,-4.628310203552246,-0.0229096207767725,-0.5000724792480469,-3.6348793506622314,-0.40753045678138733,-1.650716781616211,1.9591091871261597,-0.01610439084470272
99,,,,,,,,,,-6.600067138671875,5.852766480529681e-05,-0.045013025403022766,0.12648652493953705,0.03595304489135742,0.012087106704711914,1998.0,0.19294404983520508,147.8253936767578,-4.657484531402588,-0.02201150916516781,-1.8465505838394165,-11.474800109863281,-0.4696338474750519,-0.9617465138435364,1.7670564651489258,-0.005576334893703461
100,,,,,,,,,,-6.6042094230651855,5.852766480529681e-05,-0.051984671503305435,0.07677669823169708,0.04952812194824219,0.011524200439453125,1572.0,0.192863330245018,147.92308044433594,-4.695467948913574,-0.02243524231016636,-0.8731518387794495,-6.371823787689209,-0.32689282298088074,-0.2711074650287628,1.8694278001785278,-0.005900174845010042
101,,,,,,,,,,-6.622830390930176,5.852766480529681e-05,-0.054566796869039536,0.010791328735649586,0.048171043395996094,0.011939764022827148,1597.0,0.19273345172405243,147.92308044433594,-4.695467948913574,-0.02148480713367462,-0.1479588896036148,-0.2545565664768219,-0.18114764988422394,-0.411565899848938,1.9869171380996704,-0.0027476113755255938
102,,,,,,,,,,-6.638086318969727,5.852766480529681e-05,-0.05068742111325264,0.0069893402978777885,0.047167062759399414,0.011783838272094727,1628.0,0.19267281889915466,147.92308044433594,-4.695467948913574,-0.022840240970253944,-0.10280203074216843,-0.44787323474884033,-0.5396236777305603,-0.8021097183227539,1.989672303199768,-0.004278035368770361
103,,,,,,,,,,-6.637547016143799,5.852766480529681e-05,-0.048723749816417694,0.008136661723256111,0.04507017135620117,0.011627912521362305,1693.0,0.1927749365568161,147.92308044433594,-4.695467948913574,-0.021091477945446968,-0.055507734417915344,-0.930180013179779,-0.7495077252388,-1.260069489479065,1.9959253072738647,-0.012261521071195602
104,,,,,,,,,,-6.614983081817627,8.77914935699664e-05,-0.048946529626846313,0.024136874824762344,0.04203486442565918,0.011952877044677734,1778.0,0.19301395118236542,147.92308044433594,-4.695467948913574,-0.021294405683875084,-0.24433203041553497,-2.5943498611450195,-0.5051764249801636,-1.6062909364700317,1.9815386533737183,-0.017870360985398293
105,,,,,,,,,,-6.58259916305542,5.852766480529681e-05,-0.05805730074644089,0.21404001116752625,0.03253602981567383,0.012115001678466797,2150.0,0.19317565858364105,147.92308044433594,-4.695467948913574,-0.022331036627292633,-1.3634999990463257,-9.59287166595459,-0.30908986926078796,-1.2875640392303467,1.8216632604599,-0.006477913353592157
106,-0.011053083464503288,-0.2516075372695923,-1.9116815328598022,-0.21690699458122253,-0.46705296635627747,0.9725767970085144,-0.004087879788130522,1.0,0.0,-6.567267894744873,8.77914935699664e-05,-0.05125593766570091,0.11759258806705475,0.048874855041503906,0.012269020080566406,1570.0,0.1932532638311386,148.10145568847656,-4.751930236816406,-0.02217661403119564,-1.183923602104187,-10.026116371154785,-0.417129248380661,-0.40197014808654785,1.8009042739868164,-0.0060195475816726685
107,,,,,,,,,,-6.567828178405762,3.9018443203531206e-05,-0.05791623145341873,0.007247002795338631,0.05033993721008301,0.011790990829467773,1545.0,0.19317267835140228,148.10145568847656,-4.751930236816406,-0.021738991141319275,-0.13064144551753998,-0.17437410354614258,-0.0899486243724823,-0.27698805928230286,1.9904927015304565,-0.0025096964091062546
108,,,,,,,,,,-6.582894325256348,5.852766480529681e-05,-0.03512348234653473,0.007193279918283224,0.04875016212463379,0.011786937713623047,1585.0,0.19305266439914703,148.10145568847656,-4.751930236816406,-0.02280174195766449,-0.1414669156074524,-0.3616856634616852,-0.4282798767089844,-0.6628788709640503,1.9891376495361328,-0.004390001762658358
109,,,,,,,,,,-6.602528095245361,5.852766480529681e-05,-0.04408906772732735,0.006126096472144127,0.04507708549499512,0.01194906234741211,1683.0,0.19294409453868866,148.10145568847656,-4.751930236816406,-0.022489449009299278,-0.03934609517455101,-0.7272111773490906,-0.7568792700767517,-1.184281826019287,1.9951895475387573,-0.009202341549098492
110,,,,,,,,,,-6.609087944030762,5.852766480529681e-05,-0.04836822673678398,0.02176058664917946,0.040904998779296875,0.011956214904785156,1816.0,0.19298742711544037,148.10145568847656,-4.751930236816406,-0.021444501355290413,-0.14989368617534637,-1.938449501991272,-0.6177213788032532,-1.6395138502120972,1.989731788635254,-0.018275020644068718
111,,,,,,,,,,-6.5998921394348145,3.9018443203531206e-05,-0.052179209887981415,0.11400103569030762,0.03348088264465332,0.011610269546508789,2129.0,0.1930469572544098,148.10145568847656,-4.751930236816406,-0.022479122504591942,-0.9550144076347351,-6.751302719116211,-0.20914264023303986,-1.5071390867233276,1.8789496421813965,-0.009588643908500671
112,,,,,,,,,,-6.594745635986328,3.9018443203531206e-05,-0.0526634082198143,0.38495954871177673,0.04211020469665527,0.011927127838134766,1776.0,0.19307097792625427,148.125,-4.790732383728027,-0.022974511608481407,-1.5990296602249146,-13.4401216506958,-0.45538923144340515,-0.6736111044883728,1.7366927862167358,-0.004794838838279247
113,-0.011494575999677181,-0.2417728751897812,-1.9307869672775269,-0.19519394636154175,-0.47005534172058105,0.9723743796348572,-0.003793938085436821,1.0,0.0,-6.590699672698975,3.9018443203531206e-05,-0.03617746755480766,0.04193864017724991,0.05306196212768555,0.011693000793457031,1482.0,0.19309771060943604,148.1643829345703,-4.802395820617676,-0.02203209698200226,-0.19301146268844604,-0.5637628436088562,-0.09446994215250015,-0.27323243021965027,1.9864274263381958,-0.004377035424113274
114,,,,,,,,,,-6.581768989562988,5.852766480529681e-05,-0.03304171562194824,0.017082663252949715,0.04862403869628906,0.013894081115722656,1535.0,0.1931782364845276,148.1643829345703,-4.802395820617676,-0.021289825439453125,-0.19737207889556885,-0.3530997335910797,-0.45639848709106445,-0.7270002365112305,1.9876867532730103,-0.003922124858945608
115,,,,,,,,,,-6.56927490234375,8.77914935699664e-05,-0.037638675421476364,0.010213351808488369,0.04518318176269531,0.011635780334472656,1689.0,0.19326382875442505,148.1643829345703,-4.802395820617676,-0.02300616167485714,-0.079404316842556,-0.6664472818374634,-0.9236295819282532,-1.3696560859680176,1.992593765258789,-0.006781673524528742
116,,,,,,,,,,-6.560251712799072,5.852766480529681e-05,-0.05163007229566574,0.017868351191282272,0.04332399368286133,0.01202392578125,1734.0,0.19324038922786713,148.1643829345703,-4.802395820617676,-0.021611183881759644,-0.11518615484237671,-1.6361570358276367,-0.8939784169197083,-1.8565101623535156,1.993670105934143,-0.016445064917206764
117,,,,,,,,,,-6.55794095993042,5.852766480529681e-05,-0.05150295048952103,0.032096847891807556,0.03454995155334473,0.011633157730102539,2078.0,0.1932845562696457,148.1643829345703,-4.802395820617676,-0.021225372329354286,-0.5934925079345703,-4.700075626373291,-0.4078848361968994,-1.8651889562606812,1.9355701208114624,-0.011648940853774548
118,,,,,,,,,,-6.551403999328613,3.9018443203531206e-05,-0.04492705315351486,0.13903497159481049,0.03903317451477051,0.011835813522338867,1887.0,0.1933271437883377,148.2133331298828,-4.8397603034973145,-0.022375652566552162,-1.422895073890686,-11.767112731933594,-0.3128059506416321,-1.0168161392211914,1.786176323890686,-0.007371085230261087
119,,,,,,,,,,-6.548069000244141,8.77914935699664e-05,-0.04926958307623863,0.09920203685760498,0.05022311210632324,0.011845827102661133,1546.0,0.1933021992444992,148.32467651367188,-4.879824638366699,-0.022421589121222496,-0.6075415015220642,-5.4388580322265625,-0.21327555179595947,-0.332614004611969,1.9017568826675415,-0.0041896626353263855
120,,,,,,,,,,-6.542135238647461,3.9018443203531206e-05,-0.043867357075214386,0.009090260602533817,0.04872918128967285,0.012066125869750977,1579.0,0.19341760873794556,148.32467651367188,-4.879824638366699,-0.02336561679840088,-0.1968955397605896,-0.2587689161300659,-0.29310640692710876,-0.5988925695419312,1.9894624948501587,-0.002607734641060233
121,,,,,,,,,,-6.524754524230957,5.852766480529681e-05,-0.03586162254214287,0.0071036843582987785,0.0438079833984375,0.011876106262207031,1724.0,0.19352568686008453,148.32467651367188,-4.879824638366699,-0.022009754553437233,-0.10554257780313492,-0.48552072048187256,-0.7699489593505859,-1.1766339540481567,1.992581844329834,-0.005908096209168434
122,,,,,,,,,,-6.513279914855957,8.77914935699664e-05,-0.03652334585785866,0.008158909156918526,0.040701866149902344,0.012063026428222656,1819.0,0.19355317950248718,148.32467651367188,-4.879824638366699,-0.022297821938991547,-0.060728367418050766,-1.199946403503418,-0.9268369674682617,-1.6929200887680054,1.994935393333435,-0.014502282254397869
123,,,,,,,,,,-6.519501209259033,5.852766480529681e-05,-0.045921675860881805,0.01559111662209034,0.03564596176147461,0.011906147003173828,2018.0,0.1934177130460739,148.32467651367188,-4.879824638366699,-0.023021990433335304,-0.35180243849754333,-3.3342905044555664,-0.5695258975028992,-1.9358726739883423,1.9654173851013184,-0.01502460241317749
124,,,,,,,,,,-6.531177043914795,2.60122942563612e-05,-0.04931984841823578,0.1454503834247589,0.033373117446899414,0.011539936065673828,2137.0,0.19341878592967987,148.37974548339844,-4.909199237823486,-0.022401416674256325,-1.402976393699646,-11.120022773742676,-0.3125747740268707,-1.3508003950119019,1.8027362823486328,-0.00737881101667881
125,,,,,,,,,,-6.526010513305664,0.0001316872367169708,-0.032187510281801224,0.0816645398736,0.04810380935668945,0.012164115905761719,1592.0,0.19347938895225525,148.46913146972656,-4.939369201660156,-0.021962495520710945,-0.8997965455055237,-7.500591278076172,-0.22977577149868011,-0.4375481605529785,1.8611732721328735,-0.005561131983995438
126,,,,,,,,,,-6.5197834968566895,3.9018443203531206e-05,-0.04829080402851105,0.007870973087847233,0.048562049865722656,0.011641979217529297,1594.0,0.1934787780046463,148.46913146972656,-4.939369201660156,-0.023822998628020287,-0.18502359092235565,-0.19358861446380615,-0.2034418135881424,-0.4496283531188965,1.9905906915664673,-0.002862163120880723
127,,,,,,,,,,-6.519108295440674,5.852766480529681e-05,-0.04577111080288887,0.01075737550854683,0.04591012001037598,0.011775970458984375,1664.0,0.19350354373455048,148.46913146972656,-4.939369201660156,-0.022191623225808144,-0.16875500977039337,-0.42407724261283875,-0.6930086612701416,-1.0095371007919312,1.9898624420166016,-0.005261661950498819
128,,,,,,,,,,-6.5117902755737305,3.9018443203531206e-05,-0.04212876781821251,0.014190029352903366,0.0441436767578125,0.011494159698486328,1725.0,0.19358354806900024,148.46913146972656,-4.939369201660156,-0.02089031971991062,-0.06943459808826447,-0.8954178690910339,-1.092005729675293,-1.7593908309936523,1.9953241348266602,-0.009679879061877728
129,,,,,,,,,,-6.505398273468018,8.77914935699664e-05,-0.04123128950595856,0.013742215000092983,0.0411219596862793,0.011541128158569336,1822.0,0.19356565177440643,148.46913146972656,-4.939369201660156,-0.023352092131972313,-0.2277005910873413,-2.325716018676758,-0.8220602869987488,-2.109124183654785,1.9863008260726929,-0.019142931327223778
130,,,,,,,,,,-6.502021312713623,3.9018443203531206e-05,-0.04541465640068054,0.06223813816905022,0.031581878662109375,0.01188516616821289,2208.0,0.19366613030433655,148.46913146972656,-4.939369201660156,-0.022064266726374626,-1.045891523361206,-7.4748663902282715,-0.25878384709358215,-1.6765252351760864,1.870500922203064,-0.007546443026512861
131,,,,,,,,,,-6.485477924346924,5.852766480529681e-05,-0.044428180903196335,0.11931507289409637,0.042298316955566406,0.011438846588134766,1786.0,0.1937970519065857,148.60000610351562,-5.008332252502441,-0.02254856564104557,-1.4522370100021362,-12.966200828552246,-0.3760972321033478,-0.62822026014328,1.7640236616134644,-0.007650336250662804
132,,,,,,,,,,-6.468804359436035,3.9018443203531206e-05,-0.040275365114212036,0.012292790226638317,0.04985499382019043,0.012036800384521484,1551.0,0.19386309385299683,148.60000610351562,-5.008332252502441,-0.02223985455930233,-0.18384337425231934,-0.150338813662529,-0.09869412332773209,-0.3146864175796509,1.9924532175064087,-0.002948954002931714
133,,,,,,,,,,-6.463057041168213,3.9018443203531206e-05,-0.055561959743499756,0.01845603622496128,0.04648089408874512,0.011550188064575195,1654.0,0.1938749998807907,148.60000610351562,-5.008332252502441,-0.022254204377532005,-0.20522983372211456,-0.35209906101226807,-0.5628131031990051,-0.9077485203742981,1.9891680479049683,-0.0049698431976139545
134,,,,,,,,,,-6.4609575271606445,8.77914935699664e-05,-0.034282322973012924,0.01050028670579195,0.04045391082763672,0.011820077896118164,1836.0,0.19391651451587677,148.60000610351562,-5.008332252502441,-0.021899530664086342,-0.0629078671336174,-0.8023712635040283,-1.0090787410736084,-1.6036866903305054,1.9949498176574707,-0.010658729821443558
135,,,,,,,,,,-6.442562103271484,5.852766480529681e-05,-0.06230605021119118,0.028384188190102577,0.03791999816894531,0.011884927749633789,1927.0,0.1941063106060028,148.60000610351562,-5.008332252502441,-0.022089647129178047,-0.20361097157001495,-2.2849061489105225,-0.7868813872337341,-2.040388345718384,1.985654354095459,-0.018649142235517502
136,,,,,,,,,,-6.419167518615723,3.9018443203531206e-05,-0.04935896024107933,0.08520263433456421,0.03108692169189453,0.011744976043701172,2241.0,0.1942036747932434,148.60000610351562,-5.008332252502441,-0.02238578535616398,-0.9534918665885925,-8.006671905517578,-0.23641447722911835,-1.652085781097412,1.8704191446304321,-0.009510822594165802
137,,,,,,,,,,-6.41273307800293,8.77914935699664e-05,-0.04858984425663948,0.2701915204524994,0.04513716697692871,0.011837005615234375,1684.0,0.19419436156749725,148.37078857421875,-5.055392265319824,-0.02245940826833248,-1.1148589849472046,-12.2093505859375,-0.27556702494621277,-0.638056218624115,1.7907978296279907,-0.00740428501740098
138,,,,,,,,,,-6.406856060028076,3.9018443203531206e-05,-0.06472719460725784,0.008309169672429562,0.04971909523010254,0.011769771575927734,1561.0,0.194297656416893,148.37078857421875,-5.055392265319824,-0.022788293659687042,-0.1641319990158081,-0.12767215073108673,-0.11169075965881348,-0.3485848009586334,1.9937013387680054,-0.0028395529370754957
139,,,,,,,,,,-6.3933634757995605,5.852766480529681e-05,-0.03843049332499504,0.0114571088925004,0.04630303382873535,0.01221609115600586,1640.0,0.19438017904758453,148.37078857421875,-5.055392265319824,-0.022086873650550842,-0.16668303310871124,-0.31255313754081726,-0.5175647735595703,-0.8509982228279114,1.9917694330215454,-0.0050357612781226635
140,,,,,,,,,,-6.383065700531006,3.9018443203531206e-05,-0.03733693063259125,0.008576641790568829,0.041749000549316406,0.011858940124511719,1790.0,0.19441719353199005,148.37078857421875,-5.055392265319824,-0.023107564076781273,-0.0685945525765419,-0.7555012106895447,-0.8770243525505066,-1.4896831512451172,1.9964357614517212,-0.010367728769779205
141,,,,,,,,,,-6.388337135314941,5.852766480529681e-05,-0.04538077116012573,0.053842734545469284,0.03518176078796387,0.011566162109375,2053.0,0.19430068135261536,148.37078857421875,-5.055392265319824,-0.023190250620245934,-0.23209349811077118,-2.3430733680725098,-0.6191565990447998,-1.7919784784317017,1.9808827638626099,-0.018426956608891487
142,,,,,,,,,,-6.3984761238098145,5.852766480529681e-05,-0.04985366389155388,0.10441651940345764,0.030974864959716797,0.011573076248168945,2256.0,0.1943378448486328,148.37078857421875,-5.055392265319824,-0.022532880306243896,-1.0984671115875244,-9.37785816192627,-0.2654688060283661,-1.4826518297195435,1.8283122777938843,-0.008406661450862885
143,,,,,,,,,,-6.393333911895752,8.77914935699664e-05,-0.05531230568885803,0.11351016163825989,0.04546308517456055,0.011931896209716797,1672.0,0.1943424642086029,148.08602905273438,-5.080322742462158,-0.023301370441913605,-0.9798728823661804,-9.974573135375977,-0.2583116292953491,-0.5399972796440125,1.8247820138931274,-0.006675655487924814
144,,,,,,,,,,-6.395280361175537,3.9018443203531206e-05,-0.0485149510204792,0.008264714851975441,0.05077099800109863,0.011433124542236328,1543.0,0.19432269036769867,148.08602905273438,-5.080322742462158,-0.02166997641324997,-0.2193261831998825,-0.1529906541109085,-0.1576240211725235,-0.4268686771392822,1.9919217824935913,-0.0033529538195580244
145,,,,,,,,,,-6.3953423500061035,8.77914935699664e-05,-0.038194142282009125,0.01925261877477169,0.046051025390625,0.01195383071899414,1655.0,0.19433562457561493,148.08602905273438,-5.080322742462158,-0.022727342322468758,-0.1953551024198532,-0.3726101815700531,-0.7028221487998962,-1.055712342262268,1.991554617881775,-0.006923648063093424
146,,,,,,,,,,-6.399452209472656,5.852766480529681e-05,-0.04685544967651367,0.011329501867294312,0.04179883003234863,0.011449098587036133,1802.0,0.1942623108625412,148.08602905273438,-5.080322742462158,-0.021568624302744865,-0.06993813812732697,-1.0043057203292847,-1.0782321691513062,-1.813778281211853,1.9966341257095337,-0.014849369414150715
147,,,,,,,,,,-6.41435432434082,3.9018443203531206e-05,-0.05122646689414978,0.04567726328969002,0.03514909744262695,0.011042118072509766,2078.0,0.1941516101360321,148.08602905273438,-5.080322742462158,-0.022694488987326622,-0.30713772773742676,-3.124739408493042,-0.6923231482505798,-2.139610767364502,1.9732519388198853,-0.018708843737840652
148,,,,,,,,,,-6.4232916831970215,8.77914935699664e-05,-0.043122898787260056,0.37608468532562256,0.03278207778930664,0.013351917266845703,2080.0,0.19415517151355743,148.01063537597656,-5.091895580291748,-0.023270828649401665,-1.297074317932129,-12.509020805358887,-0.22553354501724243,-1.5622464418411255,1.7982722520828247,-0.012410922907292843
149,-0.010389854200184345,-0.22265033423900604,-1.9120763540267944,-0.24186968803405762,-0.5927022099494934,0.8938261866569519,-0.005013298708945513,1.0,0.0,-6.422286033630371,5.852766480529681e-05,-0.058974795043468475,0.15507224202156067,0.04867887496948242,0.01238703727722168,1572.0,0.19414687156677246,147.71133422851562,-5.128413200378418,-0.02462107129395008,-0.7243115305900574,-6.797488689422607,-0.14049416780471802,-0.41122427582740784,1.8856148719787598,-0.0072279260493814945
150,,,,,,,,,,-6.426394462585449,3.9018443203531206e-05,-0.0358583964407444,0.008746747858822346,0.04980921745300293,0.011119842529296875,1575.0,0.19411151111125946,147.71133422851562,-5.128413200378418,-0.021703245118260384,-0.29276126623153687,-0.19853214919567108,-0.28434988856315613,-0.5918696522712708,1.9910826683044434,-0.003403262933716178
151,,,,,,,,,,-6.428720474243164,3.9018443203531206e-05,-0.03632340952754021,0.012224269099533558,0.044744253158569336,0.011615991592407227,1703.0,0.19412082433700562,147.71133422851562,-5.128413200378418,-0.02238549292087555,-0.1468232423067093,-0.5031166076660156,-0.9240476489067078,-1.3476918935775757,1.9923343658447266,-0.008154778741300106
152,,,,,,,,,,-6.429293155670166,5.852766480529681e-05,-0.04946146905422211,0.008450398221611977,0.03823208808898926,0.012124300003051758,1906.0,0.19410310685634613,147.71133422851562,-5.128413200378418,-0.022978872060775757,-0.07989705353975296,-1.361472725868225,-1.1089316606521606,-2.0527775287628174,1.9958534240722656,-0.01773706078529358
153,,,,,,,,,,-6.429285049438477,3.9018443203531206e-05,-0.04694148525595665,0.06856559962034225,0.033982038497924805,0.012907028198242188,2047.0,0.19414998590946198,147.71133422851562,-5.128413200378418,-0.024425476789474487,-0.4457148611545563,-4.302638530731201,-0.5673499703407288,-2.1581966876983643,1.9585193395614624,-0.018768353387713432
